label,score 2,f16,score 1,score 3,f18,f21,f23,f22,f9,f17,f24,f5
0.0,-0.08634867,1126.2412051597676,-0.038724624,-0.049766958,1543.5264426772214,2.4314937285194866,0.908389999246182,0.6185952725349361,1.2435228660959114,2738.448427146204,52.33018657664239,-13.922095305949727
0.0,-0.08634867,1120.6485909546877,-0.038724624,-0.049766958,1507.4752699519854,2.520805276642805,0.8959516244043465,0.6380058574023663,1.2613270531956378,2824.9368813409,53.150135289958584,-13.012482614033322
0.0,-0.08634867,1144.4561029420868,-0.038724624,-0.049766958,1557.5857441278565,2.4083841671955124,0.9109591363619034,0.6162143499991034,1.2333537538918942,2756.289958375999,52.50038055458264,-12.712147405679367
0.0,-0.08634867,1064.9007919150997,-0.038724624,-0.049766958,1480.864139272083,2.5878482570910863,0.9132376205834524,0.6378546325450735,1.2434069768125626,2755.8016583324084,52.495729905701936,-12.104471692794128
0.0,-0.08634867,1125.7593628529635,-0.038724624,-0.049766958,1546.690936424565,2.4883222824134537,0.9205785962572756,0.6367571978108281,1.2504465607949935,2801.252107222601,52.92685620006729,-13.726581314604532
0.0,-0.08634867,1140.68725737286,-0.038724624,-0.049766958,1588.1235790748224,2.5515573423727034,0.8852833527560995,0.6338667875895473,1.25301729671918,2910.5289469007025,53.949318317293894,-13.990157183615546
0.0,-0.08634867,1322.8100447719955,-0.038724624,-0.049766958,1817.5754274531241,2.5332256086752656,0.7327312823552832,0.5732856372073328,1.2412642551102684,3350.976280829294,57.887617681411754,-13.09269255411868
0.0,-0.08634867,1222.3333616937668,-0.038724624,-0.049766958,1689.6840535002282,2.52843948724721,0.8452294602100898,0.6201836335708948,1.2460173317946293,3090.595938286146,55.593128516806345,-13.780283010240842
0.0,-0.08634867,1160.4173131775074,-0.038724624,-0.049766958,1573.2232932063448,2.4555131421995307,0.9073880144786071,0.6334539331051229,1.2335493392344457,2849.4199629432374,53.37995843894257,-13.056733764774945
0.0,-0.08634867,1119.5453587380346,-0.038724624,-0.049766958,1535.7029231908305,2.4928487680012377,0.8886951852151374,0.6109095683142877,1.2317534495616818,2790.8572682516133,52.82856488919241,-12.213882511506915
0.0,-0.08634867,1180.0545787506298,-0.038724624,-0.049766958,1629.4884695682938,2.6356918800261866,0.8462539379795679,0.6426585251425213,1.2699020809676906,3110.260271200757,55.76970746920552,-14.715385965085726
0.0,-0.08634867,1160.2583345888252,-0.038724624,-0.049766958,1570.006117879896,2.383394409914553,0.9184657237874824,0.6120570476498227,1.2519293799192244,2765.353228715775,52.58662594914962,-13.7494167120765
0.0,-0.08634867,1227.0467177642427,-0.038724624,-0.049766958,1675.1855833406846,2.4119028132059825,0.8747494892738765,0.6199102776590883,1.2479317860952543,2959.517430510745,54.4014469523628,-13.274849266706847
0.0,-0.08634867,1240.78316041593,-0.038724624,-0.049766958,1722.7090241196274,2.476126932332246,0.8330465311059473,0.6067161519327836,1.247053509516108,3072.3366006902056,55.42866226682912,-12.29047208425354
0.0,-0.08634867,1175.3326648179311,-0.038724624,-0.049766958,1589.4703822006002,2.4552649289765425,0.832456431444062,0.5940489261057935,1.2366931191591313,2885.753071808009,53.71920580023506,-12.142520232673002
0.0,-0.08634867,1082.887501318188,-0.038724624,-0.049766958,1459.1396226945621,2.5415262608370006,0.851210597156827,0.6111704892226411,1.2386312619385351,2752.187022132337,52.46129070211995,-13.069236467428494
0.0,-0.08634867,1205.385236409335,-0.038724624,-0.049766958,1651.0725732323779,2.4798980740004044,0.8760338803565758,0.6286266409877734,1.2565327392308023,2989.2325262000318,54.67387425635787,-14.097455020164736
0.0,-0.08634867,1190.5609119360474,-0.038724624,-0.049766958,1628.7016522241877,2.466625482633185,0.8846389986421275,0.625789338811979,1.2280331036068477,2936.6678840084587,54.19103139827161,-12.187311309408441
0.0,-0.08634867,1116.0160125776847,-0.038724624,-0.049766958,1505.2489798627425,2.403463292812103,0.8570756754941499,0.578823208710551,1.2558009464391395,2682.3035204209955,51.79095983297661,-13.981735812872524
0.0,-0.08634867,1198.5332432219936,-0.038724624,-0.049766958,1595.7132259617865,2.27778692571326,0.9556035698083608,0.6354788365577991,1.2503482846550358,2730.0033514437673,52.24943398204203,-13.485990071306489
0.0,-0.08634867,1187.8922179744704,-0.038724624,-0.049766958,1585.8660036147091,2.2548425128725706,0.9295915046661448,0.6127091757426784,1.2362046030647496,2678.509873799327,51.754322271664684,-12.653990102182533
0.0,-0.08634867,1228.449913042566,-0.038724624,-0.049766958,1690.2204435780588,2.39787439521039,0.8797118198139594,0.6212015282356231,1.259425787540225,2945.6685922831994,54.27401396877882,-13.846234535581287
0.0,-0.08634867,1170.3836106571084,-0.038724624,-0.049766958,1602.8292615536914,2.4909777659187604,0.8715529369674819,0.6210747341107093,1.2547934993574483,2915.3995517425765,53.994440007676495,-14.723801195503693
0.0,-0.08634867,1108.1726416921272,-0.038724624,-0.049766958,1511.2195873395651,2.404355552696161,0.9033768440987456,0.6135184851859827,1.2510421704940595,2664.4410443984398,51.61822395625832,-13.134720567157672
0.0,-0.08634867,1132.051418116789,-0.038724624,-0.049766958,1557.3003483722641,2.4710567643065007,0.8897679357731607,0.6142299208979854,1.2487973193416977,2797.3633142802587,52.89010601502193,-14.089833313138184
0.0,-0.08634867,1152.5125082885056,-0.038724624,-0.049766958,1553.900657084302,2.3347949120062124,0.8878195335956025,0.6021948328924109,1.2399111542836097,2690.88034037552,51.87369603542359,-11.74227028863099
0.0,-0.08634867,1133.4036373662352,-0.038724624,-0.049766958,1575.4511793177276,2.544900100577996,0.8990291418350562,0.6365578430617719,1.270460943031188,2884.399030728798,53.70660137011835,-14.638773391343731
0.0,-0.08634867,1273.0411822142325,-0.038724624,-0.049766958,1771.4414209216889,2.6575958084617817,0.7221293237199284,0.5761248547315556,1.2517272726090616,3383.2289098517763,58.165530255055494,-13.499290810409569
0.0,-0.08634867,1206.0258500376801,-0.038724624,-0.049766958,1683.3923441139639,2.622593198193695,0.8136963997561244,0.6131235366640098,1.231790222909456,3162.9151911545882,56.23980077449233,-11.951804974634289
0.0,-0.08634867,1167.8459000299024,-0.038724624,-0.049766958,1591.3770120989773,2.4211456411841388,0.8592425004308671,0.6041912248141511,1.227454862337656,2827.5250104321663,53.17447705837986,-12.49566101239328
0.0,-0.08634867,1148.0666220703158,-0.038724624,-0.049766958,1560.8242151877487,2.40824606525649,0.9500451305812468,0.6487159880476432,1.21944598854876,2764.826925253148,52.581621554048226,-11.82643638298136
0.0,-0.08634867,1210.996417235232,-0.038724624,-0.049766958,1676.4587354333844,2.4831190023385337,0.853686373518993,0.6096250487418995,1.2490103500759069,3007.0482154006877,54.836559113429864,-13.167873294852052
0.0,-0.08634867,1325.2539263437516,-0.038724624,-0.049766958,1835.5568983184291,2.565970833451191,0.7128842839275749,0.5637784084247682,1.244048873694112,3400.5629219147395,58.31434576426918,-11.995817678745416
0.0,-0.08634867,1284.957372611881,-0.038724624,-0.049766958,1758.8789351201272,2.4226433598334816,0.8138885753698706,0.6005950252279714,1.2558049107412708,3112.9934464272505,55.79420620841604,-14.347021645548006
0.0,-0.08634867,1158.3060308959716,-0.038724624,-0.049766958,1573.6540454031745,2.420624741830356,0.8813362789512322,0.6019077765904837,1.2489244479230903,2803.824236998105,52.95114953424624,-14.357622219162685
0.0,-0.08634867,1229.6119303044165,-0.038724624,-0.049766958,1641.5241197405262,2.2424235130804533,0.9320405404837192,0.6179075744882613,1.2450742963021235,2757.310704478867,52.51010097570625,-12.786186194904218
0.0,-0.08634867,1140.8143267129215,-0.038724624,-0.049766958,1566.830588025843,2.429595038486557,0.9027003146009248,0.6154054136392244,1.2722444798105483,2771.7168280160968,52.64709705212717,-14.89421267620124
0.0,-0.08634867,1122.1468758892747,-0.038724624,-0.049766958,1512.4978821343645,2.3745886184054057,0.868235004800144,0.5876809310608359,1.2370272041432036,2664.637199665855,51.62012397956687,-11.831090948032779
0.0,-0.08634867,1134.2754387976552,-0.038724624,-0.049766958,1526.5158456604665,2.303231030617794,0.936015568583236,0.6186439464443743,1.2375391976123231,2612.498387906374,51.1126049806344,-12.702172454508602
0.0,-0.08634867,1143.4621801254084,-0.038724624,-0.049766958,1544.7091771919377,2.366323239198824,0.8944932947301737,0.6047146002306746,1.2405494129050347,2705.8011299757045,52.01731567445311,-11.962366227304877
0.0,-0.08634867,1166.573386350266,-0.038724624,-0.049766958,1623.80339350981,2.6077060281168936,0.8157878054031504,0.604411660076077,1.246763576599474,3042.0804518263267,55.1550582614716,-12.875640008571027
0.0,-0.08634867,1143.0089113351696,-0.038724624,-0.049766958,1589.833870808839,2.6904928338735083,0.8289503078774241,0.6233443988359434,1.2594587989996942,3075.2572850008337,55.455002344250545,-13.257632773668226
0.0,-0.08634867,1156.931569285737,-0.038724624,-0.049766958,1557.0613541572259,2.3753870308724383,0.9134801501627652,0.6216342846328781,1.2377176386783764,2748.160245288237,52.42289810081314,-11.668668972163026
0.0,-0.08634867,1196.1073550618617,-0.038724624,-0.049766958,1600.3418117795425,2.3343054436479904,0.9226511238602756,0.6349190326033043,1.2496625701213808,2792.079910108303,52.84013540963255,-12.993631627698125
0.0,-0.08634867,1186.4652715372874,-0.038724624,-0.049766958,1571.037929143215,2.1993634058494784,0.9423043785879582,0.6140678607996022,1.2568449292103103,2609.4683005303746,51.082955088075856,-13.942051277448162
0.0,-0.08634867,1229.4612820019095,-0.038724624,-0.049766958,1669.8400605244299,2.452115701987573,0.8696877239126414,0.6332468669137811,1.2808747198412611,3014.7813145826544,54.907024273608684,-15.005505724973695
0.0,-0.08634867,1143.1418326217579,-0.038724624,-0.049766958,1578.665459097561,2.6015367991129517,0.8419105624401889,0.6113476255291811,1.261133383133128,2973.925544170923,54.53371016326437,-15.118140984532287
0.0,-0.08634867,1111.425181817008,-0.038724624,-0.049766958,1525.8614802673376,2.4731209729155714,0.8762379487027491,0.6080393245301688,1.2507769358794518,2748.688926978145,52.42794032744511,-12.81076629729306
0.0,-0.08634867,1218.9386602685622,-0.038724624,-0.049766958,1676.5205907174914,2.5643392975979666,0.8176531113459499,0.6113583144054,1.241303693799014,3125.772307888092,55.90860674250515,-13.246303527595153
0.0,-0.08634867,1246.512180156671,-0.038724624,-0.049766958,1719.581131018785,2.5546206043695423,0.8113356325379543,0.6138295011950486,1.2607785517331838,3184.3656990258314,56.43018429019908,-14.156994646607323
0.0,-0.08634867,1190.717278701159,-0.038724624,-0.049766958,1610.6469840085447,2.3842448723492167,0.8680127801892688,0.5999065266611223,1.2417225560630667,2838.9615661608527,53.28190655523554,-11.743573111138994
0.0,-0.08634867,1147.9743707075047,-0.038724624,-0.049766958,1537.637633987238,2.3444932518518407,0.8824403372265263,0.5956666005031129,1.2365943603057592,2691.418165422608,51.8788797626029,-12.33283588506342
0.0,-0.08634867,1157.1927339347344,-0.038724624,-0.049766958,1552.6269294173208,2.3194429023171272,0.9123590583361519,0.6122486421180748,1.247693039373741,2684.042473337872,51.80774530258841,-13.807718286847546
0.0,-0.08634867,1214.889352641915,-0.038724624,-0.049766958,1642.8118106277386,2.432135971779128,0.8544293551592272,0.6029048432118816,1.2572666575696827,2954.776096291859,54.357852204551456,-12.945812316103599
0.0,-0.08634867,1131.6414032760629,-0.038724624,-0.049766958,1544.3208433186426,2.4284883203477143,0.9171536888596123,0.6305614770681395,1.2392183220027635,2748.177930677817,52.42306678054821,-13.960968406433375
0.0,-0.08634867,1112.579368989998,-0.038724624,-0.049766958,1491.710632205507,2.4733424838003626,0.8720741750184043,0.6267525378832095,1.254182282281277,2751.789819922762,52.45750489608482,-14.472715068922255
0.0,-0.08634867,1185.97288770483,-0.038724624,-0.049766958,1588.8639306639411,2.2827113550913154,0.9224067535839988,0.609657846293996,1.2470755045261104,2707.233777594253,52.03108472436696,-13.745549062681274
0.0,-0.08634867,1154.7507325237875,-0.038724624,-0.049766958,1551.3588359519322,2.3268247037431307,0.9532435582157516,0.6302640478193531,1.2431173049708029,2686.902531101826,51.83534056126018,-14.191740467567074
0.0,-0.08634867,1186.8588346042704,-0.038724624,-0.049766958,1608.0929920245544,2.308786499173024,0.9436139684147355,0.6316081427446598,1.2514673332195754,2740.203653758568,52.34695457959869,-14.241020378007805
0.0,-0.08634867,1105.3184845806304,-0.038724624,-0.049766958,1522.288813567385,2.4732031257566893,0.8887009236979712,0.6149944210253446,1.251000989932349,2733.677131021462,52.284578328809935,-14.033458185266369
0.0,-0.08634867,1102.9880695242716,-0.038724624,-0.049766958,1517.2177417654711,2.4814684178987405,0.8961619508446933,0.6283980585257237,1.229036210748802,2737.03005984358,52.316632726539076,-11.96809302923542
0.0,-0.08634867,1093.2817596333286,-0.038724624,-0.049766958,1505.4573731508715,2.5874884289258206,0.8694154211317495,0.6343390293112856,1.2861807693268834,2828.853902606899,53.186971173464066,-15.301291460374912
0.0,-0.08634867,1132.3393961202182,-0.038724624,-0.049766958,1540.796431090519,2.340488708936661,0.9449749764585724,0.6312248580134596,1.2538197586414055,2650.2275713035283,51.480361025380624,-14.802554933801096
0.0,-0.08634867,1214.3717915543962,-0.038724624,-0.049766958,1666.0200728524421,2.480242245524142,0.8504416095618869,0.6204591688173818,1.2595999271596952,3011.9362191860505,54.881109857455044,-14.114930153094711
0.0,-0.08634867,1291.7649805697874,-0.038724624,-0.049766958,1783.2027845236594,2.526785230458957,0.7865388125604078,0.5984512656153903,1.2557306513952873,3264.0126741278414,57.13153834904012,-13.361657622797091
0.0,-0.08634867,1141.9598264539666,-0.038724624,-0.049766958,1570.3716712890946,2.479974065534789,0.9005571433588754,0.6277619824440537,1.2375936770067268,2832.0307534884473,53.21682772853383,-13.886368364942472
0.0,-0.08634867,1175.2294114225115,-0.038724624,-0.049766958,1598.9470856943667,2.399245057300652,0.9558767813353198,0.657020040598247,1.2532500771472912,2819.6633565498155,53.10050241334648,-13.964126520395252
0.0,-0.08634867,1185.2187692745965,-0.038724624,-0.049766958,1611.489315804833,2.3985314385001386,0.9235205334272246,0.6315976116454526,1.2213051584744563,2842.784479605562,53.317768891857824,-12.266044066529169
0.0,-0.08634867,1109.609086240726,-0.038724624,-0.049766958,1516.0994930100894,2.4558064765004666,0.9071790771028058,0.6255063248381088,1.2426588213328718,2724.98518037374,52.20139059808407,-13.614083275569026
0.0,-0.08634867,1156.500236416349,-0.038724624,-0.049766958,1578.7310176807293,2.4017120410044805,0.8747177099069791,0.5999584289443485,1.22828269583089,2777.580543225674,52.70275650500336,-12.000524085675275
0.0,-0.08634867,1169.5676918817792,-0.038724624,-0.049766958,1579.797758540177,2.3355352914983363,0.9370267548754464,0.6333600885134364,1.2326876740373531,2731.566620186148,52.26439151263647,-12.158215527487625
0.0,-0.08634867,1140.6540494165124,-0.038724624,-0.049766958,1570.2367184773914,2.4815647604974087,0.8679148236657023,0.5971882423479197,1.2309458972382217,2830.606892950688,53.20344813027336,-12.569256886733813
0.0,-0.08634867,1129.7364566777933,-0.038724624,-0.049766958,1541.881977433057,2.3989237538842407,0.8764018292943488,0.5978434655937487,1.233665814335527,2710.151621553373,52.0591166036591,-12.576627711881935
0.0,-0.08634867,1143.4474289982065,-0.038724624,-0.049766958,1524.7025356958834,2.311353548010811,0.8721729561501781,0.5828068586798721,1.2404121522122964,2642.911271978844,51.40925278564983,-12.75441094255531
0.0,-0.08634867,1144.4447951980458,-0.038724624,-0.049766958,1559.0504904897189,2.374035349354285,0.8863979016158007,0.596913354655853,1.2598264670227588,2716.952399184686,52.124393513830796,-14.646176399185686
0.0,-0.08634867,1212.6333561240208,-0.038724624,-0.049766958,1627.1130643220652,2.262581842342004,0.9456503668377004,0.6374873782810441,1.2575367101078083,2743.6822129844545,52.380170035849005,-14.076808381937303
0.0,-0.08634867,1150.5728230122686,-0.038724624,-0.049766958,1592.1244634509742,2.547487412682058,0.8518709452639874,0.6085486314721427,1.2259741774798851,2931.0697839978166,54.139355223329154,-11.164410416238644
0.0,-0.08634867,1202.6894446056003,-0.038724624,-0.049766958,1641.2600301905009,2.3613671286948827,0.9180823262206674,0.631839260204793,1.2378088296287801,2839.9913205199705,53.29156894406442,-11.368865418633316
0.0,-0.08634867,1225.59457214061,-0.038724624,-0.049766958,1683.635259929325,2.4696591979651865,0.8396610222842559,0.6135331475068303,1.2434702020722763,3026.8009080632646,55.01636945549265,-12.33866136856389
0.0,-0.08634867,1200.389960889795,-0.038724624,-0.049766958,1653.0378395292776,2.5635797290487505,0.8105133675622479,0.6059652767070411,1.2415157417299756,3077.2953706907015,55.473375331691344,-12.770337988691626
0.0,-0.08634867,1181.388697897512,-0.038724624,-0.049766958,1582.4850643163368,2.331292051436777,0.8970152469807776,0.6206061730674393,1.2392938990668059,2754.162081065714,52.480111290523325,-12.749133718828624
0.0,-0.08634867,1143.6507754824966,-0.038724624,-0.049766958,1536.674578346953,2.4317847261206333,0.9095757295440572,0.6332574825425068,1.274288046489498,2781.112487834353,52.73625401784197,-15.09540538804355
0.0,-0.08634867,1160.0521494603834,-0.038724624,-0.049766958,1618.116819143743,2.634660960883191,0.862830034096812,0.6353140021036967,1.2537981684464925,3056.344110771904,55.284212129430806,-13.490507967522593
0.0,-0.08634867,1313.338471857563,-0.038724624,-0.049766958,1814.1561380798687,2.533417296743661,0.7386525467045445,0.5736321041399937,1.2437949030438868,3327.2344010828388,57.68218443404202,-12.562378601371947
0.0,-0.08634867,1213.2727106772127,-0.038724624,-0.049766958,1653.8246485131165,2.395203309811429,0.8778183235532436,0.6192406433417618,1.2440086015887717,2906.0348123179438,53.90765077721292,-12.84289361701833
0.0,-0.08634867,1153.929031407836,-0.038724624,-0.049766958,1570.9909071859342,2.4380989142264085,0.8779638445914381,0.6099632485890181,1.2456970873932949,2813.393118569776,53.04142832324347,-11.885457796436214
0.0,-0.08634867,1060.6604813272354,-0.038724624,-0.049766958,1488.5134212993396,2.570466661124004,0.9159641987431262,0.6353702880709259,1.2283817685294072,2726.3924060233976,52.21486767218124,-11.708271970061386
0.0,-0.08634867,1081.2142699949322,-0.038724624,-0.049766958,1486.2969908096316,2.5633920510020696,0.8923392830254581,0.6252617450630029,1.2607933779081877,2771.576065135015,52.64576018194642,-14.013758961761768
0.0,-0.08634867,1215.7088807545877,-0.038724624,-0.049766958,1650.4807037480966,2.456229098441836,0.8987764442646565,0.6411493909231352,1.2518199007774735,2986.059528143573,54.64484905408353,-14.157169904499485
0.0,-0.08634867,1137.7910096376293,-0.038724624,-0.049766958,1518.9589007931245,2.3543143929024226,0.8571979724491179,0.5877417049383195,1.242088449754102,2678.717750104849,51.756330531683275,-12.501073824340553
0.0,-0.08634867,1122.5930158985134,-0.038724624,-0.049766958,1546.2171950773925,2.495261167162833,0.9295122408206541,0.6428809622385556,1.2473296498882391,2801.162759099769,52.92601212163797,-12.699213800768938
0.0,-0.08634867,1146.1840764433375,-0.038724624,-0.049766958,1531.2760962346076,2.372129663159096,0.8892060216045343,0.6129633104078165,1.269125886570451,2718.8972471718544,52.143046009720756,-13.96666547630806
0.0,-0.08634867,1174.4964115940786,-0.038724624,-0.049766958,1572.2783943026998,2.2713162743163013,0.8974482743890164,0.5976739361180453,1.2290882216489152,2667.652813779728,51.64932539520461,-11.969538681524966
0.0,-0.08634867,1126.940609171098,-0.038724624,-0.049766958,1526.987789414386,2.4139784469601966,0.8773880795316785,0.6010936069427864,1.2394886876502855,2720.410341543225,52.1575530632259,-11.771441972911065
0.0,-0.08634867,1171.8706785781167,-0.038724624,-0.049766958,1590.3260934202594,2.4195215497482567,0.9395338537466212,0.6419067521916904,1.240089465957562,2835.366360337867,53.248158281182526,-13.009570713998803
0.0,-0.08634867,1175.373926548878,-0.038724624,-0.049766958,1615.4609881749775,2.397388455916152,0.90973808803674,0.6220978988117299,1.2346057162641253,2817.827882893119,53.083216583898896,-11.85994310572362
0.0,-0.08634867,1265.3571703514094,-0.038724624,-0.049766958,1714.0099430090029,2.35750400812694,0.8590390568918463,0.6096552282417586,1.2338773806396848,2983.084600815611,54.617621705962364,-11.268716450993884
0.0,-0.08634867,1225.6863452990012,-0.038724624,-0.049766958,1674.9069575543936,2.493075434406139,0.8560884301654449,0.6225223172432716,1.2490507674735862,3055.728517751981,55.27864431904947,-12.167601106644375
0.0,-0.08634867,1124.0445366462448,-0.038724624,-0.049766958,1519.6263152340664,2.390275769094859,0.8760418921460679,0.6039682979086759,1.238508499977241,2686.776419328977,51.83412408181484,-11.938659073142604
0.0,-0.08634867,1153.8942776106367,-0.038724624,-0.049766958,1536.742564424395,2.303122607290636,0.8626818710708145,0.5834074834987003,1.2427428526790671,2657.559997188354,51.55152759316017,-11.952488171493432
0.0,-0.08634867,1157.0066979061348,-0.038724624,-0.049766958,1601.606294102937,2.5389405685019573,0.881398352623555,0.6226697308638748,1.2408346261483705,2937.5712433423737,54.199365709779045,-13.31231034084135
0.0,-0.08634867,1143.5395705899346,-0.038724624,-0.049766958,1545.3371698412413,2.3677859100783825,0.9298570500739004,0.6235195604510233,1.2462810540021276,2707.6568828599306,52.035150454860144,-12.356327562232954
0.0,-0.08634867,1195.1017210571308,-0.038724624,-0.049766958,1625.2347900572513,2.3793505659942062,0.9169317799072764,0.6300484628379645,1.2442009007275467,2843.565956417933,53.32509687209141,-12.192835588009553
0.0,-0.08634867,1179.1005821458646,-0.038724624,-0.049766958,1592.4888880161648,2.33223115536336,0.905999660926985,0.6177147030219436,1.250813512798971,2749.9351129876595,52.439823731470135,-12.806160647380018
0.0,-0.08634867,1115.984688476184,-0.038724624,-0.049766958,1509.8802229021592,2.3693059368269114,0.8893179841259704,0.6051562530775417,1.240210536812417,2644.109147814553,51.42090185726572,-12.126889170166487
0.0,-0.08634867,1107.4302625691073,-0.038724624,-0.049766958,1519.8520565872388,2.4905219752340906,0.9260031115932744,0.6338690971247637,1.2462352344984848,2758.079404967621,52.517420014387795,-12.253737324964552
0.0,-0.08634867,1101.8210527403637,-0.038724624,-0.049766958,1502.2930577381528,2.4710583399684363,0.8493639314642832,0.5873812512913023,1.2307718851903573,2722.664101526877,52.17915389815053,-12.479880339430602
0.0,-0.08634867,1196.5477434168395,-0.038724624,-0.049766958,1650.0403595134894,2.4504990733971534,0.8618137282702699,0.6107878620482621,1.2388098395537903,2932.13913651842,54.14923024862328,-12.201377572461793
1.0,-0.08634867,2619.302681697391,-0.038724624,-0.049766958,2869.1580078062566,1.314153153265444,0.2739879090709993,-0.05781901621805679,1.3898530866479464,3442.1648785092602,58.66996572786847,-20.571656076077474
1.0,-0.08634867,2622.6639389386883,-0.038724624,-0.049766958,2872.57145989316,1.3182891972647948,0.2757881615234218,-0.0584764542396037,1.4035690468233382,3457.4295387588068,58.799911043800115,-20.867432595301448
1.0,-0.08634867,2671.090092097213,-0.038724624,-0.049766958,2912.7520204040056,1.2824257750310026,0.2720951805186773,-0.1086850857545507,1.414160982244845,3425.4747815354,58.52755574543839,-22.250614402744127
1.0,-0.08634867,2657.848634153808,-0.038724624,-0.049766958,2905.4274755211895,1.2980329114044786,0.2802614815493084,-0.07623540262805201,1.419492460334181,3449.9750006630848,58.736487813480004,-21.807269605777478
1.0,-0.08634867,2661.4129338781736,-0.038724624,-0.049766958,2905.4367344456537,1.3039991223365381,0.2715877824488528,-0.07936139488855079,1.4160750437305896,3470.480129952249,58.91078110118936,-21.529589145786694
1.0,-0.08634867,2666.028467108373,-0.038724624,-0.049766958,2914.9351087316504,1.3286065290201579,0.2744603657871045,-0.05354541137279092,1.3926867322743242,3542.102827953789,59.515567946158335,-20.762854110897642
1.0,-0.08634867,2650.946848378744,-0.038724624,-0.049766958,2896.572752515148,1.2983230195137965,0.2760810266253769,-0.08760444695089814,1.3967452662198778,3441.7853167576727,58.666730919301045,-20.641517798442173
1.0,-0.08634867,2606.2451157583155,-0.038724624,-0.049766958,2860.815197965186,1.3216882673970625,0.2714407133909996,-0.05352123327077332,1.3957166078802008,3444.643591458665,58.69108613289299,-20.227285231136705
1.0,-0.08634867,2652.8224404149328,-0.038724624,-0.049766958,2894.386565748919,1.3038721456924829,0.2652018699171451,-0.0911953489634738,1.397459508688058,3458.941287524989,58.812764664866656,-20.557670980895008
1.0,-0.08634867,2667.288575763495,-0.038724624,-0.049766958,2912.210490026048,1.2926617838651886,0.28476660458285324,-0.0610613951138048,1.3875029306657958,3447.9020084296776,58.71883861615178,-20.65272733310768
1.0,-0.08634867,2728.029495215145,-0.038724624,-0.049766958,2962.3851645516493,1.3071754968273814,0.26706842505866835,-0.09347734438733478,1.4030277851860866,3566.0133107676074,59.71610595783693,-20.97658810174029
1.0,-0.08634867,2627.0739252573176,-0.038724624,-0.049766958,2870.262567040375,1.2944388875351045,0.2772981112807438,-0.06941557297331634,1.3785663647454718,3400.586649282562,58.31454920757394,-19.616175213127168
1.0,-0.08634867,2703.0259344579354,-0.038724624,-0.049766958,2937.1158684750762,1.2866402956420837,0.274846684003346,-0.0896161693863298,1.4185078659653396,3477.8220874391773,58.97306238817158,-22.312112723236226
1.0,-0.08634867,2656.235899528133,-0.038724624,-0.049766958,2899.434799097224,1.2893685670421264,0.2793708985787785,-0.08068848005528033,1.417186728043549,3424.867075500443,58.522363891938284,-21.65501532860097
1.0,-0.08634867,2698.196244338468,-0.038724624,-0.049766958,2946.3787693048052,1.3289681282368015,0.2711533757211416,-0.08341417633911799,1.4121394759479788,3585.816812454061,59.88169012689991,-21.300423099788333
1.0,-0.08634867,2660.9289922515586,-0.038724624,-0.049766958,2913.566083065046,1.3338161100620858,0.2821474198926098,-0.04246100606410489,1.3869195042864992,3549.1899575964003,59.575078326397524,-20.537248056445748
