label,score 0,score 7,score 4,score 6,score 3,score 1,score 5,f16,score 9,f18,f22,score 8,f21,score 2,f23,f9,f17,f24,f5,f8,f10,f19,f7,f20,f2,f14,f4,f15,f6,f12,f13,f0
0.0,1.0,0.0,0.0,0.0,6.982623999999998e-29,8.655463e-17,0.0,1175.373926548878,4e-45,1615.4609881749775,0.6220978988117299,3.0859327e-15,2.397388455916152,2.17e-43,0.90973808803674,1.2346057162641253,2817.827882893119,53.083216583898896,-11.85994310572362,4.525346232821914,3.857953625699215,3451.187517852163,3.124846722217722,0.0002897553363377796,0.6524904615358486,7.047687789320017,2.9527452520634836,71.36851856929974,12.045950723883612,12.929632226235402,12.929632226235402,0.06156730286359061
0.0,1.0,0.0,0.0,0.0,1.3999999999999998e-44,2.3475882e-25,0.0,1265.3571703514094,0.0,1714.0099430090027,0.6096552282417586,3.5200302999999996e-28,2.35750400812694,0.0,0.8590390568918463,1.2338773806396848,2983.084600815611,54.61762170596237,-11.268716450993884,4.241313070061406,3.6246906225319777,3593.059278791759,2.9376424913898767,0.0002783143617759267,0.6599330594357379,7.173187886965437,2.7989827103504066,74.37159833270562,11.35257583571264,13.314558200771403,13.314558200771403,0.060444563748296765
0.0,1.0,0.0,0.0,0.0,4.4811999999999995e-41,5.367766e-16,0.0,1124.0445366462448,2.3383974999999998e-27,1519.6263152340664,0.6039682979086759,6.542358e-19,2.390275769094859,1.0856402e-35,0.8760418921460679,1.238508499977241,2686.776419328977,51.83412408181484,-11.938659073142604,4.536204912504822,3.8638187064937255,3208.1851712149237,3.1197353159584504,0.00031170270624413643,0.6876763517362425,6.456300537401392,3.1194408449593367,61.232601258759324,12.401970613198028,13.805412580867705,13.805412580867705,0.015325292117881474
0.0,1.0,0.0,0.0,0.0,0.0,1.9503420999999998e-34,0.0,1140.5681363837355,0.0,1555.7556264675534,0.6035103088066598,4.1088163999999985e-31,2.471774503444266,0.0,0.8671997705107768,1.2491688254254427,2819.227238954261,53.09639572470302,-12.317148772656612,4.958487935015814,4.206747664892218,3329.8074988890694,3.3676374075853848,0.0003003176611061247,0.7114240722827706,6.712375672573439,3.5275876790939362,64.61227743620685,13.900260767718295,14.199526505914708,14.199526505914708,0.06579370585507034
0.0,1.0,0.0,0.0,0.0,0.0,4.1987034e-16,0.0,1118.6381660349286,3.3047740000000004e-33,1550.9791070713468,0.6482713548179662,2.4215444e-18,2.512944983418585,0.0,0.9350270133249567,1.2587605417267824,2811.0761675980407,53.01958286895551,-12.979405911609767,5.125398892724366,4.341441978165084,3422.118465976931,3.4489816245824185,0.0002922166517442652,0.6659909821923928,6.2867639483047775,3.4134694426933034,58.473274919710654,14.724771540231776,13.6930393094198,13.6930393094198,0.033221366464246414
0.0,1.0,0.0,0.0,0.0,0.0,2.4739293999999995e-22,0.0,1194.3229642312074,0.0,1602.7119917517996,0.6279889656315739,3.1240306e-26,2.35763269236498,0.0,0.9114426223998034,1.2404224565439543,2815.774865713745,53.06387533636932,-13.013640831004787,4.407289681511844,3.7530126197712392,3401.193609355076,3.0255922891204534,0.0002940144298899871,0.7014515822786933,7.137001405885898,3.0915003206570413,73.14772516062126,12.509565147732673,13.882059214692232,13.882059214692232,0.010508483212324806
0.0,1.0,0.0,0.0,0.0,0.0,9.989777e-17,0.0,1212.6689663298794,0.0,1632.8048362361415,0.6480220065235165,5.784716e-21,2.292909501680532,0.0,0.9659009830473898,1.2409658886740684,2780.54019529089,52.730827750860215,-12.143761977558846,4.472014065934566,3.8124488545374415,3469.218259169343,3.072162489986665,0.00028824937645734536,0.642541950689973,6.468341581753602,2.873456641438594,58.92961173000348,12.867607507668223,12.934331796740874,12.934331796740874,0.05093677014838014
0.0,1.0,0.0,0.0,0.0,5.6420000000000005e-42,8.454434699999998e-19,0.0,1067.9195952110972,0.0,1457.5296612057025,0.5930766775520742,2.2990206e-19,2.5144417214188954,7.599999999999998e-44,0.863999402944886,1.257122126019326,2685.2215853195607,51.81912374133282,-12.732994027772296,4.327413385137989,3.6387931980591013,3133.3305655471004,2.8945423222971427,0.0003191492180862167,0.7273774900559836,6.488426108003185,3.147663086516338,60.79423693838683,14.267044372739086,14.65620191054754,14.65620191054754,0.037922029944083016
0.0,1.0,0.0,0.0,0.0,0.0,1.03450665e-29,0.0,1129.9195475951378,1e-45,1537.299730707951,0.6175062365642343,8.117023999999999e-30,2.4099494501860232,0.0,0.9034259366416564,1.255495023100956,2723.0489924813432,52.18284193565298,-15.180232507241115,4.992699703351919,4.229830613350166,3284.182035381173,3.3690540667400475,0.0003044898209742313,0.657583002798338,6.174131406301255,3.2831144630005262,55.22665962285889,14.24235855645626,13.648417073775542,13.648417073775542,-0.06657659058570968
0.0,1.0,0.0,0.0,0.0,0.0,1.1257573600000001e-26,0.0,1233.7304087795487,0.0,1625.1031488566416,0.585118548396822,1.37789e-29,2.201373278272168,0.0,0.89356396886639,1.259730717458718,2715.901154479097,52.114308538817795,-14.383617067844785,6.202993938473675,5.2326446086606895,3295.621850675347,4.153780277118761,0.0003034328710361832,0.6144944261283141,6.6879150874714535,3.8117052004997913,68.15106152949323,16.409208038395168,13.18494950499353,13.18494950499353,0.006788603327457538
0.0,1.0,0.0,0.0,0.0,0.0,3.155916e-26,0.0,1260.5124150639626,1.6230297999999999e-38,1735.9089407628376,0.5975326652772214,2.6015769999999997e-26,2.5683397925046245,1.1e-43,0.7788578199379134,1.2438559083316112,3237.424194554881,56.89836723979767,-13.551085363361642,4.077973227517548,3.454691856467752,3716.727569776132,2.7774051908484667,0.000269053887116142,0.7070590111553885,6.547150047582347,2.8833677177667054,61.744862716743505,12.503333897115295,14.715340800078176,14.715340800078176,-0.0194441315761468
0.0,1.0,0.0,0.0,0.0,0.0,2.4650173e-30,0.0,1248.85416650697,0.0,1734.078639263671,0.5696627999904705,1.0004632e-27,2.643081704510499,0.0,0.7327889580503821,1.2386664963339349,3300.8235990962803,57.45279452817139,-13.442348736303975,4.487618150387968,3.8091929371087847,3698.3065481357157,3.075236916783334,0.0002703940268294123,0.7356115873382221,6.6107420609812015,3.3011439109747096,59.625971388893355,12.05170038546799,15.055266918419006,15.055266918419006,-0.029706870443243737
0.0,1.0,0.0,0.0,0.0,0.0,1.803186e-20,0.0,1142.4305426583278,6.9887386e-33,1550.6015909124899,0.6426443550346392,3.827533399999999e-22,2.3884901004658596,0.0,0.9351283842072884,1.2417470870304916,2728.684041609256,52.23680734510157,-13.049956988432154,5.966186336762428,5.098396055261515,3336.9511491320977,4.1058248563753805,0.00029967474958693597,0.6815223768434612,6.7819590872884055,4.066089492921313,68.40808758475309,14.231666001996045,13.547300534587036,13.547300534587036,0.014609061992607818
0.0,1.0,0.0,0.0,1.895e-42,1.0555313999999999e-27,3.5008006999999996e-13,0.0,1184.0377786112074,1.0734962e-19,1571.6050141186324,0.5890488483905528,1.4181909e-12,2.235373262655348,1.1580317e-21,0.8903952552819075,1.2469272614524978,2646.7663922813244,51.44673354335846,-13.335689993495553,4.9307869152156325,4.1720608156148975,3212.9213932105235,3.3458734479467744,0.00031124321999074687,0.6443994376832074,6.901910695435622,3.1773963155006717,68.83489590271621,13.491942465739779,13.118713364753187,13.118713364753187,0.004594745286078736
0.0,1.0,0.0,0.0,0.0,0.0,1.8972138999999997e-34,0.0,1136.2762201215974,0.0,1530.3560645449509,0.6173789765861778,5.609736999999999e-35,2.3763927445937205,0.0,0.9130514514972724,1.2376100885493615,2700.238565351342,51.96381977252386,-12.92473830566,4.217025011753873,3.6118979660290047,3251.8977624915037,2.918445800860119,0.00030751274272344613,0.7166480582725668,6.297090462935397,3.0221227863602613,55.590721962383185,12.052369855409065,13.876722742751616,13.876722742751616,-0.0250320170580116
0.0,1.0,0.0,0.0,0.0,0.0,6.907461499999998e-22,0.0,1087.8181703226753,0.0,1479.588466487937,0.6154610637757522,1.4439255999999998e-25,2.450988051371287,0.0,0.8900836529054074,1.2462295733625977,2666.229337525453,51.63554335460656,-12.625382245971775,4.764566691142302,4.049368154828797,3176.419664159631,3.2492955081323607,0.00031481986189773985,0.6973894970323821,6.290990688230817,3.3227587683129705,61.28281015839859,13.428472642645874,14.135098423777995,14.135098423777995,0.02139711687357985
0.0,1.0,0.0,0.0,0.0,0.0,1.0595573e-20,0.0,1153.929031407836,1.0808e-41,1570.9909071859342,0.6099632485890181,1.4265318999999998e-25,2.4380989142264085,0.0,0.8779638445914381,1.2456970873932949,2813.393118569776,53.041428323243466,-11.885457796436214,5.479770596889894,4.669327866066171,3353.3000865941053,3.74836540385356,0.00029821369223643937,0.6672599895759562,5.971901851514442,3.656431671359382,52.773201266812585,13.724908518538852,13.929534344991524,13.929534344991524,0.057811934098642215
0.0,1.0,0.0,0.0,0.0,0.0,2.0743342e-24,0.0,1213.2727106772127,0.0,1653.8246485131165,0.6192406433417618,7.2774116e-23,2.395203309811429,0.0,0.8778183235532436,1.2440086015887717,2906.0348123179438,53.90765077721292,-12.84289361701833,4.509010796158092,3.835554832408975,3511.0650854264945,3.0832221155950528,0.0002848138600878509,0.6566548091285039,6.6508197665209865,2.960863623709556,63.47106223240406,13.33225629216783,13.37186748681609,13.37186748681609,0.014638098349037829
0.0,1.0,0.0,0.0,0.0,0.0,2.4525099999999997e-26,0.0,1313.338471857563,0.0,1814.1561380798687,0.5736321041399937,5.71897e-32,2.5334172967436612,0.0,0.7386525467045445,1.2437949030438868,3327.2344010828388,57.68218443404202,-12.562378601371947,5.072715808052428,4.322779255091276,3806.9270758716852,3.475475936195205,0.000262679053228522,0.6882402243683465,6.901322616823284,3.4912470658908616,65.82891874308923,13.195723413393988,14.135806153322632,14.135806153322632,0.02722697199236141
0.0,1.0,0.0,0.0,0.0,0.0,4.4832669999999995e-28,0.0,1160.0521494603834,0.0,1618.116819143743,0.6353140021036967,5.292654e-32,2.634660960883191,0.0,0.862830034096812,1.2537981684464925,3056.344110771904,55.284212129430806,-13.490507967522593,5.233228305336926,4.4259311937634624,3593.4125158604634,3.5300188699807835,0.0002782870031164636,0.6917510276523736,6.01001721062286,3.620091058156308,52.0807902789949,14.96853892019201,14.680777018700194,14.680777018700194,0.028033537448750662
0.0,1.0,0.0,0.0,0.0,1.6799999999999996e-43,8.165443e-22,0.0,1201.758267845212,4.5367079999999994e-33,1607.1946165212728,0.6078942926082336,1.6630051e-20,2.3200025656060994,6.137649999999999e-40,0.8840954821238394,1.2504706619393129,2788.082264639234,52.802294122881,-13.496016481382101,4.741721025166368,4.02063957789298,3354.0965289111346,3.21530100646864,0.00029814288031973767,0.6875116863545454,7.2654821957913125,3.2599886182349325,79.89093574122283,13.813193938147911,13.651300498313935,13.651300498313935,0.0057045793540703655
0.0,1.0,0.0,0.0,0.0,6.3e-44,8.405005499999999e-20,0.0,1143.5395705899346,1.11e-43,1545.3371698412411,0.6235195604510233,3.9442147e-22,2.3677859100783825,0.0,0.9298570500739004,1.2462810540021276,2707.6568828599306,52.035150454860144,-12.356327562232954,5.0974236442937775,4.3158580466173095,3292.9590515438426,3.4629893736713586,0.00030367823721681833,0.6628684939606193,6.580264305473616,3.378921534172268,63.72823398666382,13.462989176997516,13.571849100436909,13.571849100436909,0.05152072353880596
0.0,1.0,0.0,0.0,0.0,0.0,6.841278699999999e-28,0.0,1195.1017210571308,1.3000000000000002e-44,1625.2347900572513,0.6300484628379645,4.9871135999999984e-30,2.3793505659942062,0.0,0.9169317799072764,1.2442009007275467,2843.5659564179327,53.32509687209141,-12.192835588009553,4.305031696775039,3.665456308653766,3470.834152550025,2.9460325149341955,0.0002881151780949542,0.6720691037564748,7.438416741635972,2.8932787940948166,82.52852660901871,13.052668620981345,13.330696640463856,13.330696640463856,0.047184627645257285
0.0,1.0,4.5802759999999985e-37,2.51e-43,5.714899999999998e-41,4.8786802e-27,1.4971212999999999e-25,0.0,1179.1005821458646,1.58072e-40,1592.4888880161648,0.6177147030219436,1.2096912e-22,2.3322311553633597,6.452766e-39,0.905999660926985,1.250813512798971,2749.9351129876595,52.439823731470135,-12.806160647380018,4.50821225475451,3.8422410298776586,3353.4638035590365,3.0717936691296184,0.00029819913336732567,0.6516414074882406,6.807966430513715,2.937737778943964,70.02514147395136,13.562380706289046,13.200421502026884,13.200421502026884,-0.003145056833432594
0.0,1.0,0.0,0.0,0.0,0.0,1.9127734e-33,0.0,1115.984688476184,0.0,1509.8802229021592,0.6051562530775417,7.968205e-36,2.369305936826912,0.0,0.8893179841259704,1.240210536812417,2644.109147814553,51.42090185726572,-12.126889170166487,4.859235456879593,4.15823505802654,3183.1113193192145,3.352846097174772,0.00031415803585966765,0.6936320487412442,6.786113278921522,3.370521445271488,67.54478805196776,12.845717196551574,13.518711996514547,13.518711996514547,0.03340848965012873
0.0,1.0,0.0,0.0,0.0,0.0,2.9306763e-23,0.0,1107.4302625691073,2.7e-43,1519.8520565872388,0.6338690971247637,1.0789843999999998e-28,2.4905219752340906,0.0,0.9260031115932744,1.2462352344984848,2758.079404967621,52.517420014387795,-12.253737324964552,4.976686062208769,4.24920473412679,3322.608662803629,3.409632962140388,0.00030096833587263215,0.6931942286038579,5.917063865892764,3.4498100558963785,49.54118048092948,13.393987237303204,14.040907429899113,14.040907429899113,0.01698036443439225
0.0,1.0,0.0,0.0,0.0,1.607544e-39,1.8908702999999998e-19,0.0,1101.8210527403637,2.6791362e-34,1502.2930577381528,0.5873812512913023,1.07429093e-19,2.4710583399684363,4.9218194e-36,0.8493639314642832,1.2307718851903573,2722.664101526877,52.17915389815053,-12.479880339430602,4.148043976847129,3.5479197538643485,3191.4307973346886,2.8826785828924013,0.0003133390831582957,0.6998937057146638,6.229082273997237,2.903189870422928,57.76203150437481,11.054588064725303,14.216279492762814,14.216279492762814,-0.009900849096149052
0.0,1.0,0.0,0.0,0.0,0.0,5.454532e-20,0.0,1196.5477434168395,1.6443266e-35,1650.0403595134894,0.6107878620482621,1.3988563e-23,2.450499073397153,3.4787399999999998e-40,0.8618137282702699,1.2388098395537903,2932.13913651842,54.14923024862328,-12.201377572461793,5.170209436027329,4.414930701324659,3521.811286838299,3.5638485910919817,0.0002839447995800333,0.6893199079059845,7.553213298808719,3.5639282922970104,82.94456173430984,12.907661573620295,13.320002151704404,13.320002151704404,0.011608638494839752
0.0,1.0,0.0,0.0,0.0,0.0,1.0881455e-18,0.0,1226.1178767744984,5.999999999999998e-45,1663.3227465486468,0.6245415714531594,7.059552e-27,2.4399986827829445,0.0,0.8799436208784459,1.259051951371882,2991.726004266397,54.69667269831317,-13.699027260246625,4.817078498354598,4.063114935550511,3565.965691566087,3.2271225433734334,0.0002804289458995955,0.660296486489995,6.450150784036228,3.1807000076100422,61.396176755711366,14.950296663705855,14.170163568257196,14.170163568257196,0.0204840847769472
0.0,1.0,0.0,0.0,0.0,1e-45,9.7808214e-20,0.0,1128.5254294502781,0.0,1529.9450780425464,0.619415230612793,5.730635999999999e-23,2.3819862352144234,0.0,0.9134655765803726,1.2253660793665857,2688.1320390400087,51.84719895076308,-11.4367189456974,4.367755543981104,3.7481467774024786,3257.73402250788,3.058797563043336,0.0003069618308587933,0.6926730326377264,6.3564230095227225,3.0254264784696328,57.68083923441828,11.095785249604884,13.542558391037705,13.542558391037705,0.033124578609479705
0.0,1.0,0.0,0.0,0.0,0.0,1.3029314e-25,0.0,1246.8571409395065,7.346699999999998e-41,1719.5410804601831,0.6023426885600054,6.0184793e-29,2.632067726303637,0.0,0.7750622029497121,1.2328324302480715,3281.8124399780995,57.28710535520276,-11.80947518613959,5.054748340927028,4.332831116724166,3724.8793724687152,3.5145336952665254,0.00026846506960498867,0.7217038982774685,6.21352603599823,3.6480315824586023,56.31768679043125,11.871266280625315,15.362334278960354,15.362334278960354,0.01228937974003231
0.0,1.0,0.0,0.0,0.0,4e-45,4.8969830000000004e-15,0.0,1207.3863884916236,4.1904856e-28,1663.5684271749085,0.6148289874688467,6.0322935e-14,2.528351242251928,1.8596e-40,0.8449485535936259,1.2214925847008438,3052.696875220866,55.25121605196456,-11.286600817223356,4.306928503336612,3.701195275753162,3594.889536446309,3.0300595534598544,0.0002781726642395081,0.7055239585595757,6.816170121502832,3.0386412469071145,67.89388696121746,10.501216761183427,14.230914872412535,14.230914872412535,0.026388143917716586
0.0,1.0,0.0,0.0,0.0,4.089999999999999e-43,3.344042200000001e-22,0.0,1147.2476046646507,1.1926499999999999e-40,1578.0899664930298,0.6362735749952452,1.6304533e-21,2.4878145548252903,2.999999999999999e-45,0.901777251117782,1.2307425250860908,2854.139288873169,53.424145186171856,-12.459663488521702,4.764807322858113,4.1072672049830015,3436.838676918343,3.337227016427093,0.00029096506819361516,0.6959675721168669,6.367954459422712,3.3161513840942294,59.21947300470131,11.45443645338588,13.875275727700634,13.875275727700634,-0.01464345397971791
0.0,1.0,0.0,0.0,0.0,0.0,2.7456664e-25,0.0,1202.1092686391178,0.0,1633.3753580337243,0.6050994053950028,7.2972417e-28,2.4634868472662204,0.0,0.8415123713441792,1.2425248916229976,2961.3803722692824,54.41856642975155,-11.91592393376104,4.162078189861082,3.5296709917345734,3476.8899431411005,2.8407245726273413,0.00028761336031723155,0.6792772319353694,6.850503440276557,2.827204951907408,71.57243567258334,12.442527490137975,14.343190782482818,14.343190782482818,0.06712615198902541
0.0,1.0,0.0,0.0,0.0,0.0,7.674554e-23,0.0,1188.530110511026,0.0,1631.063380165697,0.6090970685949711,7.991132499999999e-27,2.519585867272172,0.0,0.8450735289621566,1.2400671040040123,2994.6036692710136,54.72297204347562,-11.516967987587204,3.949717765381207,3.3595755093572097,3513.800702645701,2.709188477389317,0.0002845921224977428,0.6823417336687799,5.974300385692106,2.695057267532592,52.76757375723688,12.17183124528152,14.373954792838989,14.373954792838989,0.06033809710805337
0.0,1.0,0.0,0.0,0.0,0.0,3.6549598e-23,0.0,1180.1884443257768,7.3e-44,1602.698637446756,0.6194932241713743,2.120244e-27,2.357344834591248,0.0,0.9043667401338816,1.247790721163794,2782.111133075651,52.745721467012366,-12.0869325392197,5.595309717111231,4.7573383976641335,3392.536380399655,3.812609211604845,0.0002947647093123275,0.6534815508384653,6.605321286559755,3.656431671359382,62.2886094939534,14.055398583954018,13.165767103465447,13.165767103465447,0.05737316249036646
0.0,1.0,0.0,0.0,0.0,0.0,1.3055142e-24,0.0,1153.756060766682,0.0,1558.612799134671,0.6081581573748721,7.867958e-28,2.3399475646562538,0.0,0.8978756996895497,1.2469180249383984,2699.7286845983904,51.95891342780747,-12.621871219148016,4.451858759647382,3.773540738763247,3274.630878222789,3.0262941615184937,0.000305377930273082,0.6654874937286328,6.414462772711778,2.962656328391596,58.09982578100235,13.311826447328176,13.274559419928432,13.274559419928432,0.011999016175732164
0.0,1.0,0.0,0.0,0.0,0.0,1.4756617000000002e-23,0.0,1157.2573792737835,8.125e-42,1560.1129042795017,0.6266874686978529,6.7487816e-24,2.301792642084488,0.0,0.9457295058833872,1.2332636066677327,2663.7665206103725,51.61168976705154,-11.835740034769405,4.166419074306964,3.557659618148108,3293.129693988453,2.884751969419476,0.00030366250130551534,0.6579532467025687,7.4004609910103385,2.7413089570637776,82.06104950707787,11.369008827592952,12.963556419100525,12.963556419100525,0.03637987679146675
0.0,1.0,0.0,0.0,0.0,1.5682939999999998e-39,1.5924788e-19,0.0,1165.4581525082926,1.7829108e-37,1574.4887205101002,0.6136204272916113,1.7619882e-18,2.314310825155106,1.05306e-40,0.91281468582894,1.2363848450887929,2697.2324186152123,51.93488633486369,-12.164632012205931,4.6189195915694015,3.9533894084703776,3304.3804556598216,3.1975395235344046,0.00030262859056897517,0.6564378969104679,6.1909735712575005,3.0320338626883743,55.25286389875521,12.043530391320374,12.982813851739492,12.982813851739492,0.019587183989442352
0.0,1.0,0.0,0.0,0.0,0.0,1.5950428999999996e-21,0.0,1157.0066979061348,0.0,1601.606294102937,0.6226697308638748,2.1929108e-28,2.5389405685019573,0.0,0.881398352623555,1.2408346261483705,2937.5712433423737,54.199365709779045,-13.31231034084135,4.7319873675465445,4.0330115684303705,3496.156104286282,3.2502409937971306,0.00028602841811725785,0.7140597114324466,7.0744413452406345,3.378921534172268,72.75718324192522,13.024246075698125,14.071713060596895,14.071713060596895,0.006782150803806437
0.0,1.0,0.0,0.0,0.0,0.0,1.4278552e-17,0.0,1191.757786346999,4.884e-42,1649.2966175337895,0.6202284200024331,5.3573806e-21,2.5287101007108284,0.0,0.8584307723490362,1.2665155921902704,3013.609951936434,54.89635645410753,-14.260498311873429,5.682931106060443,4.788215755303418,3577.3317954922413,3.7806212452725,0.00027953795095553893,0.6788674397120072,6.1449089973216235,3.8579568900309775,52.47893372310274,16.657648841730595,13.973222349096318,13.973222349096318,0.030320957083070626
0.0,1.0,0.0,0.0,0.0,2.3056e-41,1.7061773999999999e-16,0.0,1153.8942776106367,1.5068056e-38,1536.7425644243951,0.5834074834987003,5.8689405e-19,2.3031226072906357,2.273895e-39,0.8626818710708145,1.2427428526790671,2657.559997188354,51.55152759316017,-11.952488171493432,4.741805251548507,4.059677181057413,3164.5684629323273,3.2667073259006765,0.0003159988515696033,0.6916797710787645,6.756376028783093,3.279810770891155,66.39736115021229,12.962715203584585,13.712427960657168,13.712427960657168,0.03913833065231803
0.0,1.0,0.0,0.0,0.0,0.0,3.4385983e-33,0.0,1081.2142699949322,0.0,1486.2969908096313,0.6252617450630029,3.5168056e-30,2.5633920510020696,0.0,0.8923392830254581,1.2607933779081877,2771.576065135015,52.64576018194642,-14.013758961761768,4.806528152477451,4.078710719240172,3267.5378516763826,3.235035011055704,0.00030604083116801803,0.7108609429535019,5.767727863844981,3.416773134802674,48.69962164120492,15.476518677560515,14.771599516057925,14.771599516057925,-0.042157014828068384
0.0,1.0,0.0,0.0,0.0,0.0,1.5571604999999995e-14,0.0,1200.389960889795,2.7657605e-36,1653.0378395292776,0.6059652767070411,1.2584144e-19,2.5635797290487505,0.0,0.8105133675622479,1.2415157417299756,3077.2953706907015,55.473375331691344,-12.770337988691626,4.546517714042121,3.8934639975669376,3564.616911911472,3.1360568913460867,0.00028053505459686695,0.7301093463138428,7.024630382713894,3.3194550762036004,71.0107705191123,12.86628569026259,14.663612826888931,14.663612826888931,0.02004531316867144
