score 0,score 1,score 2,score 3,score 4,score 5,score 6,score 7,score 8,score 9
1.0,6.1749385e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.1675024e-21,4.46e-42
1.0,1.0161104e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.0339578e-23,1e-45
1.0,7.730898e-34,0.0,0.0,0.0,0.0,0.0,0.0,1.06693504e-35,0.0
1.0,2.3199405e-22,1e-45,0.0,0.0,0.0,0.0,0.0,1.1931715e-26,7.105948e-33
1.0,1.1779949e-24,0.0,0.0,0.0,0.0,0.0,0.0,8.823017e-31,1.2938e-41
1.0,3.266595e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2173537e-20,0.0
1.0,1.7382946e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.6639332e-25,6.6212335e-30
1.0,3.4214186e-18,3.4661837e-36,9.8e-43,0.0,0.0,0.0,0.0,2.8063617e-19,1.5643757e-30
1.0,3.0809854e-27,0.0,1.5e-43,0.0,0.0,0.0,0.0,2.744323e-27,1.88e-43
1.0,1.4721804e-13,4.416582e-39,1.696e-42,0.0,0.0,0.0,0.0,9.883217e-19,5.0332723e-29
1.0,4.2163977e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.8110967e-16,3.188e-41
1.0,1.3610795e-13,2.1246e-41,1e-45,0.0,0.0,0.0,0.0,3.1785633e-15,2.1469659e-33
1.0,7.2230484e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.3204875e-21,3.7905084e-38
1.0,2.7638848e-20,3e-45,9.289678e-39,0.0,0.0,0.0,0.0,8.833294e-22,3.012415e-36
1.0,8.4121263e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.9101315e-23,3.0372097e-37
1.0,2.9297634e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.410893e-30,3.2607e-40
1.0,5.3722876e-33,0.0,0.0,0.0,0.0,0.0,0.0,5.109388e-32,0.0
1.0,3.7591527e-12,4.0257e-41,1.40093e-40,0.0,0.0,0.0,0.0,1.2318711e-15,6.377094e-34
1.0,3.1003096e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.851964e-23,2.936452e-37
1.0,1.0966998e-20,1.259576e-35,2.9363e-41,0.0,0.0,0.0,0.0,2.3462935e-22,4.6328257e-26
1.0,3.052545e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.3690674e-35,0.0
1.0,4.2049494e-26,1.8e-44,2.37e-43,0.0,0.0,0.0,0.0,3.9686756e-24,1.2732e-41
1.0,1.4214555e-14,1.0509858e-37,2.8441615e-24,0.0,0.0,0.0,0.0,4.3599547e-15,1.8057467e-35
1.0,3.0865322e-23,1.63e-43,6.81987e-40,0.0,0.0,0.0,0.0,3.2968568e-24,0.0
1.0,3.183094e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.8722195e-18,2.4127441e-36
1.0,4.7876904e-14,0.0,2.16e-43,0.0,0.0,0.0,0.0,3.039582e-17,1.02033e-40
1.0,2.3648239e-28,0.0,0.0,0.0,0.0,0.0,0.0,4.396102e-27,0.0
1.0,5.393801e-28,0.0,0.0,0.0,0.0,0.0,0.0,5.7190933e-27,0.0
1.0,1.8592555e-34,0.0,0.0,0.0,0.0,0.0,0.0,8.950978e-34,0.0
1.0,9.11228e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.6238361e-29,0.0
1.0,1.2399649e-17,0.0,0.0,0.0,0.0,0.0,0.0,7.026986e-20,5.26e-42
1.0,5.662914e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.463339e-22,1.7273899e-38
1.0,6.865631e-17,4e-45,2.4633095e-35,0.0,0.0,0.0,0.0,3.5349158e-19,2.7096924e-35
1.0,1.1454145e-12,1.418447e-32,1.6720681e-37,0.0,5.69e-43,0.0,0.0,9.816159e-17,1.1154274e-30
1.0,1.1144827e-16,0.0,0.0,0.0,0.0,0.0,0.0,5.103217e-23,1.3007155e-34
1.0,5.9772865e-17,0.0,3.2e-44,0.0,0.0,0.0,0.0,1.9817217e-18,1.2249e-41
1.0,2.8503597e-19,0.0,7e-45,0.0,0.0,0.0,0.0,8.3409526e-23,1.2281e-41
1.0,7.84788e-19,0.0,1e-45,0.0,0.0,0.0,0.0,3.012886e-21,3.3672e-41
1.0,3.1200655e-18,1.328783e-39,2.0782161e-38,0.0,0.0,0.0,0.0,4.6004953e-17,4.505193e-36
0.99999964,3.071768e-07,2.1363912e-35,2.1444468e-38,0.0,1e-43,0.0,0.0,8.1862987e-16,2.3418373e-24
1.0,1.4420566e-29,0.0,1.3e-44,0.0,0.0,0.0,0.0,8.492311e-28,0.0
1.0,2.3991315e-30,0.0,0.0,0.0,0.0,0.0,0.0,6.17083e-27,0.0
1.0,8.0019616e-27,0.0,0.0,0.0,0.0,0.0,0.0,2.5481292e-31,0.0
1.0,3.7740873e-24,0.0,0.0,0.0,0.0,0.0,0.0,7.384968e-23,0.0
1.0,5.072768e-14,1.4e-44,1.4466506e-38,0.0,0.0,0.0,0.0,1.151466e-17,2.0722877e-37
1.0,1.3062408e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.4834524e-28,0.0
1.0,2.613778e-22,0.0,0.0,0.0,0.0,0.0,0.0,4.3526163e-27,3e-44
1.0,2.9489708e-13,8.820681e-34,1.4156209e-38,0.0,0.0,0.0,0.0,1.7897137e-12,4.7609317e-31
1.0,2.2586911e-14,1.85406e-39,5.90314e-40,0.0,0.0,0.0,0.0,1.0251452e-14,3.9e-44
8.826782e-08,0.99999535,9.835315e-15,1.5588515e-16,5.4095424e-27,2.2571613e-17,4.1729603e-31,2.6336401e-24,4.6189816e-06,1.2633066e-09
3.7305792e-06,0.9999801,3.0786682e-12,7.2637415e-13,1.704838e-21,5.8751276e-12,2.5324363e-25,4.1967442e-17,1.0259891e-05,5.9756903e-06
3.1779003e-08,0.9999862,9.6658785e-11,7.727239e-15,5.549719e-21,3.546194e-14,4.776607e-21,8.754121e-19,1.2715857e-05,1.110451e-06
3.893152e-05,0.9999478,7.450492e-13,6.945808e-15,2.5842927e-24,3.4408122e-15,1.4204783e-26,3.4417521e-18,1.1891348e-05,1.4849046e-06
2.884961e-09,0.99999523,2.6726906e-13,1.324879e-12,5.3015815e-24,7.7247196e-14,1.4027629e-28,7.5403975e-21,4.815492e-06,4.1126255e-11
2.094874e-08,0.99990404,4.3102943e-10,5.9030556e-15,5.206856e-26,1.312283e-18,7.8808516e-25,5.147209e-21,9.591107e-05,8.561411e-09
4.5804804e-09,0.99996173,4.693969e-10,1.1773697e-10,7.882738e-13,3.1656448e-08,7.1851784e-20,1.1307492e-12,3.797117e-05,1.9820199e-07
2.960672e-08,0.99999213,1.4940849e-11,1.3824057e-12,5.3687186e-19,1.1772792e-11,4.148788e-24,5.8173567e-13,7.61154e-06,2.0526281e-07
2.705179e-09,0.9934262,1.491533e-09,4.142388e-15,3.4665544e-21,1.3526345e-10,8.95382e-25,3.649494e-18,3.0081117e-06,0.0065709003
1.8022773e-08,0.9999876,5.0976294e-15,1.8157732e-14,1.0208969e-24,8.701961e-19,8.6606333e-26,8.300294e-21,1.2384632e-05,2.5568076e-12
1.8397444e-07,0.9996487,4.385677e-14,8.806117e-12,5.286423e-22,1.1324376e-18,9.427978e-24,1.3909201e-18,0.00035116612,3.2988443e-12
1.2035757e-06,0.99990284,2.934527e-14,1.6994297e-11,1.9505918e-19,8.700725e-19,1.3009741e-22,1.0305604e-17,9.590693e-05,2.4135884e-12
5.08787e-09,0.99999464,8.529817e-16,3.6025463e-16,4.069553e-21,2.343653e-13,1.4736241e-29,1.0947269e-17,5.3656763e-06,2.2418483e-08
9.6658134e-08,0.9999989,1.8991583e-13,2.9419727e-17,1.1778386e-28,4.097281e-14,1.5663244e-33,2.902287e-19,1.0103525e-06,2.8563266e-08
1.8682264e-06,0.99708337,8.279162e-08,2.5502027e-09,1.7769907e-16,7.768186e-11,7.168584e-16,2.3250536e-16,0.0029144199,2.0449933e-07
0.00022532984,0.99822503,6.9726248e-06,4.525218e-11,4.5973042e-26,1.5674015e-13,1.0014472e-24,2.6520912e-19,0.0015420346,6.479178e-07
9.188399e-07,0.99996483,6.3680133e-14,3.1406774e-12,8.057663e-22,2.967817e-19,2.2230105e-21,4.0467395e-20,3.4300436e-05,1.113324e-12
2.960629e-08,0.99999285,1.3667358e-13,5.0004356e-21,2.3975176e-34,1.8082222e-20,5.8754275e-38,8.577093e-28,1.6976522e-07,6.8666545e-06
1.6903292e-09,0.9999988,4.04914e-16,7.0784087e-15,9.935464e-23,3.3571476e-17,1.9889127e-27,8.0163785e-18,1.2315899e-06,4.961645e-10
1.2271377e-06,0.9999888,1.123768e-09,3.1363987e-13,3.0792032e-25,2.3035568e-14,4.9349066e-28,6.7268284e-18,6.9962653e-06,2.9624275e-06
7.3305195e-08,0.9999926,1.1883025e-11,1.1035302e-16,1.0441442e-23,8.3746764e-14,1.1908267e-24,6.4190783e-18,6.67006e-06,5.5953547e-07
3.73443e-08,0.99999523,1.561112e-13,3.9311866e-15,5.1418166e-26,8.8213545e-17,1.7622456e-29,5.558377e-19,4.7646713e-06,2.7554388e-09
2.9290375e-09,0.9999981,2.1296142e-16,1.044317e-16,4.593241e-26,2.0374457e-18,7.598941e-31,3.0666368e-21,1.9527524e-06,1.2257326e-08
3.683361e-06,0.99960476,5.8093946e-07,7.7880645e-12,8.423186e-27,5.1897386e-13,6.561639e-26,1.2073751e-20,0.00039096153,1.02833e-08
4.3661026e-09,0.99999464,5.802176e-14,2.34257e-14,2.6587226e-24,4.5401293e-18,5.5157506e-26,3.9523628e-19,5.3855465e-06,1.4270903e-10
0.00011017442,0.9987281,1.07245835e-11,5.160187e-09,9.347007e-21,3.6781678e-16,1.2170496e-19,3.3367758e-19,0.0011617373,3.0646045e-11
2.0221552e-07,0.9999629,8.880718e-12,1.8846283e-12,4.594173e-23,3.492063e-16,1.0178009e-22,2.4342726e-18,3.6825328e-05,2.4550613e-09
4.190627e-06,0.99999106,5.666854e-13,6.4504735e-15,5.3034623e-31,1.107783e-18,7.687204e-30,8.4231357e-26,4.77327e-06,3.5087766e-10
6.784839e-06,0.9997557,4.728551e-12,2.6852743e-12,3.7048417e-19,1.4167832e-14,3.599899e-24,2.6616668e-18,0.00023756344,3.9494774e-10
3.2242966e-09,0.99999833,4.974551e-13,5.509097e-14,2.0882792e-25,5.256118e-13,1.0024547e-29,2.9353864e-20,1.7024125e-06,4.311667e-08
0.00043552034,0.99932003,4.60227e-14,2.7091458e-13,2.2101324e-28,5.51299e-21,4.0964385e-28,2.3032793e-23,0.0002445122,2.4391069e-13
6.368163e-12,0.9999988,5.3012716e-11,1.6982925e-16,1.9884207e-26,4.424824e-16,7.132701e-30,4.4891324e-20,1.772146e-07,1.1107329e-06
2.8399072e-07,0.99996126,3.014217e-14,1.600982e-14,2.6855381e-28,7.2057134e-18,2.691444e-29,7.1404893e-23,3.8454775e-05,1.425085e-09
2.018822e-06,0.99999297,1.2904718e-14,6.5050466e-15,6.2148175e-28,5.292475e-17,1.6063574e-30,1.5280676e-23,4.958419e-06,1.0693706e-08
2.1793232e-06,0.99998665,7.7507346e-17,2.0360417e-16,4.8410568e-34,8.592384e-24,3.0129423e-33,4.2038424e-30,1.122505e-05,4.948512e-11
0.013076524,0.9867432,1.910378e-11,4.367262e-12,1.4563292e-20,1.9678382e-15,2.3211405e-22,5.202013e-16,0.00018028934,1.0308951e-09
1.6316422e-07,0.9998921,9.727794e-11,1.5990579e-11,5.0064117e-17,6.333088e-11,4.8344173e-19,5.5619433e-14,9.986197e-05,7.897348e-06
4.4228322e-11,1.0,5.711099e-17,5.9771753e-16,2.5107764e-25,1.2346448e-18,2.6483646e-29,2.3056403e-21,1.7447276e-08,4.187092e-12
7.983269e-09,0.9999925,1.4499739e-12,2.057994e-18,9.176106e-29,3.4818838e-16,1.7847188e-32,1.3817249e-25,7.519903e-06,4.845581e-09
2.3676414e-09,0.99998903,5.8892926e-09,1.1866351e-12,1.1988742e-20,5.2269817e-11,1.1198842e-21,2.3143886e-16,1.0791582e-05,1.4295637e-07
3.5236909e-07,0.9999939,1.9741695e-13,1.7485134e-17,1.2910535e-26,2.2265957e-15,2.030265e-29,2.8173669e-22,5.434018e-06,1.94429e-07
4.845898e-10,0.9999993,7.88142e-18,1.3380638e-17,7.964334e-30,2.4742416e-20,5.038039e-34,1.5665121e-23,7.2141694e-07,4.6442707e-11
0.02376953,0.96892965,8.9547876e-14,1.8057835e-09,6.430468e-26,8.224734e-24,7.036099e-21,8.531098e-23,0.0073008537,2.8548595e-14
3.4711838e-06,0.9997383,7.5909314e-11,1.0080076e-12,2.163529e-24,1.31036e-14,2.3427082e-24,9.422704e-18,0.0002582659,1.69273e-10
1.5005438e-09,0.999998,1.5832425e-14,5.564317e-17,3.1445245e-29,1.4405325e-19,1.2451391e-31,1.1127262e-23,2.0699342e-06,1.3947233e-09
1.9545967e-06,0.99961275,1.2832635e-08,1.7300298e-09,1.5841213e-18,5.1295007e-10,1.7412758e-20,3.4865014e-16,0.00038534257,2.0657552e-08
9.923432e-10,0.99999917,5.6347055e-13,4.4770355e-16,3.6750717e-25,3.8486268e-15,3.7257517e-30,1.4743194e-18,6.742961e-07,1.6081198e-07
4.1358385e-07,0.9999777,3.784386e-15,1.6402347e-15,1.7620919e-31,1.0805748e-21,1.6511068e-31,9.479792e-28,2.1885147e-05,3.311159e-12
1.1386961e-11,0.9999989,1.1861828e-16,3.7904763e-15,9.212368e-20,9.049868e-15,2.0971055e-29,1.0924783e-18,1.0459258e-06,1.3246099e-10
2.0797176e-10,0.99999845,5.0379847e-16,1.5749641e-17,4.2066047e-29,2.68252e-17,1.2004931e-33,5.585974e-23,1.549828e-06,1.1506089e-08
7.998867e-07,0.99999595,2.0658483e-13,7.640814e-15,1.5871783e-26,2.0981293e-16,1.3804413e-29,4.368862e-22,6.966484e-07,2.4793744e-06
0.0006248876,0.9992311,2.9273937e-09,3.094112e-11,2.2596699e-20,2.9252586e-11,3.7775368e-23,1.19252e-15,0.00014399001,3.2459788e-08
6.880647e-10,0.99999917,5.1429454e-11,5.92693e-14,2.596239e-20,2.401103e-11,7.9251586e-27,5.362054e-15,5.5070933e-07,2.5499938e-07
8.912375e-09,0.9999949,9.876927e-12,4.9263145e-16,1.3568949e-27,8.652102e-13,1.64943e-30,7.3014664e-20,5.1423085e-06,3.987541e-09
3.4101262e-09,0.9999968,5.6765438e-14,1.9029595e-15,3.4979712e-29,1.4918328e-16,8.709559e-31,1.6345914e-26,3.0177073e-06,2.6031103e-07
1.9355672e-05,0.99994147,7.38119e-14,3.733887e-12,4.8081222e-24,1.9749367e-16,2.6246398e-26,1.3432807e-23,3.9212377e-05,1.1498396e-11
1.5833511e-07,0.9999981,3.274512e-11,4.171719e-14,3.914603e-22,2.777324e-12,2.43069e-28,1.4387171e-16,1.2510087e-06,4.411463e-07
2.788552e-07,0.99995327,3.1002482e-11,5.3349815e-14,7.397653e-22,2.6761464e-15,6.6557454e-22,1.0383663e-18,3.571105e-05,1.0688466e-05
9.695286e-09,0.9999864,1.285254e-13,1.672178e-16,2.146744e-22,2.057555e-13,7.388347e-27,3.7484843e-23,1.3579367e-05,9.078783e-11
0.00060593075,0.9989672,5.1102223e-08,3.4525216e-09,1.2620901e-23,1.1262151e-15,7.7833285e-21,3.3036757e-20,0.0004267968,6.901692e-08
4.66096e-10,1.0,3.5002445e-18,2.9654612e-22,7.5562246e-33,4.533663e-18,2.822e-42,2.194844e-28,8.942167e-09,3.9308423e-09
6.550797e-10,0.9999894,9.800931e-11,7.0275957e-16,1.1675598e-22,2.6423451e-12,7.3754287e-31,9.187999e-19,6.0097736e-06,4.5912943e-06
3.9769106e-06,0.9993106,1.515752e-11,7.3756232e-09,3.9686666e-15,4.064318e-14,7.369755e-14,3.0861134e-14,0.0006853589,7.158329e-10
0.00034897513,0.99963236,8.970873e-16,3.6352224e-16,4.135047e-34,2.2854613e-21,3.673961e-33,5.8152222e-27,1.8702296e-05,7.6025336e-10
1.1685833e-05,0.9999833,1.3355332e-10,1.7340114e-13,8.593368e-25,4.0997535e-12,1.6888124e-26,8.933777e-18,4.974086e-06,7.5982465e-09
1.221137e-10,0.9999945,1.08800376e-16,6.16077e-14,2.8098776e-29,1.908123e-23,4.9814037e-29,9.118567e-25,5.467592e-06,3.686826e-15
7.629524e-09,0.999998,7.076409e-14,5.666122e-18,5.624785e-29,6.2558974e-15,1.8011827e-34,4.043012e-22,9.2207523e-07,1.1070391e-06
4.1895368e-07,0.9997515,1.4129804e-10,1.9789101e-11,1.4214767e-21,8.572888e-15,2.6915243e-23,2.8446907e-17,0.00024795817,1.4612861e-07
1.2741669e-09,0.99975294,4.816924e-10,5.240047e-16,8.1966934e-21,1.2963908e-10,2.0161824e-25,6.02008e-18,1.8770105e-06,0.00024515387
1.3038973e-09,0.99994326,2.1214053e-09,2.4044766e-13,2.0182017e-21,4.9851426e-13,1.0259189e-24,9.275406e-18,5.67906e-05,2.4773197e-08
2.3078934e-09,0.99999976,6.447033e-16,1.4808207e-16,1.7595439e-32,1.4930704e-19,3.1172795e-34,1.5311931e-24,2.2935855e-07,3.4321098e-11
1.7479855e-09,0.9999931,2.5292633e-18,3.7989457e-18,1.00082936e-29,3.005533e-19,3.4847205e-36,4.3354682e-27,6.8919144e-06,1.0176688e-14
1.1342363e-09,0.9999914,8.537702e-12,2.3027118e-13,7.1325175e-21,1.242385e-14,9.2148155e-23,1.7424765e-17,8.287788e-06,2.3062725e-07
9.668577e-10,0.99999964,5.7940293e-15,1.4679738e-17,7.210966e-26,6.315294e-17,4.099453e-31,3.526057e-24,3.290263e-07,8.661564e-11
9.125403e-09,0.9999994,7.266376e-13,3.177261e-17,2.5118618e-29,7.835619e-17,1.0033696e-30,1.8702713e-21,6.21099e-07,4.1106057e-10
2.5222835e-10,0.9999988,5.805289e-14,2.6421442e-15,3.7245635e-19,4.3266084e-14,3.2724696e-24,6.878674e-18,1.2423246e-06,1.6450397e-09
3.056702e-06,0.99937123,1.4116253e-16,2.2790248e-12,1.4948523e-23,2.1026706e-19,3.3050397e-26,3.601082e-24,0.0006256861,2.9800937e-13
4.901821e-07,0.9999212,2.0176679e-14,7.375428e-17,1.1609343e-29,9.8041665e-23,6.3216044e-29,7.109724e-26,7.83415e-05,2.4194695e-11
6.3763306e-05,0.9999304,1.06119425e-13,3.116674e-13,2.2232358e-24,2.8675901e-18,1.8103555e-24,8.943106e-22,5.7764637e-06,1.7688656e-07
7.0120365e-08,0.9998363,2.125001e-09,1.8096008e-10,1.7064489e-19,6.15955e-10,4.016719e-22,1.2410934e-14,0.00015988921,3.6822928e-06
0.0012827882,0.9983132,5.395688e-11,1.9572794e-09,2.643463e-22,1.7676067e-17,5.8656188e-18,1.1328325e-19,0.0004040331,8.85298e-10
4.3918193e-05,0.99201,6.2686595e-10,2.2273259e-09,1.1875306e-21,8.6069615e-18,2.581283e-18,6.6633773e-21,0.007946144,1.11198925e-10
3.1282973e-11,0.99999917,9.780078e-14,3.0251464e-15,4.132876e-18,9.460533e-11,1.2367837e-26,1.784718e-16,8.6352173e-07,1.4557449e-08
1.6510743e-08,0.99999976,2.8772938e-15,2.904163e-14,2.6234242e-24,4.752651e-18,2.4644467e-27,8.0394834e-24,1.9311771e-07,4.0111905e-10
7.6802183e-07,0.9999801,1.5581872e-14,1.3790358e-13,5.33654e-25,2.2904127e-20,8.936171e-25,2.2043746e-20,1.9158222e-05,1.8179732e-11
1.1188612e-06,0.9996989,7.289468e-09,1.1862457e-08,3.325805e-19,1.4999961e-11,2.9222096e-19,6.1018215e-13,0.00029986002,1.0690996e-07
8.1281394e-07,0.99999774,2.080315e-14,7.172056e-17,3.6382256e-26,8.6610956e-16,3.8768284e-28,2.842046e-20,1.3011617e-06,9.349709e-08
2.3572802e-08,0.9999896,1.9513783e-12,4.8383698e-14,1.0303378e-20,6.2327313e-14,3.6437293e-23,7.055339e-18,7.0324204e-06,3.3523302e-06
2.1266158e-10,0.9999975,3.5357286e-12,9.240601e-16,8.740313e-25,8.1081534e-15,4.223949e-30,1.0613032e-18,2.4786407e-06,2.5278887e-08
