label,score 0,score 1,score 3,score 5,score 4,score 8,f22,f18,f16,score 6,score 7,f23,score 2,f21,score 9,f9,f5,f17,f24,f8,f19,f10,f20,f14,f15
0.0,1.0,6.1022208e-34,0.0,0.0,0.0,1.4539839e-12,0.8093970459688852,1482.9674626826404,1107.194347103309,0.0,0.0,1.3387671609077223,8.138791999999999e-37,2.128656461951312,0.0,1.2446273012232134,-13.63311430467078,2356.8364015974225,48.547259465364505,4.103550794394322,3311.930057358869,3.4830362271181423,0.0003019387434762012,8.231146204659872,98.26264616745951
0.0,1.0,1e-45,0.0,0.0,0.0,1.5037416999999995e-20,0.7844226776874824,1518.994013182172,1111.0741383689974,0.0,1e-45,1.2186830184471424,1.2841193999999999e-36,2.312895715569474,0.0,1.2394512390690802,-12.663840789768026,2569.798614313699,50.693181142178275,4.083359399511292,3465.874015752986,3.473695240752812,0.0002885275100753317,7.395543066941888,77.11477343347309
0.0,1.0,0.0,0.0,0.0,0.0,5.026232000000001e-21,0.7854360532599803,1489.5833822198535,1080.0233304678654,3.1448299e-37,0.0,1.2301222564782366,1.4080608e-21,2.3550549646614827,0.0,1.2528862799328502,-14.133787720913775,2543.5143063685755,50.43326587054001,4.139020934545367,3435.226415763205,3.5034963915503483,0.00029110162736619197,7.999059519641662,93.02190962384772
0.0,1.0,0.0,0.0,0.0,0.0,1.1898528e-27,0.7088352112100975,1729.0559130627578,1229.5622820973108,0.0,0.0,0.9664968586114194,0.0,2.472055304775964,0.0,1.2535813745461328,-12.17199292991848,3039.545962011098,55.13207743239047,4.485383382235288,3860.0831469616687,3.793108578946194,0.00025906177715034846,8.573363790784315,99.447931142424
0.0,1.0,0.0,0.0,0.0,0.0,4.927895400000001e-18,0.7686180715536742,1491.2107112986182,1081.8671737229597,0.0,0.0,1.1764117689422209,0.0,2.3603090047856257,0.0,1.245689203124715,-12.565053147786655,2553.5408321202763,50.53257199193682,4.487798260771281,3405.6883315398077,3.8235026892709167,0.0002936263987338711,8.740669822038711,101.2665623545281
0.0,1.0,0.0,0.0,0.0,0.0,6.6009537e-16,0.7676588711138574,1665.6043185280469,1231.2816062377099,1.1879999999999999e-42,0.0,1.151116731097393,1.0817718e-33,2.198425538286931,0.0,1.2338506062242938,-11.740468769453592,2706.8809279759353,52.02769385602186,4.6712013017935465,3663.412028476285,4.012348488821218,0.0002729695683223293,10.71368599824227,160.73588020346054
0.0,1.0,0.0,0.0,0.0,0.0,1.3245072e-22,0.788563837765085,1493.7657590709605,1087.8579905665692,0.0,0.0,1.2346276553702948,2.7999999999999995e-44,2.3104450650352666,0.0,1.2270643373950962,-10.931174362102489,2513.4361257637115,50.13418121166149,4.554944022710439,3416.954484963677,3.923649310874508,0.000292658273442185,7.267898808009484,74.4028748318776
0.0,1.0,0.0,0.0,0.0,0.0,9.013202999999999e-26,0.8095558887816909,1559.3869157135596,1142.7294378631825,0.0,0.0,1.2328715784885047,0.0,2.335472699934681,0.0,1.2497785103564254,-13.22402392307719,2668.813405541167,51.66055947762439,4.341570146677983,3600.949042393489,3.6658947240049296,0.0002777045684976751,8.790639552834817,111.00083737119554
0.0,0.9984635,3.6646286e-33,1.3138299999999995e-40,0.0,0.0,0.0015364635999999998,0.7100723447487033,1713.4036804986624,1231.5830264934716,1e-45,6.557491e-36,0.9541357002374868,1.0214955499999998e-35,2.4954253718404846,1e-45,1.2226442975109684,-11.434984775889607,3073.3235318399024,55.43756426683898,3.8546791315679663,3838.5504383770667,3.29499808303863,0.0002605150084787732,7.915086794237987,91.32055418755327
0.0,1.0,0.0,0.0,0.0,0.0,4.0169647e-21,0.6782924881142821,1788.6563964792106,1309.8946155919325,0.0,0.0,0.8981227015157447,0.0,2.3789980689058656,0.0,1.2032472438703408,-10.376373246132582,3116.236760963399,55.82326361798814,3.632028289514469,3856.586760079232,3.1493099007988734,0.0002592966429152641,9.572922090171119,132.62906763393428
0.0,1.0,2.7880239999999997e-38,0.0,1.7004146e-38,0.0,4.8661354999999985e-19,0.7538628304345155,1646.3780769961536,1199.5285585812835,0.0,2.44e-43,1.0834788911520021,1.1057353999999999e-28,2.3557107111339723,2.0999999999999998e-44,1.2278492234562146,-11.345092065747135,2825.742273761025,53.157711329223204,4.508029706385602,3697.081076602257,3.864798673460315,0.00027048365434253173,7.323022651292219,77.06204154283787
0.0,1.0,0.0,0.0,0.0,0.0,4.0087769999999996e-20,0.7625961072711329,1463.6856095701694,1078.0065675203884,0.0,0.0,1.1542753433487871,2.1999999999999999e-44,2.3423259380281727,0.0,1.211644846006919,-10.522359850059953,2525.042744467725,50.249803427155065,3.618763495484892,3314.7359106448994,3.1322927047893,0.00030168315876646863,9.047243517227207,118.42203169951885
0.0,1.0,0.0,0.0,0.0,0.0,9.8630177e-29,0.7337624309509323,1664.6760045987396,1208.2628022903787,0.0,0.0,1.031242671277082,0.0,2.398079873989232,0.0,1.2487013742006687,-12.480483527351565,2897.5107086623875,53.828530619573726,4.777512348483191,3724.609774216713,4.056428030128837,0.00026848450189934336,7.8169714131226025,87.60563105406786
0.0,1.0,0.0,0.0,0.0,0.0,1.0203987e-18,0.7499147548012853,1670.2950466842444,1212.6335262129785,0.0,0.0,1.0537126002935246,1.36495e-40,2.394957479633663,0.0,1.235950613997574,-11.907143822621078,2904.205733658316,53.890683180474866,4.362064240256366,3761.207625076663,3.7114559998360654,0.00026587205485089846,8.514594627756424,107.21441510252373
0.0,1.0,4.235087999999998e-32,2.371706e-37,0.0,0.0,4.999379e-08,0.7682016414551124,1583.7516317617935,1152.0994802269765,5.527698e-35,6.484428e-38,1.1475059278352742,6.9070083e-31,2.340228703934488,0.0,1.2231191179497265,-11.697009330664079,2696.176273415174,51.92471736480782,3.978237543307357,3587.9381279516333,3.4168893091126065,0.00027871160659364636,8.696644300423133,103.73610877014593
0.0,1.0,0.0,0.0,0.0,0.0,2.2798715e-16,0.7766479414376242,1516.8687213847656,1105.462626992899,5.3e-44,0.0,1.1998485723977117,1.247676e-39,2.314927940530979,0.0,1.223350909533552,-11.324418896973324,2559.066322438637,50.58721500971007,4.049161288412895,3448.478418424225,3.469159287164101,0.000289982966011122,8.191182294392886,95.99463248341698
0.0,1.0,0.0,0.0,0.0,0.0,5.464274999999998e-21,0.7613379481595084,1466.9559902851831,1077.0702620810432,0.0,0.0,1.187966235928562,1e-45,2.340100847968857,0.0,1.2182039145338344,-12.023576865031226,2520.4530336178877,50.20411371210419,3.63180422049003,3335.052407792811,3.1241782283875,0.00029984536304837725,8.624106197628219,109.34534047847215
0.0,1.0,0.0,0.0,0.0,0.0,1.1399108999999998e-24,0.8161281701478341,1558.5172455571994,1144.5206226016758,0.0,0.0,1.2860747475102798,0.0,2.22767384829194,0.0,1.226061258262944,-12.235751725892744,2549.618659800562,50.493748720020406,3.903854425745522,3545.106337221829,3.333392825983168,0.0002820789857558021,9.592574660773225,125.04634326903471
0.0,1.0,0.0,0.0,0.0,0.0,5.910534e-17,0.7627705077013478,1492.5324794299054,1101.9468330410646,0.0,0.0,1.188161042226762,1.88e-43,2.2802525047871645,0.0,1.2273181060166154,-11.433780175465198,2512.717026184171,50.127008949110184,4.274896465849132,3351.3920026622804,3.6678948538664367,0.00029838347743433755,7.325296656413089,81.36692952349391
0.0,1.0,0.0,0.0,0.0,0.0,1.4359233e-24,0.7915997291951764,1609.701994692843,1178.27343913709,0.0,0.0,1.183842116421472,0.0,2.330456099776476,0.0,1.2421620005184453,-13.048009521657107,2745.914523441637,52.40147443957696,5.417719645218357,3675.5712666822837,4.601914592573481,0.00027206655168534916,7.797007109429058,88.69246906853554
0.0,1.0,0.0,0.0,0.0,0.0,3.1541379e-24,0.7265055398324949,1720.6245301799065,1246.1956757438447,0.0,0.0,0.9907224046100552,0.0,2.4656632171009303,0.0,1.219174097941388,-11.561916190154998,3072.698838991836,55.43192977870999,3.9160758445187884,3870.709438848104,3.3791669757362617,0.0002583505726272218,8.670505088974096,110.79006404874157
0.0,1.0,0.0,0.0,0.0,0.0,4.732431299999999e-16,0.8275719326494939,1511.135636525689,1084.9771865048351,0.0,0.0,1.2814815477260924,6.999999999999999e-45,2.4405281825191403,0.0,1.2549946846941828,-13.248146522252185,2647.917401055375,51.4579187400285,4.723407656810588,3604.1209197204325,3.96966667186588,0.00027746016914370587,8.214186159970868,95.3068593818272
0.0,1.0,0.0,0.0,0.0,0.0,1.1577215e-15,0.7658960207133054,1467.997306417132,1071.4147269555688,0.0,0.0,1.1792713864633633,0.0,2.3434035008245497,0.0,1.2323267960831918,-12.024679806810026,2510.7570219826607,50.10745475458377,3.966190125420457,3339.996943466593,3.3872414798695747,0.00029940147159598804,8.01666897691112,92.01103368966429
0.0,1.0,0.0,0.0,0.0,0.0,2.1208577e-13,0.7782300224975709,1567.8234390137359,1155.1722896532456,0.0,0.0,1.2206057472402856,1e-45,2.21321071411955,0.0,1.214065043679094,-10.721074223995991,2556.6396881145747,50.56322466095863,4.059831908144016,3497.736186855374,3.5066696610588286,0.00028589920639470704,9.980289232715386,138.31298202783398
0.0,1.0,0.0,0.0,0.0,0.0,6.621109e-22,0.8109158861619387,1482.2179069231988,1076.2243040744265,0.0,0.0,1.2646428840315054,0.0,2.3873715581565578,0.0,1.228691625659846,-11.241295537810581,2569.347293744121,50.688729454821825,4.091326084557774,3476.2252228674074,3.5016199543787967,0.00028766835745330034,8.544547951958844,107.09757612625404
0.0,1.0,0.0,0.0,0.0,0.0,7.3707795e-24,0.786619566876397,1493.4885907174476,1094.3699940368742,0.0,0.0,1.2195760131794582,0.0,2.3114093937810254,0.0,1.2291843781151053,-11.243921839335151,2529.537084488916,50.29450352164654,4.5020831063186755,3408.438435483191,3.868918032449843,0.00029338948580957336,9.633941272367359,122.38956881132229
0.0,1.0,0.0,0.0,0.0,0.0,1.06788405e-27,0.7571502017007011,1462.3815681187054,1077.7529160211143,0.0,0.0,1.1865292923926485,0.0,2.288543047067065,0.0,1.2391646072830207,-11.98007066561349,2466.483942416376,49.66370850446405,4.123107330880157,3284.90361155865,3.5134161415650698,0.0003044229354192561,7.632989671055614,82.21789630950391
0.0,1.0,0.0,0.0,0.0,0.0,8.315087e-17,0.8069521942485386,1478.4753882303146,1081.8793817936366,0.0,0.0,1.2315610973283424,2.999999999999999e-45,2.4258645728781394,0.0,1.2107132052688303,-10.719893873479329,2624.4928644204856,51.22980445424798,4.007285114615209,3476.664971439065,3.4772019629885893,0.00028763197150574987,7.700222427508741,84.83708843395765
0.0,1.0,1e-45,0.0,0.0,0.0,8.4044284e-20,0.7891846954151682,1503.3494476732349,1096.1430239250603,0.0,1e-44,1.2373841914442758,3.5e-44,2.2798727736808195,0.0,1.2499983977499658,-13.165989375904104,2499.066636306908,49.99066549173863,4.3870319810345135,3418.313001337704,3.705975764626668,0.0002925419642989584,9.337708267001922,117.47876974059523
0.0,1.0,0.0,0.0,0.0,0.0,1.5801959e-25,0.8110408680831073,1413.7942590079458,1044.2947355090953,0.0,0.0,1.3235708645166944,0.0,2.2818275159217576,0.0,1.2205437610535148,-11.856734205798011,2382.900462216888,48.814961458725826,4.520743256581944,3263.6937035061724,3.8934293050198177,0.0003064013019744176,9.041757889495207,112.19748005883207
0.0,1.0,0.0,0.0,0.0,0.0,6.984094e-20,0.7752476143104617,1532.7936157730958,1118.9330213170463,0.0,0.0,1.21139695150549,2.0783085e-33,2.2507818550389915,0.0,1.2221981846257857,-11.369055484310614,2518.474141384365,50.184401375172,4.088758741178477,3441.947637003561,3.5060503206389098,0.00029053318221614933,9.351763282936501,119.67782507313312
0.0,1.0,0.0,0.0,0.0,0.0,3.388188e-22,0.8120302618975123,1452.5859220881605,1062.008228093345,0.0,0.0,1.2820234093301992,8.54764e-40,2.3732473121663995,0.0,1.2285667161373344,-11.842562966858756,2520.4081728211318,50.20366692604368,4.005693847553738,3404.479169103468,3.4222595739029282,0.00029373068546732767,8.905034009213868,115.6525332381556
0.0,1.0,3.4982859999999994e-39,0.0,0.0,0.0,3.6917448e-22,0.7601233415577984,1638.6570212364404,1179.3929661656234,0.0,2.0431505999999998e-37,1.0911958685294572,2.8899999999999996e-43,2.438648080789364,0.0,1.264184970798043,-12.636645801916506,2876.124393436272,53.629510471719506,4.745348278251201,3750.301840814143,3.998718952185565,0.0002666452041585305,8.144046827271739,95.81492914799699
0.0,1.0,9.15437e-34,4.5686999999999997e-41,0.0,0.0,6.655344999999998e-22,0.7838768398457205,1529.679941473765,1125.1866614333996,0.0,0.0,1.2236644849096066,8.397264e-39,2.2948321304159403,0.0,1.2311616747892342,-13.497087489894213,2582.114503372808,50.814510756011494,4.087863970524382,3477.9725944445067,3.5010171950331515,0.0002875238297154315,9.173634668740435,122.57264594831359
0.0,1.0,0.0,0.0,0.0,0.0,5.580753e-27,0.767382638381505,1428.3785615534098,1043.047895010992,0.0,0.0,1.1801746812487044,0.0,2.405676406359288,0.0,1.2302539249456546,-12.174973391242444,2509.2357117306633,50.092271976130846,3.8999434465743614,3293.2056263327368,3.3545476948586885,0.000303655499676036,9.02552001910638,113.49190069820132
0.0,1.0,0.0,0.0,0.0,0.0,3.4236423999999995e-23,0.7881637694694688,1579.5273060274676,1166.2783890241672,0.0,0.0,1.1962444437953088,0.0,2.278126849016157,0.0,1.228014558917234,-11.712609438830794,2656.930111463265,51.54541794828386,4.112524888298194,3568.912193776552,3.531549289886953,0.0002801974231094265,9.291711187985127,123.23491059278622
0.0,1.0,0.0,0.0,0.0,0.0,4.4616177e-20,0.7522230228925041,1682.8168927630927,1232.3050423683098,0.0,0.0,1.0832222227228132,0.0,2.29906953674566,0.0,1.2387888896423451,-12.035406928876345,2833.1549828870507,53.22738940514603,4.547602506245855,3734.141035107734,3.8670928651630687,0.00026779920485010524,10.022139003840033,143.0062209341066
0.0,1.0,0.0,0.0,0.0,0.0,3.8159429999999996e-22,0.7819931858557276,1640.7022226154556,1214.8237224965726,0.0,0.0,1.210284527193699,5.04e-43,2.1908743749918704,0.0,1.2346301183888508,-11.860857135882393,2661.5261637499757,51.589981234247176,4.101252418244962,3640.2559782664807,3.491053176677461,0.0002747059563861242,9.073483868200636,119.59845518220169
0.0,1.0,0.0,0.0,0.0,0.0,6.458401999999999e-25,0.8060526314782971,1514.2580867329236,1132.5844896465642,0.0,0.0,1.276562560240521,0.0,2.181971999640058,0.0,1.2333341235195006,-10.913618540920325,2471.267643635429,49.711846109709384,4.127307363977017,3393.991420119737,3.534579263523127,0.00029463834058977113,10.006288712703961,139.01167052350738
0.0,1.0,0.0,0.0,0.0,0.0,1.0859773e-17,0.7639885186594025,1673.853436374604,1204.9406836215762,0.0,0.0,1.1052254382016091,2.097e-41,2.373483350127984,0.0,1.2619537259170066,-12.701351910027142,2859.9066504676416,53.478095052718935,5.364229126512838,3791.912858393614,4.53307793055777,0.0002637191405352165,8.172328266941449,98.06638693401331
0.0,1.0,0.0,0.0,0.0,0.0,2.5380057999999994e-20,0.7435115607266932,1716.7148313629627,1244.8310153444736,0.0,0.0,1.0220026669926126,0.0,2.4343348343388684,0.0,1.2375836270416416,-12.39404937410518,3030.3355035184727,55.048483208154536,4.599275769202323,3872.199030678945,3.918179978089906,0.000258251188039955,10.183914417895483,148.0022165416928
0.0,1.0,0.0,0.0,0.0,0.0,1.0085109699999999e-25,0.6856403922924825,1773.0047021597775,1286.7606557395254,0.0,0.0,0.8985998875295111,0.0,2.446512486244413,0.0,1.2355659266013812,-11.351557320431715,3148.076011074799,56.10771792788224,4.244850747127428,3879.021596944282,3.631504009490902,0.00025779696632464093,8.472625069862984,107.17399330884857
0.0,1.0,0.0,0.0,0.0,0.0,2.0391666e-12,0.7587606686557071,1585.4873461566174,1153.8932030942858,0.0,0.0,1.0895387903014822,1.6837999999999997e-40,2.456658797090309,0.0,1.2438193903977257,-12.39399364055756,2834.721888284292,53.242106347178755,4.532121951202607,3640.004425818348,3.8538933705721448,0.0002747249406915706,7.823002004246145,89.87216075493015
0.0,1.0,0.0,0.0,0.0,0.0,1.386783e-18,0.7982500247463535,1556.8160236458457,1129.8776392196194,6.3298e-41,0.0,1.2084161543496468,1.5742173e-30,2.3574065993519726,0.0,1.2665528632035823,-12.908827630037734,2663.581003156558,51.60989249316993,4.9293832683842815,3592.0586156918184,4.128342541219574,0.0002783918936154118,8.607877219019633,108.86791357028368
0.0,1.0,2.6974166e-37,0.0,3.6000000000000004e-44,0.0,3.2201763e-10,0.7889335621700224,1560.5633263267691,1143.332070542353,0.0,3.1804e-41,1.2082141366495618,2.9341418e-32,2.297605878062451,5.999999999999998e-45,1.2383019630731469,-12.913469686929455,2626.9264858554234,51.25355095849871,4.4273896581743095,3547.934095020465,3.7664914155085616,0.00028185416448504565,8.857813569407963,115.68334294114176
0.0,1.0,0.0,0.0,0.0,0.0,4.829177e-16,0.7629935354023041,1670.4998293555539,1208.2038204499875,0.0,0.0,1.1135572266528415,2.999999999999999e-45,2.3368488187845577,0.0,1.2511580228224408,-12.905460893930199,2823.389670669544,53.135578200199745,5.0104023180858865,3760.156763472351,4.228857016610086,0.0002659463588631185,9.219152738346141,119.2775628688763
0.0,1.0,0.0,0.0,0.0,0.0,4.5323859999999985e-17,0.7580847472175449,1729.348964915175,1267.2744861458405,0.0,0.0,1.0625226687265406,4.55e-41,2.3130307165347337,0.0,1.2372367206399475,-12.203239697860134,2931.2448127361,54.140971664129744,4.779386314285952,3842.6573463699456,4.080728786608546,0.0002602365784564874,8.859301443786894,108.21479215655228
0.0,1.0,0.0,0.0,0.0,0.0,1.1518196e-21,0.7971675560379798,1448.1606347278696,1091.024164134364,0.0,0.0,1.3019543699115366,0.0,2.1311618548093683,0.0,1.249902368466287,-12.557357915431506,2325.149081278432,48.21979968102761,4.7197622697435735,3210.1842587389683,3.981352968786851,0.0003115085986973291,8.446025413402701,106.3746538655045
0.0,1.0,0.0,0.0,0.0,0.0,6.077804e-19,0.7946052849653166,1513.6305168959009,1113.2943232396797,0.0,0.0,1.2439565554939136,0.0,2.2682394128740317,0.0,1.2577752210227824,-12.750022430826535,2525.2180621011635,50.251547857764166,4.80101611268272,3439.005443301923,4.047844535857308,0.00029078174387530515,9.4701057469463,122.50437519038591
