label,score 0
1.0,2.7534539999999997e-14
1.0,1.3222543e-15
1.0,4.4133617e-19
1.0,2.9027432e-12
1.0,2.3644864000000002e-11
1.0,1.6981701e-13
1.0,9.755639999999999e-16
1.0,2.2066671000000007e-12
1.0,5.0603620000000004e-12
1.0,1.3156047e-09
1.0,5.0658177e-16
1.0,6.008485e-10
1.0,7.769337e-10
1.0,1.3218544e-14
1.0,5.252077500000002e-13
1.0,5.018401e-16
1.0,9.010624e-14
1.0,1.1333585e-09
1.0,3.1996646e-07
1.0,3.1129819999999995e-17
1.0,4.7734933e-13
1.0,8.135534399999999e-16
1.0,7.472437e-17
1.0,2.6730467e-12
1.0,2.2611474e-12
1.0,4.042687600000002e-16
1.0,1.01595685e-11
1.0,3.3663387e-15
1.0,4.2080545e-20
1.0,2.7180133e-12
1.0,2.0977076e-15
1.0,2.0068515e-11
1.0,1.189586e-14
1.0,1.4861834e-11
1.0,7.842093e-11
1.0,8.218947e-12
1.0,1.3224105e-16
1.0,2.886567e-14
1.0,7.516761e-15
1.0,1.0298350000000001e-12
1.0,7.0402655e-14
1.0,4.110262299999999e-16
1.0,3.213949e-14
1.0,1.2469761e-09
1.0,1.9339245e-13
1.0,8.264091e-09
1.0,2.0783894e-13
1.0,4.673044e-16
1.0,4.6746494999999996e-14
1.0,4.9637126e-15
1.0,6.528826e-13
1.0,5.151058e-16
1.0,2.2870588e-15
1.0,1.5814874e-16
1.0,1.2147634e-13
1.0,6.515831400000002e-14
1.0,5.0168477e-11
1.0,7.062878e-17
1.0,2.2727414e-14
1.0,5.07747e-10
1.0,7.091107e-14
1.0,9.879209e-12
1.0,1.5855161e-16
1.0,1.3894372e-11
1.0,1.2533635e-10
1.0,5.67869e-15
1.0,1.7835893e-17
1.0,5.9144334e-13
1.0,1.8020581e-09
1.0,1.578527e-15
1.0,1.08535903e-16
1.0,1.5303381e-12
1.0,1.4365837e-15
1.0,8.088035e-14
1.0,1.0105516e-18
1.0,1.819129e-16
1.0,6.084471700000001e-16
1.0,1.0025514999999996e-15
1.0,1.2808788000000002e-14
1.0,4.7806814000000006e-14
1.0,4.7241573e-12
1.0,1.0656211000000001e-14
1.0,9.380421000000001e-13
1.0,7.064600999999999e-16
1.0,3.8746143e-14
1.0,2.5647784999999998e-14
1.0,1.9409124999999998e-17
1.0,3.1161393e-15
1.0,1.8203009e-13
1.0,7.06089e-16
1.0,8.797348700000001e-13
1.0,1.4653649e-12
2.0,6.334568e-13
2.0,5.286033e-10
2.0,3.0455658e-12
2.0,2.413717e-14
2.0,2.591256e-08
2.0,6.884142000000002e-14
2.0,9.323831e-10
2.0,2.6138514e-12
2.0,3.7729565e-14
2.0,8.603233e-11
2.0,1.4101025e-09
2.0,2.7315499e-09
2.0,1.2961523999999998e-10
2.0,4.735122999999999e-09
2.0,1.10396406e-11
2.0,1.4610204e-08
2.0,5.09601e-12
2.0,3.5839303e-09
2.0,1.0057285000000001e-13
2.0,3.1933146999999994e-11
2.0,7.341542e-15
2.0,1.2906436e-13
2.0,1.2819883e-16
2.0,9.858131e-15
2.0,4.645638e-15
2.0,3.3637457e-11
2.0,1.7858895000000002e-14
2.0,1.7270410000000004e-09
2.0,7.8287155e-11
2.0,5.8996794e-09
2.0,5.9945777e-12
2.0,1.3994846e-11
2.0,1.5412288000000005e-14
2.0,5.7494915e-11
2.0,1.3944636000000003e-08
2.0,1.1506665000000002e-12
2.0,8.066416000000001e-09
2.0,3.4166832e-15
2.0,1.4285688e-10
2.0,7.565454300000002e-13
2.0,2.9699694e-07
2.0,1.4478602e-12
2.0,2.2660655e-10
2.0,1.3579352e-10
2.0,4.0767672e-14
2.0,3.1962074e-12
2.0,3.724457e-15
2.0,1.0972367e-12
2.0,2.1122217999999997e-13
2.0,7.293845000000002e-07
2.0,8.0022055e-14
2.0,8.841934e-11
2.0,9.229314e-15
2.0,1.0035885000000001e-12
2.0,2.2851742e-07
2.0,1.0645637e-09
2.0,1.9307047e-06
2.0,8.636364e-12
2.0,1.7203781000000007e-12
2.0,3.7587742e-11
2.0,1.3412403e-10
2.0,2.85639e-13
2.0,1.708682e-10
2.0,9.066617e-12
2.0,8.91477e-10
2.0,3.0446045e-11
2.0,7.489534e-11
2.0,3.2455977e-10
2.0,2.2194035e-14
2.0,1.0780128e-14
2.0,5.4080612e-08
2.0,4.3627554000000005e-10
2.0,5.4392106e-14
2.0,1.6786992e-09
2.0,1.4831126e-15
2.0,2.9694641e-13
2.0,4.9221204e-12
2.0,1.02220024e-10
2.0,1.1591667999999996e-15
2.0,1.1182364e-08
2.0,4.029488e-10
2.0,6.669335e-10
2.0,1.6412155e-13
2.0,1.2579078e-11
2.0,7.319694e-12
2.0,2.9086976000000007e-08
2.0,1.1819903999999999e-11
2.0,6.670377e-09
2.0,2.2864047e-11
2.0,9.728082000000001e-14
2.0,1.9256324e-12
2.0,1.7952694e-14
2.0,2.463901e-15
2.0,2.6034170000000003e-11
2.0,5.115501e-10
2.0,1.1165062e-11
2.0,2.7663112999999997e-10
2.0,7.970940999999998e-15
2.0,2.9675853e-10
2.0,5.583993599999999e-13
2.0,7.996020500000002e-11
2.0,1.0709066000000001e-10
2.0,3.696011e-10
2.0,2.5134153e-11
2.0,3.8274838e-08
2.0,2.627667e-08
2.0,2.2232288e-07
2.0,1.790239e-09
2.0,1.9518847e-11
2.0,3.538771e-15
2.0,6.930808500000002e-14
2.0,5.5068655e-10
2.0,3.0536875e-12
2.0,1.1404893e-11
2.0,1.11256846e-07
2.0,2.1778396e-08
2.0,2.1420520000000003e-09
2.0,4.837401599999999e-10
3.0,1.0719816e-11
3.0,3.3327660000000003e-16
3.0,4.972849e-18
3.0,2.3549181e-23
3.0,2.2831224e-14
3.0,1.6571595000000002e-16
3.0,2.2659277e-15
3.0,2.0794312e-15
3.0,3.096723e-14
3.0,6.099401e-17
3.0,7.714711999999998e-14
3.0,4.486103e-12
3.0,4.669902e-14
3.0,3.220198e-19
3.0,1.3002234e-15
3.0,3.3098022e-15
3.0,4.045999e-16
3.0,1.6863794e-13
3.0,2.272856e-10
3.0,6.989216999999999e-14
3.0,1.1016422e-13
3.0,5.8808167000000005e-12
3.0,1.8535053e-14
3.0,2.513513e-14
3.0,3.862192e-14
3.0,7.872736e-12
3.0,3.0808693e-17
3.0,6.167468000000001e-14
3.0,2.0730697e-15
3.0,3.269052e-14
3.0,1.7084538000000005e-15
3.0,1.5374815000000004e-13
3.0,1.3979669999999999e-14
3.0,2.001688e-10
3.0,2.3913282000000003e-10
3.0,2.9789298e-13
3.0,1.0171358e-15
3.0,1.8811981e-13
3.0,9.44294e-12
3.0,9.0227465e-17
3.0,9.614886999999996e-13
3.0,1.5271391e-15
3.0,1.4228924e-13
3.0,1.1586531999999999e-17
3.0,9.233188e-11
3.0,8.6387095e-14
3.0,5.6317516e-14
3.0,1.4889006e-17
3.0,8.800721000000002e-08
3.0,2.6967699999999997e-16
3.0,1.7452739999999994e-21
3.0,2.2346398e-14
3.0,4.3253409999999997e-11
3.0,2.3137686e-17
3.0,1.1214831999999998e-18
3.0,2.4072022e-10
3.0,7.207926e-15
3.0,3.326074e-18
3.0,2.6242793e-07
3.0,1.5897087e-12
3.0,6.0328186e-13
3.0,2.5853191000000004e-12
3.0,1.934518e-15
3.0,1.0688306e-15
3.0,6.890366e-17
3.0,8.127609999999998e-13
3.0,1.978193e-17
3.0,5.3755719999999995e-11
3.0,1.0358671999999996e-16
3.0,2.1367130000000003e-13
3.0,2.6625305e-15
3.0,1.5779048999999995e-06
3.0,4.05677e-13
3.0,4.533264600000001e-19
3.0,4.192313e-15
3.0,7.392035e-14
3.0,6.832653e-13
3.0,1.6306714e-12
3.0,1.586355e-14
3.0,2.465056e-16
3.0,4.3768656e-12
3.0,3.6336555e-19
3.0,6.125491999999998e-13
3.0,6.7018169999999995e-15
3.0,1.6871301999999998e-16
3.0,1.1896454999999998e-16
3.0,1.5625309999999998e-14
3.0,1.938695e-12
3.0,4.611683e-10
3.0,1.6324166e-16
3.0,2.8489164e-10
3.0,6.7795633e-13
3.0,8.493076999999999e-17
3.0,8.9201664e-20
3.0,3.6470916e-13
3.0,1.5621764e-11
3.0,2.3108017e-19
3.0,3.8904654e-14
3.0,1.0551185e-11
3.0,4.2750044000000006e-14
3.0,9.311666000000001e-14
3.0,1.3074760000000002e-16
3.0,9.597231e-12
3.0,3.4748742000000006e-22
3.0,9.016303e-14
3.0,8.470542000000001e-18
3.0,8.652325999999999e-16
3.0,2.6075956e-15
3.0,1.5387719e-11
3.0,1.5366444e-10
3.0,1.445131e-09
3.0,3.182514e-16
3.0,1.3135706e-14
3.0,7.4691026e-10
3.0,1.1504411e-17
3.0,8.271025e-17
3.0,1.2387051e-10
3.0,8.809742e-16
4.0,8.4937356e-19
4.0,7.006551500000001e-15
4.0,2.9414837e-17
4.0,3.5894483e-13
4.0,1.1476617e-16
4.0,2.2920775e-16
4.0,3.701054e-17
4.0,1.2636964e-13
4.0,8.942776e-14
4.0,8.1429725e-13
4.0,2.3820556e-13
4.0,2.846056e-14
4.0,9.0017246e-13
4.0,4.2298336e-18
4.0,1.3713151999999996e-15
4.0,1.8490598e-12
4.0,2.9519262e-18
4.0,3.029864e-16
4.0,4.1127480000000015e-16
4.0,7.779005e-13
4.0,3.2887196e-14
4.0,5.5388107e-15
4.0,1.8711653e-12
4.0,1.2175449e-12
4.0,8.1083e-17
4.0,3.865829e-11
4.0,2.7389414e-17
4.0,1.5170507e-18
4.0,2.413576e-13
4.0,5.872819999999998e-13
4.0,3.4340684e-17
4.0,2.8782111000000007e-18
4.0,6.404955400000001e-18
4.0,2.5402909999999997e-16
4.0,3.818743e-14
4.0,8.3599113e-16
4.0,1.449709e-14
4.0,8.1653653e-16
4.0,1.2768068e-12
4.0,1.2146678e-19
4.0,2.8004292e-12
4.0,1.1351933e-12
4.0,1.0303440000000001e-12
4.0,9.847757000000001e-14
4.0,3.7881037e-15
4.0,1.4638159e-15
4.0,4.4064307e-13
4.0,2.7063695e-14
4.0,2.0130333999999998e-14
4.0,5.399723000000001e-13
4.0,4.38191e-10
4.0,1.3049063999999998e-16
4.0,1.3061678000000001e-14
4.0,2.4771097e-15
4.0,4.3039365999999985e-15
4.0,2.7509864e-15
4.0,7.57298e-13
4.0,2.577362e-14
4.0,3.4590846999999997e-13
4.0,2.6654877999999997e-10
4.0,8.105855e-12
4.0,8.2609524e-14
4.0,8.209301999999998e-19
4.0,5.3693703e-12
4.0,1.7336255e-17
4.0,2.4002254e-16
4.0,3.182816e-11
4.0,7.632645e-13
4.0,2.3868048e-11
4.0,1.2051369e-13
4.0,5.743541e-11
4.0,1.9924052e-11
4.0,5.246636600000001e-14
4.0,8.57982e-11
4.0,5.5968997e-11
4.0,1.2062008999999998e-12
4.0,4.0370170000000003e-14
4.0,3.3427812e-13
4.0,4.4743655e-13
4.0,1.04218705e-14
4.0,1.4919777e-12
4.0,2.1283105e-11
4.0,3.7863783e-12
4.0,2.0484004e-14
4.0,1.2202587e-16
4.0,8.915873e-13
4.0,1.2894899000000001e-13
4.0,5.6719555e-12
4.0,2.6985033999999997e-10
4.0,1.5113743e-15
4.0,2.7297896000000003e-19
4.0,4.5023989999999995e-14
4.0,2.1647536e-13
4.0,2.6140296e-15
4.0,2.4881384e-14
4.0,2.4480994999999996e-13
4.0,1.214515e-12
4.0,2.67613e-14
4.0,1.4334553e-13
4.0,7.83432e-18
4.0,5.422904e-10
4.0,2.5666689999999997e-15
4.0,2.2519818e-17
4.0,5.1061859999999986e-15
4.0,1.3863532e-15
4.0,5.001796500000001e-15
4.0,9.72461e-15
4.0,7.815349000000001e-15
4.0,4.7995685e-20
4.0,3.4480164e-18
4.0,3.1207792e-15
4.0,1.2250752e-19
4.0,2.0210944e-18
4.0,5.873571599999999e-16
4.0,5.2479066e-15
4.0,1.4862402999999998e-19
4.0,5.3582644e-15
4.0,2.3830935e-13
5.0,4.4304829999999995e-28
5.0,5.9490474e-18
5.0,3.8188759999999986e-15
5.0,3.2047157999999997e-16
5.0,7.950901e-14
5.0,3.0842665e-21
5.0,1.3277839000000002e-19
5.0,3.694868e-18
5.0,5.1931676e-17
5.0,9.4485905e-18
5.0,1.0904313e-21
5.0,7.680535400000001e-19
5.0,1.1761405e-15
5.0,3.6825037e-15
5.0,4.168412e-16
5.0,3.0966177999999997e-22
5.0,1.2390521000000002e-18
5.0,3.5133047e-16
5.0,1.0160145e-15
5.0,5.781332e-24
5.0,2.0652545e-18
5.0,5.2457714000000004e-20
5.0,5.9322397e-16
5.0,1.1502503e-20
5.0,4.1679438e-15
5.0,7.979358500000001e-16
5.0,6.369272700000001e-15
5.0,6.2048925999999995e-22
5.0,7.942028e-15
5.0,2.0744708999999998e-16
5.0,1.3588641e-15
5.0,1.4866136000000001e-12
5.0,5.9691392999999995e-21
5.0,2.2576376000000006e-14
5.0,1.19367856e-14
5.0,2.6095380000000004e-16
5.0,5.887279000000002e-13
5.0,5.237279e-24
5.0,1.6999516999999996e-16
5.0,2.5985169999999996e-16
5.0,1.8300106e-16
5.0,4.334226e-17
5.0,1.021325e-15
5.0,4.874748499999999e-19
5.0,1.2799608e-18
5.0,1.1564812e-19
5.0,3.8322277e-18
5.0,1.6591339e-18
5.0,2.9413935e-20
5.0,3.9461141999999996e-16
5.0,2.5293809999999995e-29
5.0,7.186432e-13
5.0,9.257163e-17
5.0,2.363931e-13
5.0,7.778536e-13
5.0,5.743039e-16
5.0,1.0951152e-18
5.0,3.748334e-19
5.0,5.845128999999999e-14
5.0,1.6578773e-13
5.0,6.3600475e-19
5.0,1.3587247e-15
5.0,1.0807851e-12
5.0,4.3242845e-16
5.0,9.028521999999998e-19
5.0,2.0562761999999999e-16
5.0,9.343511e-17
5.0,4.0187455e-13
5.0,7.16212e-15
5.0,2.2740874e-15
5.0,4.7687283e-17
5.0,7.719242999999998e-16
5.0,6.388075e-14
5.0,5.589178700000001e-17
5.0,3.3345809999999996e-24
5.0,6.919560000000001e-20
5.0,1.1583636e-14
5.0,5.596175e-17
5.0,5.822827400000002e-16
5.0,4.930040400000001e-14
5.0,1.1137997e-14
5.0,1.376755e-13
5.0,3.260573e-10
5.0,3.9793684999999996e-29
5.0,6.746224000000001e-18
5.0,3.0017762e-16
5.0,8.447714399999998e-14
5.0,1.355788e-16
5.0,1.3205828e-13
5.0,1.9516751e-16
5.0,3.7571476e-17
5.0,1.2780762e-19
5.0,1.5258061e-17
5.0,1.7591292e-18
5.0,2.114352e-20
5.0,2.7218400000000004e-14
5.0,1.0586665e-18
5.0,1.9666616e-19
5.0,5.188264e-13
5.0,2.2664831e-15
5.0,1.3145014e-12
5.0,8.011533500000001e-16
5.0,3.3784083000000003e-15
5.0,5.0543408e-14
5.0,1.4578223e-20
5.0,8.265019e-17
5.0,3.6885643e-09
5.0,6.598532000000001e-20
5.0,1.4037419e-15
5.0,7.6832066e-08
5.0,1.9631673e-12
5.0,1.1421691e-21
5.0,2.186696e-17
5.0,1.5081063e-16
5.0,1.3379168e-18
5.0,2.4641740000000007e-12
5.0,3.140797e-16
5.0,1.5373103e-14
6.0,4.92147e-12
6.0,2.7575256000000003e-16
6.0,3.0399093e-11
6.0,1.0751853e-11
6.0,5.838314e-12
6.0,2.8043286e-17
6.0,1.7141948e-10
6.0,7.829924e-22
6.0,1.09082e-16
6.0,2.367361e-27
6.0,1.0354431999999999e-17
6.0,5.393176e-16
6.0,9.129509e-15
6.0,4.1925766000000003e-10
6.0,3.4965956e-13
6.0,3.331351e-18
6.0,1.0618510000000001e-13
6.0,2.789318e-15
6.0,6.7613435e-26
6.0,1.0113420999999999e-19
6.0,2.0710847e-14
6.0,3.9882358e-24
6.0,7.207662500000003e-15
6.0,5.9531526e-21
6.0,1.7524158e-14
6.0,5.1422062e-21
6.0,2.3347007e-11
6.0,4.304943e-16
6.0,6.079269e-13
6.0,6.920799e-16
6.0,7.7987573e-13
6.0,3.259964e-12
6.0,1.4034228999999999e-18
6.0,1.8813366e-27
6.0,1.7985773999999997e-11
6.0,2.435933e-18
6.0,2.8924199999999998e-15
6.0,5.0262975999999994e-21
6.0,5.2533962999999995e-20
6.0,7.34957e-20
6.0,2.3605720000000004e-16
6.0,1.2457627e-16
6.0,3.1880098e-14
6.0,2.2963098e-17
6.0,7.514066e-20
6.0,1.12367515e-17
6.0,6.0786e-14
6.0,7.311638700000001e-19
6.0,8.480584999999999e-13
6.0,1.5823627e-14
6.0,4.812435999999998e-13
6.0,3.7436522e-21
6.0,3.903619e-14
6.0,1.1084486e-20
6.0,1.4507534999999995e-14
6.0,5.2220635e-16
6.0,3.4068434e-10
6.0,5.573074e-19
6.0,3.4102746e-27
6.0,1.1259072e-19
6.0,1.4803426000000002e-12
6.0,1.2065006e-13
6.0,3.479079700000001e-14
6.0,5.185175599999999e-12
6.0,2.5658020999999998e-17
6.0,2.52166e-15
6.0,2.2607722e-16
6.0,5.930977e-30
6.0,1.6490359000000002e-21
6.0,8.407628000000003e-15
6.0,2.1186794e-16
6.0,1.5213965e-15
6.0,5.1025823e-13
6.0,1.1822893e-13
6.0,1.762779e-17
6.0,6.7031072999999995e-18
6.0,2.9936056e-21
6.0,1.0510944999999999e-12
6.0,2.6459812e-15
6.0,1.288326e-15
6.0,7.691536e-16
6.0,2.6298496e-14
6.0,5.3059553e-13
6.0,5.3575723e-18
6.0,3.3979758e-10
6.0,8.463742e-18
6.0,8.684485e-18
6.0,4.1036633e-15
6.0,6.0630683e-13
6.0,5.9247604e-15
6.0,5.0128485e-23
6.0,3.5918995000000004e-19
6.0,1.2488166e-14
6.0,2.3921988999999997e-13
6.0,7.100969e-08
6.0,3.6193985e-16
6.0,9.392392e-21
6.0,1.3856031e-23
6.0,1.9946852e-12
6.0,4.0374871999999996e-19
6.0,1.2886422e-15
6.0,5.4244697999999985e-14
6.0,1.0495063e-13
6.0,1.02745996e-16
6.0,3.4381046e-19
6.0,4.1071352e-16
6.0,5.020263700000001e-16
6.0,2.150342e-15
6.0,6.259867e-26
6.0,2.8748594e-20
6.0,2.8028379999999998e-18
6.0,7.73657e-12
6.0,3.8381212e-10
6.0,4.7612516e-16
6.0,5.851919e-10
6.0,3.5915576e-11
6.0,1.2796545e-15
6.0,1.1030891e-23
7.0,9.1852686e-14
7.0,1.0668044e-15
7.0,1.790163e-16
7.0,5.7750815e-14
7.0,1.2306329e-14
7.0,2.1403258000000001e-13
7.0,1.8537120000000003e-15
7.0,1.1328374e-10
7.0,5.22848e-13
7.0,4.0606006e-13
7.0,4.6612102e-12
7.0,7.4741125e-12
7.0,4.0044424e-14
7.0,2.7312835e-10
7.0,1.4328209e-12
7.0,4.4996019999999995e-12
7.0,1.678303e-12
7.0,2.3647725e-10
7.0,6.761407000000001e-08
7.0,6.5475989999999995e-15
7.0,4.17884e-13
7.0,1.1405168000000001e-14
7.0,4.7571214e-10
7.0,5.3375486e-09
7.0,7.916633000000001e-19
7.0,4.151159e-15
7.0,1.0242917999999997e-16
7.0,1.2202096e-13
7.0,8.489206e-11
7.0,6.7964575e-14
7.0,2.4834291e-17
7.0,6.2799014999999996e-12
7.0,4.293998000000001e-12
7.0,2.0738675e-14
7.0,2.5288135e-13
7.0,5.7115884e-10
7.0,7.022985999999999e-13
7.0,5.3236613e-11
7.0,4.3556903e-12
7.0,5.970369000000001e-09
7.0,2.4618737e-13
7.0,1.1275508999999999e-13
7.0,3.4488680000000003e-15
7.0,2.8655969e-12
7.0,1.1447622e-15
7.0,1.7938881e-10
7.0,1.37862916e-11
7.0,4.757932e-11
7.0,6.019046400000001e-12
7.0,2.8722387e-15
7.0,7.24728e-12
7.0,2.3424722e-11
7.0,2.1090299e-15
7.0,1.9671951e-16
7.0,5.4096909999999996e-17
7.0,3.5446806e-13
7.0,1.031492e-13
7.0,5.088117599999999e-17
7.0,1.7181487000000002e-12
7.0,1.5034208999999999e-16
7.0,2.618483e-12
7.0,5.3291898e-12
7.0,5.954741e-12
7.0,5.4781236e-14
7.0,4.0186947000000004e-12
7.0,6.669614e-13
7.0,5.3344716e-12
7.0,1.6072101999999993e-15
7.0,9.520569999999999e-16
7.0,4.850597e-13
7.0,1.6176797e-10
7.0,2.7199090000000002e-15
7.0,6.4086386e-16
7.0,1.4365971e-19
7.0,4.4016467000000004e-13
7.0,2.2170527e-18
7.0,2.535394e-16
7.0,7.983837e-15
7.0,7.8100955e-12
7.0,3.4880942e-17
7.0,4.90685e-13
7.0,1.5753278e-14
7.0,4.510536600000001e-13
7.0,1.9897916e-15
7.0,3.5764272e-14
7.0,3.384389e-14
7.0,4.003962e-12
7.0,7.669056e-10
7.0,1.5651688e-17
7.0,1.8797382e-10
7.0,7.471862e-14
7.0,2.1550997e-10
7.0,6.506215e-13
7.0,4.2033512e-11
7.0,8.426188e-12
7.0,2.980359e-12
7.0,1.2355399e-15
7.0,1.0775376e-15
7.0,2.3332607e-15
7.0,2.3184181e-14
7.0,8.4035133e-13
7.0,1.1853792e-10
7.0,8.879957300000002e-13
7.0,6.3805027e-13
7.0,2.2867817000000007e-12
7.0,1.4749624e-18
7.0,3.2319338e-15
7.0,3.3866163999999997e-16
7.0,3.61608e-11
7.0,1.5158956000000002e-13
7.0,1.6278718e-11
7.0,6.6451826e-16
7.0,6.688024000000001e-12
7.0,1.1620158e-11
7.0,1.11340095e-11
7.0,7.9158997e-14
7.0,7.301595999999998e-09
7.0,1.7171753e-12
8.0,6.262223e-07
8.0,0.0032121027000000003
8.0,3.160483200000001e-06
8.0,1.4677039e-06
8.0,4.1387695e-05
8.0,1.5429473e-08
8.0,5.3786818e-05
8.0,2.1989582000000007e-12
8.0,5.3372515e-12
8.0,5.713311e-07
8.0,0.0014585762
8.0,0.013646772
8.0,7.0342976e-05
8.0,3.2667103e-06
8.0,0.0049576024
8.0,6.5614595e-06
8.0,0.00028176766
8.0,0.0005278961599999999
8.0,4.115025e-06
8.0,4.971842700000001e-08
8.0,0.00047462794
8.0,6.3597863e-06
8.0,4.3006035e-05
8.0,4.830792e-06
8.0,8.974094000000003e-05
8.0,1.1759783e-09
8.0,9.740233e-06
8.0,0.0044613266
8.0,7.930197e-07
8.0,2.0208563000000003e-06
8.0,1.5805327e-07
8.0,3.2495876e-07
8.0,8.231593000000001e-05
8.0,1.4222962e-05
8.0,5.386598000000002e-09
8.0,2.6069914e-05
8.0,4.693653e-10
8.0,4.6110410000000006e-09
8.0,2.474479e-09
8.0,2.9653847e-08
8.0,1.9768447e-16
8.0,6.842185500000001e-07
8.0,8.103413e-13
8.0,1.8091915e-06
8.0,2.1128192e-06
8.0,7.972393000000002e-07
8.0,1.0827932e-09
8.0,1.2534841000000002e-08
8.0,7.7091915e-16
8.0,2.645503e-06
8.0,1.5239631e-07
8.0,6.1205615e-06
8.0,3.724704e-09
8.0,8.043587e-06
8.0,4.4338293e-08
8.0,1.1541089e-07
8.0,1.5188081e-05
8.0,1.0881354e-06
8.0,1.8815826e-06
8.0,2.7951864e-07
8.0,4.2021053e-05
8.0,1.5580353e-09
8.0,2.265112e-09
8.0,2.0653739e-09
8.0,1.459084e-28
8.0,2.351106e-06
8.0,4.8528417e-08
8.0,9.666879e-17
8.0,1.0023214e-07
8.0,3.5177260000000006e-18
8.0,8.173167e-10
8.0,5.2967553e-05
8.0,3.7084837e-09
8.0,2.5765672e-14
8.0,1.5547628e-05
8.0,4.5398305e-05
8.0,2.3977862e-05
8.0,1.1897261e-07
8.0,1.0601428999999998e-08
8.0,4.5941288e-06
8.0,3.0706439999999995e-16
8.0,1.7875493e-07
8.0,2.5415268e-15
8.0,1.7353084999999996e-06
8.0,0.00012638088
8.0,5.401306e-05
8.0,2.6346533e-10
8.0,4.7633657e-06
8.0,5.3549654e-09
8.0,4.821155e-10
8.0,2.0633915e-10
8.0,0.00023333274
8.0,2.200668e-06
8.0,8.728535599999999e-05
8.0,1.6285673999999998e-05
8.0,3.4122215e-06
8.0,2.7339242000000003e-06
8.0,3.5815422e-06
8.0,0.001510447
8.0,0.00026368836
8.0,4.338163e-18
8.0,1.7783796e-12
8.0,8.232555399999999e-05
8.0,0.0005534034
8.0,3.579323e-14
8.0,0.00010822084
8.0,1.4467001e-16
8.0,1.3140426e-08
8.0,1.4152129999999998e-09
8.0,1.08687175e-13
8.0,1.2605186e-05
8.0,1.3307931e-08
8.0,2.3485583e-05
8.0,0.00013897518999999998
8.0,0.00014556058000000002
8.0,0.00010044572
8.0,7.0930573e-15
8.0,1.7084109e-05
9.0,8.249790300000001e-13
9.0,8.851937999999997e-31
9.0,9.475786e-23
9.0,4.743143e-12
9.0,2.9648557999999995e-12
9.0,3.4730137e-09
9.0,2.6783752e-08
9.0,3.9436623e-09
9.0,1.414682e-06
9.0,6.743637e-11
9.0,3.5257042e-14
9.0,3.884245999999999e-09
9.0,4.028474e-10
9.0,9.095282e-12
9.0,3.5654601e-09
9.0,3.1073073e-09
9.0,1.6207624e-11
9.0,1.1412438e-12
9.0,1.3450683e-11
9.0,8.727454e-10
9.0,2.597173e-10
9.0,8.965216999999999e-12
9.0,8.808644e-11
9.0,3.2214706000000008e-12
9.0,5.2142532e-08
9.0,6.154277e-11
9.0,1.6139373e-08
9.0,1.2027542000000001e-15
