score 0,score 1,score 2,score 3,score 4,score 5,score 6,score 7,score 8,score 9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4236424e-23,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4616177e-20,0.0
1.0,0.0,5.04e-43,0.0,0.0,0.0,0.0,0.0,3.815943e-22,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.458402e-25,0.0
1.0,0.0,2.097e-41,0.0,0.0,0.0,0.0,0.0,1.0859773e-17,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5380058e-20,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00851097e-25,0.0
1.0,0.0,1.6838e-40,0.0,0.0,0.0,0.0,0.0,2.0391666e-12,0.0
1.0,0.0,1.5742173e-30,0.0,0.0,0.0,6.3298e-41,0.0,1.386783e-18,0.0
1.0,2.6974166e-37,2.9341418e-32,0.0,0.0,3.6e-44,0.0,3.1804e-41,3.2201763e-10,6e-45
1.0,0.0,3e-45,0.0,0.0,0.0,0.0,0.0,4.829177e-16,0.0
1.0,0.0,4.55e-41,0.0,0.0,0.0,0.0,0.0,4.532386e-17,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518196e-21,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077804e-19,0.0
1.0,0.0,2.12e-42,0.0,0.0,0.0,0.0,0.0,8.2669657e-13,0.0
1.0,0.0,4.9237023e-34,0.0,0.0,0.0,0.0,0.0,5.5336282e-12,0.0
1.0,0.0,5.7388934e-27,0.0,0.0,0.0,7.359096e-38,0.0,1.601904e-12,0.0
1.0,1.71e-43,1.296e-41,0.0,0.0,0.0,0.0,0.0,2.254523e-23,0.0
1.0,0.0,4e-45,0.0,0.0,0.0,0.0,0.0,1.2209518e-15,0.0
1.0,0.0,5.87e-42,0.0,0.0,0.0,0.0,0.0,1.5264354e-23,0.0
1.0,0.0,3.5673522e-38,0.0,0.0,0.0,0.0,0.0,5.47912e-27,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.138435e-24,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7074834e-20,0.0
1.0,0.0,2.16e-43,0.0,0.0,0.0,0.0,0.0,9.4698347e-23,0.0
1.0,0.0,1e-43,0.0,0.0,0.0,0.0,0.0,1.156338e-26,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0744088e-27,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2370966e-19,0.0
1.0,0.0,1.8354e-40,0.0,0.0,0.0,0.0,0.0,1.0777101e-19,0.0
1.0,1.86625e-40,4.657e-42,0.0,0.0,0.0,0.0,0.0,1.0519375e-20,0.0
1.0,0.0,1.2549194e-27,9.1963e-41,0.0,0.0,1.3405075e-31,0.0,2.0791592e-16,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3436724e-27,0.0
1.0,4e-45,0.0,0.0,0.0,0.0,0.0,0.0,2.2262332e-17,0.0
1.0,0.0,9.939717e-39,0.0,0.0,0.0,0.0,0.0,1.490699e-17,0.0
1.0,0.0,1.3970346e-35,0.0,0.0,0.0,0.0,0.0,8.250086e-19,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.761268e-17,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1612717e-20,0.0
1.0,1.473e-42,4.156e-42,0.0,0.0,1e-45,0.0,0.0,4.555184e-15,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4264489e-30,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9181847e-26,0.0
1.0,0.0,1.403e-42,0.0,0.0,0.0,0.0,0.0,1.6898368e-29,0.0
1.0,0.0,4.6883577e-37,0.0,0.0,0.0,1.02106e-40,0.0,3.3543541e-21,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124816e-26,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.003496e-25,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8485196e-17,0.0
1.0,1.4e-44,3e-45,0.0,0.0,0.0,0.0,0.0,3.6803074e-10,0.0
1.0,0.0,5.7872e-41,0.0,0.0,0.0,0.0,0.0,8.834119e-26,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1220697e-12,0.0
1.0,0.0,1.295e-42,0.0,0.0,0.0,0.0,0.0,2.1129573e-23,0.0
1.0,0.0,2.286849e-38,0.0,0.0,0.0,0.0,0.0,1.04689274e-14,0.0
1.0,0.0,1.4792e-41,0.0,0.0,0.0,0.0,0.0,2.7858191e-11,0.0
1.0,2.1103636e-38,1.3730421e-36,0.0,0.0,0.0,0.0,0.0,2.1003137e-18,0.0
1.0,0.0,1.01e-43,0.0,0.0,0.0,0.0,0.0,2.2983254e-21,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9397913e-25,0.0
1.0,0.0,2.5542383e-33,0.0,0.0,0.0,0.0,0.0,8.764681e-16,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.141467e-25,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117312e-26,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106283e-17,0.0
3.686744e-13,0.9999713,1.580962e-13,3.7771042e-07,7.4057315e-19,8.9063853e-13,2.8448884e-20,2.7993272e-05,1.13933595e-07,2.228532e-07
1.2725939e-09,0.99978226,5.941889e-09,3.7561796e-05,2.2746684e-15,1.8080885e-10,9.59602e-15,8.0212645e-05,9.594696e-05,4.0252426e-06
4.1332866e-12,0.99982846,9.456893e-12,1.6214035e-05,3.5753314e-18,1.9141935e-14,8.10776e-18,0.0001292261,2.2449192e-05,3.683061e-06
3.2432143e-12,0.9999448,5.0270127e-12,6.5952304e-06,2.4997198e-21,1.1732176e-15,1.3712294e-20,4.3343316e-05,4.580873e-06,7.6858316e-07
1.6740149e-15,0.99999666,2.165254e-15,5.0088573e-07,1.1138077e-23,2.0694197e-16,4.315755e-24,2.3920272e-06,4.4620108e-07,2.056867e-08
3.7824074e-15,0.99945873,1.2082957e-08,0.0004425522,1.1736077e-18,5.373937e-15,5.9988027e-18,3.8032827e-05,2.1226952e-06,5.8634792e-05
1.3185852e-16,0.9999676,1.3187425e-14,1.8661568e-06,1.1629743e-21,1.8698956e-16,7.239654e-24,2.7172382e-05,3.173919e-06,1.7432814e-07
1.3742401e-12,0.99989474,2.281647e-11,1.4017117e-05,1.1763619e-17,4.9244956e-13,5.7712195e-19,7.7974124e-05,1.1305944e-05,1.943125e-06
1.9201942e-16,0.99999917,6.411009e-14,7.6507433e-07,9.678061e-24,1.5538398e-17,5.5889435e-22,1.1000141e-07,1.6804712e-08,2.2967905e-09
2.2160479e-12,0.9999876,2.118313e-09,5.41632e-06,4.5745714e-18,4.0570786e-13,5.3474636e-17,3.7043371e-06,2.8818938e-06,5.324865e-07
3.727755e-12,0.99836975,8.3751596e-11,8.1606095e-07,6.92204e-19,8.976499e-11,1.0486893e-20,0.0012905572,9.680208e-06,0.00032918577
1.4361918e-12,0.99996734,2.3579302e-11,1.0282064e-05,3.0058163e-23,4.2922154e-17,8.434114e-21,1.7291729e-06,1.990548e-05,6.9269333e-07
6.3267137e-19,0.99999917,4.6048106e-17,3.190737e-09,8.61453e-28,2.4739809e-17,1.0963561e-27,8.8599137e-07,6.9837114e-10,7.761544e-09
3.195163e-13,0.9998958,2.3767485e-14,1.0919223e-06,3.4309014e-19,7.3631014e-12,2.8801183e-19,9.982112e-05,5.5880145e-07,2.6833443e-06
1.246283e-10,0.9929047,8.8419244e-10,1.6836724e-06,1.2303512e-15,2.3259483e-10,1.769476e-16,0.0070324508,3.5521538e-05,2.5704578e-05
1.904572e-10,0.9951805,2.9282015e-08,0.0039654197,1.2557953e-13,4.510057e-11,8.326289e-14,0.0005730569,0.00015720945,0.00012401577
1.036009e-16,0.99993396,1.144897e-13,4.4227555e-09,4.2002674e-24,1.5643368e-13,3.2990025e-25,6.51066e-05,1.5875025e-07,7.764407e-07
4.7377646e-14,0.9997521,2.8421535e-10,3.6997121e-06,6.6579103e-22,1.3352785e-13,1.7715483e-22,3.982652e-05,0.00019852941,5.8071078e-06
2.178568e-10,0.9804316,3.3043627e-11,6.742659e-08,2.650682e-15,3.4959328e-07,1.1463926e-17,0.01946059,3.4893877e-05,7.232834e-05
1.1733607e-12,0.99972194,7.14335e-10,9.572566e-07,1.7723181e-16,7.9166856e-10,4.6720355e-17,0.00017823583,9.280005e-05,6.016716e-06
3.0079837e-16,0.9999598,2.7641683e-13,7.756048e-08,3.8668526e-24,1.8448018e-14,1.6040678e-24,3.9145692e-05,4.0127944e-08,9.57688e-07
1.727049e-07,0.999663,5.1539364e-09,3.4777764e-05,4.6116533e-14,1.5044013e-10,7.7064136e-13,0.00012759949,5.9254562e-05,0.0001150673
9.3917e-16,0.9967482,5.3479604e-10,6.8360737e-07,3.786635e-17,2.5499727e-09,5.7504914e-19,0.0030010391,2.8852963e-05,0.00022109332
9.332244e-17,0.9999865,2.4299029e-12,2.4783699e-06,1.362301e-23,1.5600386e-17,2.2497086e-22,9.703756e-06,1.9459749e-07,1.0733844e-06
4.88803e-13,0.9999144,9.186147e-13,4.846495e-06,1.2268427e-21,2.7554847e-16,4.033726e-21,3.8989598e-05,2.135211e-05,2.0377396e-05
2.575023e-16,0.99997425,9.628167e-12,2.336656e-05,4.2874787e-19,4.2051192e-16,4.732444e-20,9.972323e-07,2.8552225e-07,1.2142631e-06
2.753454e-14,0.9999944,4.7527945e-12,4.6763216e-06,8.130581e-23,9.732064e-17,3.2020602e-21,1.0132495e-06,4.8167966e-08,5.1270717e-08
1.3222543e-15,0.99919087,3.746938e-12,2.7610938e-06,1.8663186e-18,4.502648e-13,1.26570185e-20,0.0007313391,1.8064048e-07,7.482965e-05
4.4133617e-19,0.99998915,1.2282247e-17,1.3148442e-08,3.111285e-25,1.2616472e-16,2.0862116e-27,1.0880673e-05,5.229518e-10,2.7410504e-08
2.9027432e-12,0.98679745,7.923929e-11,2.7454476e-07,7.557245e-15,1.1326661e-08,1.8516484e-17,0.013046575,4.6119138e-05,0.00010959214
2.3644864e-11,0.9472536,4.2368175e-08,8.417485e-06,6.644333e-14,1.6505005e-08,5.586553e-16,0.041831113,0.010044231,0.0008626441
1.6981701e-13,0.9996736,6.9368708e-12,3.5624998e-06,1.1673377e-15,7.300157e-11,3.9514277e-18,0.0002890536,1.7512285e-06,3.198801e-05
9.75564e-16,0.9998005,3.8993304e-14,5.5261967e-08,4.7729397e-26,1.3340485e-15,9.214703e-24,0.00019457085,1.578277e-06,3.3951108e-06
2.2066671e-12,0.99457574,6.311466e-11,5.1410365e-07,1.3070559e-15,4.309667e-10,1.0471749e-18,0.005331801,1.3117854e-05,7.8822806e-05
5.060362e-12,0.9987527,4.14933e-10,1.1311938e-05,6.113887e-20,6.5185455e-13,3.5857483e-19,0.0005757579,0.000169345,0.0004908401
1.3156047e-09,0.99870527,3.49033e-10,6.377203e-07,1.074663e-16,1.3273901e-10,2.7018353e-17,0.0010905546,0.0001898527,1.36985345e-05
5.0658177e-16,0.9999385,4.898431e-14,6.659351e-08,2.695275e-23,2.3733956e-16,3.8520498e-23,5.57046e-05,3.5850546e-06,2.122305e-06
6.008485e-10,0.9994023,4.6677773e-11,0.0005512653,2.0810714e-18,1.4059204e-14,6.14756e-17,1.11661875e-05,1.3112579e-05,2.2119788e-05
7.769337e-10,0.99994075,1.6922623e-10,3.9960887e-07,2.6038345e-19,1.4455809e-11,4.679725e-19,5.528641e-05,3.3943468e-06,2.4476876e-07
1.3218544e-14,0.99999,5.4355917e-14,9.898044e-07,3.6465575e-21,1.0481969e-14,9.964808e-20,4.498845e-06,4.5087195e-06,4.9343136e-08
5.2520775e-13,0.99746263,1.5349941e-10,0.00018465698,2.0004978e-18,6.2656876e-12,7.131906e-19,0.00094475463,0.0002936661,0.0011142519
5.018401e-16,0.9999908,3.54924e-15,6.480671e-08,1.0695699e-20,1.2939789e-14,1.9509464e-22,8.7673125e-06,2.5859177e-09,2.056962e-07
9.010624e-14,0.9999862,2.9030797e-12,6.20273e-06,4.753162e-20,1.8912745e-14,5.542235e-19,7.348314e-06,3.7925822e-08,2.506463e-07
1.1333585e-09,0.9992537,5.0811915e-09,1.6435635e-05,2.0175713e-14,1.2972697e-09,8.354688e-15,0.0006200295,3.2250546e-06,0.00010660814
3.1996646e-07,0.99504733,1.863935e-08,0.00023715058,6.12319e-13,4.1621755e-09,5.000615e-13,0.002695813,0.00026074777,0.0017586784
3.112982e-17,0.9999505,1.1977986e-14,4.8759586e-05,2.1766637e-24,9.1802094e-20,2.3793989e-23,5.2101194e-07,5.978979e-08,7.855817e-08
4.7734933e-13,0.99985266,6.719096e-09,8.380797e-05,2.9521093e-17,1.3859238e-13,3.3302448e-16,4.1031715e-05,7.904835e-06,1.4648638e-05
8.1355344e-16,0.9999018,2.6979241e-14,1.3682168e-07,1.1975932e-23,6.596508e-15,2.714021e-26,9.055007e-05,4.8362597e-07,6.9834846e-06
7.472437e-17,0.999824,1.6705837e-12,0.00017550886,2.1862436e-21,2.477372e-17,3.498023e-20,3.2950666e-07,5.8214735e-09,9.9318136e-08
2.6730467e-12,0.9998914,7.314177e-12,7.1777155e-05,5.232757e-18,2.4038627e-12,9.5224086e-17,1.2954315e-05,2.1984039e-05,1.9292788e-06
2.2611474e-12,0.99930465,1.565235e-09,1.3761958e-06,2.8421274e-18,3.4603178e-11,2.3131542e-19,0.0005016287,7.4060686e-06,0.0001848555
4.0426876e-16,0.99999094,6.2320884e-13,3.5488204e-06,8.6725064e-24,9.34212e-16,1.3476938e-24,4.460222e-06,5.4170386e-07,4.43453e-07
1.01595685e-11,0.99974996,1.3021975e-11,6.183832e-06,5.8160155e-20,5.095995e-13,2.2809069e-19,0.00022698446,1.4159448e-06,1.533675e-05
3.3663387e-15,0.99956185,6.8221595e-11,0.00042351562,1.7648537e-19,9.206218e-16,1.2438435e-20,3.2292257e-06,8.920244e-06,2.5197562e-06
4.2080545e-20,0.9999989,4.850102e-18,1.0310378e-06,5.6942963e-33,1.4810854e-23,1.34444505e-30,2.0635834e-08,1.0305654e-09,2.3485451e-09
2.7180133e-12,0.99978334,1.4457654e-13,2.2519022e-07,8.3018e-20,1.1600755e-13,1.2691545e-22,0.00013323536,8.2231374e-05,9.220383e-07
2.0977076e-15,0.9999927,9.0292296e-14,7.3109927e-06,1.8294004e-24,5.533526e-19,3.7968052e-23,2.914017e-08,2.361342e-08,2.4020883e-09
2.0068515e-11,0.9968154,2.7660394e-09,8.68947e-05,3.0952533e-17,2.995196e-10,1.4408492e-17,0.0023787543,0.00044198052,0.0002770939
1.189586e-14,0.99899143,1.1809958e-13,5.1594784e-06,6.2563413e-18,6.9824567e-12,1.9976635e-19,0.0009877059,3.3886677e-06,1.2337231e-05
1.4861834e-11,0.99473405,3.024325e-10,3.6522931e-06,2.3966818e-13,1.9931652e-07,7.4250474e-16,0.0050578606,1.6250567e-06,0.00020251122
7.842093e-11,0.9993729,2.9252514e-10,1.3514474e-06,3.3552e-17,8.865983e-09,3.088315e-17,0.0005544941,2.736215e-06,6.857429e-05
8.218947e-12,0.9999305,1.8406244e-11,2.6494228e-05,8.018121e-19,2.8234736e-13,7.468609e-19,1.3266729e-05,2.9133844e-05,6.984841e-07
1.3224105e-16,0.999992,7.335408e-16,5.190581e-07,1.5680603e-24,6.324355e-18,7.377496e-25,6.867199e-06,6.202038e-08,4.2759638e-07
2.886567e-14,0.9999821,4.9229582e-11,4.7103998e-07,6.1489265e-23,1.4721057e-14,7.449346e-23,1.329007e-05,3.7502955e-06,5.3427766e-07
7.516761e-15,0.99323636,4.5196694e-13,4.529845e-09,7.8054526e-19,7.163644e-11,2.6250457e-24,0.0067531597,9.70289e-07,9.5622e-06
1.029835e-12,0.9999685,5.4050084e-14,5.8006344e-07,2.928341e-21,1.03794516e-13,8.982532e-21,3.0433393e-05,2.716059e-07,1.8753975e-07
7.0402655e-14,0.99962103,6.9535944e-12,4.8566636e-07,1.626718e-20,3.547972e-13,1.3024545e-22,0.00036012186,9.015974e-06,9.270263e-06
4.1102623e-16,0.9957071,1.5233664e-14,2.4694232e-08,2.2875674e-22,1.1333678e-11,8.378198e-25,0.0042546303,1.4875816e-06,3.676447e-05
3.213949e-14,0.99995077,2.8155057e-14,1.9052384e-09,7.758581e-27,3.667698e-16,1.7493724e-24,4.719236e-05,1.9725276e-06,2.904855e-08
1.2469761e-09,0.9998227,1.1302524e-10,6.2320396e-07,8.645387e-16,3.2551704e-11,3.0344458e-16,0.00014953408,2.62334e-05,9.80315e-07
1.9339245e-13,0.9999701,1.8968037e-14,3.3334075e-08,1.5407223e-23,3.2410712e-15,6.102834e-25,2.7767024e-05,2.0523999e-06,1.6301362e-07
8.264091e-09,0.99949574,3.6585888e-09,9.664817e-05,4.3429696e-15,1.3073115e-10,1.8998878e-16,0.0003139603,5.7951056e-05,3.573589e-05
2.0783894e-13,0.99998677,2.3501071e-13,1.0003605e-06,3.317002e-21,5.9361365e-13,2.3734783e-20,1.18756725e-05,1.8027924e-07,1.2971857e-07
4.673044e-16,0.9999869,3.2680295e-15,2.052082e-08,4.9471563e-25,5.1854844e-18,1.899007e-26,1.2909093e-05,2.0217863e-08,1.8422632e-07
4.6746495e-14,0.9996427,3.192227e-14,4.1454186e-08,2.251445e-19,1.1428502e-11,4.6654227e-21,0.00035531106,1.0235299e-06,8.349722e-07
4.9637126e-15,0.99984765,2.2216898e-14,7.3798724e-08,7.9543464e-24,4.4431383e-13,2.1059169e-23,0.00014513274,5.7519583e-06,1.3330034e-06
6.528826e-13,0.99992144,3.381059e-11,3.2811913e-05,5.3658972e-21,2.617684e-14,3.1063062e-18,9.533679e-06,3.518503e-05,1.0995275e-06
5.151058e-16,0.99999666,6.4760527e-15,5.270038e-07,6.7449984e-25,1.20752785e-17,3.8288436e-25,2.6361024e-06,1.3148818e-08,2.1138422e-07
2.2870588e-15,0.99991226,3.306421e-10,7.634169e-05,1.0600332e-22,5.855845e-16,1.1606718e-21,6.6848736e-07,9.263895e-06,1.3875588e-06
1.5814874e-16,0.99988925,1.2780306e-13,1.5029902e-07,1.0018143e-21,4.3843783e-12,5.190587e-22,9.68855e-05,3.6451937e-07,1.3396907e-05
1.2147634e-13,0.99954116,3.600923e-14,1.7523537e-07,7.754302e-21,2.9849e-14,6.3521665e-22,0.0004537525,2.091272e-06,2.837503e-06
6.5158314e-14,0.9997799,3.8777693e-15,1.3417936e-08,3.8880607e-24,3.9542513e-15,5.475875e-24,0.00021802071,1.6136711e-06,5.006673e-07
5.0168477e-11,0.9993585,4.7333214e-12,1.0504124e-06,4.1107264e-23,3.3885607e-14,2.0871067e-21,0.0006046208,1.2727488e-05,2.3112225e-05
7.062878e-17,0.9999472,2.289381e-16,1.3202875e-08,1.614439e-26,7.5142655e-17,2.84982e-25,5.2435393e-05,2.8872392e-07,1.4624213e-07
2.2727414e-14,0.9998708,2.7081805e-12,1.276568e-06,1.2521857e-18,1.29111e-13,1.1478162e-20,0.00012401796,3.3331562e-06,5.6574265e-07
5.07747e-10,0.99971336,1.7362198e-10,6.9386238e-06,3.8841357e-19,1.5756688e-13,4.845188e-17,1.8476636e-05,0.0002572276,4.106222e-06
7.091107e-14,0.9986864,3.1979994e-10,8.125904e-06,8.602307e-19,3.0473253e-13,1.5135341e-19,0.0011713087,3.5917918e-05,9.8200544e-05
9.879209e-12,0.9497897,1.9586486e-09,6.669543e-06,1.0195748e-14,3.35624e-09,2.472537e-17,0.045850884,2.5459887e-05,0.0043273163
1.5855161e-16,0.99999964,8.5138934e-17,1.429865e-07,3.007446e-26,1.0221827e-18,3.0924192e-26,1.9525997e-07,2.6401294e-09,1.47861945e-08
1.3894372e-11,0.9992995,8.834623e-10,7.385143e-05,5.3698433e-15,3.5742198e-09,3.0767561e-15,0.0004954551,2.043769e-05,0.00011068496
1.2533635e-10,0.9969472,1.4033526e-10,1.8889632e-06,2.9006701e-18,9.524067e-12,2.637013e-18,0.0029473777,7.7126904e-05,2.6426043e-05
5.67869e-15,0.9995572,4.278374e-11,3.2026846e-06,1.364601e-17,7.790175e-12,4.5826032e-20,0.00041495299,2.2543882e-05,2.159247e-06
1.7835893e-17,0.99933296,3.9379047e-13,0.0006667586,1.8675773e-22,8.2871503e-19,7.8512244e-22,7.314626e-08,1.5491052e-08,9.770946e-08
5.9144334e-13,0.99917775,1.14354585e-11,4.1379047e-07,3.5565486e-19,4.3675062e-13,3.751822e-20,0.00074959337,1.283249e-05,5.9377762e-05
1.8020581e-09,0.9948938,5.916164e-09,1.2527221e-06,2.2707049e-17,1.2148972e-09,4.3513745e-18,0.004982134,8.0134225e-05,4.2630705e-05
1.578527e-15,0.9999988,5.461759e-13,5.160993e-08,7.140832e-25,2.4889862e-15,5.694452e-24,1.1902432e-06,1.4389985e-08,1.995417e-09
1.08535903e-16,0.99970466,1.6150565e-12,0.00026841855,6.147353e-18,1.4114361e-13,9.549933e-20,1.7284476e-05,8.313026e-06,1.25947e-06
1.5303381e-12,0.99879694,2.1121126e-10,4.5427677e-07,2.1841262e-18,6.966563e-11,6.1143905e-20,0.0011332668,1.7083896e-05,5.2266547e-05
1.4365837e-15,0.9999975,1.7958702e-13,2.3616935e-06,3.4195728e-24,6.343481e-17,2.4990099e-23,6.8970664e-08,1.3840464e-08,3.5783199e-09
