label,score 0,score 1,score 3,score 5,score 4,score 8,f22,f18,f16,score 6,score 7,f23,score 2,f21
0.0,1.0,0.0,0.0,0.0,0.0,8.421495e-29,0.7613955037884492,1617.4737611952887,1163.83475198751,0.0,0.0,1.1116655729379632,0.0,2.3956417874198617
0.0,1.0,0.0,0.0,0.0,0.0,4.219668e-26,0.7895519982450651,1560.3652199781193,1155.0799250289956,0.0,0.0,1.2287587523163068,0.0,2.2076449787559045
0.0,1.0,0.0,0.0,0.0,0.0,6.847799000000001e-15,0.7815629698522097,1602.88446897835,1194.3289222761493,3.37639e-40,0.0,1.2157167647662066,1.0371192e-35,2.177672670498195
0.0,1.0,0.0,0.0,0.0,0.0,2.8512463000000002e-15,0.7533090346720109,1580.5483248801352,1147.899040703683,0.0,0.0,1.0786808334013978,2.1127313e-31,2.477543523080191
0.0,1.0,0.0,0.0,0.0,0.0,4.473116e-22,0.7528240867926441,1688.2737133354901,1223.1980889924116,0.0,0.0,1.0691023672988504,0.0,2.383925144144809
0.0,1.0,0.0,0.0,0.0,0.0,9.545911e-19,0.8225816963259409,1602.6134417807666,1194.27545119795,0.0,0.0,1.2753496888692113,1.5492033e-29,2.1819346416360026
0.0,1.0,0.0,0.0,0.0,0.0,3.1801142999999995e-16,0.8125581607477854,1498.3242004279446,1120.3313917216697,0.0,0.0,1.310765728130176,1.9808033e-37,2.156559626819657
0.0,1.0,0.0,0.0,0.0,0.0,2.5264028e-14,0.789635857059023,1432.098724173862,1069.3139490186138,0.0,0.0,1.2599326338069674,2.639100999999999e-33,2.2315729695163378
0.0,1.0,0.0,0.0,1e-44,0.0,2.1450218e-14,0.7861299998506385,1631.6352674297284,1216.8935147496595,0.0,0.0,1.1832805862058753,3.3426009e-37,2.170564589441729
0.0,1.0,0.0,0.0,0.0,0.0,3.74528e-21,0.7884262968645567,1575.4149336048627,1157.8773345998093,0.0,0.0,1.1898008189654137,2.7e-44,2.351145313104245
0.0,1.0,0.0,0.0,0.0,0.0,3.0017199e-16,0.8265266709220608,1543.8699382539025,1146.8162536598568,0.0,0.0,1.3058675562431912,2.9999999999999997e-44,2.179548992069806
0.0,1.0,0.0,0.0,0.0,0.0,5.859955e-24,0.7853183159600577,1546.987789008348,1129.2952448720785,0.0,0.0,1.1875137608963593,0.0,2.3766822518474675
0.0,1.0,0.0,0.0,0.0,0.0,1.9007365e-32,0.7768113602410619,1436.5507768044547,1042.706633010167,0.0,0.0,1.2314593018948532,0.0,2.36942662189285
0.0,1.0,6.1022208e-34,0.0,0.0,0.0,1.4539839e-12,0.8093970459688852,1482.9674626826404,1107.194347103309,0.0,0.0,1.3387671609077223,8.138791999999999e-37,2.128656461951312
0.0,1.0,1e-45,0.0,0.0,0.0,1.5037416999999995e-20,0.7844226776874824,1518.994013182172,1111.0741383689974,0.0,1e-45,1.2186830184471424,1.2841193999999999e-36,2.312895715569474
0.0,1.0,0.0,0.0,0.0,0.0,5.026232000000001e-21,0.7854360532599803,1489.5833822198535,1080.0233304678654,3.1448299e-37,0.0,1.2301222564782366,1.4080608e-21,2.3550549646614827
0.0,1.0,0.0,0.0,0.0,0.0,1.1898528e-27,0.7088352112100975,1729.0559130627578,1229.5622820973108,0.0,0.0,0.9664968586114194,0.0,2.472055304775964
0.0,1.0,0.0,0.0,0.0,0.0,4.927895400000001e-18,0.7686180715536742,1491.2107112986182,1081.8671737229597,0.0,0.0,1.1764117689422209,0.0,2.3603090047856257
0.0,1.0,0.0,0.0,0.0,0.0,6.6009537e-16,0.7676588711138574,1665.6043185280469,1231.2816062377099,1.1879999999999999e-42,0.0,1.151116731097393,1.0817718e-33,2.198425538286931
0.0,1.0,0.0,0.0,0.0,0.0,1.3245072e-22,0.788563837765085,1493.7657590709605,1087.8579905665692,0.0,0.0,1.2346276553702948,2.7999999999999995e-44,2.3104450650352666
0.0,1.0,0.0,0.0,0.0,0.0,9.013202999999999e-26,0.8095558887816909,1559.3869157135596,1142.7294378631825,0.0,0.0,1.2328715784885047,0.0,2.335472699934681
0.0,0.9984635,3.6646286e-33,1.3138299999999995e-40,0.0,0.0,0.0015364635999999998,0.7100723447487033,1713.4036804986624,1231.5830264934716,1e-45,6.557491e-36,0.9541357002374868,1.0214955499999998e-35,2.4954253718404846
0.0,1.0,0.0,0.0,0.0,0.0,4.0169647e-21,0.6782924881142821,1788.6563964792106,1309.8946155919325,0.0,0.0,0.8981227015157447,0.0,2.3789980689058656
0.0,1.0,2.7880239999999997e-38,0.0,1.7004146e-38,0.0,4.8661354999999985e-19,0.7538628304345155,1646.3780769961536,1199.5285585812835,0.0,2.44e-43,1.0834788911520021,1.1057353999999999e-28,2.3557107111339723
0.0,1.0,0.0,0.0,0.0,0.0,4.0087769999999996e-20,0.7625961072711329,1463.6856095701694,1078.0065675203884,0.0,0.0,1.1542753433487871,2.1999999999999999e-44,2.3423259380281727
0.0,1.0,0.0,0.0,0.0,0.0,9.8630177e-29,0.7337624309509323,1664.6760045987396,1208.2628022903787,0.0,0.0,1.031242671277082,0.0,2.398079873989232
0.0,1.0,0.0,0.0,0.0,0.0,1.0203987e-18,0.7499147548012853,1670.2950466842444,1212.6335262129785,0.0,0.0,1.0537126002935246,1.36495e-40,2.394957479633663
0.0,1.0,4.235087999999998e-32,2.371706e-37,0.0,0.0,4.999379e-08,0.7682016414551124,1583.7516317617935,1152.0994802269765,5.527698e-35,6.484428e-38,1.1475059278352742,6.9070083e-31,2.340228703934488
0.0,1.0,0.0,0.0,0.0,0.0,2.2798715e-16,0.7766479414376242,1516.8687213847656,1105.462626992899,5.3e-44,0.0,1.1998485723977117,1.247676e-39,2.314927940530979
0.0,1.0,0.0,0.0,0.0,0.0,5.464274999999998e-21,0.7613379481595084,1466.9559902851831,1077.0702620810432,0.0,0.0,1.187966235928562,1e-45,2.340100847968857
0.0,1.0,0.0,0.0,0.0,0.0,1.1399108999999998e-24,0.8161281701478341,1558.5172455571994,1144.5206226016758,0.0,0.0,1.2860747475102798,0.0,2.22767384829194
0.0,1.0,0.0,0.0,0.0,0.0,5.910534e-17,0.7627705077013478,1492.5324794299054,1101.9468330410646,0.0,0.0,1.188161042226762,1.88e-43,2.2802525047871645
0.0,1.0,0.0,0.0,0.0,0.0,1.4359233e-24,0.7915997291951764,1609.701994692843,1178.27343913709,0.0,0.0,1.183842116421472,0.0,2.330456099776476
0.0,1.0,0.0,0.0,0.0,0.0,3.1541379e-24,0.7265055398324949,1720.6245301799065,1246.1956757438447,0.0,0.0,0.9907224046100552,0.0,2.4656632171009303
0.0,1.0,0.0,0.0,0.0,0.0,4.732431299999999e-16,0.8275719326494939,1511.135636525689,1084.9771865048351,0.0,0.0,1.2814815477260924,6.999999999999999e-45,2.4405281825191403
0.0,1.0,0.0,0.0,0.0,0.0,1.1577215e-15,0.7658960207133054,1467.997306417132,1071.4147269555688,0.0,0.0,1.1792713864633633,0.0,2.3434035008245497
0.0,1.0,0.0,0.0,0.0,0.0,2.1208577e-13,0.7782300224975709,1567.8234390137359,1155.1722896532456,0.0,0.0,1.2206057472402856,1e-45,2.21321071411955
0.0,1.0,0.0,0.0,0.0,0.0,6.621109e-22,0.8109158861619387,1482.2179069231988,1076.2243040744265,0.0,0.0,1.2646428840315054,0.0,2.3873715581565578
0.0,1.0,0.0,0.0,0.0,0.0,7.3707795e-24,0.786619566876397,1493.4885907174476,1094.3699940368742,0.0,0.0,1.2195760131794582,0.0,2.3114093937810254
0.0,1.0,0.0,0.0,0.0,0.0,1.06788405e-27,0.7571502017007011,1462.3815681187054,1077.7529160211143,0.0,0.0,1.1865292923926485,0.0,2.288543047067065
0.0,1.0,0.0,0.0,0.0,0.0,8.315087e-17,0.8069521942485386,1478.4753882303146,1081.8793817936366,0.0,0.0,1.2315610973283424,2.999999999999999e-45,2.4258645728781394
0.0,1.0,1e-45,0.0,0.0,0.0,8.4044284e-20,0.7891846954151682,1503.3494476732349,1096.1430239250603,0.0,1e-44,1.2373841914442758,3.5e-44,2.2798727736808195
0.0,1.0,0.0,0.0,0.0,0.0,1.5801959e-25,0.8110408680831073,1413.7942590079458,1044.2947355090953,0.0,0.0,1.3235708645166944,0.0,2.2818275159217576
0.0,1.0,0.0,0.0,0.0,0.0,6.984094e-20,0.7752476143104617,1532.7936157730958,1118.9330213170463,0.0,0.0,1.21139695150549,2.0783085e-33,2.2507818550389915
0.0,1.0,0.0,0.0,0.0,0.0,3.388188e-22,0.8120302618975123,1452.5859220881605,1062.008228093345,0.0,0.0,1.2820234093301992,8.54764e-40,2.3732473121663995
0.0,1.0,3.4982859999999994e-39,0.0,0.0,0.0,3.6917448e-22,0.7601233415577984,1638.6570212364404,1179.3929661656234,0.0,2.0431505999999998e-37,1.0911958685294572,2.8899999999999996e-43,2.438648080789364
0.0,1.0,9.15437e-34,4.5686999999999997e-41,0.0,0.0,6.655344999999998e-22,0.7838768398457205,1529.679941473765,1125.1866614333996,0.0,0.0,1.2236644849096066,8.397264e-39,2.2948321304159403
0.0,1.0,0.0,0.0,0.0,0.0,5.580753e-27,0.767382638381505,1428.3785615534098,1043.047895010992,0.0,0.0,1.1801746812487044,0.0,2.405676406359288
0.0,1.0,0.0,0.0,0.0,0.0,3.4236423999999995e-23,0.7881637694694688,1579.5273060274676,1166.2783890241672,0.0,0.0,1.1962444437953088,0.0,2.278126849016157
0.0,1.0,0.0,0.0,0.0,0.0,4.4616177e-20,0.7522230228925041,1682.8168927630927,1232.3050423683098,0.0,0.0,1.0832222227228132,0.0,2.29906953674566
0.0,1.0,0.0,0.0,0.0,0.0,3.8159429999999996e-22,0.7819931858557276,1640.7022226154556,1214.8237224965726,0.0,0.0,1.210284527193699,5.04e-43,2.1908743749918704
0.0,1.0,0.0,0.0,0.0,0.0,6.458401999999999e-25,0.8060526314782971,1514.2580867329236,1132.5844896465642,0.0,0.0,1.276562560240521,0.0,2.181971999640058
0.0,1.0,0.0,0.0,0.0,0.0,1.0859773e-17,0.7639885186594025,1673.853436374604,1204.9406836215762,0.0,0.0,1.1052254382016091,2.097e-41,2.373483350127984
0.0,1.0,0.0,0.0,0.0,0.0,2.5380057999999994e-20,0.7435115607266932,1716.7148313629627,1244.8310153444736,0.0,0.0,1.0220026669926126,0.0,2.4343348343388684
0.0,1.0,0.0,0.0,0.0,0.0,1.0085109699999999e-25,0.6856403922924825,1773.0047021597775,1286.7606557395254,0.0,0.0,0.8985998875295111,0.0,2.446512486244413
0.0,1.0,0.0,0.0,0.0,0.0,2.0391666e-12,0.7587606686557071,1585.4873461566174,1153.8932030942858,0.0,0.0,1.0895387903014822,1.6837999999999997e-40,2.456658797090309
0.0,1.0,0.0,0.0,0.0,0.0,1.386783e-18,0.7982500247463535,1556.8160236458457,1129.8776392196194,6.3298e-41,0.0,1.2084161543496468,1.5742173e-30,2.3574065993519726
0.0,1.0,2.6974166e-37,0.0,3.6000000000000004e-44,0.0,3.2201763e-10,0.7889335621700224,1560.5633263267691,1143.332070542353,0.0,3.1804e-41,1.2082141366495618,2.9341418e-32,2.297605878062451
0.0,1.0,0.0,0.0,0.0,0.0,4.829177e-16,0.7629935354023041,1670.4998293555539,1208.2038204499875,0.0,0.0,1.1135572266528415,2.999999999999999e-45,2.3368488187845577
0.0,1.0,0.0,0.0,0.0,0.0,4.5323859999999985e-17,0.7580847472175449,1729.348964915175,1267.2744861458405,0.0,0.0,1.0625226687265406,4.55e-41,2.3130307165347337
0.0,1.0,0.0,0.0,0.0,0.0,1.1518196e-21,0.7971675560379798,1448.1606347278696,1091.024164134364,0.0,0.0,1.3019543699115366,0.0,2.1311618548093683
0.0,1.0,0.0,0.0,0.0,0.0,6.077804e-19,0.7946052849653166,1513.6305168959009,1113.2943232396797,0.0,0.0,1.2439565554939136,0.0,2.2682394128740317
0.0,1.0,0.0,0.0,0.0,0.0,8.266965700000001e-13,0.7990859862318024,1539.5634165587146,1127.014099940069,0.0,0.0,1.2585063116113424,2.1199999999999998e-42,2.2479791612868523
0.0,1.0,0.0,0.0,0.0,0.0,5.5336282e-12,0.7983826852293568,1633.9256906670355,1196.567525545595,0.0,0.0,1.2151637732196614,4.923702299999999e-34,2.2448649223267743
0.0,1.0,0.0,0.0,0.0,0.0,1.6019040000000004e-12,0.8073827818022103,1588.6146105470941,1169.3927496449955,7.359095999999998e-38,0.0,1.2357613425087919,5.7388933999999995e-27,2.2709234977413932
0.0,1.0,1.71e-43,0.0,0.0,0.0,2.254523e-23,0.7624711528592617,1638.3534133646015,1195.9106186449858,0.0,0.0,1.1247777116409676,1.296e-41,2.298598850966591
0.0,1.0,0.0,0.0,0.0,0.0,1.2209518e-15,0.7877544055890476,1584.1852410948218,1173.6481497100133,0.0,0.0,1.1942116729270544,4e-45,2.276563525864852
0.0,1.0,0.0,0.0,0.0,0.0,1.5264354e-23,0.8144840163689621,1595.5023931239389,1189.3215520724702,0.0,0.0,1.2882599364147629,5.87e-42,2.139217967352724
0.0,1.0,0.0,0.0,0.0,0.0,5.47912e-27,0.7731913912016436,1599.5644962492083,1163.5616788196814,0.0,0.0,1.1915823241639094,3.5673522e-38,2.2804583734186585
0.0,1.0,0.0,0.0,0.0,0.0,5.1384349999999995e-24,0.7897820225102857,1541.6984068349807,1124.9609850041802,0.0,0.0,1.2254960916616622,0.0,2.3187137024292923
0.0,1.0,0.0,0.0,0.0,0.0,9.7074834e-20,0.8008950118694914,1552.0896105682702,1148.1397710942572,0.0,0.0,1.2501559685018344,0.0,2.194432593396028
0.0,1.0,0.0,0.0,0.0,0.0,9.4698347e-23,0.8109000565709994,1529.8817039756354,1151.8806479921382,0.0,0.0,1.259030844040664,2.16e-43,2.1769155560573403
0.0,1.0,0.0,0.0,0.0,0.0,1.156338e-26,0.7742055353874536,1433.0438767433375,1062.7664526519425,0.0,0.0,1.2461244086713943,1e-43,2.267178912980904
0.0,1.0,0.0,0.0,0.0,0.0,4.0744088e-27,0.7848040586295161,1550.462871012379,1152.5242274965542,0.0,0.0,1.2288585105635788,0.0,2.2254545702690245
0.0,1.0,0.0,0.0,0.0,0.0,5.2370966e-19,0.7835280781566015,1507.7299337138056,1125.558308174284,0.0,0.0,1.2508718139156432,0.0,2.1519103108571933
0.0,1.0,0.0,0.0,0.0,0.0,1.0777101e-19,0.7789187530018377,1480.2235170404676,1103.5478689521485,0.0,0.0,1.2141831318256509,1.8353999999999999e-40,2.2432111539927746
0.0,1.0,1.86625e-40,0.0,0.0,0.0,1.0519375e-20,0.7957728998405698,1532.7568216846296,1125.436240065819,0.0,0.0,1.2207573540143908,4.656999999999999e-42,2.295048143301844
0.0,1.0,0.0,9.196299999999999e-41,0.0,0.0,2.0791591999999998e-16,0.8143771797890754,1494.343895991929,1116.5488308183521,1.3405075e-31,0.0,1.3323079079821345,1.2549193999999999e-27,2.1512788091487955
0.0,1.0,0.0,0.0,0.0,0.0,8.3436724e-27,0.8091168510537028,1520.605531765305,1123.4102066248847,0.0,0.0,1.2813667369669224,0.0,2.241568066300069
0.0,1.0,4e-45,0.0,0.0,0.0,2.2262332e-17,0.7414486083118506,1666.864917064633,1213.2521997132985,0.0,0.0,1.0525322928316003,0.0,2.3963636413920355
0.0,1.0,0.0,0.0,0.0,0.0,1.4906989999999998e-17,0.7867191474553465,1596.215008138836,1164.826876297802,0.0,0.0,1.184721995946339,9.939716999999999e-39,2.336314084452168
0.0,1.0,0.0,0.0,0.0,0.0,8.250086000000002e-19,0.7559591959600951,1606.3143688342914,1151.6205318626614,0.0,0.0,1.1243449842917104,1.3970345999999995e-35,2.371507847416588
0.0,1.0,0.0,0.0,0.0,0.0,9.761268e-17,0.7993775403799741,1440.5848994852329,1059.2410505792202,0.0,0.0,1.2815432562201463,0.0,2.32163827961989
0.0,1.0,0.0,0.0,0.0,0.0,4.1612717000000005e-20,0.7855438971209904,1567.4336194367127,1152.5181615369436,0.0,0.0,1.2149328528277274,0.0,2.2328814536146546
0.0,1.0,1.4730000000000002e-42,0.0,1e-45,0.0,4.555184000000002e-15,0.7699024848045325,1551.4401248679233,1132.3791128440046,0.0,0.0,1.1607622822161696,4.156e-42,2.324630309757284
0.0,1.0,0.0,0.0,0.0,0.0,2.4264488999999997e-30,0.7232346429704493,1691.6134209259092,1215.1181885447472,0.0,0.0,1.0012860432700792,0.0,2.4612111219668638
0.0,1.0,0.0,0.0,0.0,0.0,4.9181847e-26,0.7756681273922101,1636.0287785717258,1176.457211307386,0.0,0.0,1.1287097503425283,0.0,2.4153571446123148
0.0,1.0,0.0,0.0,0.0,0.0,1.6898368e-29,0.7826357418225195,1471.914024447588,1096.8470995198034,0.0,0.0,1.2491453798743797,1.4029999999999997e-42,2.1873922282504417
0.0,1.0,0.0,0.0,0.0,0.0,3.3543541e-21,0.7888538529858488,1502.1230451923236,1124.2739031413541,1.02106e-40,0.0,1.2807303157319658,4.6883577e-37,2.183043313772666
0.0,1.0,0.0,0.0,0.0,0.0,1.5124816e-26,0.7924739676857689,1519.567963614762,1126.877327686946,0.0,0.0,1.2325381522903676,0.0,2.2843351304448074
0.0,1.0,0.0,0.0,0.0,0.0,6.0034960000000005e-25,0.7883581597333772,1463.7127841243882,1078.8110675044663,0.0,0.0,1.245724398965438,0.0,2.2938203045036247
0.0,1.0,0.0,0.0,0.0,0.0,5.8485196e-17,0.7720311457351883,1488.7134158576835,1108.234358851304,0.0,0.0,1.2442385346146985,0.0,2.1933934841560947
0.0,1.0,1.3999999999999998e-44,0.0,0.0,0.0,3.6803074e-10,0.774752428432298,1483.259953800461,1085.422498506546,0.0,0.0,1.20458760714535,2.999999999999999e-45,2.2971369591603423
0.0,1.0,0.0,0.0,0.0,0.0,8.834119e-26,0.7892782138346347,1489.424908256174,1093.1675542904663,0.0,0.0,1.2329751379278648,5.7872e-41,2.3374025326896013
0.0,1.0,0.0,0.0,0.0,0.0,1.1220697e-12,0.7874392689862197,1449.8536943497284,1054.700607018836,0.0,0.0,1.2618707722608573,0.0,2.299178920737751
0.0,1.0,0.0,0.0,0.0,0.0,2.1129573e-23,0.799177391650616,1477.6386088406975,1090.3919833901705,0.0,0.0,1.2657422155149936,1.2949999999999999e-42,2.255639741026956
0.0,1.0,0.0,0.0,0.0,0.0,1.0468927399999999e-14,0.7904823428870814,1491.5663972616378,1072.8690103105253,0.0,0.0,1.1955378957288765,2.286849e-38,2.4981393607620292
0.0,1.0,0.0,0.0,0.0,0.0,2.7858190999999997e-11,0.7855180297871593,1566.9865595042374,1134.3934021773298,0.0,0.0,1.1454778152475662,1.4792e-41,2.4676102994508007
0.0,1.0,2.1103635999999998e-38,0.0,0.0,0.0,2.1003137000000003e-18,0.8054330072262416,1519.3789786124037,1112.3429903018455,0.0,0.0,1.258553660851066,1.3730421000000001e-36,2.286629613002419
0.0,1.0,0.0,0.0,0.0,0.0,2.2983254000000003e-21,0.7806340985225033,1578.437546556067,1134.0739132170595,0.0,0.0,1.1606966140662045,1.01e-43,2.4488913335843927
0.0,1.0,0.0,0.0,0.0,0.0,4.939791299999999e-25,0.7567007945462474,1662.022588873528,1181.9658861092262,0.0,0.0,1.0547064090693428,0.0,2.5301881751360757
0.0,1.0,0.0,0.0,0.0,0.0,8.764681e-16,0.7844599173387277,1579.6053335928314,1146.0891312726221,0.0,0.0,1.2030098224012007,2.5542383e-33,2.2951247828906878
0.0,1.0,0.0,0.0,0.0,0.0,7.1414669999999985e-25,0.8044572389370649,1506.331116339995,1088.426529190574,0.0,0.0,1.258701632766104,0.0,2.414136406364177
0.0,1.0,0.0,0.0,0.0,0.0,1.117312e-26,0.7598164570492797,1671.9346670119367,1213.9981318779346,0.0,0.0,1.109949891905162,0.0,2.3171093555423097
0.0,1.0,0.0,0.0,0.0,0.0,2.2106282999999998e-17,0.8169182051982044,1442.6507351998887,1046.5274524667461,0.0,0.0,1.3084097560907022,0.0,2.3612517994769098
1.0,3.686744e-13,0.9999713,3.7771042e-07,8.9063853e-13,7.405731500000002e-19,1.13933595e-07,-0.06419044870006692,2931.271382998749,2689.122308716783,2.8448884e-20,2.7993272e-05,0.2684075770362501,1.5809620000000006e-13,1.324613512645866
1.0,1.2725939e-09,0.99978226,3.7561796e-05,1.8080885e-10,2.2746684e-15,9.594696e-05,-0.06477177708939275,2923.2239133286353,2673.0835805294755,9.59602e-15,8.021264500000001e-05,0.2635937281216669,5.9418890000000006e-09,1.3581659564591175
1.0,4.1332866e-12,0.99982846,1.6214035e-05,1.9141935e-14,3.5753314e-18,2.2449192e-05,-0.08096290998881325,2931.0122293189283,2692.028091565987,8.107760000000002e-18,0.0001292261,0.2616331996938092,9.456892999999999e-12,1.325168661151525
1.0,3.2432142999999995e-12,0.9999448,6.5952304e-06,1.1732176e-15,2.4997198e-21,4.580873e-06,-0.07114756930924428,2937.0816384365253,2693.983020812257,1.3712294e-20,4.334331600000001e-05,0.2565065196354573,5.0270127e-12,1.3454805215054966
1.0,1.6740148999999999e-15,0.99999666,5.0088573e-07,2.0694197e-16,1.1138077e-23,4.4620108e-07,-0.053332834001143865,2912.7299484526,2656.400736212821,4.315755000000001e-24,2.3920272e-06,0.2615524650925822,2.165254e-15,1.3811339663746784
1.0,3.7824074e-15,0.99945873,0.0004425522,5.373937e-15,1.1736077e-18,2.1226952000000004e-06,-0.05127611987266995,2981.672550823916,2736.433629403752,5.9988026999999996e-18,3.8032827e-05,0.2579535540462269,1.2082957e-08,1.3694181788780948
1.0,1.3185851999999998e-16,0.9999676,1.8661568e-06,1.8698956e-16,1.1629743e-21,3.173919e-06,-0.05554108747281624,2918.453399202846,2677.633344996659,7.239653999999999e-24,2.7172382e-05,0.2610081368796571,1.3187424999999998e-14,1.3507363337181872
1.0,1.3742401e-12,0.99989474,1.4017117e-05,4.9244956e-13,1.1763619e-17,1.1305944e-05,-0.0560178995703481,2905.4289593016993,2657.787218024661,5.7712195e-19,7.7974124e-05,0.25592019082586576,2.281647e-11,1.3667437307513204
1.0,1.9201942e-16,0.99999917,7.650743299999998e-07,1.5538398e-17,9.678061e-24,1.6804711999999998e-08,-0.05968152938781506,2923.5480641016356,2672.318757074928,5.588943500000002e-22,1.1000141e-07,0.2658124415334829,6.411009e-14,1.3729668876663814
1.0,2.2160479e-12,0.9999876,5.41632e-06,4.0570786e-13,4.574571400000001e-18,2.8818938e-06,-0.04472539068761778,2935.5575098306604,2678.671307112455,5.3474635999999995e-17,3.7043371e-06,0.2710386254657988,2.118313e-09,1.3763409156883315
1.0,3.727755e-12,0.99836975,8.160609499999998e-07,8.976499000000002e-11,6.92204e-19,9.680208e-06,-0.043705333575324606,2970.65828464279,2727.1133720234,1.0486893e-20,0.0012905572,0.27010615201038896,8.3751596e-11,1.356905876029144
1.0,1.4361918e-12,0.99996734,1.0282064e-05,4.2922154e-17,3.0058163e-23,1.990548e-05,-0.008582292014514692,2985.946056743329,2713.1404060618665,8.434114e-21,1.7291728999999996e-06,0.2931659818978973,2.3579302e-11,1.3743339066491904
1.0,6.3267137e-19,0.99999917,3.190737e-09,2.4739809e-17,8.61453e-28,6.983711400000002e-10,-0.07167506875894515,2924.0770435990808,2683.2179568704923,1.0963561e-27,8.8599137e-07,0.2610369373076425,4.6048106e-17,1.3326852845149728
1.0,3.195163e-13,0.9998958,1.0919223e-06,7.363101400000001e-12,3.4309014e-19,5.5880145e-07,-0.05987760098529474,2900.2343033915167,2653.6749130510652,2.8801183000000003e-19,9.982112e-05,0.2735487203193663,2.3767484999999998e-14,1.3168312197154346
1.0,1.246283e-10,0.9929047,1.6836724e-06,2.3259482999999998e-10,1.2303512e-15,3.5521538e-05,-0.05657827592648292,2912.413756332676,2654.674929972404,1.7694759999999996e-16,0.007032450799999999,0.27371485933047146,8.8419244e-10,1.345883676224254
1.0,1.904572e-10,0.9951805,0.003965419699999999,4.5100570000000004e-11,1.2557953e-13,0.00015720945,-0.05264537147737459,2915.747187461704,2662.696260507456,8.326289e-14,0.0005730569,0.2780315260890409,2.9282015e-08,1.3441343972126876
1.0,1.036009e-16,0.99993396,4.4227555e-09,1.5643368000000001e-13,4.2002674e-24,1.5875025e-07,-0.08123498690029099,2930.926658911093,2685.5947938612712,3.2990025e-25,6.51066e-05,0.26342980038395464,1.144897e-13,1.3318566425442029
1.0,4.7377646e-14,0.9997521,3.6997121e-06,1.3352784999999996e-13,6.6579103e-22,0.00019852941000000004,-0.06835052441995422,2892.19320132989,2646.8459698771344,1.7715483e-22,3.982652e-05,0.2612843115664142,2.8421535e-10,1.3394762308155097
1.0,2.178568e-10,0.9804315999999998,6.742659e-08,3.4959328e-07,2.650682e-15,3.4893877000000005e-05,-0.06096097146148258,2955.418636130344,2714.1522198732005,1.1463926e-17,0.01946059,0.2648162232292153,3.3043627e-11,1.3457314561159657
1.0,1.1733607e-12,0.99972194,9.572565999999998e-07,7.9166856e-10,1.7723181000000002e-16,9.280005e-05,-0.017257438437527656,2976.632128755649,2714.6521045707377,4.6720355e-17,0.00017823583,0.26801130847188764,7.14335e-10,1.3944322539624154
1.0,3.0079837e-16,0.9999598,7.756048e-08,1.8448018000000006e-14,3.8668525999999996e-24,4.0127944e-08,-0.05349687457632665,2966.5556898923132,2707.521760511652,1.6040677999999995e-24,3.9145692e-05,0.27043507303989,2.7641683e-13,1.3694506463353624
