label,f16,f21,f23,f18,f22,f17,f9,f24,f5,score 4
0.0,1260.804784901019,2.4497622893412165,0.8348594702153953,1715.7397815572879,0.6132085917960876,3088.6720162714805,1.2534373831547854,55.57582222757914,-15.078063082757337,-96.227516
0.0,1267.0168167455533,2.4877877543397746,0.8096938688222932,1743.4027107077047,0.60152674126622,3152.068921242149,1.279351733435978,56.14328919151558,-14.891528871508848,-91.01222
0.0,1126.9927481418508,2.4091053128073883,0.9119515660297536,1531.010763174241,0.6150552275558702,2715.0442170439305,1.2566158059249743,52.106086180444706,-15.554463391969,-86.10101999999998
0.0,1152.1188829459898,2.3500925452317967,0.8850125935445333,1545.7132397191147,0.5949621933170086,2707.585998032156,1.2556172988704426,52.03446932593968,-14.986375863835368,-96.254906
0.0,1193.924612811046,2.2549503070998043,0.9482917369124548,1588.9442903691306,0.6343229326667665,2692.240672312283,1.257575849070211,51.88680634142251,-13.98084324942694,-100.07116
0.0,1131.6903537286307,2.5451129907843737,0.9396576462214752,1560.196109051915,0.6545058291470002,2880.2798208201007,1.2509527407965302,53.66823847323575,-14.845798467644482,-109.94147
0.0,1218.6693597989633,2.5477373026589034,0.8443845293208497,1695.4691405412502,0.6231793272611887,3104.849387567263,1.2451541666388717,55.721175396497706,-15.134048937193484,-101.263535
0.0,1223.699190618635,2.5597156229146023,0.8056935213751655,1693.9051628394107,0.6014450277672782,3132.321935974474,1.2429379347405851,55.967150507904854,-13.685644959135015,-89.88381
0.0,1142.7797829132462,2.40627062640965,0.8741325951719752,1541.6444801847103,0.5981773389656514,2749.8374240789412,1.2463600998654722,52.43889228501057,-12.983659120709738,-69.32433
0.0,1198.039658252162,2.4554267117132538,0.8696335288994849,1642.3801315237656,0.6202238084820101,2941.6985785641773,1.2423505905733263,54.23742783875519,-13.979193684086887,-96.89249
0.0,1145.3804714028854,2.342383272572148,0.8907772971487343,1524.9213756463141,0.6051171362642793,2682.9200569449204,1.2356723180722684,51.79691165450814,-12.693822581014395,-67.652054
0.0,1098.195200925883,2.4352709702980264,0.9339976951180472,1497.0939637934155,0.6443503004418302,2674.4028925354114,1.2212103096328062,51.71462938603942,-12.192097539558473,-84.37369
0.0,1106.4322066006607,2.4623172932416737,0.9144451478604576,1510.3199093362482,0.6211354635346943,2724.387156112351,1.280686044497212,52.19566223463738,-15.61190279786361,-79.3837
0.0,1165.5922949136725,2.3435482452685887,0.9018707889402022,1561.1333993425312,0.6131329949404364,2731.621777443524,1.2545742045197024,52.26491918527689,-13.444527783986056,-77.169525
0.0,1283.4326055638835,2.5959605910868624,0.7506839979390756,1779.4424732715465,0.588474094456817,3331.740465359772,1.250621262077087,57.721230629290744,-12.98385724070434,-95.67413
0.0,1225.10638164319,2.5726876347692995,0.8071388938741074,1682.8149518180219,0.6058513276908274,3151.816039330393,1.2402149265966118,56.14103703468964,-12.612134735832456,-73.59229
0.0,1165.3268007538402,2.4345440330521453,0.9188555533733282,1580.442461355089,0.641142517741082,2837.0394093310083,1.267437685136802,53.26386588796393,-14.944690584998165,-103.00595
0.0,1119.121184794471,2.469618304000185,0.8982230848660016,1520.1879023511667,0.6188969908018429,2763.802162362799,1.2287708309540082,52.57187615410733,-13.11778147392039,-131.69775
0.0,1311.3351490955056,2.4532682285333016,0.7961287819040971,1789.9103249251802,0.6023590509410337,3217.0568582349842,1.2494780235691674,56.71910487864722,-13.451831850248954,-87.03379
0.0,1288.970444179962,2.6381402864061982,0.7078181039996301,1778.3877897379255,0.5660688100959568,3400.4848567780487,1.2428776948972051,58.31367641281118,-12.680559445393893,-96.48352
0.0,1107.3173728591319,2.3840160084999686,0.9495099273387542,1498.4465015008136,0.643119317961626,2639.8623433862995,1.2393058030171615,51.379590728092616,-12.99794361157332,-68.6539
0.0,1200.7856335019287,2.3495531153240523,0.8693680226569885,1618.7673621221757,0.5970785114987252,2821.3096260308225,1.2399883962041156,53.11600160056122,-13.011463280475704,-91.90262
0.0,1181.9941743938616,2.4157196981829383,0.915427194618658,1596.8739508722995,0.6428470035789057,2855.36661022073,1.2544907630457447,53.43563053076785,-13.594813638504885,-94.3293
0.0,1133.546834038296,2.3560168332680287,0.930328740805905,1529.9870818069917,0.6271500624931776,2670.6554222919062,1.251408764662624,51.67838447834749,-13.174149171097419,-118.95431
0.0,1122.4260152870436,2.434505989049587,0.8973599110211575,1516.6742024695382,0.6158097996540863,2732.552856481371,1.2429526260057142,52.273825730296146,-13.63190080430455,-109.049034
0.0,1180.9699356084398,2.2442235094799305,0.9523941143521696,1578.4967125791352,0.6280060195301446,2650.3604934814607,1.2630188480311997,51.48165200808401,-13.452057475123036,-88.59246999999998
0.0,1210.645938225277,2.415748672183081,0.8918201587624257,1646.2015761480404,0.6173539346431495,2924.6163177515527,1.2640968191632365,54.07972187198778,-14.301942687974751,-103.24519
0.0,1111.838804963191,2.5431524315393106,0.9392517557370148,1522.4027145167954,0.6478824538597823,2827.5755603219004,1.233650858758615,53.17495237724149,-12.444378258469396,-96.28175
0.0,1165.5028364432005,2.302552909032317,0.8943094019919751,1551.4979054092566,0.5984381068820256,2683.6319465377082,1.2417110074710034,51.8037831295911,-12.868864315165277,-84.53184499999998
0.0,1145.5527892368898,2.378817523511187,0.8797642139172918,1547.9287476854295,0.6014710976038072,2725.061049143831,1.2423053529974457,52.20211728602425,-11.679748736493854,-77.00154
0.0,1144.3788852783985,2.3700052692271845,0.8900124811377889,1540.8886306937106,0.6107943677170568,2712.183988102136,1.2451431845785212,52.078632740329645,-13.392650211521095,-74.575264
0.0,1118.98887911443,2.5383881584919936,0.8860908859422527,1536.0378845494529,0.6184891247007248,2840.4281202282978,1.2523521437183462,53.295666992995756,-12.798574491763908,-83.895645
0.0,1330.113762185002,2.556223722435522,0.7272896919430053,1844.130061034582,0.5762496463353232,3400.0683524352635,1.2278533201280737,58.31010506280418,-11.784969483485613,-95.2342
0.0,1388.4170974670176,2.4440845038512395,0.7122533458146062,1887.984203849972,0.5623935899919325,3393.4087128012543,1.248815508031222,58.25297170789876,-13.422867077324725,-86.99364
0.0,1181.9150046360878,2.223211041595277,0.9317677938589908,1567.5187787517352,0.6117315988438855,2627.646488534084,1.2594712287187564,51.26057440698538,-14.208477866949654,-66.82186999999999
0.0,1205.3285507049566,2.2031338027315823,0.9404670093917756,1583.7617634979777,0.61715562893622,2655.500073455558,1.225852655037032,51.5315444505165,-12.135403223485605,-100.718025
0.0,1137.5553221724538,2.3421464788280075,0.9087218885008952,1535.5375305935233,0.6060349158830437,2664.3211922982723,1.241974176883972,51.61706299566329,-12.336632306905697,-75.18499
0.0,1179.6097043097946,2.287637949314767,0.8842775676022842,1561.2185855001794,0.6090606927150476,2698.519924959057,1.2506797750738587,51.94728024602498,-13.98360493578915,-84.62599
0.0,1103.6238853029788,2.48603055738466,0.9039631245125764,1501.9843213570534,0.6307801651306537,2743.6427027227883,1.2311721914478453,52.37979288545143,-11.986882273196152,-118.15067
0.0,1102.846677368553,2.4323786020505214,0.9597066290745336,1507.2023255779086,0.6460158376908859,2682.540659373783,1.244760852119122,51.79324916795415,-12.322517517600346,-77.80784
0.0,1126.7609087091514,2.473549612292927,0.8483828848664943,1524.5404392338503,0.5984017484549535,2787.0990088843473,1.259767873320382,52.79298257234903,-14.508695426100562,-104.38386
0.0,1053.8347154129774,2.635394167501497,0.9163041085171841,1458.7607210605795,0.6493900387387369,2777.269862509961,1.2724355698137222,52.69980894187341,-14.405386417339034,-92.940765
0.0,1124.8050273564124,2.4241305446329884,0.8306377545136545,1516.9282759727246,0.5764208280531319,2726.674223571423,1.267232040089348,52.2175662356206,-14.35717054367645,-49.861374
0.0,1095.8836378107092,2.549852221853309,0.9064356836643934,1503.6582709771021,0.6328326711785236,2794.341328764324,1.2617828762571397,52.86152976186296,-14.1106807719056,-77.52909
0.0,1115.8914047577416,2.384939695342061,0.9328289395452054,1495.0165105652366,0.6160737574256908,2661.333706897753,1.2516093882611077,51.58811594638587,-13.78704221427676,-104.35987
0.0,1178.034521615119,2.2489381506506936,0.9431932446910708,1573.864138405405,0.6208561199261743,2649.326778443781,1.248178731320634,51.47161138378884,-13.287362365748756,-65.13633
0.0,1161.86643062258,2.3400203883527717,0.9033030959450532,1549.3091398762078,0.6150184789565339,2718.791136199497,1.2487874667211871,52.14202850100385,-13.634306982876485,-97.66717
0.0,1217.751205837891,2.3690323490983984,0.9018891433099882,1641.9192126286127,0.626964073403605,2884.891999783546,1.240842575316512,53.71119063829761,-13.247804078526945,-54.670246
0.0,1142.4953339670558,2.5338510608936047,0.8897379114546344,1580.9028096989691,0.6299221852859377,2894.913014038417,1.2522104386616453,53.80439586166187,-12.929963829970724,-90.64743
0.0,1093.7743074600348,2.401482477924737,0.9216730272049622,1459.437012737353,0.6303369406051278,2626.6798341695385,1.274121321923992,51.25114471082123,-16.227508136665,-130.05591
0.0,1087.230594155756,2.5694030662781344,0.8615415410333166,1483.4389729234542,0.6119365271092158,2793.533622375197,1.2479955576870891,52.85388937793695,-14.895947444016235,-103.775986
0.0,1157.405574148597,2.4595328694555376,0.8933560753627929,1570.639520809862,0.6298404175959081,2846.677052909533,1.24728801607737,53.35425993216974,-13.983337360900078,-96.66784
0.0,1103.6108675806338,2.6474152172118246,0.8844471630185441,1543.7285109042925,0.6324304005795783,2921.716204713313,1.2263534298762988,54.05290190834636,-12.594200177849569,-138.9329
0.0,1128.215841527046,2.385889797578717,0.9311700493196996,1527.9495712548542,0.6227851184301649,2691.798665766065,1.244053056339201,51.88254683191704,-12.245392203832564,-76.812546
0.0,1136.9672320600107,2.563707950247005,0.8975810594651901,1564.3813070184685,0.6431553193120014,2914.8519320025816,1.257351082852501,53.98936869424,-12.919324867967305,-95.105835
0.0,1169.4418365685194,2.5435998640262447,0.8682931702097136,1596.9461996662042,0.6243360312362849,2974.592096482288,1.2406968775528309,54.53982119958121,-13.174485834698933,-95.62339
0.0,1119.6241240876598,2.479234007423172,0.953266919106019,1524.8646692438003,0.6601922859289903,2775.8102039695073,1.2503891718498454,52.68595831879219,-12.416824804514516,-116.62746
0.0,1186.9186802140518,2.5689137346232584,0.8271724301309822,1634.4325032980935,0.6100352166546096,3049.0916994827885,1.2632724500356212,55.21858110711275,-12.478040400172484,-82.52840400000002
0.0,1110.9799104026436,2.484720153487824,0.9323433220543536,1513.852257805968,0.6499726203222412,2760.474173497545,1.2381273528417442,52.54021482157781,-11.83227445599097,-108.35381
0.0,1203.0117996039712,2.5072885364945616,0.8966392421615671,1635.7384820602829,0.6596772236318815,3016.2976944147304,1.2445061199921168,54.9208311518929,-13.182264182455876,-80.62306
0.0,1117.5669600952267,2.5241679020161296,0.8757673855440075,1532.0140143863373,0.61478845223372,2820.926649026112,1.2686415751384297,53.112396378116024,-13.718393764463238,-79.11861
0.0,1132.0906845135476,2.3199997649444386,0.9092891376238368,1515.6718956598615,0.6046275857707339,2626.450121967219,1.2327642046480605,51.24890361722111,-12.011942547820375,-105.862526
0.0,1191.1437356561205,2.338579886645934,0.8568671136814289,1592.9083780134906,0.590602038972486,2785.584782309705,1.252718226421677,52.77863945110469,-13.769741164426865,-83.65187
0.0,1185.0290930715068,2.433519780183632,0.8964915232818547,1607.5852230333637,0.6297661324351057,2883.7917380825816,1.2556291266569777,53.70094727360573,-13.339587967998419,-80.09749599999998
0.0,1254.6267937945847,2.4247897491317105,0.8419164075214126,1686.3291636864747,0.6210022280429464,3042.2061885790936,1.2367083624922357,55.15619809757643,-12.540390268126929,-86.49074
0.0,1096.3488383467143,2.505397020822914,0.8592745610004747,1515.3176923062533,0.6042514082476337,2746.789113376521,1.2577131878977552,52.409818864183464,-14.047933530427267,-95.184975
0.0,1159.9424149734953,2.2485603383030983,0.90190877117502,1542.544064370062,0.5884229755998519,2608.2005090249154,1.2508950321271286,51.070544436347205,-12.853053934963775,-85.221375
0.0,1129.8928805604605,2.5408016778441054,0.8818144118343247,1560.397899852744,0.6283862749309447,2870.8337267121283,1.25851919299889,53.58016168986546,-13.433255291026278,-92.70854
0.0,1247.4880779038995,2.3946878245952794,0.8610188986108185,1711.4849405900006,0.6131070795725168,2987.344511484235,1.2399800738805622,54.65660537834594,-11.406977013713062,-44.447277
0.0,1135.6965359859396,2.3494177802380904,0.8376260596084838,1518.2738375727404,0.5687008651300086,2668.225634600174,1.2416628165133448,51.654870386055315,-12.463258564297467,-78.50965
0.0,1100.7146175554644,2.4026203749173085,0.945279146415731,1493.5047473439054,0.6369200094155189,2644.5993671080714,1.2511112167390377,51.42566836812208,-13.550354435500966,-94.797935
0.0,1197.9348559593052,2.4516736489370654,0.8621619894016052,1623.4638240923762,0.6134142564807744,2936.945319498648,1.2605035509193936,54.19359112938215,-13.756968193415089,-96.475586
0.0,1229.4110880559292,2.5031684074550142,0.8650436282358185,1688.3389557446662,0.6302607375321294,3077.422995396496,1.2594015886698242,55.47452564372674,-12.921558095203789,-98.88553
0.0,1216.7883955821535,2.550856922967878,0.8350344932187649,1680.1030150393854,0.6183393758228138,3103.8531026577143,1.2716142753948805,55.71223476632142,-13.80549852534384,-82.86991
0.0,1108.0117137801276,2.4953407299039987,0.9126201361192454,1508.0443923741989,0.6291521640628507,2764.8667586062847,1.235704658975597,52.58200032906968,-12.1935544957386,-105.8081
0.0,1190.0338556435008,2.3652851586260537,0.8820122315386566,1611.303583654784,0.6049140350423353,2814.769417016112,1.2503800317051892,53.05440054336786,-11.768927876907597,-86.496284
0.0,1149.0747532305886,2.3062717159743618,0.9351120061791642,1551.0276644828698,0.6215871396564068,2650.078602915927,1.2387440259808833,51.47891415828355,-12.264826258301413,-71.09539000000002
0.0,1096.5986765330726,2.4572150772438714,0.8938437826083866,1483.3501191354505,0.6214731059199871,2694.578801662741,1.2285912357745152,51.90933251027932,-11.737250566182485,-101.87185
0.0,1225.6481624542496,2.4955014163264884,0.8292530413313701,1666.167916340368,0.605361574791292,3058.606725322536,1.2501318778692727,55.304671821850064,-12.884463876466372,-82.847015
0.0,1247.290671005899,2.435227244925914,0.8641891009699562,1691.9699232885944,0.6331772494028521,3037.43622437549,1.2455594554399227,55.11294062536937,-12.967647841498092,-94.4517
0.0,1155.6881515443424,2.2961020659868434,0.8895231253882995,1531.9332883951583,0.5942766030846262,2653.577952397481,1.2498726503335025,51.512891128313505,-12.69131226658098,-62.416645
0.0,1190.7101212948269,2.4525638687234914,0.9014188895785976,1626.0370495083248,0.6373078543826446,2920.2926216110577,1.2588008114104736,54.039731879525995,-14.017054120071965,-129.66595
0.0,1143.0203785403494,2.447537640730708,0.8814022484598738,1561.5232956504606,0.6064102323129701,2797.585400599768,1.2522651763423536,52.89220548057879,-12.723784663822501,-67.09792
0.0,1153.676972438312,2.344910859150541,0.9056384016872352,1548.2914559023886,0.6192364964912168,2705.269660622517,1.2423741723819497,52.012206842456855,-12.579187496599868,-56.36422
0.0,1102.7054326210034,2.4837047340549687,0.9050327456070388,1504.393715903495,0.623975846345952,2738.7947032689185,1.2684903233968283,52.333495041597565,-12.451975543850395,-108.34637
0.0,1159.9809592654335,2.2992658732416333,0.9347748339604236,1548.6189410416116,0.6248813750843448,2667.104633249105,1.2488349355323305,51.644018368530396,-12.182969240728465,-87.8838
0.0,1109.3150193342924,2.4752232292241936,0.9552770674409442,1521.8248969455121,0.6604349774772861,2745.8023043835256,1.23344178098599,52.4004036662269,-12.25950977936882,-116.9897
0.0,1189.341896341938,2.3632507389031603,0.92423020894816,1602.823316600562,0.6367619526888035,2810.7131153385712,1.2421097789326525,53.016159002124716,-12.658468615885555,-71.24209
0.0,1078.4305609469222,2.5686820906737338,0.9111650688393949,1484.73719529515,0.6284551107215922,2770.1452679395893,1.23908634379788,52.632169515796974,-12.782945585541015,-91.706795
0.0,1146.1434337892172,2.4114340790839686,0.9412901559215356,1550.4134897597967,0.6412406363195412,2763.8493357576367,1.2399561252886202,52.57232480837838,-12.736500031655945,-76.40267
0.0,1115.7170899865455,2.391969080771076,0.8769109771477114,1510.359271250947,0.5988511585110141,2668.7607821356964,1.2601735691249096,51.6600501561477,-14.657980406645462,-119.59159
0.0,1205.6877007259245,2.537856216601678,0.8210970014024365,1657.4806423005984,0.6027338114862795,3059.862026567471,1.2566673804346198,55.316019619703944,-14.657295168914127,-81.381065
0.0,1218.6025080914014,2.397613024792987,0.8903279011832512,1660.4964867822214,0.6197176574967446,2921.737245445345,1.2626513168539275,54.053096538915746,-14.289969842106848,-98.91603
0.0,1089.892915079583,2.5600092938899337,0.8999733047941235,1508.5524709827844,0.6273770911567365,2790.135991948525,1.247488544911293,52.82173787323288,-14.072412481656276,-88.87154
0.0,1095.5984837115047,2.5398876169120697,0.908206229530498,1510.5850897555229,0.6222431545567765,2782.6970218864917,1.2307345614870029,52.75127507356093,-13.414205271341645,-86.476555
0.0,1229.9680088839254,2.4101757793855225,0.8645710048080566,1664.6836175367569,0.6173101983386792,2964.439104431074,1.245661006009764,54.446662932002326,-13.445065848785095,-114.80887
0.0,1177.3073534189627,2.481134783340804,0.8679110342000279,1606.7255072053915,0.6148115209733451,2921.058225250694,1.2436048243468691,54.04681512587671,-13.53043228275892,-107.5748
1.0,2688.9522378524025,1.30188259277339,0.2507557855712829,2927.953551985378,-0.10747243665226992,3500.700111259096,1.3953449221071277,59.166714555221795,-20.4434761376375,-16.078026
1.0,2680.559183996441,1.3127110538172553,0.2575575854320397,2925.3045550617853,-0.11730830154637245,3518.79967124349,1.3898921703258558,59.319471265710796,-20.829330645454,-29.890907
1.0,2669.1479859566352,1.340465433707054,0.24194187170262998,2912.0496984955685,-0.11472152906197945,3577.9006126236713,1.4040508648967285,59.81555493869193,-21.73835274432649,-22.565113
1.0,2712.73052491129,1.2927114813089686,0.26095485978137073,2954.966076418969,-0.12437674991524672,3506.77789525013,1.376533411644748,59.21805379485322,-20.09583437569027,-11.027646
1.0,2712.8774225227075,1.2904959923302235,0.26595766015348515,2958.051695024605,-0.10614388099934613,3500.957441448701,1.4229851045911897,59.16888913482069,-23.270365389402993,-25.361021
1.0,2726.3089370728644,1.3497081234525858,0.25815200705875263,2979.2155892343876,-0.08944575508715248,3679.72131940863,1.4162276848873607,60.66070655217123,-23.521075968799988,-26.577347
1.0,2683.130778366473,1.3014648345187578,0.2492975391702603,2923.2158899145784,-0.11559506343723767,3492.000354458908,1.4010277605925918,59.09314980993066,-21.430212869759657,-18.378681
1.0,2675.23799236168,1.3016297760851034,0.2645152568742566,2923.393562096358,-0.09274244037785702,3482.1694289720954,1.3865296382221275,59.00990958281579,-20.375051549559213,-24.7202
1.0,2701.217466561734,1.3326920498018762,0.2554234102657381,2951.2401498560457,-0.0944867646748786,3599.8910424727887,1.410550886636327,59.999092013736245,-22.538122487942186,-27.339834000000003
1.0,2658.000430595734,1.3406315869412986,0.2570240963886217,2911.9394227198372,-0.07016570661830923,3563.399335360214,1.4077359803754403,59.6942152587687,-21.72218936520936,-38.055565
1.0,2672.727250275915,1.2871700967159478,0.26219158111958696,2917.573015559868,-0.11383085942223868,3440.2545932329986,1.3940345305588593,58.65368354360192,-21.21123487730001,-32.815834
1.0,2713.530684224076,1.3197308849492029,0.2526942036753494,2953.2963102502727,-0.11740170841644765,3581.1302512278553,1.3943299515065384,59.842545494220545,-21.048877735533647,-17.320587
1.0,2661.3419254559626,1.3027461144162629,0.25761694097609433,2907.832364922546,-0.10660808475119106,3467.052852520852,1.4080250320211904,58.881685204491646,-22.387593956639886,-20.248384
1.0,2751.7943019496806,1.371019793082099,0.2558909106829775,3011.984138939368,-0.07034666492474285,3772.7644544635523,1.3980040262540765,61.4228333314538,-21.810530233337804,-23.707207
1.0,2653.123326410156,1.327478272918606,0.26931608134319024,2912.139841847014,-0.07689948289517624,3521.963571183021,1.4063884887067162,59.3461335824249,-21.70293739777469,-29.200495
1.0,2665.8093539531783,1.289508657291169,0.2619544686298653,2910.7550946873835,-0.1048618521015996,3437.584240610401,1.3865428204925137,58.6309153997309,-21.190805134321106,-29.413631
1.0,2691.49058443726,1.2734205380126942,0.2749612074261004,2934.392912809382,-0.10805539092557782,3427.3993880901958,1.4136266647790212,58.54399532052964,-21.951249998804155,-17.437935
1.0,2627.2403117860586,1.3275187138536828,0.26201958883748233,2886.487151952855,-0.07769660039289403,3487.7106796867765,1.3928765397326883,59.05684278461536,-21.114150672754413,-29.35104
1.0,2690.1906159387663,1.303258433803664,0.2509707845691842,2932.241733365175,-0.1287623884345449,3506.013608761671,1.4188467719089324,59.21160028880888,-23.730469375116787,-24.764133
1.0,2670.6992550849513,1.3022464190920542,0.2575916019363547,2913.4787938811232,-0.10307349518375523,3477.9085414061933,1.3898834902566786,58.97379537901722,-21.576440043313,-15.154355
1.0,2673.523234283453,1.3191167001839703,0.246965987685666,2914.082148016449,-0.12356798437963527,3526.6891466731654,1.3886962201032302,59.38593391261239,-20.782079266231502,-27.888008000000006
1.0,2711.5204491172285,1.3834033083672233,0.2559493952685584,2968.9904890072467,-0.10134531313118283,3751.126360014153,1.4105537621661115,61.24643957010197,-22.746503807767834,-23.426592000000007
1.0,2753.12606052031,1.4145336917774285,0.2558798799490619,3021.651324269307,-0.0451125966157352,3894.389570316442,1.4036905189488649,62.40504443004942,-22.420427436151748,-23.247322
1.0,2738.4955976512438,1.3250750438743268,0.2736735585349927,2990.5020485275763,-0.08319448710025279,3628.712174207373,1.4016339997063323,60.23879293451498,-22.667951322710863,-15.337678
1.0,2753.7391488249323,1.2974830059934743,0.2669849392902377,2993.679872907434,-0.09841990191096699,3572.929748539284,1.4113268256696525,59.77398889600129,-22.98133075433745,-23.691576
1.0,2703.614978264865,1.2946495084709675,0.2533922453481432,2941.4540528982125,-0.12740026640500365,3500.233802705355,1.415949733282526,59.162773791509764,-23.11602015075905,-21.437582
1.0,2706.767476784309,1.2955781752441315,0.2564176077741725,2943.78073196172,-0.10591790590858732,3506.8288683823766,1.416524801307165,59.2184841783575,-22.453204866498947,-32.077705
1.0,2726.867737186444,1.3222887429706225,0.2619565755045881,2969.4148249211003,-0.09513635768584347,3605.706512451408,1.399722675052674,60.04753544027772,-21.46173028851037,-31.229326
1.0,2642.2476069621225,1.3547140135411244,0.24321028908382894,2891.53985272018,-0.07984146174251187,3579.489860397089,1.3906741659832902,59.828838033151605,-20.686023053445044,-43.11943
1.0,2628.7183930782103,1.3147098097186851,0.2596659011640025,2885.489792566892,-0.09413297084589754,3456.0018583678607,1.371207965115642,58.78776963253378,-19.86710408058084,-23.814957
1.0,2687.052296975929,1.2714692324165804,0.26533290750358873,2928.0346079265223,-0.12086363112474892,3416.504321499194,1.4180412238737286,58.450871007190244,-23.098069453131536,-25.594137
1.0,2642.479132421317,1.3421171643880805,0.2653331190104386,2902.810605271571,-0.0804547442649236,3546.5166001599737,1.3976494958958012,59.552637222544355,-21.297323328526247,-25.515541
1.0,2694.321967137031,1.3472218272332652,0.2619787084904059,2953.8628200180915,-0.0965728381126724,3629.849363721077,1.3894380007489346,60.24823120823611,-20.596275007621635,-26.068926
1.0,2655.697379956625,1.3231978259910464,0.2519791422219351,2905.295555572925,-0.1097981374505924,3514.012999648725,1.3851630598990523,59.27911098902146,-20.219160510316282,-26.762362
1.0,2718.7505712636303,1.3007692874500196,0.25764226128474377,2951.678194085,-0.12304979792318495,3536.467243336925,1.400219590817653,59.46820363300817,-22.177384650222365,-32.207607
1.0,2684.7090545320125,1.3367504452936203,0.2482152793096401,2923.6141376445325,-0.11548883107346293,3588.7860241294825,1.3854940302984948,59.9064773136385,-20.54994107800961,-35.44234
1.0,2752.3566938144513,1.30398766604163,0.2490888352073841,2975.8563329603608,-0.14459897427823495,3589.039181281164,1.411549691096921,59.90859021276634,-22.67970772373205,-18.627636
1.0,2720.4070493724553,1.3114731193297429,0.2661780120756687,2964.4752621011357,-0.08813253110948062,3567.7407188871166,1.4095802344687711,59.73056770939914,-22.604486933551605,-24.077059
1.0,2703.481548619888,1.293363056653283,0.26006343717845304,2938.519452026364,-0.12611943401128636,3496.583159328769,1.4089357174942367,59.13191320538149,-22.308470317846712,-28.637117
