label,f18,score 4,score 8,score 2,f21,f16,f23,f22,f9,f17,f5,f19
0.0,1627.2011552963775,-0.019146187,-0.032219972,-0.016022047,2.4711083409154635,1178.9755322956387,0.9308372888984681,0.6544137912557559,1.2505120331966608,2913.376271591001,-12.993413125414607,3565.9147805560438
0.0,1596.1772623922327,-0.019146187,-0.032219972,-0.016022047,2.3600489613763522,1167.6133779908253,0.9848797724091292,0.6742405284069004,1.2499227552005474,2755.624740016381,-13.563685855623927,3470.3492206265123
0.0,1598.1052718839355,-0.019146187,-0.032219972,-0.016022047,2.2890887187087543,1181.1411472508673,0.9813009632165872,0.6607540608965717,1.246173026100855,2703.736875374676,-13.719322961852518,3412.4784599355876
0.0,1534.1098239810376,-0.019146187,-0.032219972,-0.016022047,2.4604797713363533,1116.6957179968795,0.9446446267369946,0.6510806859167044,1.2414904060636145,2747.6072248692467,-12.817719081196424,3359.760343020413
0.0,1566.9658888268498,-0.019146187,-0.032219972,-0.016022047,2.318257708383438,1157.2083815800959,0.9902835935823956,0.6640965296295654,1.2490204275692685,2682.70725080398,-13.379713877852586,3372.258485214625
0.0,1568.3975041640585,-0.019146187,-0.032219972,-0.016022047,2.6078493126857807,1123.9414906055597,0.9311776106441404,0.6601129648432498,1.2545255850016097,2931.0700437747414,-13.706469176126161,3529.724464040125
0.0,1593.6142687923407,-0.019146187,-0.032219972,-0.016022047,2.6104148310413224,1126.8153994116515,0.9608335029409903,0.6800123448290427,1.2603842532889042,2941.4556304699267,-12.914212378435568,3620.670018303097
0.0,1544.9631121071716,-0.019146187,-0.032219972,-0.016022047,2.6617511029660466,1097.0198835528913,0.9865490041673948,0.6977463574962057,1.2189652910086024,2919.9938850225926,-12.599810318687151,3576.3409119488147
0.0,1572.4254008807745,-0.019146187,-0.032219972,-0.016022047,2.3315502435026887,1158.9324186619278,0.980141597024675,0.6630274518104771,1.2590024187855002,2702.1091629343773,-14.243820147643811,3387.218095198108
0.0,1544.3018407683935,-0.019146187,-0.032219972,-0.016022047,2.2670130174208536,1150.1347172906944,0.9932531632664476,0.6612014637055692,1.2408505623720023,2607.3703758856573,-13.081638555990677,3287.466820220713
0.0,1485.9691055142969,-0.019146187,-0.032219972,-0.016022047,2.5129456486723134,1074.8433505810665,0.9315338219850936,0.6441928705309433,1.243816461594197,2701.022920847061,-13.45578506114175,3273.6255110753523
0.0,1627.8462583267642,-0.019146187,-0.032219972,-0.016022047,2.5825492079051204,1170.88180803651,0.8799362290317484,0.646935442024613,1.232336746546734,3023.8598858952037,-12.247298142098238,3603.3960904237438
0.0,1605.192510308152,-0.019146187,-0.032219972,-0.016022047,2.6011521774274944,1158.9440076988499,0.8796814373141545,0.6460748254212451,1.2455292351392064,3014.5897291424103,-11.236589694851824,3564.7545027950623
0.0,1770.087088008239,-0.019146187,-0.032219972,-0.016022047,2.470196363456231,1281.8983106248074,0.8215701944310329,0.6115527470075487,1.2458113310762997,3166.540545226085,-11.678349844276312,3766.913940600305
0.0,1699.0176039343494,-0.019146187,-0.032219972,-0.016022047,2.6207030523977832,1215.3061241242692,0.8367771518187419,0.6408715237234189,1.2795584935791673,3184.956469090192,-13.684019931241801,3751.552224687704
0.0,1561.9626374273269,-0.019146187,-0.032219972,-0.016022047,2.6062586813333084,1111.882272137154,0.9243362704330144,0.6598757656364085,1.2288427995531803,2897.852824378061,-10.221955723539356,3508.4658176240264
0.0,1726.3789519726529,-0.019146187,-0.032219972,-0.016022047,2.6593248441575623,1218.4528746036738,0.8026717415165345,0.6208087842168822,1.231801485677931,3240.2620008687486,-12.067566748824337,3789.443182167842
0.0,1586.0856754029296,-0.019146187,-0.032219972,-0.016022047,2.5674973792901654,1125.1847949570779,0.9154609066666964,0.65392552369812,1.2527139077143543,2888.9090122694397,-13.276187226620676,3525.5066456652644
0.0,1654.0884626197503,-0.019146187,-0.032219972,-0.016022047,2.6011243355319844,1184.9035700803945,0.8726978002145671,0.6435531817452799,1.2565566179709529,3082.0815113948424,-14.54929268465552,3665.2921350218157
0.0,1711.829829495264,-0.019146187,-0.032219972,-0.016022047,2.4916954025930527,1235.5741281383353,0.8710235269533949,0.6392073875426646,1.2624705970219487,3078.674374645209,-15.620971076139385,3714.414571401879
0.0,1653.063516399499,-0.019146187,-0.032219972,-0.016022047,2.6031459877556045,1181.4806078386478,0.8979600127991517,0.6605828747932222,1.2498434516507555,3075.566503906229,-13.383433346618235,3696.193182725846
0.0,1496.6356557037382,-0.019146187,-0.032219972,-0.016022047,2.5029620171555065,1080.2047058281346,0.9438672966850224,0.6527182649332798,1.2420856388520884,2703.7113494404584,-13.718567550301906,3304.5855031520105
0.0,1652.4450506721366,-0.019146187,-0.032219972,-0.016022047,2.4853966466861865,1171.6527954548708,0.943370661224558,0.6623807453803917,1.2239581300644575,2912.0219289040324,-11.964067327419436,3641.2836970139647
0.0,1517.6585997794853,-0.019146187,-0.032219972,-0.016022047,2.6767906899960985,1072.1499579010388,0.9251745014238816,0.6584224076139019,1.2573323342800282,2869.921025589209,-15.43324157859159,3450.389913838397
0.0,1517.644418987786,-0.019146187,-0.032219972,-0.016022047,2.5598882641446083,1083.1743636547271,0.9623616714393812,0.6631152722565372,1.2792371076126718,2772.80534154204,-16.546405462704673,3404.362961894418
0.0,1622.2754943074592,-0.019146187,-0.032219972,-0.016022047,2.4839721227425837,1174.8804274872932,0.9411286713854106,0.6678970035483958,1.2548951698506148,2918.3702294343257,-15.31049784164645,3581.808206389453
0.0,1513.5069558925384,-0.019146187,-0.032219972,-0.016022047,2.608663860387054,1089.6857162134143,0.9178252083462368,0.6642404305781964,1.2767552464138707,2842.6237470659166,-16.05153196049551,3403.36965169294
0.0,1611.3713499651485,-0.019146187,-0.032219972,-0.016022047,2.4274637495763547,1158.3226497719065,0.9495971730612722,0.656644174213624,1.248530519797093,2811.7862426345305,-14.852125751428163,3513.6972068393725
0.0,1653.643806259256,-0.019146187,-0.032219972,-0.016022047,2.46737432105273,1195.363513323216,0.9239019084485663,0.6493407457231084,1.2339644242898509,2949.4092370970757,-14.078145570050467,3612.4513510945867
0.0,1525.5008977552634,-0.019146187,-0.032219972,-0.016022047,2.5210949700071534,1092.7251065275998,0.9452789776011176,0.6546027431432607,1.2372380236192335,2754.8637696672617,-14.039937429928115,3381.117051535018
0.0,1496.5369435043613,-0.019146187,-0.032219972,-0.016022047,2.4721061512374995,1092.8701241341778,0.9065749405028144,0.6237108895576579,1.272951757561654,2701.690956375791,-14.756298872908614,3241.5637860874876
0.0,1531.3659121638684,-0.019146187,-0.032219972,-0.016022047,2.5495484930098518,1102.292336619818,0.9476250837491732,0.664006328047655,1.250902674103358,2810.3477656853643,-13.667990064806448,3422.5560799752857
0.0,1519.4131236899334,-0.019146187,-0.032219972,-0.016022047,2.387422743519332,1112.732710516663,1.0010422204693017,0.6710910878196797,1.2120205941506137,2656.5633805453936,-11.360532188788905,3326.214277027328
0.0,1602.3473868675892,-0.019146187,-0.032219972,-0.016022047,2.6589886936863687,1125.4574869986718,0.9013848709560116,0.6576539852667673,1.2504062293767535,2992.5787331541414,-14.16533199980585,3613.0944686217335
0.0,1607.4467943458214,-0.019146187,-0.032219972,-0.016022047,2.2954262892537547,1188.8302153394466,0.9894881264712126,0.6602290761425615,1.2373490285703113,2728.872129749368,-13.204809424304688,3440.073967621827
0.0,1626.6604099423014,-0.019146187,-0.032219972,-0.016022047,2.573487658721126,1170.4274051155305,0.9014901585357056,0.6619585302673429,1.2516862461437592,3012.080482493809,-12.644232129675984,3622.117962324044
0.0,1627.9661166420667,-0.019146187,-0.032219972,-0.016022047,2.7319488732859503,1147.9857564186113,0.8513210582013867,0.6427753755197281,1.2473143466722114,3136.238393796144,-13.723259858410776,3673.4427190855604
0.0,1541.6345793286177,-0.019146187,-0.032219972,-0.016022047,2.2994761424150747,1140.105952344334,0.9788715282030768,0.6464314913795616,1.2601031392124575,2621.6464372412147,-14.803939526017176,3285.471655409929
0.0,1570.124924875652,-0.019146187,-0.032219972,-0.016022047,2.4573008834131302,1133.92361257304,0.9579698944073956,0.6577625353276271,1.267954396075249,2786.391494898739,-14.568650739309067,3449.273441111233
0.0,1585.1541879863462,-0.019146187,-0.032219972,-0.016022047,2.67901241412485,1118.5116642807423,0.9311444438375194,0.6812611436602246,1.244917286933147,2996.5066339515556,-13.505018233895445,3629.8470619784694
0.0,1597.6484489807917,-0.019146187,-0.032219972,-0.016022047,2.4292990219806407,1154.0004150590482,0.9657111797267832,0.6637316822766371,1.261447594530833,2803.4120796682,-14.665033443050394,3500.571694314581
0.0,1629.7723723767865,-0.019146187,-0.032219972,-0.016022047,2.3405836406811167,1192.7434334355125,1.0014292549909125,0.6743867763060162,1.2484336694822418,2791.7157678289873,-14.021708367342525,3538.636123551485
0.0,1772.348767748358,-0.019146187,-0.032219972,-0.016022047,2.4822912783571827,1280.2131637368375,0.8375561666840102,0.6329663913335267,1.2473154783918734,3177.861970782008,-14.269564493225253,3811.739002885403
0.0,1619.583006661451,-0.019146187,-0.032219972,-0.016022047,2.3941349943865577,1174.2487217525195,0.944368866870558,0.6543730389511716,1.2533624027587305,2811.309956861391,-14.730574626642339,3505.4112109061884
0.0,1605.2719236601206,-0.019146187,-0.032219972,-0.016022047,2.6615735335177795,1139.599674973417,0.9314085704576182,0.6745815942511988,1.2467877985485154,3033.12833371471,-14.00353215464937,3660.105765716662
0.0,1604.2711265389642,-0.019146187,-0.032219972,-0.016022047,2.4917913547135093,1155.3314350700052,0.9392503394117928,0.6579631834617962,1.2693876817303795,2878.844881736191,-14.344012118171026,3536.7023407530874
0.0,1566.2377117174678,-0.019146187,-0.032219972,-0.016022047,2.519784723087484,1121.8318269527665,0.9368018939440212,0.656707789114521,1.2562771871511975,2826.7746994289027,-15.192831983197975,3467.6590027216607
0.0,1571.35100389939,-0.019146187,-0.032219972,-0.016022047,2.651003702483929,1119.1805416640534,0.8978943490003969,0.6582586192287193,1.2189782578608823,2966.951759699375,-11.902272174794009,3541.269516203385
0.0,1672.6079684073984,-0.019146187,-0.032219972,-0.016022047,2.399293980605194,1211.5184032390289,0.9144178892410406,0.6429487922042114,1.2332260066354823,2906.7888122838185,-13.717813780390932,3596.408521280023
0.0,1656.0347844222117,-0.019146187,-0.032219972,-0.016022047,2.493056245162044,1190.5356217023061,0.8972295716863075,0.6436443424970284,1.275714787449041,2968.07226677281,-17.116827356508196,3613.345364718612
0.0,1534.697156280408,-0.019146187,-0.032219972,-0.016022047,2.521199006576248,1110.6621228768986,0.9365048388774238,0.6591647661324264,1.2393358825063547,2800.2002408391027,-13.26747209230053,3402.017915864032
0.0,1722.1029550006122,-0.019146187,-0.032219972,-0.016022047,2.597064952504873,1222.9246390689127,0.8318236944800459,0.6271501886687689,1.2341523129802061,3176.014719680545,-14.46505783679068,3767.170715110153
0.0,1544.0862532172598,-0.019146187,-0.032219972,-0.016022047,2.5239075202651984,1122.2033736784888,0.9775905101393167,0.6874534220393691,1.2437997327453012,2832.337534094114,-14.16638267411324,3471.846523614211
0.0,1626.1916459099436,-0.019146187,-0.032219972,-0.016022047,2.5547874209694985,1159.2493765295985,0.9519351403101021,0.6784902171352781,1.2533170001857672,2961.635724924552,-13.269467080455186,3652.117848467939
0.0,1533.9015432428205,-0.019146187,-0.032219972,-0.016022047,2.235692817511142,1142.7651880786361,1.0178787748430078,0.6679632579473221,1.2475754617587909,2554.871923089176,-13.973732045006175,3261.722434517016
0.0,1583.1958614914465,-0.019146187,-0.032219972,-0.016022047,2.5015483633990483,1136.3496644653067,0.9548773484218844,0.6639633265037768,1.2325257717283546,2842.6336433922447,-11.168897425008538,3510.234261549988
0.0,1598.7105941027778,-0.019146187,-0.032219972,-0.016022047,2.368858703364695,1161.1763102846055,1.0257729471329886,0.6920957662619713,1.2672891220953701,2750.662608758592,-13.509602660683914,3518.222059869725
0.0,1560.3261310998505,-0.019146187,-0.032219972,-0.016022047,2.4816298896711286,1129.6774343068853,0.8986881165700932,0.6280400694662741,1.2275057661836146,2803.44128666296,-11.459141121965608,3385.0727810765165
0.0,1574.3601890232555,-0.019146187,-0.032219972,-0.016022047,2.4516251094352604,1145.1440477237832,0.9746219664086444,0.6681111676245385,1.2311604207692222,2807.463901319957,-11.158135901953823,3473.168005846134
0.0,1648.6888735913685,-0.019146187,-0.032219972,-0.016022047,2.6630069704729524,1172.1423591008695,0.8378230218860258,0.6315015376397249,1.2523915082584869,3121.4232726722266,-12.256185524477186,3657.71230677956
1.0,2928.152506382929,-0.019146187,-0.032219972,-0.016022047,1.2970210503752302,2700.1098741299584,0.2642261631760517,-0.09624843857588004,1.401576641277423,3502.099345072569,-20.660350366948922,3561.9529339257842
1.0,2929.6137343889613,-0.019146187,-0.032219972,-0.016022047,1.2892208983616318,2693.468836580546,0.2838783018337521,-0.06825560259508183,1.4108548997750672,3472.476313205431,-22.38678798738892,3605.745672029853
1.0,2933.797818106234,-0.019146187,-0.032219972,-0.016022047,1.2929008221031018,2700.642697313789,0.2726007763413925,-0.08512281116680714,1.4123687000201652,3491.663163563736,-21.337336518579896,3588.40229716252
1.0,2908.9826941937786,-0.019146187,-0.032219972,-0.016022047,1.2718583760939948,2668.070645982196,0.2891690933552198,-0.06759686346734525,1.382448260519218,3393.407999102971,-20.277052674037137,3593.0312081813777
1.0,2905.392285137777,-0.019146187,-0.032219972,-0.016022047,1.2877766439314131,2671.7195914376252,0.2749430201136233,-0.08258826343222074,1.384736219373992,3440.57808898735,-20.72959958503999,3561.156733033028
1.0,2946.9383674619044,-0.019146187,-0.032219972,-0.016022047,1.282965587188647,2712.782849921511,0.2813517569339827,-0.07935542681562878,1.3989293082276408,3480.4070419648424,-21.36984760101381,3610.6822003792076
1.0,2943.8416711602968,-0.019146187,-0.032219972,-0.016022047,1.295454063312046,2708.758756226797,0.281644647212737,-0.07851028068718696,1.4174481254594251,3509.0725372860875,-22.8450425211355,3610.6520964198353
1.0,2895.8429865094026,-0.019146187,-0.032219972,-0.016022047,1.277874223718157,2654.440822870658,0.29150762252638873,-0.06023440427711916,1.3918103386222598,3392.041505931628,-20.211222822512507,3586.6728461468947
1.0,2947.139607937973,-0.019146187,-0.032219972,-0.016022047,1.3006253245867807,2715.838919860664,0.2717323701461813,-0.07549267743461062,1.4178416834108574,3532.288876669188,-22.201426706375976,3607.187162855449
1.0,3022.480180716288,-0.019146187,-0.032219972,-0.016022047,1.3492872561111589,2758.126416753816,0.29402385982716456,0.0006372900084704274,1.418155874433375,3721.5048248694593,-23.136912554926447,3828.2292750079546
1.0,3015.435922023726,-0.019146187,-0.032219972,-0.016022047,1.34129927032813,2766.5002696571605,0.27824200132462984,-0.044242006413121635,1.4022016381817528,3710.704793053725,-20.785299876041226,3745.648220025584
1.0,2915.0603115996228,-0.019146187,-0.032219972,-0.016022047,1.2884918022210698,2680.3924766011787,0.2707641734787134,-0.08141945776154526,1.4141238328760024,3453.66373283565,-21.904117996120707,3573.3111396904724
1.0,2933.2722408863942,-0.019146187,-0.032219972,-0.016022047,1.3018041163571512,2698.5030502333075,0.2741003301442314,-0.08180888259702981,1.4112552017696205,3512.922378796048,-21.32138837704867,3594.438567660293
1.0,2925.0819284494155,-0.019146187,-0.032219972,-0.016022047,1.3219192517935092,2684.1569795545315,0.2701128253292375,-0.07002375328490852,1.4523122716764991,3548.238786109052,-24.44927887700029,3606.974777030684
1.0,2925.224143981124,-0.019146187,-0.032219972,-0.016022047,1.2938485333085201,2687.2841074787666,0.2768177836263379,-0.06913135252247674,1.4140286624519895,3476.9386010446974,-21.30152328781452,3602.174154151419
1.0,2918.8292483020036,-0.019146187,-0.032219972,-0.016022047,1.2667283709564463,2689.9908205812585,0.2789791797622919,-0.08641954349551882,1.3964141433224508,3407.487690042692,-20.935142478734893,3563.345530313104
