label,score 0,score 1,score 3,score 4,score 8,score 6,score 5,f18,f16,f21,score 7,f22,score 2,f23,score 9,f9,f17,f5,f24,f8,f19
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.011464795544,1156.302161813838,2.4336300162343707,0.0,0.6905394022869393,0.0,0.9991774533978404,0.0,1.246237856022179,2814.0116488268486,-13.200340019672268,53.04725863630324,5.115541145446346,3541.527716806236
0.0,1.0,2.2227720999999996e-31,0.0,0.0,0.0,0.0,0.0,1568.8275423310938,1161.415407596545,2.3096500936817224,0.0,0.6383611073510657,0.0,0.9366748948770274,0.0,1.2505715829600756,2682.4632049587563,-13.613692890416784,51.79250143562054,4.758777405580187,3322.401280472713
0.0,1.0,2.231848e-22,0.0,0.0,8.600344999999999e-37,0.0,0.0,1576.1226705486565,1144.9243408776786,2.447322475173135,0.0,0.6744931292339289,0.0,0.9702949680132869,0.0,1.237325953437038,2801.999071802729,-12.193402982821276,52.93391230395435,3.893443267397224,3477.4523844338105
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.4041723004445,1194.6402506951615,2.5740351255491905,0.0,0.6471826679419826,0.0,0.8709639851133419,0.0,1.224815000830164,3075.0459676842365,-11.197259061183901,55.45309700714863,4.209020364558191,3672.9102514292094
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.05148372212,1093.5157624601131,2.5072531225317403,0.0,0.6803146714941216,0.0,0.975289359840506,0.0,1.2454407834867876,2741.7208099657955,-13.068710461917169,52.361443925524036,4.424340300748553,3375.102454786929
0.0,1.0,1.3894644999999999e-30,0.0,0.0,0.0,0.0,0.0,1606.6215290023208,1181.4107467661004,2.3553983245928776,0.0,0.6834698634448141,0.0,1.0073879565440271,0.0,1.2608993889982658,2782.6928935888936,-13.27767769073424,52.75123594370936,4.442790152636738,3508.7488828992964
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.8462583267642,1170.88180803651,2.5825492079051204,0.0,0.646935442024613,0.0,0.8799362290317484,0.0,1.232336746546734,3023.8598858952037,-12.247298142098238,54.989634349531755,4.2636711070313265,3603.3960904237438
0.0,1.0,8.745089e-28,0.0,0.0,2.8222539999999998e-39,0.0,0.0,1485.9691055142969,1074.8433505810665,2.5129456486723134,0.0,0.6441928705309433,0.0,0.9315338219850936,0.0,1.243816461594197,2701.022920847061,-13.45578506114175,51.97136635539864,5.279452179362366,3273.6255110753527
0.0,1.0,4.0784218e-19,0.0,0.0,1.6740338e-22,0.0,0.0,1544.3018407683935,1150.1347172906944,2.2670130174208536,0.0,0.6612014637055692,0.0,0.9932531632664476,0.0,1.2408505623720023,2607.3703758856573,-13.081638555990677,51.06241647127228,4.744675256811793,3287.466820220713
0.0,1.0,2.3475307e-28,0.0,0.0,4.4370714999999997e-29,0.0,2.0999999999999998e-44,1572.4254008807745,1158.9324186619278,2.3315502435026887,0.0,0.6630274518104771,0.0,0.980141597024675,0.0,1.2590024187855002,2702.1091629343773,-14.243820147643811,51.981815694859854,5.3924364013726445,3387.218095198108
0.0,1.0,1.1659780999999998e-38,0.0,0.0,0.0,0.0,0.0,1544.9631121071716,1097.0198835528913,2.6617511029660466,0.0,0.6977463574962057,0.0,0.9865490041673948,0.0,1.2189652910086024,2919.9938850225926,-12.599810318687153,54.0369677630286,4.271477241410592,3576.3409119488147
0.0,1.0,1.295892e-26,0.0,0.0,0.0,0.0,0.0,1593.6142687923407,1126.8153994116515,2.6104148310413224,0.0,0.6800123448290427,0.0,0.9608335029409903,0.0,1.2603842532889042,2941.4556304699267,-12.914212378435568,54.235188120535966,4.1588117204264625,3620.670018303097
0.0,1.0,1.8273199999999997e-40,0.0,0.0,0.0,0.0,0.0,1568.3975041640585,1123.9414906055597,2.6078493126857807,0.0,0.6601129648432498,0.0,0.9311776106441404,0.0,1.2545255850016097,2931.0700437747414,-13.706469176126161,54.13935762247962,4.696988078890484,3529.724464040125
0.0,1.0,1.6878580999999994e-30,0.0,0.0,6.2780217e-38,0.0,0.0,1566.9658888268498,1157.2083815800959,2.318257708383438,0.0,0.6640965296295654,0.0,0.9902835935823956,0.0,1.2490204275692685,2682.70725080398,-13.379713877852586,51.79485737796736,4.584737763217398,3372.258485214625
0.0,1.0,2.4818286e-32,0.0,0.0,5.0998529999999995e-37,0.0,0.0,1534.1098239810376,1116.6957179968795,2.4604797713363533,0.0,0.6510806859167044,0.0,0.9446446267369946,0.0,1.2414904060636145,2747.607224869247,-12.817719081196424,52.41762322796834,4.983353890490078,3359.760343020413
0.0,1.0,1.6593415000000002e-36,0.0,0.0,0.0,0.0,0.0,1513.7648707397275,1079.5995455432646,2.619237326160828,0.0,0.6619660337550866,0.0,0.9291321007673472,0.0,1.2587241389529398,2827.727426993184,-14.428201709429413,53.176380348733645,4.844432772918992,3413.421700209277
0.0,1.0,5.2674162999999995e-17,0.0,0.0,7.526e-42,0.0,0.0,1556.4909545930582,1102.2501371787312,2.6153421928011023,0.0,0.6500669653614856,0.0,0.9072561437211574,0.0,1.2626396297249425,2882.7612907843377,-14.720260541498904,53.691352104266656,4.8452382888461445,3481.468504236833
0.0,1.0,8.176733e-28,0.0,0.0,0.0,0.0,0.0,1534.697156280408,1110.6621228768986,2.521199006576248,0.0,0.6591647661324264,0.0,0.9365048388774238,0.0,1.2393358825063547,2800.2002408391027,-13.26747209230053,52.91691828554553,4.713941408684835,3402.017915864032
0.0,1.0,5.150995e-24,0.0,0.0,1e-45,0.0,0.0,1693.0230080298795,1222.9372562200194,2.5256324304721107,0.0,0.6486911943277461,0.0,0.8656845562223581,0.0,1.246664606637208,3088.689994741863,-13.383100321273925,55.57598397457181,4.448356193268223,3702.477311524837
0.0,1.0,5.5204687e-28,0.0,0.0,1.3459347999999999e-37,0.0,0.0,1577.688430223263,1146.0761268533051,2.4892884364286463,0.0,0.6418223601083826,0.0,0.9064034535265452,0.0,1.248878989540391,2852.9140498428637,-14.017420012027626,53.41267686460642,4.586643170891485,3444.4506319022
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.3605115500875,1088.651951874377,2.631133891635104,0.0,0.6700477770751351,0.0,0.9440404715801536,0.0,1.2721494458193023,2864.3890467713804,-15.592398107349016,53.51998735772814,5.062150961784852,3492.3466376633337
0.0,1.0,1.3999999999999998e-44,0.0,0.0,0.0,0.0,0.0,1603.3170313643827,1167.050780543575,2.4513347831703705,0.0,0.6740890228052125,0.0,0.9666883607765628,0.0,1.2844414189555455,2860.8321720725958,-15.671462780903564,53.486747630348546,5.9235063076492676,3537.836629850904
0.0,1.0,8.772074999999998e-38,0.0,0.0,0.0,0.0,0.0,1573.3197645963696,1134.620984134055,2.4079767960414946,0.0,0.6673456742160874,0.0,0.9809259498195454,0.0,1.2518595870306428,2732.14100209657,-14.310267408211644,52.26988618790526,5.237245017844048,3444.1221644480847
0.0,1.0,6.652650999999998e-38,0.0,0.0,4.486321999999999e-31,0.0,0.0,1504.092788282899,1082.7890714568748,2.492050288706745,0.0,0.6616142320424632,0.0,0.9703478127237984,0.0,1.2383113835470176,2698.3648181326143,-12.317585925481492,51.945787299189284,4.1020831036910295,3335.4585812148352
0.0,1.0,1.15904595e-32,0.0,0.0,1.4619589999999998e-35,0.0,0.0,1575.1354820734302,1146.9801738423855,2.396661177664672,0.0,0.66726493948185,0.0,0.9785185049879312,0.0,1.2468547759150126,2748.922854199121,-12.892369611996852,52.43017122038724,4.555067292087618,3439.7998171982445
0.0,1.0,1.8706174e-26,0.0,0.0,4e-45,0.0,0.0,1682.0785602128628,1211.8618471366945,2.427927127200742,0.0,0.6533025117899596,0.0,0.9246902722508212,0.0,1.2378455875333778,2942.312253082779,-13.358024666289715,54.243084841136934,4.500358457638709,3651.253909326192
0.0,1.0,1.3300918999999996e-37,0.0,0.0,0.0,0.0,0.0,1508.4025795308703,1088.8529820732094,2.5582008409614883,0.0,0.6893111384152695,0.0,0.9912329802615282,0.0,1.2520906869435109,2785.504614423109,-13.645397938426196,52.777879972798345,5.477319632367271,3422.442657658366
0.0,1.0,1.2963208e-28,0.0,0.0,0.0,0.0,0.0,1604.4073738881154,1132.7563491964195,2.7311386421039434,0.0,0.6486738401372615,0.0,0.8545697894539961,0.0,1.2612742854048222,3093.7146373789287,-13.531460192377567,55.621170765985575,4.82542975210493,3628.102180000587
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.6690295762369,1362.7497342870386,2.4296989223736802,0.0,0.5833469953669156,0.0,0.7545264757859642,0.0,1.2521964490694772,3311.071560862236,-14.056499808872347,57.54191134175363,4.994618729556978,3912.225330896319
0.0,1.0,5.295128e-28,0.0,0.0,3.883012e-34,0.0,0.0,1687.375958218697,1199.5140244564611,2.5513392360984484,0.0,0.651337892698287,0.0,0.8947779966917696,0.0,1.2531636628996092,3060.367194846123,-13.540884873960474,55.32058563361493,4.1890469592376816,3724.757943445986
0.0,1.0,8.656201999999999e-29,0.0,0.0,3.2613140000000004e-35,0.0,0.0,1615.1518063705685,1177.2480091763211,2.410782136707108,0.0,0.6902173496197188,0.0,0.999815059782267,0.0,1.2496044919541809,2838.088470996281,-12.884088872253955,53.27371275775962,4.745262058706567,3568.299196160744
0.0,1.0,2.999999999999999e-45,0.0,0.0,2.5913e-41,0.0,0.0,1598.1052718839355,1181.1411472508673,2.2890887187087543,0.0,0.6607540608965717,0.0,0.9813009632165872,0.0,1.246173026100855,2703.736875374676,-13.719322961852518,51.99746989397345,4.426225185109104,3412.4784599355876
0.0,1.0,5.0368794e-23,0.0,0.0,1.54949e-40,0.0,0.0,1541.1283640067145,1105.6377084767723,2.4875694946658884,0.0,0.651002739031179,0.0,0.9384512337149734,0.0,1.2516262637358473,2750.350635759115,-13.741405838942391,52.4437854827349,4.805319209856782,3387.7354335612085
0.0,1.0,2.6339549999999998e-23,0.0,0.0,2.3254229999999998e-39,1.164e-42,0.0,1579.9248383394254,1147.7771273295734,2.3681112705584506,0.0,0.6508683450198725,0.0,0.9495855135807862,0.0,1.247071291705616,2718.063951318365,-13.096196845199545,52.13505491814855,5.56710541203658,3402.4144915574666
0.0,1.0,3.283090999999999e-38,0.0,0.0,0.0,0.0,0.0,1581.7662951511704,1122.1473142564535,2.615214935842838,0.0,0.6612380602102046,0.0,0.9305892902430732,0.0,1.2169386313355235,2934.656416459404,-11.679806594999585,54.17246917447463,3.842556803111453,3562.847309734424
0.0,1.0,1.8278050999999998e-36,0.0,0.0,1.2999999999999998e-43,0.0,0.0,1654.028740279279,1213.1588221342877,2.3060780044655265,0.0,0.6416839888706164,0.0,0.9471774227298866,0.0,1.2456437342398168,2797.638875647186,-13.851395175814176,52.89271098787796,4.556560298882332,3510.288840686488
0.0,1.0,4.55e-43,0.0,0.0,1e-45,0.0,0.0,1596.501624591264,1146.1027597202067,2.5003395458177,0.0,0.6697661711879107,0.0,0.954548295635889,0.0,1.2305036336408723,2865.646053699234,-12.147123357503107,53.53172941068907,4.154603707892481,3543.989270519542
0.0,1.0,2.999999999999999e-45,0.0,0.0,0.0,0.0,0.0,1696.3944467381054,1230.7922005921546,2.4214908723672406,0.0,0.6715341561817759,0.0,0.943286905586054,0.0,1.254891044297448,2980.352079514692,-14.44150383928739,54.592600959422064,4.74239691136906,3706.305192017177
0.0,1.0,4.2395719999999996e-29,0.0,0.0,0.0,0.0,0.0,1514.1542054053991,1101.81607995985,2.498284765604488,0.0,0.6774104833422416,0.0,0.9772012284462628,0.0,1.2784839635018064,2752.65032706175,-15.699843930653564,52.465706199971706,5.6217562486361565,3379.345187710357
0.0,1.0,4.7850163e-25,0.0,0.0,6.801533499999999e-31,0.0,0.0,1533.3899621613125,1114.1457544654638,2.404453475114807,0.0,0.6628037943011056,0.0,0.968644735042808,0.0,1.2614026261545477,2678.9116311088933,-14.878293752762266,51.75820351508438,4.630379379079975,3344.8992860457024
0.0,1.0,4.39e-42,0.0,0.0,0.0,0.0,0.0,1573.0035957743646,1139.5281981756666,2.4511984502075683,0.0,0.6653952025629093,0.0,0.9597132318799984,0.0,1.2447162308847384,2793.209753336016,-13.955833684133728,52.85082547449961,4.782057116448988,3459.449360524008
0.0,1.0,2.647514e-38,0.0,0.0,3.6000000000000004e-44,0.0,0.0,1611.9543820771137,1180.9714581840594,2.317716517864149,0.0,0.6316009229909814,0.0,0.9252368891249566,0.0,1.2521091535136322,2737.1570557593045,-14.744681439485634,52.31784643655838,4.361989988960665,3408.739382246477
0.0,1.0,1.0542976e-24,0.0,0.0,0.0,0.0,0.0,1570.1871845582932,1126.457659529124,2.5632457222454312,0.0,0.6378324674477562,0.0,0.8930695209415601,0.0,1.2137413084570037,2887.3877770786266,-11.817176241772287,53.73441892380178,4.996364987487926,3462.5250422760905
0.0,1.0,1.1159503999999999e-31,1.8000000000000002e-44,0.0,1.8666645e-30,6.79219e-40,0.0,1562.204582301107,1146.8755368743396,2.3401809429252087,0.0,0.6410221657552533,0.0,0.9463891003052628,0.0,1.2428249765089767,2683.896275300447,-13.43687443725055,51.806334316379186,4.260068810240113,3336.0350782041914
0.0,1.0,9.743236999999999e-22,0.0,0.0,0.0,0.0,0.0,1649.0110152143195,1184.4762892010865,2.5410714864640904,0.0,0.6366812949334298,0.0,0.875934762700606,0.0,1.2318173948648927,3009.8389248816748,-13.726775453832845,54.86199891438221,4.298213452348855,3610.329427764549
0.0,1.0,4.700754e-28,0.0,0.0,1.787908e-39,0.0,0.0,1556.5049971158137,1118.365945859832,2.497387803769206,0.0,0.6596788479293627,0.0,0.9467067257085784,0.0,1.233337584729845,2792.9934733411565,-13.743141244251882,52.84877929849616,4.49001090229504,3440.280074743011
0.0,1.0,5.0420352e-29,0.0,0.0,1.3000000000000002e-44,0.0,0.0,1592.7096244346674,1139.7194930403173,2.558681918125433,0.0,0.6739884346881353,0.0,0.9481729921237192,0.0,1.2412123656197251,2916.179658577345,-12.357943985998151,54.0016634797239,4.359464135643342,3574.147309135203
0.0,1.0,1.7863977999999998e-28,0.0,0.0,2.7218e-40,0.0,0.0,1596.1772623922327,1167.6133779908253,2.360048961376352,0.0,0.6742405284069004,0.0,0.9848797724091292,0.0,1.2499227552005474,2755.624740016381,-13.563685855623927,52.4940448052575,4.329512588776066,3470.3492206265123
0.0,1.0,9.628588699999999e-29,0.0,0.0,8.3454656e-32,0.0,0.0,1689.7926259525311,1208.2372579306627,2.522228740478732,0.0,0.6415501691533093,0.0,0.8746635691981888,0.0,1.247021789603538,3047.4507372699322,-12.594329524489279,55.203720320916155,4.438036386158012,3689.907566751032
0.0,1.0,7.907383e-26,0.0,0.0,1.3339262e-25,7.5283354e-28,0.0,1541.465318645604,1114.6120746172128,2.446975472318733,0.0,0.6605377295799096,6.321e-42,0.9689182802241602,0.0,1.2199577138723663,2727.428407738617,-12.158832227466998,52.22478729242099,4.076446511457584,3387.91152589518
0.0,1.0,3.130501e-23,0.0,0.0,7.243257499999998e-32,0.0,0.0,1614.0778360402014,1186.663058226107,2.3625363097976653,0.0,0.6662143390401236,0.0,0.9626895842101482,0.0,1.2308972857065328,2803.5345625547193,-12.144503244520926,52.948414164682205,4.461374807350674,3491.9488474837876
0.0,1.0,8.190902e-14,0.0,0.0,4.0357839999999995e-34,0.0,0.0,1642.5644536703394,1203.2218923689193,2.3564608388393102,0.0,0.6613224088881635,0.0,0.9490371894255972,1e-45,1.2705655847519162,2835.3452698014858,-13.588746119105195,53.247960240759326,5.319868341510378,3538.3267140469206
0.0,1.0,6.885e-28,0.0,0.0,0.0,0.0,0.0,1590.169121202228,1142.7979797910953,2.517737061185335,0.0,0.6475509114377588,0.0,0.9242905363583019,0.0,1.2649022731000892,2877.26482716777,-13.392613552346287,53.64014193836338,4.818851850376952,3504.471313053505
0.0,1.0,1.0551621e-25,0.0,0.0,5.493999999999999e-42,0.0,0.0,1510.5899980019296,1099.7905735490317,2.4166931177229216,0.0,0.6593229287879427,0.0,0.982875113945566,0.0,1.2297664743254666,2657.856310032489,-11.312101055364534,51.5544014612961,4.2574968335323184,3307.148404558877
0.0,1.0,1.22698e-40,0.0,0.0,0.0,0.0,0.0,1638.8239864675086,1162.305078800067,2.617672043478529,0.0,0.6339525142619852,0.0,0.8686142069813377,0.0,1.238704262781267,3042.533510768044,-11.352488169222598,55.15916524720116,5.221420326582402,3627.806463711888
0.0,1.0,2.1737873e-36,0.0,0.0,0.0,0.0,0.0,1552.3512020607416,1101.3830353594003,2.594681812907351,0.0,0.6694987567933318,0.0,0.9476938727608908,0.0,1.2392547920677053,2857.7385308917305,-11.211890379466881,53.457820109799925,4.108312832721478,3500.669000760357
0.0,1.0,1.7855335e-27,0.0,0.0,1.2134299999999999e-40,0.0,0.0,1514.3854659146004,1103.4889932031108,2.479010676826527,0.0,0.6307353645879332,0.0,0.9019710865308008,0.0,1.240768416274975,2735.5609959110666,-12.243058260712475,52.302590718922005,4.42991111954035,3288.0734567561617
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.192510308152,1158.9440076988499,2.6011521774274944,0.0,0.6460748254212451,0.0,0.8796814373141545,0.0,1.2455292351392064,3014.5897291424103,-11.236589694851824,54.90527961082076,5.3484771852539215,3564.7545027950623
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.087088008239,1281.8983106248074,2.470196363456231,0.0,0.6115527470075487,0.0,0.8215701944310329,0.0,1.2458113310762997,3166.540545226085,-11.678349844276312,56.27202275754876,4.908907880985602,3766.913940600305
0.0,1.0,2.4015463999999998e-32,0.0,0.0,1.04e-43,0.0,0.0,1699.0176039343494,1215.3061241242692,2.6207030523977832,0.0,0.6408715237234189,0.0,0.8367771518187419,0.0,1.2795584935791673,3184.956469090192,-13.684019931241801,56.43541856928317,5.259736950588723,3751.552224687704
0.0,1.0,9.384695999999998e-34,0.0,0.0,5.386024999999999e-37,0.0,0.0,1561.9626374273266,1111.882272137154,2.6062586813333084,0.0,0.6598757656364085,2.999999999999999e-45,0.9243362704330144,0.0,1.2288427995531803,2897.852824378061,-10.221955723539356,53.83170835463111,4.4173743949401985,3508.4658176240264
0.0,1.0,5.0562629999999995e-39,0.0,0.0,0.0,0.0,0.0,1565.5234890032896,1130.728686783702,2.463007395326952,0.0,0.6747585434551912,0.0,0.9834653928640608,0.0,1.2325638851900815,2784.9931176565888,-10.800750831608466,52.773034000866296,4.666667031709977,3471.3906247610994
0.0,1.0,9.36161e-39,0.0,0.0,0.0,0.0,0.0,1540.6708470648566,1105.893376461138,2.5439075668803737,0.0,0.6406733222432348,0.0,0.9174684712936796,0.0,1.2337023700115364,2813.290528542375,-11.255300621056156,53.04046123990981,4.1646057211834195,3401.8274557266504
0.0,1.0,8.019443e-34,0.0,0.0,1.6781509999999998e-30,0.0,0.0,1500.8399947389298,1096.8735621615324,2.4475702805288297,0.0,0.6616512371214232,0.0,0.9717518536523779,0.0,1.2463754585934883,2684.6751322443592,-11.464783258323704,51.81385077606525,4.638106006146961,3301.425580363621
0.0,1.0,7.756037e-26,0.0,0.0,3.059113e-39,0.0,0.0,1470.127618559952,1039.5786387790588,2.7060824760341333,0.0,0.6348488537960373,0.0,0.8806585542894879,0.0,1.2600988143171417,2813.185536859429,-11.991634178974733,53.039471498681316,6.092938381982656,3313.575338896069
0.0,1.0,7.599999999999998e-44,0.0,0.0,3.1045899999999997e-40,0.0,0.0,1507.702690007387,1101.6520181321487,2.466993577030081,0.0,0.665743328771949,0.0,0.9584174301214502,0.0,1.2486794962245458,2717.7684528542372,-12.167415236400368,52.13222087015129,4.7488637395487165,3325.341339641311
0.0,1.0,7.1743587e-28,0.0,0.0,4e-45,0.0,0.0,1520.7684900829113,1090.7401818919498,2.4455136385104885,0.0,0.6735874646098491,0.0,1.001079335556482,0.0,1.2660035171291908,2667.419990888174,-13.06351079536688,51.64707146478079,4.693911541481807,3368.006042527309
0.0,1.0,1.4991081e-35,0.0,0.0,3.6596671999999993e-35,0.0,0.0,1548.3864629334535,1099.9400553195412,2.536136061954476,0.0,0.6659323188366956,0.0,0.9675676321375642,0.0,1.2547858425818952,2789.597640284089,-10.809613803936497,52.816641698276214,4.3092911507893685,3461.948020458393
0.0,1.0,3.8416569999999996e-33,0.0,0.0,1.2595e-41,0.0,0.0,1545.069239752916,1124.5103879017693,2.3750552807293754,0.0,0.641571657104875,0.0,0.9468263085531834,0.0,1.2552999672049818,2670.7743350211354,-13.15375968276726,51.67953497295748,4.470586292808943,3322.5115664946197
0.0,1.0,2.3439885e-27,0.0,0.0,1.3985196999999996e-31,0.0,0.0,1574.3601890232555,1145.1440477237832,2.4516251094352604,0.0,0.6681111676245385,0.0,0.9746219664086444,0.0,1.2311604207692222,2807.463901319957,-11.158135901953823,52.985506521311606,4.627231376935824,3473.168005846134
0.0,1.0,7e-44,0.0,0.0,2.5e-44,0.0,0.0,1560.3261310998505,1129.6774343068853,2.4816298896711286,0.0,0.6280400694662741,0.0,0.8986881165700932,0.0,1.2275057661836146,2803.44128666296,-11.459141121965608,52.94753333879643,4.197127165889151,3385.0727810765165
0.0,1.0,3.172864e-26,1e-45,0.0,8.720703999999996e-28,7.093499999999998e-41,0.0,1598.7105941027778,1161.1763102846055,2.368858703364695,0.0,0.6920957662619713,0.0,1.0257729471329886,0.0,1.26728912209537,2750.662608758592,-13.509602660683914,52.44675975461775,5.3036071108314875,3518.222059869725
0.0,1.0,4.821317e-31,0.0,0.0,2.6063e-41,0.0,0.0,1583.1958614914465,1136.3496644653067,2.5015483633990483,0.0,0.6639633265037768,0.0,0.9548773484218844,0.0,1.2325257717283546,2842.6336433922447,-11.168897425008538,53.31635437079551,4.240542248673202,3510.234261549988
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.7172620988986,1151.3208921322632,2.3976122750078663,0.0,0.6633497935769297,0.0,0.9729934372397794,0.0,1.2616168523948563,2760.421103449322,-13.370011848417525,52.539709776980324,5.1549914271970065,3450.731124501961
0.0,1.0,1.1245229999999999e-38,0.0,0.0,0.0,0.0,0.0,1502.4184414188685,1081.6980636792728,2.525191029439116,0.0,0.6683269667647439,0.0,0.9762004003231332,0.0,1.2600965142353762,2731.4942469645607,-12.931821521450507,52.26369913204156,4.6525990005317714,3361.578857777456
0.0,1.0,2.9615692e-24,0.0,0.0,1.379286e-33,0.0,1e-45,1533.3255328069683,1104.1257553392709,2.464894123144912,0.0,0.6736310563235552,0.0,0.9969092538464752,0.0,1.2523223794581442,2721.553085548705,-12.309457034414072,52.16850664480156,4.300179204127471,3406.9896697925733
0.0,1.0,1.2068273999999998e-32,0.0,0.0,1.6195999999999998e-41,0.0,0.0,1606.040302012541,1148.725269005554,2.488475422294416,0.0,0.6731381292718079,0.0,0.9673899944456484,0.0,1.2449281906989993,2858.5745988888625,-12.619423573510385,53.46563942279997,4.333321945762454,3566.690653555573
0.0,1.0,5.254839e-37,0.0,0.0,1.7199999999999999e-43,0.0,0.0,1608.0417068599054,1148.993891053602,2.4688348563600107,0.0,0.6588180839202836,0.0,0.9562584817128704,0.0,1.2659882520175785,2836.676167977849,-12.211803149919493,53.2604559497743,4.580255702009112,3538.520975617273
0.0,1.0,4e-45,0.0,0.0,0.0,0.0,0.0,1622.9594980094541,1181.6309537921647,2.377101320938764,0.0,0.6511410124908202,0.0,0.9334367696536184,0.0,1.2519101466814375,2808.856501121485,-13.294190035193866,52.99864621970532,4.810502599032441,3492.8078672169786
0.0,1.0,1.22751666e-32,0.0,0.0,5.91e-43,4e-45,0.0,1579.4338258806476,1132.9799026383196,2.4707541821999706,0.0,0.6495355585952621,0.0,0.9316328283231068,0.0,1.2547918972170464,2799.314832792144,-12.70677657540978,52.90855160361265,4.53881949774326,3455.892536490366
0.0,1.0,4.6014759999999994e-33,0.0,0.0,8.4152955e-37,0.0,0.0,1504.9943158741671,1090.198757635893,2.5746666607334943,0.0,0.659384283629545,0.0,0.9179802931919876,0.0,1.3046841244345602,2806.898394858209,-17.123913892180447,52.98016982662672,5.9241654382211655,3359.4746230768187
0.0,1.0,4.5e-44,0.0,0.0,0.0,0.0,0.0,1675.3493048959112,1211.2370789061144,2.4355724120504423,0.0,0.6576282103819463,0.0,0.9172484901483752,0.0,1.2580518577929551,2950.055613836297,-13.439745947875517,54.31441442044918,4.753964598170754,3642.103289383049
