label,score 0,score 1
0.0,1.0,1.7863977999999998e-28
0.0,1.0,9.628588699999999e-29
0.0,1.0,7.907383e-26
0.0,1.0,3.130501e-23
0.0,1.0,8.190902e-14
0.0,1.0,6.885e-28
0.0,1.0,1.0551621e-25
0.0,1.0,1.22698e-40
0.0,1.0,2.1737873e-36
0.0,1.0,1.7855335e-27
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,2.4015463999999998e-32
0.0,1.0,9.384695999999998e-34
0.0,1.0,5.0562629999999995e-39
0.0,1.0,9.36161e-39
0.0,1.0,8.019443e-34
0.0,1.0,7.756037e-26
0.0,1.0,7.599999999999998e-44
0.0,1.0,7.1743587e-28
0.0,1.0,1.4991081e-35
0.0,1.0,3.8416569999999996e-33
0.0,1.0,2.3439885e-27
0.0,1.0,7e-44
0.0,1.0,3.172864e-26
0.0,1.0,4.821317e-31
0.0,1.0,0.0
0.0,1.0,1.1245229999999999e-38
0.0,1.0,2.9615692e-24
0.0,1.0,1.2068273999999998e-32
0.0,1.0,5.254839e-37
0.0,1.0,4e-45
0.0,1.0,1.22751666e-32
0.0,1.0,4.6014759999999994e-33
0.0,1.0,4.5e-44
0.0,1.0,2.1051095e-34
0.0,1.0,1.5648995e-32
0.0,1.0,5.563392699999999e-25
0.0,1.0,3.1126846e-17
0.0,1.0,5.50104e-40
0.0,1.0,8.204578e-19
0.0,1.0,0.0
0.0,1.0,1.9772671999999998e-25
0.0,1.0,4.8601e-41
0.0,1.0,9.365334e-22
0.0,1.0,4e-45
0.0,1.0,7.946462999999997e-38
0.0,1.0,2.1016999999999993e-41
0.0,1.0,1.8653187e-23
0.0,1.0,4.9032083e-37
0.0,1.0,6.6807054999999994e-37
0.0,1.0,1.078e-42
0.0,1.0,3.2290815e-33
0.0,1.0,0.0
0.0,1.0,6.6085107e-24
0.0,1.0,6.201019e-17
0.0,1.0,7.523895e-33
0.0,1.0,0.0
0.0,1.0,3.8016744e-15
0.0,1.0,1.2079932e-31
1.0,6.7022717e-07,0.9999976
1.0,5.5974856e-06,0.9999771
1.0,2.5446642e-08,0.9999932
1.0,4.773816e-08,0.99999964
1.0,1.7789182e-05,0.9998933
1.0,6.554799000000003e-08,0.99998486
1.0,8.877726e-07,0.99999535
1.0,1.3802371e-07,0.9999999
1.0,1.1495537e-05,0.9999883
1.0,2.583441e-06,0.99951184
1.0,2.8153125e-05,0.99997103
1.0,1.2469089e-08,0.9999876
1.0,9.68053e-07,0.9999976
1.0,2.5648578e-06,0.99999726
1.0,8.786473000000001e-11,0.9999993
1.0,1.4190383e-05,0.99998534
1.0,1.2189483e-07,0.9920019
1.0,5.4975726e-07,0.9999883
1.0,0.0007233872999999999,0.99926275
1.0,1.6470973e-10,1.0
1.0,3.255093e-08,0.9999995
1.0,1.924002e-06,0.9999981
1.0,1.1411723e-08,0.9989716
1.0,7.2877306e-08,0.9999616
1.0,1.4355535e-07,0.9999999
1.0,1.02706135e-05,0.9999765
1.0,0.0015782443,0.992622
1.0,8.8519255e-06,0.9999912
1.0,8.648024000000002e-07,0.99999917
1.0,7.543999000000001e-08,0.9999969
1.0,1.5793943e-07,0.99996984
1.0,9.956727e-07,0.999997
1.0,0.019972704,0.9800071
1.0,4.1837693e-09,1.0
1.0,1.4804394e-09,1.0
1.0,1.9270422e-08,0.99999976
1.0,6.224663999999999e-08,0.9999999
1.0,1.6943599e-05,0.9999076
1.0,7.4905724000000014e-06,0.9993167
1.0,1.0729086e-06,0.9999962
1.0,5.525553000000001e-07,0.99999917
1.0,0.00014508341999999998,0.9998511
1.0,3.1082774e-09,1.0
1.0,8.804599e-07,0.99999714
1.0,4.2380176e-08,0.9999964
1.0,3.298207e-08,0.999997
1.0,9.4425627e-07,0.9999975
1.0,0.0002903727,0.9997063
1.0,1.653743e-07,0.9999244
1.0,1.5975614000000002e-07,0.9999999
1.0,4.539501e-05,0.9999546
1.0,1.3926889e-08,0.9999778
1.0,5.3873546e-06,0.99999464
1.0,4.32471e-06,0.9999956
1.0,1.1703295e-06,0.9999988
1.0,0.00013484144,0.9998505
1.0,1.8822946e-05,0.99997914
1.0,1.5673911e-06,0.99999845
1.0,4.236699e-08,1.0
1.0,1.6418733e-07,0.9999994
1.0,3.0964653e-05,0.999969
1.0,2.3048124e-06,0.9999908000000002
1.0,1.0570542e-08,0.99998236
1.0,2.4676456e-08,0.99999976
1.0,1.0397058e-05,0.9999875
1.0,6.946634e-05,0.9999014
1.0,9.9920326e-05,0.99989927
1.0,1.2713458e-06,0.9999982
1.0,0.0022171906,0.9975841
1.0,1.0998855e-05,0.99996996
1.0,1.9208741e-07,0.9999995
1.0,2.78513e-05,0.99997175
1.0,5.4849834e-06,0.9999907
1.0,0.008981395500000001,0.99064434
1.0,2.7311858e-06,0.99999726
1.0,1.3386622e-06,0.99999726
1.0,5.330695e-07,0.9994093
1.0,2.039053e-09,1.0
1.0,2.4434377e-07,0.99999976
1.0,3.3067394e-07,0.9999995
1.0,6.3895726e-07,0.99999845
1.0,3.8190775e-09,1.0
1.0,1.510345e-08,1.0
1.0,5.5248962e-05,0.99991834
1.0,3.5895826e-07,0.999969
1.0,4.6716522000000014e-08,0.99999964
1.0,4.158025e-06,0.9999944
1.0,5.1391723e-08,1.0
1.0,2.2572028e-06,0.9999949
1.0,2.0439953e-05,0.9999794
1.0,2.165949e-07,0.99999976
1.0,1.0488176000000003e-05,0.9998964
1.0,4.571174200000001e-05,0.9999505
1.0,1.6779168e-08,1.0
1.0,4.2217515e-08,1.0
1.0,2.202892e-06,0.9999963
1.0,3.954101e-07,0.99984646
1.0,3.179976e-07,0.99999964
1.0,5.394061999999999e-07,0.9991092
1.0,4.263248e-05,0.99990344
1.0,5.127079e-06,0.99999475
1.0,5.7244844e-08,0.9999999
1.0,4.780924e-06,0.999995
1.0,4.2829397e-05,0.99995124
1.0,0.00025853532,0.9997414
1.0,9.062816e-11,1.0
1.0,7.9221345e-06,0.99999213
1.0,0.00022567157000000004,0.9957273
1.0,3.1367342000000008e-06,0.9999939
1.0,7.278035e-07,0.9999993
1.0,3.8138345e-10,1.0
1.0,4.0626483e-07,0.9999994
1.0,0.007110888,0.9928888
1.0,3.335256299999999e-08,1.0
1.0,3.14066e-09,0.99999976
1.0,5.925062200000001e-05,0.99994075
1.0,2.2282384e-07,0.99999976
1.0,7.390744999999999e-08,0.9999999
2.0,1.859551e-08,0.00021542079
2.0,4.778188e-09,4.4869697e-10
2.0,1.2493941e-09,3.3343049999999995e-09
2.0,6.868489e-12,5.339777e-19
2.0,2.5480982e-09,1.1890464e-09
2.0,4.1905617e-09,3.7059213e-11
2.0,1.3902162e-12,1.0163682e-17
2.0,3.9198302999999996e-14,1.711476e-19
2.0,2.9895503000000003e-11,3.0425423e-11
2.0,4.611338e-12,3.5896546e-09
2.0,4.3603727e-13,3.9325327e-14
2.0,1.2353338e-09,7.813677e-12
2.0,4.187447e-08,5.794788000000001e-07
2.0,1.2620662e-06,1.7641654e-06
2.0,8.148891999999998e-07,4.7515230000000006e-08
2.0,6.856509e-06,6.6281217e-07
2.0,5.49678e-10,1.0882079e-09
2.0,1.3067916e-08,1.6838911999999998e-08
2.0,9.134053e-10,1.2015339e-11
2.0,1.4101646000000005e-10,2.683677e-08
2.0,3.069944e-14,2.5332928e-19
2.0,9.68044e-09,4.620299e-11
2.0,3.3354625e-11,2.7482436e-11
2.0,2.8513767e-09,2.35705e-06
2.0,2.5407666e-15,1.6683798999999998e-16
2.0,1.1653561e-10,1.2345706e-08
2.0,2.7068321e-08,8.0063614e-08
2.0,9.6936446e-08,3.0492345e-08
2.0,2.4616523e-07,1.2036627e-09
2.0,8.016750999999999e-08,3.042421e-08
2.0,1.04232095e-05,4.1701760000000005e-06
2.0,5.963971e-10,1.7598079999999996e-07
2.0,1.2548863e-09,7.999938000000001e-12
2.0,5.5722524e-09,4.8946937000000005e-08
2.0,7.933657e-08,3.2971455e-11
2.0,6.478969999999999e-10,1.2302291e-07
2.0,3.1946972999999997e-10,5.9957443e-12
2.0,2.5221883e-10,5.5259725e-10
2.0,1.0196486e-08,4.1916333e-06
2.0,3.9380157999999997e-16,1.7426824e-18
2.0,2.1077403e-06,2.4201386e-06
2.0,3.0359686e-13,6.700637299999999e-16
2.0,5.151918e-09,1.326849e-10
2.0,2.3622846000000003e-08,3.254878e-09
2.0,2.2062918e-06,6.5017525e-07
2.0,1.9149554e-19,1.3155578e-24
2.0,2.552054e-12,1.3204397e-16
2.0,1.7244328e-06,1.969222e-09
2.0,1.7041585e-11,4.2592605999999996e-13
2.0,1.7289538e-11,8.828026500000001e-11
2.0,1.0949505e-09,2.5542848e-09
2.0,9.560655e-11,1.0979613e-10
2.0,2.6789877e-07,0.0015296299
2.0,2.7336154e-11,3.0854333e-11
2.0,7.493408000000002e-11,1.2120143e-09
2.0,1.8091197e-07,4.9919158e-09
2.0,1.9629614999999998e-13,2.4630903e-14
2.0,7.427906999999999e-09,2.0184207e-05
2.0,7.161738400000002e-10,5.134742e-09
2.0,1.6175562e-10,3.0103348e-12
2.0,2.886512e-14,4.39612e-14
2.0,1.2796019e-09,2.5750532e-10
2.0,2.1324722999999998e-10,3.838179e-12
2.0,3.3777889e-07,1.9966021e-06
2.0,9.195818e-08,9.1540635e-08
2.0,4.7565993e-07,1.2093014e-08
2.0,3.0533334e-13,1.7346713e-16
2.0,9.447659e-10,4.602628e-11
2.0,4.9392822e-14,3.9880209999999995e-15
2.0,6.27157e-10,7.628620699999998e-11
2.0,2.2516805e-10,2.5053914e-09
2.0,1.0244743e-12,6.3186187e-19
2.0,3.1758836e-06,1.4190329e-09
2.0,7.979849e-13,2.9765815000000005e-11
2.0,1.4091702e-13,8.912056999999999e-17
2.0,9.662366e-10,6.446903000000001e-11
2.0,6.0230167000000004e-15,8.185178000000001e-21
2.0,2.6417648e-12,7.937972e-15
2.0,7.451882e-09,6.6924737e-13
2.0,1.613595e-05,2.7615423e-09
2.0,1.951492e-13,4.249055e-14
2.0,2.2791868e-05,2.1306565e-05
2.0,1.4956470999999998e-07,1.2686492999999998e-07
2.0,2.881842e-07,4.6175495e-09
2.0,3.0344088e-05,1.8296926e-10
2.0,1.4201041e-09,9.72418e-09
2.0,3.9004906e-09,3.261227e-07
2.0,2.172223e-14,7.974418499999998e-21
2.0,4.8955816e-13,1.8871366e-14
2.0,7.988786299999999e-10,3.1212555e-09
2.0,2.7546483e-05,0.001848708
2.0,5.257048e-10,8.494343e-12
2.0,3.6404013e-12,2.8374023e-09
2.0,4.178398000000001e-12,6.519147e-14
2.0,1.7850967e-11,1.4341017e-09
2.0,9.010004e-10,9.072993e-08
2.0,8.206858e-12,5.7751630000000005e-11
2.0,3.5665882e-13,3.7455292e-14
2.0,2.3221014e-09,3.0838103e-09
2.0,6.067371e-07,4.2722357e-07
2.0,7.430131999999998e-07,3.600763700000001e-07
2.0,3.944673e-06,2.9031562e-05
2.0,2.0630269e-09,4.269358e-09
2.0,9.450952e-12,3.1357367e-10
2.0,1.589496e-10,8.951126999999998e-11
2.0,1.7922083999999995e-06,5.402249e-10
2.0,1.6806252e-08,8.2433e-08
2.0,8.142994599999998e-11,2.601248e-11
2.0,1.1508611399999999e-10,2.5649479000000002e-14
2.0,6.121955000000001e-17,3.6231913e-20
2.0,9.988653e-07,1.1005818e-08
2.0,1.23625545e-08,3.6377622999999997e-10
2.0,2.39186e-12,1.4882347e-14
2.0,2.5560545e-12,2.0648298999999997e-12
2.0,1.9506356e-12,2.3668945999999998e-17
2.0,3.4432258e-13,9.689075e-16
2.0,5.032278000000001e-07,8.574703999999999e-09
2.0,7.3224106000000015e-19,8.684782e-24
3.0,2.336224e-05,0.0015262801
3.0,2.4863613e-11,1.5899053e-08
3.0,6.0508096e-12,3.4439789e-09
3.0,3.7141413e-07,0.000109550565
3.0,1.0067259e-09,8.908175e-08
3.0,2.245514e-10,9.608366e-07
3.0,4.3623536e-09,8.5114325e-06
3.0,1.195568e-07,9.732598e-06
3.0,9.640939e-13,2.1673342e-08
3.0,7.450095e-13,3.9253485e-09
3.0,5.980684e-07,1.8339917e-05
3.0,6.460531e-10,3.9259317e-06
3.0,4.3642934e-10,7.103591e-05
3.0,5.3975597000000014e-08,1.3638367e-05
3.0,1.2882757000000002e-07,9.8345736e-05
3.0,6.3884933e-09,4.1704643e-06
3.0,3.1631925999999997e-13,1.06344146e-07
3.0,1.35595025e-11,7.743706e-08
3.0,4.572697000000001e-13,5.167931599999998e-10
3.0,8.385414e-15,1.2059285e-09
3.0,1.483074e-10,7.706350400000002e-07
3.0,2.9219841999999996e-13,1.09392815e-08
3.0,2.0372251000000005e-07,3.0261162e-06
3.0,2.0987443e-11,8.442331e-07
3.0,1.2122454e-05,0.0012655067999999998
3.0,1.4036796000000001e-12,3.2895247e-09
3.0,2.413516e-09,7.015218e-06
3.0,4.1941103e-06,0.00058198365
3.0,1.27350925e-11,4.783008e-08
3.0,7.769044699999998e-07,7.921369000000001e-05
3.0,1.0670738000000004e-08,9.692433e-05
3.0,1.1222326e-09,5.027065e-06
3.0,7.505298e-08,0.000427624
3.0,2.3601692e-15,5.968345e-11
3.0,3.2724616e-14,2.16315e-11
3.0,2.4552147e-09,8.0171725e-07
3.0,2.831988e-10,1.5341183e-07
3.0,4.328833e-10,0.00014741367
3.0,2.914088e-11,3.7558533e-07
3.0,1.3832732e-08,8.947273499999999e-05
3.0,5.635967e-13,1.8295852e-06
3.0,1.4618154e-12,1.3306269e-09
3.0,2.0330679999999998e-11,4.0319952e-07
3.0,9.927213999999999e-12,3.2973313e-07
3.0,1.6088395e-12,3.2351412e-07
3.0,2.663962e-08,2.2644563e-05
3.0,1.0862057e-09,5.781339e-05
3.0,1.0753468e-15,7.476035e-09
3.0,2.417714e-07,0.0034808046000000003
3.0,6.704765e-10,6.305994000000001e-07
3.0,1.9755305e-13,1.6794998e-07
3.0,3.773207e-09,0.0012122296
3.0,4.829398e-07,0.00040749626
3.0,1.0432041e-14,1.7943494e-09
3.0,1.8479274e-10,0.00016243412
3.0,1.1290850000000001e-12,1.9738769e-08
3.0,3.1778764e-11,0.00013927628000000002
3.0,9.208273e-08,0.005706043
3.0,2.186516e-09,3.5001398e-05
3.0,4.3259543e-09,1.77993e-05
3.0,1.0564917e-09,0.0006754657400000001
3.0,3.558984200000001e-06,9.111195e-05
3.0,4.1312875e-10,5.4686774e-05
3.0,1.9551001e-10,2.0197964e-05
3.0,1.4230618e-09,2.5686913e-05
3.0,6.0447767e-09,3.025056e-06
3.0,4.747439e-12,8.586604e-08
3.0,2.4047657e-07,0.00023878308
3.0,8.897464999999998e-07,0.0017279256
3.0,3.0659970000000007e-15,8.203016e-11
3.0,9.718207e-12,3.652388e-07
3.0,1.7019922e-10,2.7334733e-07
3.0,2.3265573e-08,8.93068e-05
3.0,3.7197276999999997e-13,1.6364143e-05
3.0,9.325063e-11,9.169883e-08
3.0,8.311288e-15,8.3978925e-08
3.0,5.201932e-13,2.5136235e-10
3.0,4.520615e-07,0.00026896040000000003
3.0,5.0287667e-08,9.622622e-06
3.0,3.4390227e-11,2.2777968e-09
3.0,3.9306975e-08,4.802963e-05
3.0,1.06834095e-05,6.327469e-05
3.0,1.0843303000000002e-15,8.098920000000001e-09
3.0,4.8771494e-07,7.187765000000001e-05
3.0,2.6864793e-08,0.0029583692
3.0,7.390409e-09,7.8928875e-05
3.0,2.7759055e-08,3.972604e-05
3.0,1.880806e-08,5.994809e-07
3.0,2.7854138e-10,3.2539444000000004e-07
3.0,4.8824336e-09,3.5717752e-05
3.0,3.083912e-11,3.9226175e-06
3.0,4.4061428000000004e-11,1.3701771000000002e-06
3.0,6.668968700000002e-10,7.867474999999999e-06
3.0,2.5360876e-09,1.2621484e-05
3.0,3.9218406000000003e-10,0.00011014175
3.0,1.7144425e-11,3.172553e-06
3.0,2.2029392e-10,3.770331e-05
3.0,1.04621904e-07,0.00013759683000000002
3.0,3.7788914e-11,6.415633e-10
3.0,1.4069378999999999e-10,5.3233727e-08
3.0,3.1744003e-07,2.1892596e-05
3.0,2.9513691000000006e-08,0.00036226652
3.0,1.45096415e-08,0.00013663618
3.0,5.1242216e-07,0.00033510083
3.0,7.041419e-12,1.5923349e-06
3.0,1.5956643e-09,1.0005221e-05
3.0,3.0452987e-10,1.7282551000000002e-05
3.0,3.7489892e-10,1.4912208999999996e-06
3.0,1.0926049999999996e-08,0.00013101651000000002
3.0,3.1197973e-09,1.1621589e-05
3.0,5.0441638e-09,9.517222e-06
3.0,1.0153047e-09,3.93781e-06
3.0,4.3081674e-11,5.719630300000001e-08
3.0,9.355376e-09,0.00047735905
3.0,1.0616196000000002e-08,7.517895e-05
3.0,2.5132674e-09,0.00021519404
3.0,1.19871e-09,3.969053e-06
3.0,3.4482497e-09,2.521616e-08
4.0,2.5999834e-21,2.7972907e-22
4.0,4.998828e-15,8.906509e-16
4.0,1.4673023999999995e-22,4.7340535e-22
4.0,8.253161e-21,1.2720494e-18
4.0,2.3145818e-21,8.819382e-21
4.0,1.17248835e-26,7.841265e-27
4.0,3.8653324999999996e-27,8.7614195e-26
4.0,2.2995647999999998e-18,8.7288757e-16
4.0,5.13682e-19,7.157064400000001e-18
4.0,1.1558341000000002e-14,8.504557499999999e-16
4.0,4.35259e-17,6.3806087e-16
4.0,2.8686640000000004e-19,3.3276813999999996e-20
4.0,4.459227e-23,1.5300085e-23
4.0,2.050054e-19,7.208329000000002e-17
4.0,1.0429464e-22,3.1817445999999997e-21
4.0,6.528135999999999e-27,2.9597189e-27
4.0,7.040643e-22,2.7421785e-21
4.0,1.9729155e-16,3.0068126e-15
4.0,1.0052976999999998e-24,2.870389e-24
4.0,9.8166864e-17,3.1765075999999997e-20
4.0,7.863761e-27,2.1981926e-23
4.0,4.3994509999999995e-29,6.0936764999999985e-28
4.0,3.986525e-18,3.207076e-19
4.0,5.3365027999999985e-18,1.01156964e-19
4.0,2.1551349999999998e-20,3.2389997e-17
4.0,6.584257e-26,4.3243393999999995e-27
4.0,1.0464783e-23,5.681535600000001e-24
4.0,7.856208e-19,8.090428e-18
4.0,3.3750592000000003e-18,4.543475599999998e-18
4.0,3.037427e-20,4.1946843e-20
4.0,1.4188603000000002e-20,7.3890354e-19
4.0,3.4631696e-22,2.703102e-23
4.0,1.2496681e-26,2.1407722999999997e-25
4.0,6.3523823e-25,1.8497005e-24
4.0,5.3713713e-15,2.4433351e-14
4.0,1.8988933999999999e-16,2.1005117e-17
4.0,1.3667279e-23,2.2162097e-24
4.0,2.8891934e-21,2.0262595e-21
4.0,1.0540517e-20,4.8344073e-20
4.0,1.7842188999999997e-18,4.3563194000000005e-18
4.0,1.1348344999999998e-18,5.1354946e-18
4.0,1.2809931999999999e-21,3.4693699999999982e-22
4.0,5.988232e-26,1.3638618999999999e-24
4.0,1.0726013999999999e-22,1.8176996e-22
4.0,1.3508315e-21,3.5732643e-21
4.0,5.0333387e-13,1.4442778000000002e-13
4.0,3.622916e-18,1.0249891e-20
4.0,2.3344021999999997e-21,2.3876342999999998e-24
4.0,9.116210999999998e-19,4.038985e-20
4.0,3.4627153999999996e-15,7.979968e-14
4.0,7.9205036e-19,4.711885e-18
4.0,1.2088919e-21,3.4812716000000005e-21
4.0,3.1124167e-19,1.8478123e-20
4.0,5.857753400000002e-22,1.3661051e-21
4.0,8.924225e-24,4.154141e-24
4.0,8.77231e-17,1.14509e-16
4.0,2.099151e-21,2.2516318e-20
4.0,8.746103e-19,5.873452e-17
4.0,4.2062092999999995e-15,8.100472999999999e-16
4.0,1.5105489e-19,2.4339903e-18
4.0,1.0648561999999998e-22,1.8348748e-21
4.0,8.145769000000001e-22,3.0075866000000004e-22
4.0,2.2028e-21,4.253832e-24
4.0,3.386287e-15,7.1184814e-18
4.0,1.0027478e-15,5.307772e-14
4.0,2.7483844e-14,2.3531123e-16
4.0,2.2175962000000002e-16,8.8805163e-16
4.0,1.6362703e-24,5.017628e-22
4.0,7.925321e-20,3.2888037e-19
4.0,4.315865e-20,3.4784544e-20
4.0,4.2986978e-23,6.910729e-21
4.0,2.7512183999999996e-26,6.503980699999998e-26
4.0,1.5938378e-20,5.395402e-20
4.0,8.251673e-18,1.4291742000000002e-19
4.0,5.1331764e-18,4.4728612000000005e-20
4.0,1.2067506999999998e-22,1.8899586000000003e-22
4.0,3.9741307999999996e-22,2.0716165e-20
4.0,3.617558999999999e-16,3.1192225e-15
4.0,4.1009306e-19,1.1235072e-21
4.0,5.962548e-18,1.4811801e-19
4.0,8.594437e-21,4.196449e-20
4.0,7.1858054e-28,5.3702766e-26
4.0,4.969399e-27,1.5896625999999998e-25
4.0,2.1903067999999995e-22,7.91994e-24
4.0,4.9172135999999995e-20,8.6919266e-20
4.0,1.082652e-21,1.1321673e-20
4.0,2.3947499e-20,2.338614e-21
4.0,3.3301628e-22,2.1263070000000007e-21
4.0,5.586305e-15,9.895656e-14
4.0,1.7258564e-22,4.0258803e-20
4.0,1.1869663000000003e-16,2.0818472e-17
4.0,2.449903e-18,1.8649035999999999e-19
4.0,1.7211831e-16,1.167921e-12
4.0,6.970862e-21,2.8528136000000004e-22
4.0,7.9671736e-20,3.846757e-19
4.0,2.3778854e-20,1.9777623e-19
4.0,9.712209e-19,4.7753243e-17
4.0,1.0983972999999996e-23,4.281483599999998e-22
4.0,5.02778e-15,2.8449008000000008e-15
4.0,8.7070545e-16,3.2476807e-19
4.0,2.963614e-09,2.6602412000000003e-10
4.0,1.2065663e-13,7.055445599999998e-14
4.0,3.887496e-14,7.0873305e-15
4.0,9.155348e-22,5.036236000000002e-22
4.0,2.8636986e-20,4.5121788e-20
4.0,2.7181923e-19,1.385367e-16
4.0,3.720634e-14,7.320364e-13
4.0,6.588159299999999e-16,7.7664806e-16
4.0,3.3935715000000004e-19,3.5897154000000003e-20
4.0,7.008952599999999e-21,3.51814e-23
4.0,7.956744e-20,3.4236937999999986e-20
4.0,9.501863e-13,8.054945e-14
4.0,1.5594646000000002e-16,3.665175e-17
4.0,4.2544834e-26,1.0043789e-27
4.0,3.193435e-18,2.5923659999999998e-17
4.0,2.4797913e-14,1.8443636e-15
4.0,1.7113306000000002e-15,2.0859254e-14
4.0,4.006424e-21,7.0241277e-19
5.0,8.876179400000001e-13,4.398261999999999e-09
5.0,9.854363000000002e-17,5.075297e-11
5.0,4.1052620000000013e-16,2.5079344e-10
5.0,4.7782e-13,5.182722e-09
5.0,4.969295e-13,1.9341621e-06
5.0,3.1606194e-14,4.578415600000001e-13
5.0,3.247273e-16,7.570979e-11
5.0,2.615746e-13,3.7015145e-13
5.0,1.5496173e-17,1.0503362e-11
5.0,1.2031169e-19,6.017074400000002e-12
5.0,5.5615156e-16,3.3414434000000003e-08
5.0,2.46046e-17,1.6936132e-14
5.0,3.2715528e-11,1.6285131e-07
5.0,6.582616000000002e-16,2.7655395000000002e-11
5.0,7.376287e-12,6.0642075e-10
5.0,7.2237436e-13,5.0014703e-09
5.0,2.061907e-13,9.967899e-10
5.0,3.8124537e-16,9.645997e-13
5.0,8.9081874e-11,9.102305e-11
5.0,1.2836155e-18,9.557225000000001e-13
5.0,1.4412686e-15,1.1157897e-09
5.0,8.342490999999999e-09,1.07031894e-08
5.0,1.0514183e-15,8.246373e-07
5.0,6.0156714e-13,9.526225e-13
5.0,2.5202837e-07,8.554552999999999e-06
5.0,1.4148022e-13,6.188614e-09
5.0,1.6600753e-12,1.1274849e-09
5.0,9.5571315e-11,1.4310736e-07
5.0,2.3860565e-18,8.5385095e-14
5.0,9.866796000000002e-16,1.9604035e-10
5.0,1.4476086e-16,1.2015074e-15
5.0,3.0155354999999997e-22,4.463713999999998e-16
5.0,1.7396566000000005e-12,4.2116564e-09
5.0,4.474969299999998e-16,1.8595921999999999e-10
5.0,3.0016014e-15,4.5276852e-10
5.0,1.448396e-13,3.16397e-08
5.0,1.3536146000000004e-14,1.9623397e-10
5.0,6.649547e-17,1.2189796e-12
5.0,5.1815576e-15,3.901540999999999e-09
5.0,5.865217e-14,4.816189e-08
5.0,2.4708127e-10,3.5799988e-10
5.0,9.175821500000001e-15,2.7832438e-11
5.0,2.2545943e-18,8.673465e-13
5.0,6.8314375e-13,1.5010292999999998e-08
5.0,4.213977e-11,7.579207999999998e-07
5.0,9.35101e-12,1.5342975e-13
5.0,8.633172e-11,7.7885386e-11
5.0,6.766434e-13,3.87804e-09
5.0,7.694122e-16,1.4335744e-11
5.0,2.0835113e-13,7.109325e-12
5.0,3.2861873e-14,1.3086832e-08
5.0,6.826448000000001e-15,7.568772e-10
5.0,6.101513e-08,0.00041535066
5.0,2.3337327e-16,9.450528999999999e-12
5.0,8.5750157e-10,2.5785707e-09
5.0,3.871448e-16,3.129768e-13
5.0,9.058095e-12,4.0996003999999997e-10
5.0,7.866645e-09,5.4049015e-06
5.0,5.49796e-17,4.234708800000001e-13
5.0,1.3709819e-09,3.3791494e-07
5.0,2.7622293999999998e-17,1.9657410999999998e-11
5.0,2.2555007e-14,2.0753033e-09
5.0,8.718381000000002e-14,2.2706156e-10
5.0,9.490297e-19,9.866496e-13
5.0,1.8255913e-13,1.5137572e-09
5.0,1.92066e-19,9.753175e-11
5.0,3.921983e-10,2.035716e-09
5.0,1.9429096e-12,1.9748645e-09
5.0,5.298349e-12,3.9927714e-09
5.0,1.5579531e-12,3.040444e-08
5.0,8.740985e-16,4.1094513e-11
5.0,1.1067411e-08,3.2754727000000004e-07
5.0,3.0413674e-16,1.3552528e-16
5.0,9.633261e-09,5.92586e-05
5.0,1.0074497e-13,5.907743000000001e-11
5.0,1.0395581e-15,5.6805767e-12
5.0,2.4607012e-13,6.4303084e-11
5.0,9.83015e-09,2.4830205e-09
5.0,2.6705978e-13,7.917860999999999e-09
5.0,1.1746657e-16,2.2115761e-14
