label,score 0,score 1,score 3,score 4,score 8,score 6,score 5,f18,f16,f21,score 7,f22,score 2,f23,score 9,f9,f17,f5,f24,f8,f19,f10,f20,f7,f14,f6,f2,f15,f4,f12
0.0,1.0,1.1659780999999998e-38,0.0,0.0,0.0,0.0,0.0,1544.9631121071716,1097.0198835528913,2.6617511029660466,0.0,0.6977463574962057,0.0,0.9865490041673948,0.0,1.2189652910086024,2919.9938850225926,-12.599810318687153,54.0369677630286,4.271477241410592,3576.3409119488147,3.6954340574923865,0.000279615401501274,3.0316154895884617,6.242294030672832,10.101446983926671,0.7715315007550819,55.93341677029915,3.2955792465066907,14.409233717044312
0.0,1.0,1.295892e-26,0.0,0.0,0.0,0.0,0.0,1593.6142687923407,1126.8153994116515,2.6104148310413224,0.0,0.6800123448290427,0.0,0.9608335029409903,0.0,1.2603842532889042,2941.4556304699267,-12.914212378435568,54.235188120535966,4.1588117204264625,3620.670018303097,3.5121493339502243,0.00027619197412214635,2.7865703056710376,6.0501933946010045,14.7538377450452,0.6673558688133951,49.078400675741435,2.7754074089165326,13.626593523551389
0.0,1.0,1.8273199999999997e-40,0.0,0.0,0.0,0.0,0.0,1568.3975041640585,1123.9414906055597,2.6078493126857807,0.0,0.6601129648432498,0.0,0.9311776106441404,0.0,1.2545255850016097,2931.0700437747414,-13.706469176126161,54.13935762247962,4.696988078890484,3529.724464040125,3.9888090779491536,0.0002833082327495329,3.1795358545390178,7.835951690253763,14.640944795768707,0.7684445669510983,85.1882462210503,3.609374970257469,14.358988954079635
0.0,1.0,1.6878580999999994e-30,0.0,0.0,6.2780217e-38,0.0,0.0,1566.9658888268498,1157.2083815800959,2.318257708383438,0.0,0.6640965296295654,0.0,0.9902835935823956,0.0,1.2490204275692685,2682.70725080398,-13.379713877852586,51.79485737796736,4.584737763217398,3372.258485214625,3.8985126337085014,0.00029653717364324625,3.121256104109871,6.578271013840611,13.751415064956827,0.6535477859723442,61.38593945564739,2.9963452144145286,12.894804316960304
0.0,1.0,2.4818286e-32,0.0,0.0,5.0998529999999995e-37,0.0,0.0,1534.1098239810376,1116.6957179968795,2.4604797713363533,0.0,0.6510806859167044,0.0,0.9446446267369946,0.0,1.2414904060636145,2747.607224869247,-12.817719081196424,52.41762322796834,4.983353890490078,3359.760343020413,4.238887042294175,0.00029764027725293145,3.4143534429189724,6.020443829915485,12.844095854051178,0.6863765270811214,51.9537317770826,3.420457136570775,13.645652386648102
0.0,1.0,1.6593415000000002e-36,0.0,0.0,0.0,0.0,0.0,1513.7648707397275,1079.5995455432646,2.619237326160828,0.0,0.6619660337550866,0.0,0.9291321007673472,0.0,1.2587241389529398,2827.727426993184,-14.428201709429413,53.176380348733645,4.844432772918992,3413.421700209277,4.0706486115073375,0.00029296116560654964,3.2339481587232264,6.399749274419284,14.720770857762053,0.6978288345847392,60.31722372821965,3.3805848761501767,14.203206495085725
0.0,1.0,5.2674162999999995e-17,0.0,0.0,7.526e-42,0.0,0.0,1556.4909545930582,1102.2501371787312,2.6153421928011023,0.0,0.6500669653614856,0.0,0.9072561437211574,0.0,1.2626396297249425,2882.7612907843377,-14.720260541498904,53.691352104266656,4.8452382888461445,3481.468504236833,4.077074238289264,0.00028723511322392627,3.2290086120435078,6.777460865267785,15.38017853159618,0.7023388022528994,64.99587843217104,3.4029988564180886,13.762114117581868
0.0,1.0,8.176733e-28,0.0,0.0,0.0,0.0,0.0,1534.697156280408,1110.6621228768986,2.521199006576248,0.0,0.6591647661324264,0.0,0.9365048388774238,0.0,1.2393358825063547,2800.2002408391027,-13.26747209230053,52.91691828554553,4.713941408684835,3402.017915864032,3.997252631594182,0.00029394319040381176,3.2253182434372767,6.4500818727610145,12.41875153753048,0.7031888906142095,60.19763456088561,3.3147912295934723,13.980469931192953
0.0,1.0,5.150995e-24,0.0,0.0,1e-45,0.0,0.0,1693.0230080298795,1222.9372562200194,2.5256324304721107,0.0,0.6486911943277461,0.0,0.8656845562223581,0.0,1.246664606637208,3088.689994741863,-13.383100321273925,55.57598397457181,4.448356193268223,3702.477311524837,3.8034217722425807,0.00027008943360362083,3.0508781207016447,6.616963465897478,13.482044686176671,0.6969445079846375,61.31007436349074,3.1002574184577365,13.919381838398598
0.0,1.0,5.5204687e-28,0.0,0.0,1.3459347999999999e-37,0.0,0.0,1577.688430223263,1146.0761268533051,2.4892884364286463,0.0,0.6418223601083826,0.0,0.9064034535265452,0.0,1.248878989540391,2852.9140498428637,-14.017420012027626,53.41267686460642,4.586643170891485,3444.4506319022,3.8805998640313337,0.0002903220591226037,3.1072665138353086,7.390390479209456,13.375946398288464,0.7101392366871319,76.69434462727463,3.2571552803331256,13.846626922431893
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.3605115500875,1088.651951874377,2.631133891635104,0.0,0.6700477770751351,0.0,0.9440404715801536,0.0,1.2721494458193023,2864.3890467713804,-15.592398107349016,53.51998735772814,5.062150961784852,3492.3466376633337,4.201251962125616,0.0002863404191369393,3.3024830344676084,7.201485503947178,16.143191704526735,0.7136446531742408,74.1129458609267,3.612576967438599,13.853859462366605
0.0,1.0,1.3999999999999998e-44,0.0,0.0,0.0,0.0,0.0,1603.3170313643827,1167.050780543575,2.4513347831703705,0.0,0.6740890228052125,0.0,0.9666883607765628,0.0,1.2844414189555455,2860.8321720725958,-15.671462780903564,53.486747630348546,5.9235063076492676,3537.836629850904,4.903927183582755,0.0002826586144657967,3.8179453817134186,6.8683884555448795,18.414654990367502,0.6439265177998118,67.1334341989166,3.8143027898498136,13.543337698149585
0.0,1.0,8.772074999999998e-38,0.0,0.0,0.0,0.0,0.0,1573.3197645963696,1134.620984134055,2.4079767960414946,0.0,0.6673456742160874,0.0,0.9809259498195454,0.0,1.2518595870306428,2732.14100209657,-14.310267408211644,52.26988618790526,5.237245017844048,3444.1221644480847,4.436745400977962,0.0002903497472657879,3.5441238354069178,7.681331943604491,14.207844990429257,0.6555479290347633,86.69603991891735,3.4332651252952977,12.566971463850072
0.0,1.0,6.652650999999998e-38,0.0,0.0,4.486321999999999e-31,0.0,0.0,1504.092788282899,1082.7890714568748,2.492050288706745,0.0,0.6616142320424632,0.0,0.9703478127237984,0.0,1.2383113835470176,2698.3648181326143,-12.317585925481492,51.945787299189284,4.1020831036910295,3335.4585812148352,3.482403711477162,0.00029980884956328304,2.812219735477332,5.828961263548057,12.145666940926793,0.6750237244249729,48.387310364489444,2.769003414554272,13.361629995503735
0.0,1.0,1.15904595e-32,0.0,0.0,1.4619589999999998e-35,0.0,0.0,1575.1354820734302,1146.9801738423855,2.396661177664672,0.0,0.66726493948185,0.0,0.9785185049879312,0.0,1.2468547759150126,2748.922854199121,-12.892369611996852,52.43017122038724,4.555067292087618,3439.7998171982445,3.864421884522448,0.00029071459187834687,3.0993359925870405,7.312984234140604,13.080816679556822,0.6820231653254442,74.50826492208022,3.106661412819997,12.967229388341803
0.0,1.0,1.8706174e-26,0.0,0.0,4e-45,0.0,0.0,1682.0785602128628,1211.8618471366945,2.427927127200742,0.0,0.6533025117899596,0.0,0.9246902722508212,0.0,1.2378455875333778,2942.312253082779,-13.358024666289715,54.243084841136934,4.500358457638709,3651.253909326192,3.8269796671927656,0.00027387851539049544,3.0916454408652747,6.34431398320158,12.242623352040196,0.625567873278761,56.65705398778236,2.815279669337132,12.723888985115002
0.0,1.0,1.3300918999999996e-37,0.0,0.0,0.0,0.0,0.0,1508.4025795308703,1088.8529820732094,2.5582008409614883,0.0,0.6893111384152695,0.0,0.9912329802615282,0.0,1.2520906869435109,2785.504614423109,-13.645397938426196,52.777879972798345,5.477319632367271,3422.442657658366,4.644817471734899,0.000292188971453564,3.709649404927212,7.51027525282902,13.78710385125026,0.7507483228466832,82.34858501270277,4.11208852769494,14.240976392293188
0.0,1.0,1.2963208e-28,0.0,0.0,0.0,0.0,0.0,1604.4073738881154,1132.7563491964195,2.7311386421039434,0.0,0.6486738401372615,0.0,0.8545697894539961,0.0,1.2612742854048222,3093.7146373789287,-13.531460192377567,55.621170765985575,4.82542975210493,3628.102180000587,4.076893271039484,0.00027562619529084985,3.23236057233257,6.5654813832341965,14.641937691702127,0.7400275597269232,57.99349447975317,3.570951004083904,14.827534463448295
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.6690295762369,1362.7497342870386,2.4296989223736802,0.0,0.5833469953669156,0.0,0.7545264757859642,0.0,1.2521964490694772,3311.071560862236,-14.056499808872347,57.54191134175363,4.994618729556978,3912.225330896319,4.2213364977955035,0.00025560899882290085,3.3711455586161665,9.025287442133278,14.1638686577896,0.6450809332600401,115.5753490954763,3.2219333113406914,12.850951256707845
0.0,1.0,5.295128e-28,0.0,0.0,3.883012e-34,0.0,0.0,1687.375958218697,1199.5140244564611,2.5513392360984484,0.0,0.651337892698287,0.0,0.8947779966917696,0.0,1.2531636628996092,3060.367194846123,-13.540884873960474,55.32058563361493,4.1890469592376816,3724.757943445986,3.5363998010079,0.00026847382170419446,2.8219776121063607,7.006278663092385,13.771899828780905,0.6518378702724339,73.50472397158887,2.730579448380707,13.299946842047277
0.0,1.0,8.656201999999999e-29,0.0,0.0,3.2613140000000004e-35,0.0,0.0,1615.1518063705685,1177.2480091763211,2.410782136707108,0.0,0.6902173496197188,0.0,0.999815059782267,0.0,1.2496044919541809,2838.088470996281,-12.884088872253955,53.27371275775962,4.745262058706567,3568.299196160744,4.01909092190589,0.0002802455581852369,3.2162903925070543,6.237277048337424,13.824964379698534,0.6395366879727802,59.537868695542095,3.0347691805880936,13.174239150466684
0.0,1.0,2.999999999999999e-45,0.0,0.0,2.5913e-41,0.0,0.0,1598.1052718839355,1181.1411472508673,2.2890887187087543,0.0,0.6607540608965717,0.0,0.9813009632165872,0.0,1.246173026100855,2703.736875374676,-13.719322961852518,51.99746989397345,4.426225185109104,3412.4784599355876,3.725747785183047,0.0002930421427535913,2.9897515891838244,7.334519525292606,13.010886979097238,0.6360452872593144,79.20629598921927,2.815279669337132,12.616331719654006
0.0,1.0,5.0368794e-23,0.0,0.0,1.54949e-40,0.0,0.0,1541.1283640067145,1105.6377084767723,2.4875694946658884,0.0,0.651002739031179,0.0,0.9384512337149734,0.0,1.2516262637358473,2750.350635759115,-13.741405838942391,52.4437854827349,4.805319209856782,3387.7354335612085,4.052863195242689,0.00029518243664877747,3.238077781418333,6.224941074287533,13.618080978683679,0.6638296438218223,52.14312019802944,3.189913339529388,13.125375144724885
0.0,1.0,2.6339549999999998e-23,0.0,0.0,2.3254229999999998e-39,1.164e-42,0.0,1579.9248383394254,1147.7771273295734,2.3681112705584506,0.0,0.6508683450198725,0.0,0.9495855135807862,0.0,1.247071291705616,2718.063951318365,-13.096196845199545,52.13505491814855,5.56710541203658,3402.4144915574666,4.73065905041251,0.0002939089292269757,3.7934150853095177,5.991646106482508,13.516874992242448,0.6086533151381268,50.76804824194168,3.3884371647594715,12.534880656568324
0.0,1.0,3.283090999999999e-38,0.0,0.0,0.0,0.0,0.0,1581.7662951511704,1122.1473142564535,2.615214935842838,0.0,0.6612380602102046,0.0,0.9305892902430732,0.0,1.2169386313355235,2934.656416459404,-11.679806594999585,54.17246917447463,3.842556803111453,3562.847309734424,3.3066410660298846,0.0002806743913127561,2.7171797992812743,7.893137476933041,9.785305494690544,0.7643232651348005,89.69387844050458,2.9369555622200862,13.859697547924116
0.0,1.0,1.8278050999999998e-36,0.0,0.0,1.2999999999999998e-43,0.0,0.0,1654.028740279279,1213.1588221342877,2.3060780044655265,0.0,0.6416839888706164,0.0,0.9471774227298866,0.0,1.2456437342398168,2797.638875647186,-13.851395175814176,52.89271098787796,4.556560298882332,3510.288840686488,3.877308820068944,0.0002848768421587881,3.1126948368067384,7.354127781948862,13.03299192124578,0.6410417913334552,73.53913266853839,2.9209455763144345,12.38359480873633
0.0,1.0,4.55e-43,0.0,0.0,1e-45,0.0,0.0,1596.501624591264,1146.1027597202067,2.5003395458177,0.0,0.6697661711879107,0.0,0.954548295635889,0.0,1.2305036336408723,2865.646053699234,-12.147123357503107,53.53172941068907,4.154603707892481,3543.989270519542,3.55000862311249,0.000282167897154328,2.8850045835367077,8.17095167269459,11.301398316498535,0.7084573556295779,99.53935323671108,2.9433595565823474,13.295805049284866
0.0,1.0,2.999999999999999e-45,0.0,0.0,0.0,0.0,0.0,1696.3944467381054,1230.7922005921546,2.4214908723672406,0.0,0.6715341561817759,0.0,0.943286905586054,0.0,1.254891044297448,2980.352079514692,-14.44150383928739,54.592600959422064,4.74239691136906,3706.305192017177,3.9899819781589327,0.0002698104846179018,3.1795445479433857,6.982009029749879,14.479421749017575,0.6314510504807028,69.15858061155792,2.9945915114804333,13.034658493723946
0.0,1.0,4.2395719999999996e-29,0.0,0.0,0.0,0.0,0.0,1514.1542054053991,1101.81607995985,2.498284765604488,0.0,0.6774104833422416,0.0,0.9772012284462628,0.0,1.2784839635018064,2752.65032706175,-15.699843930653564,52.465706199971706,5.6217562486361565,3379.345187710357,4.684505825127168,0.00029591531626798397,3.6641099605943936,6.384375788302307,17.854955100442538,0.6688068054680858,61.755202524311606,3.759868837770597,14.049012167458446
0.0,1.0,4.7850163e-25,0.0,0.0,6.801533499999999e-31,0.0,0.0,1533.3899621613125,1114.1457544654638,2.404453475114807,0.0,0.6628037943011056,0.0,0.968644735042808,0.0,1.2614026261545477,2678.9116311088933,-14.878293752762266,51.75820351508438,4.630379379079975,3344.8992860457024,3.8998885662263687,0.00029896266359104263,3.0917079807542365,6.319986095903733,14.948513095595555,0.6453439928958705,55.67456058560359,2.9881875171181727,12.931171529263775
0.0,1.0,4.39e-42,0.0,0.0,0.0,0.0,0.0,1573.0035957743646,1139.5281981756666,2.4511984502075683,0.0,0.6653952025629093,0.0,0.9597132318799984,0.0,1.2447162308847384,2793.209753336016,-13.955833684133728,52.85082547449961,4.782057116448988,3459.449360524008,4.045075967497858,0.0002890633438405148,3.2497977186516134,5.772056588398807,13.23468710870899,0.6248749114349998,50.003177948098354,2.9881875171181727,13.270821399385689
0.0,1.0,2.647514e-38,0.0,0.0,3.6000000000000004e-44,0.0,0.0,1611.9543820771137,1180.9714581840594,2.317716517864149,0.0,0.6316009229909814,0.0,0.9252368891249566,0.0,1.2521091535136322,2737.1570557593045,-14.744681439485634,52.31784643655838,4.361989988960665,3408.739382246477,3.6797426245727216,0.00029336358338458987,2.9388353357586565,7.129213377018759,13.161017011230626,0.6277941361443817,72.47805204146344,2.7384317369900018,12.448297630696896
0.0,1.0,1.0542976e-24,0.0,0.0,0.0,0.0,0.0,1570.1871845582932,1126.457659529124,2.5632457222454312,0.0,0.6378324674477562,0.0,0.8930695209415601,0.0,1.2137413084570037,2887.3877770786266,-11.817176241772287,53.73441892380178,4.996364987487926,3462.5250422760905,4.339132794013016,0.00028880657548765337,3.5750062750432687,6.896941033543638,10.324587709434477,0.752520852096713,66.69820750520779,3.759868837770597,13.934716700756352
0.0,1.0,1.1159503999999999e-31,1.8000000000000002e-44,0.0,1.8666645e-30,6.79219e-40,0.0,1562.204582301107,1146.8755368743396,2.3401809429252087,0.0,0.6410221657552533,0.0,0.9463891003052628,0.0,1.2428249765089767,2683.896275300447,-13.43687443725055,51.806334316379186,4.260068810240113,3336.0350782041914,3.631163248098103,0.00029975703988649493,2.9217012183789786,7.954261496242845,12.628862795113365,0.6758857054230188,87.2543096739052,2.879319612959739,12.804048124740826
0.0,1.0,9.743236999999999e-22,0.0,0.0,0.0,0.0,0.0,1649.0110152143195,1184.4762892010865,2.5410714864640904,0.0,0.6366812949334298,0.0,0.875934762700606,0.0,1.2318173948648927,3009.8389248816748,-13.726775453832845,54.86199891438221,4.298213452348855,3610.329427764549,3.688698104946076,0.00027698303437622367,2.9945169798082416,7.207003530945152,11.14261983244094,0.6981960154172271,75.41760594228724,3.000995505842694,13.765026393272686
0.0,1.0,4.700754e-28,0.0,0.0,1.787908e-39,0.0,0.0,1556.5049971158137,1118.365945859832,2.497387803769206,0.0,0.6596788479293627,0.0,0.9467067257085784,0.0,1.233337584729845,2792.9934733411565,-13.743141244251882,52.84877929849616,4.49001090229504,3440.280074743011,3.8470467899918175,0.00029067400859062326,3.1192163748374617,6.179077653024106,11.530237721568206,0.6797817482315361,55.11045543308092,3.0522274607407796,13.312359610143659
0.0,1.0,5.0420352e-29,0.0,0.0,1.3000000000000002e-44,0.0,0.0,1592.7096244346674,1139.7194930403173,2.558681918125433,0.0,0.6739884346881353,0.0,0.9481729921237192,0.0,1.2412123656197251,2916.179658577345,-12.357943985998151,54.0016634797239,4.359464135643342,3574.147309135203,3.709961133061616,0.0002797870130993451,2.98898176961786,6.7627554489829205,12.525564320778836,0.6851161358230499,66.9468476262025,2.9867392228711385,13.741081097849875
0.0,1.0,1.7863977999999998e-28,0.0,0.0,2.7218e-40,0.0,0.0,1596.1772623922327,1167.6133779908253,2.360048961376352,0.0,0.6742405284069004,0.0,0.9848797724091292,0.0,1.2499227552005474,2755.624740016381,-13.563685855623927,52.4940448052575,4.329512588776066,3470.3492206265123,3.6760090619990367,0.00028815543809146307,2.940988990483038,5.947895761507168,13.720044487180939,0.6243681505870741,49.45097815308685,2.7032097679975675,12.821812880802419
0.0,1.0,9.628588699999999e-29,0.0,0.0,8.3454656e-32,0.0,0.0,1689.7926259525311,1208.2372579306627,2.522228740478732,0.0,0.6415501691533093,0.0,0.8746635691981888,0.0,1.247021789603538,3047.4507372699322,-12.594329524489279,55.203720320916155,4.438036386158012,3689.907566751032,3.783550581290336,0.00027100949872316206,3.0340693425198517,5.944793761463053,13.432841834668533,0.6434055717413235,49.5372991003345,2.8554573384447925,13.309271838066676
0.0,1.0,7.907383e-26,0.0,0.0,1.3339262e-25,7.5283354e-28,0.0,1541.465318645604,1114.6120746172128,2.446975472318733,0.0,0.6605377295799096,6.321e-42,0.9689182802241602,0.0,1.2199577138723663,2727.428407738617,-12.158832227466998,52.22478729242099,4.076446511457584,3387.91152589518,3.5038927539154647,0.00029516709405089087,2.8721427915673208,6.599132745725328,10.217474659997182,0.6906210253033576,61.384393367921604,2.815279669337132,13.122524827390356
