label,score 4,score 9,score 3,score 6,score 7,f18,score 1,f16,score 5,score 0,f21,score 2,f23,f22,score 8,f9,f17,f24
0.0,0.0,1.842853e-11,1e-45,0.0,0.0,1698.195435703463,3.4965949999999996e-29,1241.345419773787,4.277e-42,1.0,2.519381720417224,1.4741785e-35,0.8353625747564732,0.6269846440872553,6.2352806e-14,1.2353298818442584,3127.4229593017244,55.92336684519025
0.0,0.0,3.0850845e-08,6.922444e-37,7e-44,0.0,1561.0487777018914,1.3597192e-29,1174.956277584278,1.7015999999999995e-41,1.0,2.273499225454485,1.0390038e-28,0.8744367336369402,0.5882473626429774,6.745412e-16,1.256333598420161,2671.2621870307416,51.68425473034067
0.0,0.0,7.480461e-08,3.0657259999999994e-39,8.213999999999997e-42,0.0,1653.921063519427,1.2731638e-29,1204.8414103534724,1.3669262e-38,0.9999999,2.4462660693050617,9.515441e-27,0.8955631551581946,0.6366731399241197,4.072247e-09,1.261610438701661,2947.362661041356,54.28961835416929
0.0,0.0,6.3599264e-09,1.5281685e-27,5.777270999999999e-33,9.139674999999999e-35,1798.0950957261844,1.4197086e-24,1308.9595376144894,5.2069415e-25,1.0,2.5799193319742217,2.596298e-22,0.7008743649709837,0.5587745839812982,2.3422567e-10,1.242224803729945,3377.010015863661,58.11204708030565
0.0,0.0,6.927968e-10,1.3201365e-33,2.67e-42,5.0178763e-37,1557.4590614408442,1.6013777999999999e-28,1145.8864658510847,2.0321126e-30,1.0,2.349078245409085,8.127381e-28,0.8866108951051724,0.6003855639393796,4.268997e-13,1.2498704478015137,2691.776968639484,51.88233773298466
0.0,0.0,2.872301e-10,8.90864e-40,7.2793e-41,0.0,1506.6577648988246,7.0531075e-30,1102.3311016589673,1.3308e-40,1.0,2.5010805965591443,5.7111707e-30,0.8932380911387484,0.6225317876901468,9.108780999999999e-17,1.2433085744065842,2757.018929342909,52.50732262592437
0.0,0.0,1.4412959e-09,2.3594142999999998e-23,4.899349299999999e-25,5.158477999999999e-35,1627.9587234180826,2.8617733e-22,1167.6394166647008,3.229006e-19,1.0,2.6180705337428987,9.442784999999999e-22,0.8637396870475341,0.6327663582733676,4.5727995e-09,1.2443362817893686,3056.9623508065997,55.289803316765386
0.0,2.269447e-38,1.6290735e-06,3.9805764e-29,3.376519e-29,1.6750342e-29,1580.8765379663516,8.1849330000000015e-19,1160.108805333119,1.3532411999999998e-25,0.99999833,2.415991995567981,1.1872176e-18,0.8915116778707063,0.6219317640700665,1.31796725e-08,1.2360037185379271,2802.8135876727492,52.9416054504654
0.0,0.0,2.8622835e-09,7.23085e-40,0.0,0.0,1537.2728502295429,2.3821722000000002e-35,1128.958699264409,2.2483049e-38,1.0,2.4905459470659306,1.2598698e-34,0.8453849849390561,0.5956450656563819,1.0654572999999999e-15,1.2650409907456883,2811.7235128577986,53.02568729264901
0.0,0.0,1.17734686e-07,2.5247574e-27,3.3257167e-33,1.6879300999999994e-36,1570.184915857951,1.5326606000000002e-16,1174.468496172307,7.634175000000001e-22,0.9999999,2.334347493330679,3.98401e-17,0.8828240209995284,0.599385333067063,1.4670556e-10,1.25504390936793,2741.617590035677,52.36045826800675
0.0,0.0,7.328004e-11,2.4685453e-38,0.0,0.0,1510.3555455276926,3.2798454999999996e-25,1116.7837178857026,4.328622499999999e-35,1.0,2.4320868993438722,2.3756999e-29,0.9153649869326214,0.6276168795618905,2.520009e-16,1.2447217488131008,2716.11504967036,52.11636067177331
0.0,0.0,9.903991e-08,1.167902e-29,4.4662317e-35,1.03256e-40,1715.7397815572879,2.0246435e-17,1260.804784901019,6.362934700000001e-24,0.9999999,2.4497622893412165,9.6381495e-20,0.8348594702153953,0.6132085917960876,1.6738538e-12,1.2534373831547854,3088.6720162714805,55.57582222757914
0.0,0.0,7.923231e-12,8.0416735e-29,7.0354724e-32,6.007758999999998e-39,1743.4027107077047,1.00936036e-20,1267.0168167455533,2.9688025e-28,1.0,2.4877877543397746,9.721212e-24,0.8096938688222932,0.60152674126622,1.0848963400000001e-10,1.279351733435978,3152.068921242149,56.14328919151558
0.0,0.0,2.3805335e-08,7.825726e-27,4.2840664e-30,5.91068e-36,1531.010763174241,2.0245896e-17,1126.9927481418508,3.3120085e-24,1.0,2.4091053128073883,2.5122977e-19,0.9119515660297536,0.6150552275558702,1.4401169e-09,1.2566158059249743,2715.0442170439305,52.106086180444706
0.0,0.0,1.493643e-08,3.301171e-33,4.5408336e-31,1.8824299999999995e-40,1545.7132397191147,6.0706304e-31,1152.1188829459898,2.8732194999999995e-34,1.0,2.3500925452317967,1.2449432999999996e-29,0.8850125935445333,0.5949621933170086,7.052075e-14,1.2556172988704426,2707.585998032156,52.03446932593968
0.0,0.0,7.992655400000002e-07,1.1325044e-36,1.3749999e-38,0.0,1588.9442903691306,3.5874137000000004e-21,1193.924612811046,7.060778999999999e-36,0.99999917,2.2549503070998043,1.7293277e-22,0.9482917369124548,0.6343229326667665,2.8953592999999995e-08,1.257575849070211,2692.240672312283,51.88680634142251
0.0,0.0,5.0774865e-06,2.0040981999999997e-35,1.2605999999999992e-41,0.0,1560.196109051915,9.935026999999999e-27,1131.6903537286307,3.942295999999999e-31,0.9999949,2.5451129907843737,1.2393764999999998e-25,0.9396576462214752,0.6545058291470002,2.828504e-15,1.2509527407965302,2880.2798208201007,53.66823847323575
0.0,0.0,4.4128026e-12,0.0,0.0,0.0,1695.4691405412502,4.5859956e-36,1218.6693597989633,0.0,1.0,2.5477373026589034,4.8014639999999995e-36,0.8443845293208497,0.6231793272611887,2.8342813999999998e-18,1.2451541666388717,3104.849387567263,55.721175396497706
0.0,1.7699999999999996e-43,1.6664083e-08,3.4159656999999997e-25,1.8144679e-26,1.806761e-32,1693.9051628394107,3.6806586e-16,1223.699190618635,3.9424797e-23,0.9999993,2.5597156229146023,1.7419385e-17,0.8056935213751655,0.6014450277672782,7.441284e-07,1.2429379347405851,3132.321935974474,55.967150507904854
0.0,0.0,1.3955025e-05,9.090412e-36,8.87e-43,0.0,1541.6444801847103,6.3369995e-32,1142.7797829132462,1.6781131e-32,0.99998605,2.40627062640965,8.835866e-30,0.8741325951719752,0.5981773389656514,2.0528894e-13,1.2463600998654722,2749.8374240789412,52.43889228501057
0.0,3.5059982e-33,1.441255e-07,5.47022e-25,2.1449637e-19,7.249890599999999e-29,1642.3801315237656,7.9452365e-12,1198.039658252162,1.63398e-22,0.9999945,2.4554267117132538,2.966283000000001e-14,0.8696335288994849,0.6202238084820101,5.4106736e-06,1.2423505905733263,2941.6985785641773,54.23742783875519
0.0,0.0,5.810625e-10,4.7634907e-32,6.1077775e-37,6.110526999999998e-37,1524.9213756463141,7.281815999999999e-26,1145.3804714028854,2.2432893e-34,1.0,2.342383272572148,4.6274541999999994e-27,0.8907772971487343,0.6051171362642793,5.6916513e-11,1.2356723180722684,2682.9200569449204,51.79691165450814
0.0,0.0,1.4031899e-09,3.6083567e-38,1.634e-42,1.599e-42,1497.0939637934155,1.1902066e-35,1098.195200925883,3.8106687e-34,1.0,2.4352709702980264,2.6638587e-35,0.9339976951180472,0.6443503004418302,2.8387317000000004e-16,1.2212103096328062,2674.4028925354114,51.71462938603942
0.0,0.0,3.614137e-11,0.0,0.0,0.0,1510.3199093362482,2.9843494e-34,1106.4322066006607,2.34297e-40,1.0,2.4623172932416737,4.8757577e-35,0.9144451478604576,0.6211354635346943,1.1108736999999999e-18,1.280686044497212,2724.387156112351,52.19566223463738
0.0,0.0,1.4495224e-09,1.4654941e-34,1.3163309999999998e-39,6.491e-42,1561.1333993425312,9.4081985e-29,1165.5922949136725,1.7317421e-33,1.0,2.3435482452685887,6.1306577999999985e-28,0.9018707889402022,0.6131329949404364,4.8460723e-12,1.2545742045197024,2731.621777443524,52.26491918527689
0.0,0.0,5.361859499999998e-13,0.0,0.0,0.0,1779.4424732715465,2.9442364e-37,1283.4326055638835,0.0,1.0,2.5959605910868624,3.3199555999999996e-37,0.7506839979390756,0.588474094456817,2.0352746e-18,1.250621262077087,3331.740465359772,57.721230629290744
0.0,0.0,4.402572199999999e-07,1.8402300000000002e-40,0.0,0.0,1682.8149518180219,4.8235011999999996e-32,1225.10638164319,3.4770112999999994e-38,0.9999995,2.5726876347692995,2.1579790999999997e-30,0.8071388938741074,0.6058513276908274,4.078988e-15,1.2402149265966118,3151.816039330393,56.14103703468964
0.0,0.0,2.1719406e-12,1.8349005999999999e-31,1.71447e-40,0.0,1580.442461355089,1.7204966e-17,1165.3268007538402,2.6096313000000003e-31,1.0,2.4345440330521453,3.3220638e-19,0.9188555533733282,0.641142517741082,9.128467400000001e-10,1.267437685136802,2837.0394093310083,53.26386588796393
0.0,0.0,2.488676e-07,1.3599999999999999e-43,0.0,0.0,1520.1879023511667,4.979667999999999e-27,1119.121184794471,1.5407403e-36,0.99999976,2.469618304000185,6.3992147e-28,0.8982230848660016,0.6188969908018429,5.1481608e-18,1.2287708309540082,2763.802162362799,52.57187615410733
0.0,0.0,1.5427945e-08,1.2906439e-32,6.8832846e-38,0.0,1789.9103249251802,7.466251e-19,1311.3351490955056,9.223232e-30,1.0,2.4532682285333016,6.3099883e-20,0.7961287819040971,0.6023590509410337,8.6631574e-10,1.2494780235691674,3217.0568582349842,56.71910487864722
0.0,0.0,6.9604615e-09,2.6235e-41,2.073e-42,0.0,1778.3877897379255,1.5412978499999999e-30,1288.970444179962,7.702e-42,1.0,2.6381402864061982,1.4837726999999999e-31,0.7078181039996301,0.5660688100959568,1.0226557e-13,1.2428776948972051,3400.4848567780487,58.31367641281118
0.0,0.0,4.097231e-10,2.4722526e-35,1.7092534999999997e-37,1.5679999999999995e-42,1498.4465015008136,6.4036393e-27,1107.3173728591319,4.0444413e-36,1.0,2.3840160084999686,4.226345e-30,0.9495099273387542,0.643119317961626,4.6043343e-12,1.2393058030171615,2639.8623433862995,51.379590728092616
0.0,0.0,3.0645767e-11,1.5569999999999997e-42,2.999999999999999e-45,0.0,1618.7673621221757,6.589405699999999e-31,1200.7856335019287,2.1999999999999999e-44,1.0,2.3495531153240523,1.8496144999999998e-33,0.8693680226569885,0.5970785114987252,5.2559133e-14,1.2399883962041156,2821.3096260308225,53.11600160056122
0.0,0.0,3.2064292999999996e-10,6.507572299999998e-38,2.934e-42,0.0,1596.8739508722995,1.994016e-31,1181.9941743938616,3.11209e-40,1.0,2.4157196981829383,2.5776936e-31,0.915427194618658,0.6428470035789057,3.7147278e-15,1.2544907630457447,2855.36661022073,53.43563053076785
0.0,0.0,3.888266e-08,8.1e-44,0.0,0.0,1529.9870818069917,8.801933999999997e-32,1133.546834038296,1.822e-42,1.0,2.3560168332680287,1.2252003e-33,0.930328740805905,0.6271500624931776,1.8776688999999999e-16,1.251408764662624,2670.6554222919062,51.67838447834749
0.0,0.0,2.7212924e-10,7.543107e-29,9.787999999999999e-42,5.999999999999998e-45,1516.6742024695382,3.6321016000000014e-20,1122.4260152870436,9.884335999999997e-29,1.0,2.434505989049587,6.3054104e-22,0.8973599110211575,0.6158097996540863,1.6790251e-11,1.2429526260057142,2732.552856481371,52.273825730296146
0.0,0.0,2.158988e-12,3.5687442e-36,8.821364e-39,1e-45,1578.4967125791352,7.316796e-24,1180.9699356084398,2.6788242e-38,1.0,2.2442235094799305,1.1320583e-25,0.9523941143521696,0.6280060195301446,3.084903e-11,1.2630188480311997,2650.3604934814607,51.48165200808401
0.0,0.0,2.4878826e-08,4.6440899999999997e-29,6.656944999999998e-37,1.2022e-41,1646.2015761480404,8.321367e-25,1210.645938225277,3.7375940000000006e-25,1.0,2.415748672183081,1.2658933000000002e-24,0.8918201587624257,0.6173539346431495,5.570899400000002e-14,1.2640968191632365,2924.6163177515527,54.07972187198778
0.0,0.0,2.1593949e-09,9.231489999999996e-40,0.0,0.0,1522.4027145167954,1.6669888e-26,1111.838804963191,5.370199999999999e-41,1.0,2.5431524315393106,3.1048253e-30,0.9392517557370148,0.6478824538597823,9.415923000000001e-13,1.233650858758615,2827.5755603219004,53.17495237724149
0.0,0.0,1.6517643e-12,2.0347924e-34,3.6000000000000004e-44,0.0,1551.4979054092566,1.9495537999999999e-19,1165.5028364432005,4.574977e-33,1.0,2.302552909032317,6.908165e-24,0.8943094019919751,0.5984381068820256,1.3654681999999998e-10,1.2417110074710034,2683.6319465377082,51.8037831295911
0.0,0.0,1.0310894e-09,1.495e-42,0.0,0.0,1547.9287476854295,3.1534889999999998e-31,1145.5527892368898,4.465e-42,1.0,2.378817523511187,1.2950232e-32,0.8797642139172918,0.6014710976038072,2.7225027e-17,1.2423053529974457,2725.061049143831,52.20211728602425
0.0,0.0,4.7861184e-11,5.434990999999998e-26,9.561168999999999e-29,1.4728549e-31,1540.8886306937106,2.8097744e-22,1144.3788852783985,4.2187066e-24,1.0,2.3700052692271845,3.7860433e-23,0.8900124811377889,0.6107943677170568,7.885101e-09,1.2451431845785212,2712.183988102136,52.078632740329645
0.0,0.0,2.1186047e-06,1.7801863e-32,2.5106982e-37,2.58e-43,1536.0378845494529,5.3854587e-22,1118.98887911443,4.9470962999999995e-33,0.99999785,2.5383881584919936,3.0376436e-22,0.8860908859422527,0.6184891247007248,1.3268935999999998e-11,1.2523521437183462,2840.4281202282978,53.295666992995756
0.0,0.0,3.3138756e-11,8.877029999999996e-40,1.3000000000000002e-44,0.0,1844.130061034582,7.682356999999998e-35,1330.113762185002,7.7377e-41,1.0,2.556223722435522,2.9350344e-34,0.7272896919430053,0.5762496463353232,3.7091572999999986e-18,1.2278533201280737,3400.0683524352635,58.31010506280418
0.0,0.0,9.137112e-09,2.8565459999999998e-39,1.08616e-40,0.0,1887.984203849972,1.3051828999999998e-28,1388.4170974670176,2.5529999999999997e-42,1.0,2.4440845038512395,1.8546913e-29,0.7122533458146062,0.5623935899919325,3.6240508e-14,1.248815508031222,3393.4087128012543,58.25297170789876
0.0,0.0,7.7233725e-10,1.6116176999999996e-36,5.222899999999999e-41,0.0,1567.5187787517352,1.6998866e-26,1181.9150046360878,2.5239003e-35,1.0,2.223211041595277,9.850533999999999e-29,0.9317677938589908,0.6117315988438855,2.356651400000001e-13,1.2594712287187564,2627.646488534084,51.26057440698538
0.0,0.0,6.2418409999999995e-09,2.249954e-29,1.4028462999999996e-33,3.56e-43,1583.7617634979777,2.6228923e-18,1205.3285507049566,5.4711875e-33,1.0,2.2031338027315823,7.841233e-20,0.9404670093917756,0.61715562893622,8.324379e-11,1.225852655037032,2655.500073455558,51.5315444505165
0.0,0.0,3.9905037999999997e-10,9.04e-43,0.0,0.0,1535.5375305935233,9.768796999999998e-31,1137.5553221724538,0.0,1.0,2.3421464788280075,1.3948801e-32,0.9087218885008952,0.6060349158830437,3.198598e-14,1.241974176883972,2664.3211922982723,51.61706299566329
0.0,0.0,3.76053e-08,1.8938463e-32,7.840216e-35,4.4853459999999986e-39,1561.2185855001794,3.8905488e-24,1179.6097043097946,2.7259098999999998e-33,1.0,2.287637949314767,3.8734283e-25,0.8842775676022842,0.6090606927150476,5.137075e-12,1.2506797750738587,2698.519924959057,51.94728024602498
0.0,0.0,2.5987712000000003e-10,0.0,0.0,0.0,1501.9843213570534,2.3783325e-34,1103.6238853029788,1e-44,1.0,2.48603055738466,1.4359823999999998e-33,0.9039631245125764,0.6307801651306537,8.246472e-18,1.2311721914478453,2743.6427027227883,52.37979288545143
0.0,0.0,8.605418599999999e-10,3.9073635999999994e-35,3.0213420999999997e-38,0.0,1507.2023255779086,6.559653e-26,1102.846677368553,9.122e-41,1.0,2.4323786020505214,2.3233885e-27,0.9597066290745336,0.6460158376908859,2.0734743000000002e-14,1.244760852119122,2682.540659373783,51.79324916795415
0.0,0.0,5.236721e-10,9.706999999999999e-42,0.0,0.0,1524.5404392338503,5.2874122999999996e-30,1126.7609087091514,3.276e-42,1.0,2.473549612292927,7.111138e-30,0.8483828848664943,0.5984017484549535,1.935403e-13,1.259767873320382,2787.0990088843473,52.79298257234903
0.0,1.4199999999999993e-43,1.2723642e-12,4.0553834e-34,3.7532301999999998e-37,7.829e-42,1458.7607210605795,9.946724e-26,1053.8347154129774,4.2533930999999994e-35,1.0,2.635394167501497,3.8358403999999996e-27,0.9163041085171841,0.6493900387387369,5.2250853e-11,1.2724355698137222,2777.269862509961,52.69980894187341
0.0,0.0,1.1211130000000002e-09,1.4353347e-35,8.409999999999998e-43,0.0,1516.9282759727246,6.2877146e-20,1124.8050273564124,3.3420324e-34,1.0,2.4241305446329884,6.742066e-24,0.8306377545136545,0.5764208280531319,2.5231032999999998e-11,1.267232040089348,2726.674223571423,52.2175662356206
0.0,2.7999999999999995e-44,5.192586e-07,4.3652903e-32,1.9403166999999998e-33,1.3020739e-36,1503.6582709771021,6.505112399999998e-23,1095.8836378107092,9.530506e-36,0.9999995,2.549852221853309,3.6600283e-20,0.9064356836643934,0.6328326711785236,1.3317965e-08,1.2617828762571397,2794.341328764324,52.86152976186296
0.0,0.0,3.58712e-11,0.0,2.999999999999999e-45,0.0,1495.0165105652366,3.256501e-36,1115.8914047577416,1.1e-43,1.0,2.384939695342061,1.3897798999999995e-34,0.9328289395452054,0.6160737574256908,2.3248722e-17,1.2516093882611077,2661.333706897753,51.58811594638587
0.0,0.0,4.5169086e-06,2.3955332999999998e-32,9.790507999999999e-30,3.5920199999999987e-40,1573.864138405405,1.2086267e-19,1178.034521615119,4.964687999999998e-32,0.99999547,2.2489381506506936,1.4184615e-18,0.9431932446910708,0.6208561199261743,1.999087e-12,1.248178731320634,2649.326778443781,51.47161138378884
0.0,0.0,1.225141e-12,4.953943e-33,3.7605677999999996e-37,0.0,1549.3091398762078,3.1088105999999997e-28,1161.86643062258,3.8995909999999995e-35,1.0,2.3400203883527717,9.2944356e-30,0.9033030959450532,0.6150184789565339,5.4370252000000005e-14,1.2487874667211871,2718.791136199497,52.14202850100385
0.0,2.6735993e-35,0.00016485876,9.11638e-26,1.0554147999999998e-25,6.080183e-28,1641.9192126286127,5.297264e-21,1217.751205837891,1.9775637e-21,0.99983513,2.3690323490983984,1.9285158e-19,0.9018891433099882,0.626964073403605,1.1903177000000001e-11,1.240842575316512,2884.891999783546,53.71119063829761
0.0,1.7366765e-26,1.988271e-07,7.311227299999999e-28,6.820132499999999e-24,2.760143e-28,1580.9028096989691,3.364965e-21,1142.4953339670558,3.7247117999999997e-25,0.99999976,2.5338510608936047,4.0096285e-22,0.8897379114546344,0.6299221852859377,3.084256700000001e-10,1.2522104386616453,2894.913014038417,53.80439586166187
0.0,0.0,6.8914283e-06,6.238e-41,2.071133e-39,1.8751299999999997e-40,1459.437012737353,1.1589604999999996e-21,1093.7743074600348,1.9501502e-34,0.9999931,2.401482477924737,5.2798485e-26,0.9216730272049622,0.6303369406051278,5.698849999999999e-10,1.274121321923992,2626.6798341695385,51.25114471082123
0.0,0.0,3.0458286e-12,2.0699999999999997e-43,0.0,0.0,1483.4389729234542,2.7405004999999997e-30,1087.230594155756,8.729999999999998e-41,1.0,2.5694030662781344,1.6925375e-32,0.8615415410333166,0.6119365271092158,1.3870749e-13,1.2479955576870891,2793.533622375197,52.85388937793695
0.0,0.0,1.6595552e-08,1.4692570000000002e-39,1.768e-42,0.0,1570.639520809862,2.1450753e-25,1157.405574148597,1.8657e-41,1.0,2.4595328694555376,1.26106195e-27,0.8933560753627929,0.6298404175959081,1.6909066e-11,1.24728801607737,2846.677052909533,53.35425993216974
0.0,0.0,2.9881748e-13,6.999999999999999e-45,0.0,0.0,1543.7285109042925,1.4318766e-30,1103.6108675806338,1.18e-43,1.0,2.6474152172118246,3.2542864999999996e-31,0.8844471630185441,0.6324304005795783,1.5356813000000001e-15,1.2263534298762988,2921.716204713313,54.05290190834636
0.0,0.0,8.2219e-09,1.7482544999999998e-35,1.5e-41,0.0,1527.9495712548542,2.3612645e-27,1128.215841527046,7.537061e-38,1.0,2.385889797578717,2.313052e-26,0.9311700493196996,0.6227851184301649,2.0368078e-15,1.244053056339201,2691.798665766065,51.88254683191704
0.0,0.0,9.0063935e-08,1.890252e-39,0.0,0.0,1564.3813070184685,9.541949e-25,1136.9672320600107,1.0205304e-34,0.9999999,2.563707950247005,1.4711043999999995e-29,0.8975810594651901,0.6431553193120014,6.8051895e-13,1.257351082852501,2914.8519320025816,53.98936869424
0.0,0.0,9.4766244e-07,5.933489999999998e-29,6.2883274e-29,4.6518e-41,1596.9461996662042,1.3316645e-22,1169.4418365685194,1.7854288e-28,0.99999905,2.5435998640262447,1.3335736e-18,0.8682931702097136,0.6243360312362849,1.4716443e-11,1.2406968775528309,2974.592096482288,54.53982119958121
0.0,0.0,1.5207403e-11,2.6499999999999998e-43,7.4e-44,0.0,1524.8646692438003,1.1731084499999999e-29,1119.6241240876598,4.06434e-39,1.0,2.479234007423172,1.1147978e-30,0.953266919106019,0.6601922859289903,3.1564004e-13,1.2503891718498454,2775.8102039695073,52.68595831879219
0.0,0.0,2.8446140999999998e-11,6.008348e-34,2.6742e-41,1.0816199999999999e-40,1634.4325032980935,9.156968e-16,1186.9186802140518,7.838164599999999e-32,1.0,2.5689137346232584,9.842600999999999e-23,0.8271724301309822,0.6100352166546096,4.507915e-11,1.2632724500356212,3049.0916994827885,55.21858110711275
0.0,0.0,1.6734718e-07,6.7706236e-31,1.157006e-39,1.7679987e-35,1513.852257805968,1.889361e-21,1110.9799104026436,2.3979626e-28,0.9999999,2.484720153487824,4.8501982e-26,0.9323433220543536,0.6499726203222412,7.44577e-12,1.2381273528417442,2760.474173497545,52.54021482157781
0.0,2.353431e-28,0.06501985,6.454029999999999e-29,4.5160936e-25,1.9042575999999998e-31,1635.7384820602829,2.91966e-14,1203.0117996039712,3.017593e-27,0.9349801,2.5072885364945616,7.2547107e-16,0.8966392421615671,0.6596772236318815,1.1796192e-08,1.2445061199921168,3016.2976944147304,54.9208311518929
0.0,0.0,1.0644275e-11,3.977105e-30,3.4466582e-35,0.0,1532.0140143863373,3.276129e-19,1117.5669600952267,2.156325e-31,1.0,2.5241679020161296,3.1110534e-20,0.8757673855440075,0.61478845223372,4.0638342999999997e-10,1.2686415751384297,2820.926649026112,53.112396378116024
0.0,3.392999999999999e-41,3.263378e-10,8.804456999999997e-31,4.6966622999999995e-30,4.7254737e-36,1515.6718956598615,1.7945042e-29,1132.0906845135476,1.6932551999999994e-31,1.0,2.3199997649444386,1.1846878999999995e-30,0.9092891376238368,0.6046275857707339,3.0974626e-14,1.2327642046480605,2626.450121967219,51.24890361722111
0.0,7.929933e-39,3.0291403e-06,1.432724e-16,1.0894377e-19,8.216666999999998e-36,1592.9083780134906,3.1658508e-13,1191.1437356561205,2.6389938e-17,0.999997,2.338579886645934,2.7287621999999998e-11,0.8568671136814289,0.590602038972486,1.28297595e-08,1.252718226421677,2785.584782309705,52.77863945110469
0.0,0.0,1.1548556e-13,0.0,0.0,0.0,1607.5852230333637,1.6712093e-27,1185.0290930715068,8e-44,1.0,2.433519780183632,2.6387843e-29,0.8964915232818547,0.6297661324351057,5.009816e-14,1.2556291266569777,2883.7917380825816,53.70094727360573
0.0,0.0,2.6320862e-07,9.804888e-32,1.1732842e-33,3.4586099999999988e-40,1686.3291636864747,3.429834e-13,1254.6267937945847,1.1242153999999996e-27,0.999984,2.4247897491317105,1.3300398e-15,0.8419164075214126,0.6210022280429464,1.5677819e-05,1.2367083624922357,3042.2061885790936,55.15619809757643
0.0,0.0,1.9193282e-12,8.526323e-37,4.57e-43,0.0,1515.3176923062533,2.1055559999999998e-22,1096.3488383467143,4.5833199999999995e-40,1.0,2.505397020822914,4.637460999999999e-25,0.8592745610004747,0.6042514082476337,1.294135e-16,1.2577131878977552,2746.789113376521,52.409818864183464
0.0,0.0,1.527437e-12,1.5497471e-29,2.4784471999999997e-35,4.35575e-40,1542.544064370062,6.773044e-26,1159.9424149734953,5.973337e-34,1.0,2.2485603383030983,1.484303e-26,0.90190877117502,0.5884229755998519,1.923841e-11,1.2508950321271286,2608.2005090249154,51.070544436347205
0.0,0.0,7.243974e-10,3.1917366000000004e-36,7.3644e-41,0.0,1560.397899852744,2.9369921e-28,1129.8928805604605,7.1016045e-35,1.0,2.5408016778441054,3.9887169999999995e-28,0.8818144118343247,0.6283862749309447,2.2684452999999998e-13,1.25851919299889,2870.8337267121283,53.58016168986546
0.0,4.3543059999999996e-24,5.585301e-05,6.8479965e-21,1.7211919999999993e-20,1.3894932e-22,1711.4849405900006,1.4139185e-14,1247.4880779038995,2.9013465e-16,0.9999441,2.3946878245952794,4.512006e-15,0.8610188986108185,0.6131070795725168,7.1877237e-09,1.2399800738805622,2987.344511484235,54.65660537834594
