label,score 4,score 9
2.0,4.2533683e-17,7.6966867e-13
2.0,1.3770951999999999e-16,1.5217147e-08
2.0,1.21767344e-11,1.19063735e-11
2.0,8.958820999999998e-29,2.0857303999999998e-14
2.0,2.7927232e-17,2.8171586e-08
2.0,1.7498520999999998e-19,1.7701078e-11
2.0,2.8462434999999997e-22,4.928215e-11
2.0,5.0347387e-24,1.9304018e-09
2.0,1.9570826e-29,7.8945276e-13
2.0,2.5572546e-25,6.0578224e-16
2.0,1.9843739e-17,1.934305e-07
2.0,2.3054064e-24,3.8528933e-12
2.0,8.061416e-23,1.1464579e-05
2.0,1.4983557e-21,8.218823e-10
2.0,2.4318724e-24,1.4707423e-07
2.0,1.4949779999999999e-18,4.723838e-08
2.0,1.7543994e-12,1.7796505e-07
2.0,1.6698243e-09,5.3503583e-05
2.0,1.5146592000000002e-15,1.2555382e-08
2.0,3.2087482999999994e-20,2.6887344e-07
2.0,5.7135358e-34,2.5006323e-20
2.0,1.1817188e-22,3.3970608e-11
2.0,8.0489933e-25,4.4927443e-16
2.0,1.705302e-19,5.292866400000001e-12
2.0,2.7217452999999997e-24,5.651111e-10
2.0,5.4162823e-18,4.921640299999998e-10
2.0,1.3087287e-20,4.217983e-10
2.0,2.4897543e-17,1.3105129999999998e-09
2.0,6.961587e-24,8.4810026e-18
2.0,3.3365758000000004e-20,1.0547956e-09
2.0,4.0680595e-26,7.825360599999998e-14
2.0,8.338011999999998e-19,4.5946709999999986e-05
2.0,4.194448e-18,3.9052573999999997e-11
2.0,3.4988082e-10,0.00021892856
2.0,2.5366158e-27,8.717435e-10
2.0,1.395975e-19,0.0044656354
2.0,2.043627e-15,0.15683061
2.0,3.737109e-16,0.0017331677
2.0,5.2857428e-24,5.4201140000000015e-05
2.0,1.1480948999999996e-12,0.0003973993
2.0,4.098045e-17,4.162573000000001e-05
2.0,1.4346051e-09,3.168271e-07
2.0,1.0318326e-21,3.1891922e-10
2.0,4.049414e-12,0.0012817517
2.0,1.137667e-13,5.047593e-06
2.0,2.8277786999999997e-13,1.6091017e-06
2.0,1.9602008e-25,1.3262382e-12
2.0,1.7694029999999998e-20,1.1543079e-09
2.0,1.00183224e-19,1.2633145e-05
2.0,1.1783485e-26,1.0635826e-12
2.0,3.4521572e-17,3.240962e-05
2.0,5.3562077e-21,5.6006880000000004e-11
2.0,2.0125442e-14,7.5186595e-05
2.0,1.5677134e-19,2.3248536e-12
2.0,2.2053635e-20,5.03715e-10
2.0,1.0243955000000002e-21,4.6994014e-10
2.0,7.4378e-15,7.0495895e-05
2.0,1.0923646999999998e-24,8.066573e-09
2.0,7.706228000000001e-16,0.00038125916
2.0,2.2325225e-19,8.067339e-10
2.0,1.6501448e-22,7.4486275e-07
2.0,4.0244156999999996e-22,1.2134538e-13
2.0,4.2053657e-15,0.00021780473
2.0,1.1536987400000002e-23,2.1973152000000002e-10
2.0,9.717648999999997e-29,6.2381559999999995e-12
2.0,8.4825105e-18,1.5177607e-08
2.0,9.240967e-18,3.1858106e-15
2.0,3.0002470000000004e-23,1.7621024e-09
2.0,2.5124919e-29,1.895677e-08
2.0,2.7128990000000003e-17,2.03926e-13
2.0,9.01425e-25,8.2653386e-20
2.0,3.4522509999999996e-17,2.6282252999999998e-08
2.0,4.4250199999999997e-20,8.216773499999997e-15
2.0,5.5800896999999996e-14,2.809955e-09
2.0,3.9231903e-24,2.4576164e-05
2.0,4.2960051999999994e-29,2.2869574e-15
2.0,9.222311e-18,3.6579663999999997e-13
2.0,4.2930995e-10,3.964978e-08
2.0,4.2607213e-17,2.1069738999999999e-10
2.0,2.5326314e-09,0.0019580275
2.0,5.363125e-24,0.00012990633
2.0,7.228670999999999e-26,3.581138e-13
2.0,1.0446563e-33,7.7151684e-14
2.0,3.7538846e-18,1.0206678e-11
2.0,1.7528164000000002e-23,1.4220293e-12
2.0,4.5603112e-23,0.00092349265
2.0,6.717541e-23,3.030209000000001e-07
2.0,1.0407893e-15,3.912051599999999e-07
2.0,1.4114986999999996e-24,6.547422000000001e-14
2.0,1.0806699000000002e-21,1.1595444e-06
2.0,6.1484835999999985e-19,4.080585e-07
2.0,6.291086e-14,1.3816639e-08
2.0,4.1496714999999985e-12,7.850483e-06
2.0,3.3337834e-14,0.00010144523
2.0,7.242515e-22,8.014435500000002e-23
2.0,1.0456191400000001e-13,6.118377e-05
2.0,2.4395347e-23,3.6526285e-10
2.0,3.8749646e-12,0.09358903
2.0,6.752004599999999e-15,0.00023717569
2.0,1.3139761000000002e-14,2.1707766e-07
2.0,1.8665711000000003e-14,8.8036165e-07
2.0,4.6156326e-14,1.1191713999999998e-06
2.0,2.7578765999999996e-27,1.5030604e-07
2.0,1.1360551e-16,6.007478000000001e-09
2.0,4.6470965e-22,3.9709023e-14
2.0,5.028e-16,4.1373158e-05
2.0,8.197275999999997e-15,1.4522e-07
2.0,7.907756500000001e-18,3.1962560000000003e-09
3.0,5.6003373e-06,3.3706807999999996e-24
3.0,2.2663971e-06,4.4533539999999985e-22
3.0,6.671561e-05,9.167599e-22
3.0,1.1211165e-05,2.2895983e-29
3.0,0.0033674573,3.5756276000000005e-18
3.0,5.0136397e-05,6.579661e-22
3.0,1.5541198000000002e-07,2.9232572999999996e-20
3.0,1.201906e-06,1.046844e-18
3.0,0.00067291997,5.0275785999999997e-20
3.0,1.2141198e-06,1.537984e-21
3.0,2.5778834e-07,1.3427584e-24
3.0,1.6111035e-10,3.0310691999999997e-29
3.0,1.0825391e-07,7.5263024e-33
3.0,8.269492999999997e-08,9.637869999999999e-32
3.0,1.6850432e-08,1.8202568e-31
3.0,3.234879e-07,4.483773e-20
3.0,2.2633468e-08,1.1450649e-31
3.0,4.1176684e-09,2.9131749999999997e-22
3.0,3.198349e-07,1.5506499999999999e-27
3.0,4.9246875e-05,1.3843076e-23
3.0,4.5248996e-12,2.7903107e-31
3.0,6.3380867e-10,5.8330785e-24
3.0,5.012887e-06,1.2974827e-26
3.0,3.715933e-05,2.9403216e-18
3.0,2.4546134e-07,1.2034e-41
3.0,1.4011644e-09,9.940515e-26
3.0,7.540869e-05,7.472437e-20
3.0,6.556845599999998e-06,3.407821600000001e-14
3.0,2.7945257e-11,8.447568e-34
3.0,9.997375e-06,1.2076946e-21
3.0,4.8306767e-08,7.0228704e-27
3.0,1.2853711e-05,2.285805e-17
3.0,6.4806855e-08,9.495355400000002e-24
3.0,8.538271999999999e-05,2.9885493e-11
3.0,1.23534e-06,2.4097272999999995e-32
3.0,2.57661e-07,2.7242730000000004e-22
3.0,8.4000523e-10,1.0265804e-32
3.0,0.00033081786,2.9075987e-17
3.0,1.5123073e-05,1.18479185e-30
3.0,2.7586475e-06,9.8813934e-27
3.0,8.080327e-06,5.0049736e-36
3.0,1.9174936e-06,6.169846e-22
3.0,2.9979594e-05,4.2848999999999993e-41
3.0,1.7918184e-07,2.8887676e-28
3.0,0.0003518626600000001,1.4047941999999999e-33
3.0,3.8859527e-11,1.803e-41
3.0,7.872485e-06,3.4207993e-22
3.0,2.7561683e-08,1.4519466e-31
3.0,6.496702e-10,8.9901075e-23
3.0,0.01007861,2.1007172e-26
3.0,1.1134486e-05,9.841139e-24
3.0,2.82035e-07,9.852184999999999e-34
3.0,1.5322648e-06,6.623387000000002e-22
3.0,0.0001143499,2.6035590000000002e-30
3.0,9.301671e-06,1.5454093000000004e-22
3.0,1.1270245e-08,1.5312232e-31
3.0,0.0010940083,3.7979614e-17
3.0,0.0007834312,1.2731232e-21
3.0,1.1686894e-07,2.592494e-32
3.0,4.364894000000001e-09,2.713883e-34
3.0,3.3165535e-09,5.07e-42
3.0,1.7831679e-05,7.2943185e-19
3.0,6.0480616e-08,3.8611183e-21
3.0,1.1604689e-09,1.0521801e-21
3.0,0.0006253624,5.261385400000001e-36
3.0,2.4690962000000004e-08,1.4159960999999998e-27
3.0,7.2751757e-12,8.346729999999998e-34
3.0,2.2463844e-07,2.4918837000000005e-20
3.0,0.00021129278,4.1371312999999995e-27
3.0,1.0918163e-11,3.1425462999999997e-32
3.0,2.0414169e-05,3.0435796e-22
3.0,2.0692136000000005e-08,0.0
3.0,1.13144915e-05,2.0376484999999998e-23
3.0,1.13563196e-07,6.653741999999999e-35
3.0,7.690414e-06,5.370709e-29
3.0,1.0330362e-13,7.151e-42
3.0,0.00012271285,2.7734955e-23
3.0,1.9849358e-09,3.39732e-33
3.0,3.8513022e-08,2.675842e-23
3.0,1.6234848e-08,2.966288e-29
3.0,2.0089008e-08,8.689858e-27
3.0,1.7820978e-05,3.173277e-30
3.0,9.939642e-07,2.5861189999999997e-26
3.0,7.450915e-05,1.3880418999999995e-20
3.0,2.0331225e-07,1.8445321e-18
3.0,7.731965e-06,9.446501e-28
3.0,9.168658e-09,3.6871396999999986e-31
3.0,9.546393e-11,1.8757307e-19
3.0,6.6580865e-06,1.2936736000000002e-22
3.0,1.6112413999999995e-06,1.15815975e-23
3.0,7.778060999999999e-05,1.7982119e-25
3.0,1.9225400000000003e-09,1.3879094e-26
3.0,2.8914195e-07,4.5628484e-24
3.0,9.012255e-07,7.354136499999998e-22
3.0,9.737671e-07,1.5861387e-26
3.0,2.714887e-06,2.1303204999999998e-33
3.0,0.0008721775,1.1865876e-24
3.0,1.6528265e-06,9.323786e-24
3.0,2.1636628e-05,1.5543614000000003e-23
3.0,0.00011213454,5.034698000000001e-21
3.0,1.3456267000000001e-11,2.1999999999999999e-44
3.0,0.00040814,2.6268047999999997e-20
3.0,1.828583e-09,4.4410567e-26
3.0,0.00024377293,1.5431001000000002e-21
3.0,2.9987468e-09,2.2256434e-34
3.0,1.2924145e-09,6.7840487e-28
3.0,1.3181398999999998e-06,1.15e-43
3.0,9.52631e-08,1.3336193e-25
3.0,3.7963977e-12,3.0109312e-37
3.0,7.3899216e-08,1.6086103499999997e-24
3.0,2.1014375e-09,2.7318885e-38
3.0,2.1268244e-05,3.4581327999999996e-32
3.0,8.9549343e-07,6.060676999999998e-38
3.0,0.00024019706,1.745612e-19
3.0,1.1829874e-08,3.789321e-24
3.0,6.6092466e-06,5.5137953e-27
3.0,4.799673e-07,1.2472743e-23
3.0,2.8898372e-05,8.536821e-21
4.0,0.9943604,1.0343404e-18
4.0,0.9996654,1.8496945e-25
4.0,0.99240816,1.1866861e-26
4.0,0.9999343,2.7400335e-26
4.0,0.999882,1.0497018500000001e-26
4.0,0.9987986,2.4610327000000004e-22
4.0,0.9999733,2.381713e-24
4.0,0.9997211,1.897242e-19
4.0,0.9999914,7.412641399999998e-25
4.0,0.999668,9.924474e-26
4.0,0.9993505,9.284403e-21
4.0,0.99988675,2.0102644e-30
4.0,0.9999814,2.3799933e-20
4.0,0.999995,1.1397145e-23
4.0,0.99874437,1.5618218999999996e-22
4.0,0.9982443,1.5263189999999999e-18
4.0,0.9995733,3.690556e-26
4.0,0.9730198,9.742949e-21
4.0,0.99876046,1.6845644e-22
4.0,0.99998283,9.115161999999999e-24
4.0,0.9998685,8.251233e-27
4.0,0.9999777,2.5550357e-28
4.0,0.998836,4.035183e-17
4.0,0.9978083,5.945144599999999e-19
4.0,0.9993587,1.9356816e-25
4.0,0.9999331,1.9795262999999998e-26
4.0,0.9998416,3.1567452e-23
4.0,0.9999962,8.263735e-24
4.0,0.99995697,1.7446626e-19
4.0,0.999997,2.715824e-25
4.0,0.9996625,4.4101696e-27
4.0,0.999793,7.863801399999998e-30
4.0,0.97756714,2.8796287999999997e-21
4.0,0.99991953,1.2321708e-31
4.0,0.999948,4.614726e-30
4.0,0.99993896,1.4421971e-25
4.0,0.9997241,1.9951066e-26
4.0,0.999997,8.612615999999997e-33
4.0,0.9995592,1.0537354999999999e-33
4.0,0.9427169,4.622637599999998e-22
4.0,0.9999813,8.6387245e-21
4.0,0.99992394,9.559805e-25
4.0,0.9999969,4.1076117e-24
4.0,0.9998714,1.8302238000000003e-18
4.0,0.99818975,4.441399000000001e-25
4.0,0.9999089,4.3185582e-30
4.0,0.99998224,1.4764271e-26
4.0,0.9999944,5.6591074999999985e-24
4.0,0.99877995,9.5871505e-26
4.0,0.99986744,3.7387037999999998e-28
4.0,0.99767035,7.9639665e-29
4.0,0.99999034,2.2577396e-21
4.0,0.9998671999999998,9.555375999999999e-22
4.0,0.9998796999999998,1.6198171999999999e-22
4.0,0.9999833,9.570037e-26
4.0,0.9999994,2.4278967999999998e-26
4.0,0.99999976,4.5430145e-24
4.0,0.99813676,1.5015194e-26
4.0,0.99994767,1.0096374e-30
4.0,0.9997645,4.3788783e-22
4.0,0.9999801,1.7946254e-22
4.0,0.9999647,1.3173198499999997e-23
4.0,0.99999964,2.1058101e-24
4.0,0.9999571,2.0754486e-31
4.0,0.9999671999999998,4.1412952e-19
4.0,0.99942696,1.445704e-18
4.0,0.99966717,5.1880765e-34
4.0,0.99983704,2.899877e-29
4.0,0.9997942,6.229584999999998e-26
4.0,0.99989986,2.9995353e-28
4.0,0.99270755,1.828381e-19
4.0,0.99998343,3.4144308e-30
4.0,0.999992,1.6399923999999994e-26
4.0,0.99574393,9.421397e-17
4.0,0.99992406,4.1813873e-27
4.0,0.9999198,4.673736e-28
4.0,0.99853027,5.010688e-24
4.0,0.99877065,3.752669e-20
4.0,0.9999665,2.4811767999999997e-25
4.0,0.99773324,5.0264149999999995e-25
4.0,0.99794775,6.0537994999999996e-18
4.0,0.9997913,7.612146e-21
4.0,0.99978596,2.5078556e-25
4.0,0.999721,2.913384e-32
4.0,0.9938863,1.3013976e-19
4.0,0.9997893,3.6538699999999996e-30
4.0,0.99957114,2.1835351e-26
4.0,0.99999654,4.8870349999999995e-31
4.0,0.7554645999999999,1.3726673999999998e-25
4.0,0.9992323,9.917258000000001e-14
4.0,0.9999827,1.3013647e-24
4.0,0.9985568,6.288763e-25
4.0,0.99984217,1.3005467999999995e-31
4.0,0.9734133,2.1821492999999998e-26
4.0,0.9999944,3.3482876e-29
4.0,0.99998176,7.5845186e-29
4.0,0.99886703,1.6777556e-27
4.0,0.9999844,6.64564e-33
4.0,0.99606895,8.070224e-17
4.0,0.99998426,5.5113275e-23
4.0,0.99990594,6.1856186e-26
4.0,0.99997056,1.7147515999999996e-25
4.0,0.99994755,7.618100999999999e-28
4.0,0.9999987,2.7001722e-22
4.0,0.9999918,6.1532406999999995e-28
4.0,0.9999932,6.7420577e-28
4.0,0.99998677,3.3047043999999996e-26
4.0,0.9986902,2.2775014e-24
4.0,0.99995136,5.6584149999999986e-30
4.0,0.96441424,1.3738817e-22
4.0,0.99999356,2.6863577e-24
4.0,0.9998642,7.953438599999999e-26
4.0,0.99998796,3.9854276e-29
4.0,0.99985504,4.108693e-15
4.0,0.9999529,1.0040954e-32
4.0,0.99979645,4.9955249999999987e-29
4.0,0.99994075,2.0584198999999998e-27
4.0,0.99040437,1.1318921999999998e-24
5.0,2.7057311e-13,5.1044475e-07
5.0,5.177459000000001e-15,0.002458107
5.0,4.226616e-11,2.8759007000000007e-06
5.0,4.468358e-12,3.768684e-05
5.0,7.2673423e-09,0.1591219
5.0,4.058533e-11,7.3639317e-06
5.0,6.424923000000001e-12,1.816081e-06
5.0,1.4769149999999999e-12,0.00011817352
5.0,5.7913944e-13,0.00017755147
5.0,1.1703321e-12,2.0841950000000003e-08
5.0,3.9652659999999995e-14,0.0007623576
5.0,9.183993e-10,6.1458820000000015e-06
5.0,5.6647874e-15,2.9925443e-15
5.0,4.6012315e-11,2.517602e-06
5.0,3.5891525999999998e-12,3.8060418e-05
5.0,5.3000163e-18,9.996228599999997e-08
5.0,3.543561e-10,0.076527655
5.0,1.2976552e-12,0.00033315792
5.0,2.7919665e-17,0.015694302
5.0,7.994494e-11,0.0014674633
5.0,1.3113907e-14,0.0018760721
5.0,2.9317876e-10,8.310836999999998e-07
5.0,6.101758e-14,0.00014053186
5.0,1.4984315e-13,0.06828023
5.0,5.2391294e-12,1.0772807e-06
5.0,2.836404300000001e-13,4.7204965e-05
5.0,2.8326223e-14,2.324438e-09
5.0,1.5183676e-17,7.470357e-07
5.0,1.9785506999999999e-10,0.0002336108
5.0,2.4267597e-17,9.2611815e-05
5.0,6.5038264e-15,1.5273112e-09
5.0,1.166928e-12,3.645789e-05
5.0,4.6419523e-14,5.733971e-10
5.0,2.518878e-10,3.8354683e-06
5.0,1.7449225e-10,2.6726802e-08
5.0,1.3714944e-16,2.2922079e-05
5.0,3.086502e-15,1.1156926000000002e-06
5.0,8.714470599999997e-08,5.0862064e-07
5.0,1.4070565e-19,4.3513023e-07
5.0,9.295760000000001e-12,0.0007240396000000001
5.0,3.2200429999999996e-15,1.6954211e-06
5.0,1.0609465e-15,5.7570073e-06
5.0,6.494574e-15,6.0979834e-05
5.0,9.338231e-07,2.95353e-06
5.0,4.0221336e-13,0.0026039558
5.0,1.3311943e-11,6.5803949999999985e-06
5.0,2.4146157000000003e-10,0.0006200686
5.0,1.673386e-10,5.4278273e-05
5.0,3.96874e-11,1.6770036e-06
5.0,7.706507e-14,0.0014104213
5.0,1.4932435e-11,2.6443766e-05
5.0,2.3417054999999998e-11,4.7483056e-05
5.0,1.212128e-13,2.8971542e-07
5.0,2.4541254e-11,0.00033250442
5.0,5.993889e-12,0.00633686
5.0,1.0448108999999999e-11,2.789384e-06
5.0,4.5934667e-12,5.686374e-05
5.0,1.5208937e-10,6.186743000000001e-06
5.0,1.5874251999999998e-11,3.8825976e-05
5.0,3.5964402e-12,1.0722449e-05
5.0,2.4138616e-15,0.0008402311999999999
5.0,6.343421e-17,0.0024031524
5.0,2.8906905000000006e-05,1.7633921e-09
5.0,4.8251393e-13,7.7749576e-08
5.0,2.30541e-08,4.101213e-06
5.0,9.863288e-15,5.743475500000001e-07
5.0,2.386341e-16,0.00029221654
5.0,1.1263195e-19,1.6643150000000002e-09
5.0,1.6022441e-09,5.539184e-06
5.0,1.8324108e-09,3.654193e-07
5.0,1.8905050000000002e-13,1.056209e-07
5.0,5.7028083999999995e-11,0.0004168369
5.0,6.8506685e-16,8.273341999999999e-08
5.0,2.0628485e-17,1.4508379e-07
5.0,5.303924e-13,3.6165748e-06
