label,score 4,score 9,score 3,score 6,score 7,f18,score 1,f16,score 5,score 0,f21,score 2,f23,f22,score 8,f9,f17,f24,f5,f19,f8,f2,f20,f10,f7,f6,f14,f4,f15
0.0,0.0,1.842853e-11,1e-45,0.0,0.0,1698.195435703463,3.4965949999999996e-29,1241.345419773787,4.277e-42,1.0,2.519381720417224,1.4741785e-35,0.8353625747564732,0.6269846440872553,6.2352806e-14,1.2353298818442584,3127.4229593017244,55.92336684519025,-12.203105120412802,3669.80236356829,4.32603230094597,0.7094040979522048,0.00027249423836210666,3.7048051689726416,2.9990411657828884,11.886423572844624,6.5353864129361625,3.0689050421646766,62.499482582323004
0.0,0.0,3.0850845e-08,6.922444e-37,7e-44,0.0,1561.0487777018914,1.3597192e-29,1174.956277584278,1.7015999999999995e-41,1.0,2.273499225454485,1.0390038e-28,0.8744367336369402,0.5882473626429774,6.745412e-16,1.256333598420161,2671.2621870307416,51.68425473034067,-13.421073298538019,3206.067956769333,5.206498426060553,0.6492407921686328,0.00031190854763031063,4.39495912453812,3.4982421309632885,14.63527965402543,6.663149204807367,3.3802711625602937,67.96961010341016
0.0,0.0,7.480461e-08,3.0657259999999994e-39,8.213999999999997e-42,0.0,1653.921063519427,1.2731638e-29,1204.8414103534724,1.3669262e-38,0.9999999,2.4462660693050617,9.515441e-27,0.8955631551581946,0.6366731399241197,4.072247e-09,1.261610438701661,2947.362661041356,54.28961835416929,-13.9612427583437,3571.224415402856,4.660801015029056,0.6266249041824401,0.0002800160067474208,3.9149810876910354,3.1031616159739386,15.234666806153744,6.2089300472732365,2.920573989456002,57.82353805317218
0.0,0.0,6.3599264e-09,1.5281685e-27,5.777270999999999e-33,9.139674999999999e-35,1798.0950957261844,1.4197086e-24,1308.9595376144894,5.2069415e-25,1.0,2.5799193319742217,2.596298e-22,0.7008743649709837,0.5587745839812982,2.3422567e-10,1.242224803729945,3377.010015863661,58.11204708030565,-12.279965797160175,3760.5355599140016,4.872664086570405,0.7006302729807792,0.00026591957024942183,4.16592683258119,3.3536013933005044,12.716475043480635,6.676891527145313,3.413935969117462,66.25747006793435
0.0,0.0,6.927968e-10,1.3201365e-33,2.67e-42,5.0178763e-37,1557.4590614408442,1.6013777999999999e-28,1145.8864658510847,2.0321126e-30,1.0,2.349078245409085,8.127381e-28,0.8866108951051724,0.6003855639393796,4.268997e-13,1.2498704478015137,2691.776968639484,51.88233773298466,-12.818905672377145,3266.3112209829546,4.613120159021456,0.6526737549712605,0.00030615576175838577,3.9411558685233565,3.1532515033503965,13.46064896108591,6.532758225209397,3.0108624563221515,62.063052114556896
0.0,0.0,2.872301e-10,8.90864e-40,7.2793e-41,0.0,1506.6577648988246,7.0531075e-30,1102.3311016589673,1.3308e-40,1.0,2.5010805965591443,5.7111707e-30,0.8932380911387484,0.6225317876901468,9.108780999999999e-17,1.2433085744065842,2757.018929342909,52.50732262592437,-11.919382466323011,3272.688291104614,4.168909495184028,0.7121629323978356,0.00030555919508682414,3.522203215250768,2.832927631768221,12.528397191099545,6.0658152723376455,2.968942810991438,53.03345890474327
0.0,0.0,1.4412959e-09,2.3594142999999998e-23,4.899349299999999e-25,5.158477999999999e-35,1627.9587234180826,2.8617733e-22,1167.6394166647008,3.229006e-19,1.0,2.6180705337428987,9.442784999999999e-22,0.8637396870475341,0.6327663582733676,4.5727995e-09,1.2443362817893686,3056.9623508065997,55.289803316765386,-12.773701910718064,3602.7161124042714,4.604857491363284,0.7140670562102127,0.00027756835920459197,3.920070074007417,3.150330124884179,13.249417985848556,6.05176670260747,3.2881770331253253,52.73022463431296
0.0,2.269447e-38,1.6290735e-06,3.9805764e-29,3.376519e-29,1.6750342e-29,1580.8765379663516,8.1849330000000015e-19,1160.108805333119,1.3532411999999998e-25,0.99999833,2.415991995567981,1.1872176e-18,0.8915116778707063,0.6219317640700665,1.31796725e-08,1.2360037185379271,2802.8135876727492,52.9416054504654,-12.551998986361545,3378.783356068834,4.339555366938936,0.6640954403262956,0.000295964521727574,3.693472276632967,2.9882371883168664,11.954047742500586,6.465903197268203,2.881878932227652,64.28081105818637
0.0,0.0,2.8622835e-09,7.23085e-40,0.0,0.0,1537.2728502295429,2.3821722000000002e-35,1128.958699264409,2.2483049e-38,1.0,2.4905459470659306,1.2598698e-34,0.8453849849390561,0.5956450656563819,1.0654572999999999e-15,1.2650409907456883,2811.7235128577986,53.02568729264901,-14.54871599830128,3282.259201706215,4.364475519525087,0.7024166913865291,0.00030466819911120085,3.67019450214614,2.901245516149413,15.120653850753813,6.353417919026259,3.065680454062314,58.56145830429887
0.0,0.0,1.17734686e-07,2.5247574e-27,3.3257167e-33,1.6879300999999994e-36,1570.184915857951,1.5326606000000002e-16,1174.468496172307,7.634175000000001e-22,0.9999999,2.334347493330679,3.98401e-17,0.8828240209995284,0.599385333067063,1.4670556e-10,1.25504390936793,2741.617590035677,52.36045826800675,-14.460637889141864,3277.444397452708,4.6742471233593115,0.6641444984319947,0.0003051157788602665,3.942054872441206,3.1409696848188515,13.846598688567187,6.273108584334625,3.104375511290664,59.2496615895186
0.0,0.0,7.328004e-11,2.4685453e-38,0.0,0.0,1510.3555455276926,3.2798454999999996e-25,1116.7837178857026,4.328622499999999e-35,1.0,2.4320868993438722,2.3756999e-29,0.9153649869326214,0.6276168795618905,2.520009e-16,1.2447217488131008,2716.11504967036,52.11636067177331,-14.202105015864673,3253.642371009853,4.762647082706922,0.6992113042655529,0.00030734785387295766,4.071869753117455,3.271309235979984,12.846502846206816,6.087732066578322,3.3300966784560373,55.60427214907686
0.0,0.0,9.903991e-08,1.167902e-29,4.4662317e-35,1.03256e-40,1715.7397815572879,2.0246435e-17,1260.804784901019,6.362934700000001e-24,0.9999999,2.4497622893412165,9.6381495e-20,0.8348594702153953,0.6132085917960876,1.6738538e-12,1.2534373831547854,3088.6720162714805,55.57582222757914,-15.078063082757337,3647.370977228687,5.326550879987564,0.6530356715888224,0.00027417008202434376,4.4974087996519545,3.5880602095434506,14.155971299820411,6.138034761556631,3.4784277311647114,57.23526339496542
0.0,0.0,7.923231e-12,8.0416735e-29,7.0354724e-32,6.007758999999998e-39,1743.4027107077047,1.00936036e-20,1267.0168167455533,2.9688025e-28,1.0,2.4877877543397746,9.721212e-24,0.8096938688222932,0.60152674126622,1.0848963400000001e-10,1.279351733435978,3152.068921242149,56.14328919151558,-14.891528871508848,3704.376912366393,5.526174941518396,0.5906772813779874,0.0002699509320073993,4.625278583705907,3.6153299071895684,18.717696612930524,6.117585399164867,3.2641859908752444,60.630742675878
0.0,0.0,2.3805335e-08,7.825726e-27,4.2840664e-30,5.91068e-36,1531.010763174241,2.0245896e-17,1126.9927481418508,3.3120085e-24,1.0,2.4091053128073883,2.5122977e-19,0.9119515660297536,0.6150552275558702,1.4401169e-09,1.2566158059249743,2715.0442170439305,52.106086180444706,-15.554463391969,3272.34193472416,4.9356270409904095,0.6394261346568784,0.0003055915365654764,4.1480503836252485,3.300969448312754,13.914006841301893,6.1929323269944545,3.155968920928464,57.58556818488732
0.0,0.0,1.493643e-08,3.301171e-33,4.5408336e-31,1.8824299999999995e-40,1545.7132397191147,6.0706304e-31,1152.1188829459898,2.8732194999999995e-34,1.0,2.3500925452317967,1.2449432999999996e-29,0.8850125935445333,0.5949621933170086,7.052075e-14,1.2556172988704426,2707.585998032156,52.03446932593968,-14.986375863835368,3234.1810194690747,5.625390663637271,0.6452855613104512,0.00030919728796261414,4.743842024689438,3.7780954666338338,14.685998327814506,5.845270908706051,3.6299833719757486,53.556448592594
0.0,0.0,7.992655400000002e-07,1.1325044e-36,1.3749999e-38,0.0,1588.9442903691306,3.5874137000000004e-21,1193.924612811046,7.060778999999999e-36,0.99999917,2.2549503070998043,1.7293277e-22,0.9482917369124548,0.6343229326667665,2.8953592999999995e-08,1.257575849070211,2692.240672312283,51.88680634142251,-13.98084324942694,3327.530197521828,5.181078161063874,0.60104271327154,0.0003005231930711698,4.368035917616737,3.4733777058825086,15.243730658753956,6.180629905004486,3.114049275597752,61.45059359606944
0.0,0.0,5.0774865e-06,2.0040981999999997e-35,1.2605999999999992e-41,0.0,1560.196109051915,9.935026999999999e-27,1131.6903537286307,3.942295999999999e-31,0.9999949,2.5451129907843737,1.2393764999999998e-25,0.9396576462214752,0.6545058291470002,2.828504e-15,1.2509527407965302,2880.2798208201007,53.66823847323575,-14.845798467644482,3471.737509744264,4.360590070031404,0.7004987203944362,0.00028804020960491983,3.6699814487636315,2.933749077064904,13.304659089249025,6.605916506813957,3.054587764221683,63.531305046982915
0.0,0.0,4.4128026e-12,0.0,0.0,0.0,1695.4691405412502,4.5859956e-36,1218.6693597989633,0.0,1.0,2.5477373026589034,4.8014639999999995e-36,0.8443845293208497,0.6231793272611887,2.8342813999999998e-18,1.2451541666388717,3104.849387567263,55.721175396497706,-15.134048937193484,3683.4614232301387,5.604163826143466,0.6460035288011904,0.00027148377167557515,4.782742416071859,3.841084537332623,13.433499577272162,6.099774633989662,3.620309607668661,56.87771435942154
0.0,1.7699999999999996e-43,1.6664083e-08,3.4159656999999997e-25,1.8144679e-26,1.806761e-32,1693.9051628394107,3.6806586e-16,1223.699190618635,3.9424797e-23,0.9999993,2.5597156229146023,1.7419385e-17,0.8056935213751655,0.6014450277672782,7.441284e-07,1.2429379347405851,3132.321935974474,55.967150507904854,-13.685644959135015,3642.209022457547,4.384300302630614,0.7036534383435021,0.00027455865213503293,3.7179228501039017,2.9912377329443025,12.664527694812412,6.353237127347945,3.085027982676489,56.836283416812286
0.0,0.0,1.3955025e-05,9.090412e-36,8.87e-43,0.0,1541.6444801847103,6.3369995e-32,1142.7797829132462,1.6781131e-32,0.99998605,2.40627062640965,8.835866e-30,0.8741325951719752,0.5981773389656514,2.0528894e-13,1.2463600998654722,2749.8374240789412,52.43889228501057,-12.983659120709738,3257.7473981662833,4.846167831843441,0.6615832377833952,0.00030696057053498953,4.122629422225499,3.3077353989994402,13.628536271985142,5.928646132426296,3.2061434050327198,55.0897429927473
0.0,3.5059982e-33,1.441255e-07,5.47022e-25,2.1449637e-19,7.249890599999999e-29,1642.3801315237656,7.9452365e-12,1198.039658252162,1.63398e-22,0.9999945,2.4554267117132538,2.966283000000001e-14,0.8696335288994849,0.6202238084820101,5.4106736e-06,1.2423505905733263,2941.6985785641773,54.23742783875519,-13.979193684086887,3522.116176962309,4.9430786467980585,0.6658606622331883,0.00028392022004863617,4.202243473448571,3.3824940442208824,12.638623034630928,6.571040418910347,3.2914016212276875,62.96795641261746
0.0,0.0,5.810625e-10,4.7634907e-32,6.1077775e-37,6.110526999999998e-37,1524.9213756463141,7.281815999999999e-26,1145.3804714028854,2.2432893e-34,1.0,2.342383272572148,4.6274541999999994e-27,0.8907772971487343,0.6051171362642793,5.6916513e-11,1.2356723180722684,2682.9200569449204,51.79691165450814,-12.693822581014395,3194.8475986287876,4.861291151094284,0.6691034260038402,0.0003130039756604337,4.1372173667792165,3.348150886177942,12.00330766729312,5.786379168338972,3.2527065639993378,53.5818457726863
0.0,0.0,1.4031899e-09,3.6083567e-38,1.634e-42,1.599e-42,1497.0939637934155,1.1902066e-35,1098.195200925883,3.8106687e-34,1.0,2.4352709702980264,2.6638587e-35,0.9339976951180472,0.6443503004418302,2.8387317000000004e-16,1.2212103096328062,2674.4028925354114,51.71462938603942,-12.192097539558473,3251.706387948679,4.404618597389333,0.7026037961193373,0.00030753084094743385,3.797320773989613,3.1094732365397344,10.40235465934629,5.8332309688250055,3.0947017469835765,50.731196949180834
0.0,0.0,3.614137e-11,0.0,0.0,0.0,1510.3199093362482,2.9843494e-34,1106.4322066006607,2.34297e-40,1.0,2.4623172932416737,4.8757577e-35,0.9144451478604576,0.6211354635346943,1.1108736999999999e-18,1.280686044497212,2724.387156112351,52.19566223463738,-15.61190279786361,3267.240491564909,4.687414170891524,0.6492083324412087,0.00030606868474534316,3.8970551709039514,3.042943418996892,17.434488204763753,6.213233953858209,3.0431083373457763,57.61014295589742
0.0,0.0,1.4495224e-09,1.4654941e-34,1.3163309999999998e-39,6.491e-42,1561.1333993425312,9.4081985e-29,1165.5922949136725,1.7317421e-33,1.0,2.3435482452685887,6.1306577999999985e-28,0.9018707889402022,0.6131329949404364,4.8460723e-12,1.2545742045197024,2731.621777443524,52.26491918527689,-13.444527783986056,3286.11946863838,4.534388501557609,0.6568948766245639,0.00030431029959308056,3.8269554834152575,3.0504018571626537,14.210454356547006,5.957106330964506,2.9786165752985263,53.374441029529216
0.0,0.0,5.361859499999998e-13,0.0,0.0,0.0,1779.4424732715465,2.9442364e-37,1283.4326055638835,0.0,1.0,2.5959605910868624,3.3199555999999996e-37,0.7506839979390756,0.588474094456817,2.0352746e-18,1.250621262077087,3331.740465359772,57.721230629290744,-12.98385724070434,3798.1731846917296,4.844709462334868,0.6886988539974781,0.00026328446634040544,4.116958562801149,3.2919307288631274,13.664813538254284,6.323014419293635,3.336545854660762,56.72335842260581
0.0,0.0,4.402572199999999e-07,1.8402300000000002e-40,0.0,0.0,1682.8149518180219,4.8235011999999996e-32,1225.10638164319,3.4770112999999994e-38,0.9999995,2.5726876347692995,2.1579790999999997e-30,0.8071388938741074,0.6058513276908274,4.078988e-15,1.2402149265966118,3151.816039330393,56.14103703468964,-12.612134735832456,3632.426893915484,4.821071530697067,0.6987641054969584,0.0002752980388056964,4.104086932640517,3.309173954149158,12.750226313504012,6.42135362487809,3.3687917356843875,63.060866735576106
0.0,0.0,2.1719406e-12,1.8349005999999999e-31,1.71447e-40,0.0,1580.442461355089,1.7204966e-17,1165.3268007538402,2.6096313000000003e-31,1.0,2.4345440330521453,3.3220638e-19,0.9188555533733282,0.641142517741082,9.128467400000001e-10,1.267437685136802,2837.0394093310083,53.26386588796393,-14.944690584998165,3420.57011962883,5.287673543274975,0.6651550553581822,0.00029234892577162283,4.4345922852810915,3.498864155047149,15.845420262559793,6.227487989718162,3.5171227883930616,58.46340564232221
0.0,0.0,2.488676e-07,1.3599999999999999e-43,0.0,0.0,1520.1879023511667,4.979667999999999e-27,1119.121184794471,1.5407403e-36,0.99999976,2.469618304000185,6.3992147e-28,0.8982230848660016,0.6188969908018429,5.1481608e-18,1.2287708309540082,2763.802162362799,52.57187615410733,-13.11778147392039,3281.9020163289983,4.332786105187257,0.7328578823083641,0.00030470135763485077,3.689626766398009,3.0026972267346315,11.086123857772806,6.344662995726472,3.1753164495426383,57.60397156418084
0.0,0.0,1.5427945e-08,1.2906439e-32,6.8832846e-38,0.0,1789.9103249251802,7.466251e-19,1311.3351490955056,9.223232e-30,1.0,2.4532682285333016,6.3099883e-20,0.7961287819040971,0.6023590509410337,8.6631574e-10,1.2494780235691674,3217.0568582349842,56.71910487864722,-13.451831850248954,3772.0731345407867,5.119395255963274,0.6227717616135088,0.00026510620667532207,4.344255712473011,3.476856439670326,13.740112713329856,6.2916592265647475,3.1882148019520877,62.95251620674946
0.0,0.0,6.9604615e-09,2.6235e-41,2.073e-42,0.0,1778.3877897379255,1.5412978499999999e-30,1288.970444179962,7.702e-42,1.0,2.6381402864061982,1.4837726999999999e-31,0.7078181039996301,0.5660688100959568,1.0226557e-13,1.2428776948972051,3400.4848567780487,58.31367641281118,-12.680559445393893,3768.362607845111,4.529382886845768,0.7152868928345485,0.00026536724409645835,3.847289742902788,3.0954692957306515,12.715490666699292,6.553821324171087,3.2398082115898883,63.610865812792255
0.0,0.0,4.097231e-10,2.4722526e-35,1.7092534999999997e-37,1.5679999999999995e-42,1498.4465015008136,6.4036393e-27,1107.3173728591319,4.0444413e-36,1.0,2.3840160084999686,4.226345e-30,0.9495099273387542,0.643119317961626,4.6043343e-12,1.2393058030171615,2639.8623433862995,51.379590728092616,-12.99794361157332,3228.9097984347936,4.286824063854822,0.6674200843006252,0.0003097020550046792,3.6449262473709214,2.9411031873627462,12.186047088999713,5.781908126832371,2.8611124780799337,51.19427952112788
0.0,0.0,3.0645767e-11,1.5569999999999997e-42,2.999999999999999e-45,0.0,1618.7673621221757,6.589405699999999e-31,1200.7856335019287,2.1999999999999999e-44,1.0,2.3495531153240523,1.8496144999999998e-33,0.8693680226569885,0.5970785114987252,5.2559133e-14,1.2399883962041156,2821.3096260308225,53.11600160056122,-13.011463280475704,3381.6425936412597,4.626543477743788,0.6967804985699952,0.0002957142785817669,3.9286794823433233,3.1683195539328417,12.257594630179286,6.96112823424121,3.2236852710780752,67.8641220856283
0.0,0.0,3.2064292999999996e-10,6.507572299999998e-38,2.934e-42,0.0,1596.8739508722995,1.994016e-31,1181.9941743938616,3.11209e-40,1.0,2.4157196981829383,2.5776936e-31,0.915427194618658,0.6428470035789057,3.7147278e-15,1.2544907630457447,2855.36661022073,53.43563053076785,-13.594813638504885,3442.8859757738264,5.029738893585768,0.6585937923408021,0.00029045399906839467,4.268722122451206,3.4027529322633585,14.532813706824035,5.617534937284278,3.3125548124106814,49.77580848996155
0.0,0.0,3.888266e-08,8.1e-44,0.0,0.0,1529.9870818069917,8.801933999999997e-32,1133.546834038296,1.822e-42,1.0,2.3560168332680287,1.2252003e-33,0.930328740805905,0.6271500624931776,1.8776688999999999e-16,1.251408764662624,2670.6554222919062,51.67838447834749,-13.174149171097419,3256.052734674968,4.503270698315509,0.6661313448475601,0.00030712033295732965,3.835696379940248,3.0651026972584288,13.734993074624727,6.3795225999301515,2.9997697664815206,60.60013501278885
0.0,0.0,2.7212924e-10,7.543107e-29,9.787999999999999e-42,5.999999999999998e-45,1516.6742024695382,3.6321016000000014e-20,1122.4260152870436,9.884335999999997e-29,1.0,2.434505989049587,6.3054104e-22,0.8973599110211575,0.6158097996540863,1.6790251e-11,1.2429526260057142,2732.552856481371,52.273825730296146,-13.63190080430455,3249.154252791629,4.544816352476634,0.6965391865637163,0.00030777239927615423,3.859114627333109,3.104796230033765,12.40344926205178,6.2193634109405265,3.1656426852355506,60.17640401412155
0.0,0.0,2.158988e-12,3.5687442e-36,8.821364e-39,1e-45,1578.4967125791352,7.316796e-24,1180.9699356084398,2.6788242e-38,1.0,2.2442235094799305,1.1320583e-25,0.9523941143521696,0.6280060195301446,3.084903e-11,1.2630188480311997,2650.3604934814607,51.48165200808401,-13.452057475123036,3297.218965401726,4.821606124844687,0.6034257515609679,0.00030328589350394025,4.06734084113354,3.220332655742813,15.470815999466438,6.592290528212308,2.9094812996153707,66.89126035350239
0.0,0.0,2.4878826e-08,4.6440899999999997e-29,6.656944999999998e-37,1.2022e-41,1646.2015761480404,8.321367e-25,1210.645938225277,3.7375940000000006e-25,1.0,2.415748672183081,1.2658933000000002e-24,0.8918201587624257,0.6173539346431495,5.570899400000002e-14,1.2640968191632365,2924.6163177515527,54.07972187198778,-14.301942687974751,3513.9260714821307,4.876031712457098,0.632692354070417,0.0002845819689024398,4.109468981202321,3.250913157049605,15.386639035238867,6.2003573124392855,3.085027982676489,58.682187540500536
0.0,0.0,2.1593949e-09,9.231489999999996e-40,0.0,0.0,1522.4027145167954,1.6669888e-26,1111.838804963191,5.370199999999999e-41,1.0,2.5431524315393106,3.1048253e-30,0.9392517557370148,0.6478824538597823,9.415923000000001e-13,1.233650858758615,2827.5755603219004,53.17495237724149,-12.444378258469396,3380.2980847772096,4.319900125254117,0.7298188016883009,0.00029583189852498123,3.674416984810058,2.9784901933335584,11.359203436150944,5.826571830136197,3.1527443328261007,51.33082158808154
0.0,0.0,1.6517643e-12,2.0347924e-34,3.6000000000000004e-44,0.0,1551.4979054092566,1.9495537999999999e-19,1165.5028364432005,4.574977e-33,1.0,2.302552909032317,6.908165e-24,0.8943094019919751,0.5984381068820256,1.3654681999999998e-10,1.2417110074710034,2683.6319465377082,51.8037831295911,-12.868864315165277,3222.6762123192266,4.987950394605248,0.6676282671250553,0.00031030110818372947,4.2630602503124395,3.4332145118009607,13.090004340126074,6.040651357388545,3.3300966784560373,55.93291529482168
0.0,0.0,1.0310894e-09,1.495e-42,0.0,0.0,1547.9287476854295,3.1534889999999998e-31,1145.5527892368898,4.465e-42,1.0,2.378817523511187,1.2950232e-32,0.8797642139172918,0.6014710976038072,2.7225027e-17,1.2423053529974457,2725.061049143831,52.20211728602425,-11.679748736493854,3260.722082215361,4.227001042585895,0.6939842957954137,0.0003066805372509981,3.591469865133636,2.8909718987108164,12.699703947852685,6.386821733874444,2.933472341865452,58.6428398917486
0.0,0.0,4.7861184e-11,5.434990999999998e-26,9.561168999999999e-29,1.4728549e-31,1540.8886306937106,2.8097744e-22,1144.3788852783985,4.2187066e-24,1.0,2.3700052692271845,3.7860433e-23,0.8900124811377889,0.6107943677170568,7.885101e-09,1.2451431845785212,2712.183988102136,52.078632740329645,-13.392650211521095,3253.04560508654,4.2095016293499725,0.6731224644114848,0.00030740423633667365,3.5936730405358976,2.8861524401728533,13.007457411937619,6.190180702835836,2.8335101106922145,57.43166371690759
0.0,0.0,2.1186047e-06,1.7801863e-32,2.5106982e-37,2.58e-43,1536.0378845494529,5.3854587e-22,1118.98887911443,4.9470962999999995e-33,0.99999785,2.5383881584919936,3.0376436e-22,0.8860908859422527,0.6184891247007248,1.3268935999999998e-11,1.2523521437183462,2840.4281202282978,53.295666992995756,-12.798574491763908,3351.9486114124416,5.5741597154960525,0.7284791716445128,0.0002983339292837848,4.726427496047736,3.7740403286367576,14.88897491572031,6.214968318775619,4.0606592521587785,55.16205287304893
0.0,0.0,3.3138756e-11,8.877029999999996e-40,1.3000000000000002e-44,0.0,1844.130061034582,7.682356999999998e-35,1330.113762185002,7.7377e-41,1.0,2.556223722435522,2.9350344e-34,0.7272896919430053,0.5762496463353232,3.7091572999999986e-18,1.2278533201280737,3400.0683524352635,58.31010506280418,-11.784969483485613,3879.222448030359,3.921522318495916,0.6687436014672373,0.00025778361859803655,3.3651298616757086,2.740661124998793,10.86161522110842,6.325179877475373,2.6224929585051093,58.62557583649669
0.0,0.0,9.137112e-09,2.8565459999999998e-39,1.08616e-40,0.0,1887.984203849972,1.3051828999999998e-28,1388.4170974670176,2.5529999999999997e-42,1.0,2.4440845038512395,1.8546913e-29,0.7122533458146062,0.5623935899919325,3.6240508e-14,1.248815508031222,3393.4087128012543,58.25297170789876,-13.422867077324725,3871.2644124871204,5.147570074861597,0.6281330780080926,0.0002583135362116852,4.384271334234817,3.5107438256806165,13.629864330694936,6.805864451443963,3.2333590353851624,70.58249035512372
