score 0,score 1,score 2,score 3,score 4,score 5,score 6,score 7,score 8,score 9
1.0,1.00936036e-20,9.721212e-24,8.0416735e-29,0.0,2.9688025e-28,7.0354724e-32,6.007759e-39,1.08489634e-10,7.923231e-12
1.0,2.0245896e-17,2.5122977e-19,7.825726e-27,0.0,3.3120085e-24,4.2840664e-30,5.91068e-36,1.4401169e-09,2.3805335e-08
1.0,6.0706304e-31,1.2449433e-29,3.301171e-33,0.0,2.8732195e-34,4.5408336e-31,1.88243e-40,7.052075e-14,1.493643e-08
0.99999917,3.5874137e-21,1.7293277e-22,1.1325044e-36,0.0,7.060779e-36,1.3749999e-38,0.0,2.8953593e-08,7.9926554e-07
0.9999949,9.935027e-27,1.2393765e-25,2.0040982e-35,0.0,3.942296e-31,1.2606e-41,0.0,2.828504e-15,5.0774865e-06
1.0,4.5859956e-36,4.801464e-36,0.0,0.0,0.0,0.0,0.0,2.8342814e-18,4.4128026e-12
0.9999993,3.6806586e-16,1.7419385e-17,3.4159657e-25,1.77e-43,3.9424797e-23,1.8144679e-26,1.806761e-32,7.441284e-07,1.6664083e-08
0.99998605,6.3369995e-32,8.835866e-30,9.090412e-36,0.0,1.6781131e-32,8.87e-43,0.0,2.0528894e-13,1.3955025e-05
0.9999945,7.9452365e-12,2.966283e-14,5.47022e-25,3.5059982e-33,1.63398e-22,2.1449637e-19,7.2498906e-29,5.4106736e-06,1.441255e-07
1.0,7.281816e-26,4.6274542e-27,4.7634907e-32,0.0,2.2432893e-34,6.1077775e-37,6.110527e-37,5.6916513e-11,5.810625e-10
1.0,1.1902066e-35,2.6638587e-35,3.6083567e-38,0.0,3.8106687e-34,1.634e-42,1.599e-42,2.8387317e-16,1.4031899e-09
1.0,2.9843494e-34,4.8757577e-35,0.0,0.0,2.34297e-40,0.0,0.0,1.1108737e-18,3.614137e-11
1.0,9.4081985e-29,6.1306578e-28,1.4654941e-34,0.0,1.7317421e-33,1.316331e-39,6.491e-42,4.8460723e-12,1.4495224e-09
1.0,2.9442364e-37,3.3199556e-37,0.0,0.0,0.0,0.0,0.0,2.0352746e-18,5.3618595e-13
0.9999995,4.8235012e-32,2.1579791e-30,1.84023e-40,0.0,3.4770113e-38,0.0,0.0,4.078988e-15,4.4025722e-07
1.0,1.7204966e-17,3.3220638e-19,1.8349006e-31,0.0,2.6096313e-31,1.71447e-40,0.0,9.1284674e-10,2.1719406e-12
0.99999976,4.979668e-27,6.3992147e-28,1.36e-43,0.0,1.5407403e-36,0.0,0.0,5.1481608e-18,2.488676e-07
1.0,7.466251e-19,6.3099883e-20,1.2906439e-32,0.0,9.223232e-30,6.8832846e-38,0.0,8.6631574e-10,1.5427945e-08
1.0,1.54129785e-30,1.4837727e-31,2.6235e-41,0.0,7.702e-42,2.073e-42,0.0,1.0226557e-13,6.9604615e-09
1.0,6.4036393e-27,4.226345e-30,2.4722526e-35,0.0,4.0444413e-36,1.7092535e-37,1.568e-42,4.6043343e-12,4.097231e-10
1.0,6.5894057e-31,1.8496145e-33,1.557e-42,0.0,2.2e-44,3e-45,0.0,5.2559133e-14,3.0645767e-11
1.0,1.994016e-31,2.5776936e-31,6.5075723e-38,0.0,3.11209e-40,2.934e-42,0.0,3.7147278e-15,3.2064293e-10
1.0,8.801934e-32,1.2252003e-33,8.1e-44,0.0,1.822e-42,0.0,0.0,1.8776689e-16,3.888266e-08
1.0,3.6321016e-20,6.3054104e-22,7.543107e-29,0.0,9.884336e-29,9.788e-42,6e-45,1.6790251e-11,2.7212924e-10
1.0,7.316796e-24,1.1320583e-25,3.5687442e-36,0.0,2.6788242e-38,8.821364e-39,1e-45,3.084903e-11,2.158988e-12
1.0,8.321367e-25,1.2658933e-24,4.64409e-29,0.0,3.737594e-25,6.656945e-37,1.2022e-41,5.5708994e-14,2.4878826e-08
1.0,1.6669888e-26,3.1048253e-30,9.23149e-40,0.0,5.3702e-41,0.0,0.0,9.415923e-13,2.1593949e-09
1.0,1.9495538e-19,6.908165e-24,2.0347924e-34,0.0,4.574977e-33,3.6e-44,0.0,1.3654682e-10,1.6517643e-12
1.0,3.153489e-31,1.2950232e-32,1.495e-42,0.0,4.465e-42,0.0,0.0,2.7225027e-17,1.0310894e-09
1.0,2.8097744e-22,3.7860433e-23,5.434991e-26,0.0,4.2187066e-24,9.561169e-29,1.4728549e-31,7.885101e-09,4.7861184e-11
0.99999785,5.3854587e-22,3.0376436e-22,1.7801863e-32,0.0,4.9470963e-33,2.5106982e-37,2.58e-43,1.3268936e-11,2.1186047e-06
1.0,7.682357e-35,2.9350344e-34,8.87703e-40,0.0,7.7377e-41,1.3e-44,0.0,3.7091573e-18,3.3138756e-11
1.0,1.3051829e-28,1.8546913e-29,2.856546e-39,0.0,2.553e-42,1.08616e-40,0.0,3.6240508e-14,9.137112e-09
1.0,1.6998866e-26,9.850534e-29,1.6116177e-36,0.0,2.5239003e-35,5.2229e-41,0.0,2.3566514e-13,7.7233725e-10
1.0,2.6228923e-18,7.841233e-20,2.249954e-29,0.0,5.4711875e-33,1.4028463e-33,3.56e-43,8.324379e-11,6.241841e-09
1.0,9.768797e-31,1.3948801e-32,9.04e-43,0.0,0.0,0.0,0.0,3.198598e-14,3.9905038e-10
1.0,3.8905488e-24,3.8734283e-25,1.8938463e-32,0.0,2.7259099e-33,7.840216e-35,4.485346e-39,5.137075e-12,3.76053e-08
1.0,2.3783325e-34,1.4359824e-33,0.0,0.0,1e-44,0.0,0.0,8.246472e-18,2.5987712e-10
1.0,6.559653e-26,2.3233885e-27,3.9073636e-35,0.0,9.122e-41,3.0213421e-38,0.0,2.0734743e-14,8.6054186e-10
1.0,5.2874123e-30,7.111138e-30,9.707e-42,0.0,3.276e-42,0.0,0.0,1.935403e-13,5.236721e-10
1.0,9.946724e-26,3.8358404e-27,4.0553834e-34,1.42e-43,4.2533931e-35,3.7532302e-37,7.829e-42,5.2250853e-11,1.2723642e-12
1.0,6.2877146e-20,6.742066e-24,1.4353347e-35,0.0,3.3420324e-34,8.41e-43,0.0,2.5231033e-11,1.121113e-09
0.9999995,6.5051124e-23,3.6600283e-20,4.3652903e-32,2.8e-44,9.530506e-36,1.9403167e-33,1.3020739e-36,1.3317965e-08,5.192586e-07
1.0,3.256501e-36,1.3897799e-34,0.0,0.0,1.1e-43,3e-45,0.0,2.3248722e-17,3.58712e-11
0.99999547,1.2086267e-19,1.4184615e-18,2.3955333e-32,0.0,4.964688e-32,9.790508e-30,3.59202e-40,1.999087e-12,4.5169086e-06
1.0,3.1088106e-28,9.2944356e-30,4.953943e-33,0.0,3.899591e-35,3.7605678e-37,0.0,5.4370252e-14,1.225141e-12
0.99983513,5.297264e-21,1.9285158e-19,9.11638e-26,2.6735993e-35,1.9775637e-21,1.0554148e-25,6.080183e-28,1.1903177e-11,0.00016485876
0.99999976,3.364965e-21,4.0096285e-22,7.3112273e-28,1.7366765e-26,3.7247118e-25,6.8201325e-24,2.760143e-28,3.0842567e-10,1.988271e-07
0.9999931,1.1589605e-21,5.2798485e-26,6.238e-41,0.0,1.9501502e-34,2.071133e-39,1.87513e-40,5.69885e-10,6.8914283e-06
1.0,2.7405005e-30,1.6925375e-32,2.07e-43,0.0,8.73e-41,0.0,0.0,1.3870749e-13,3.0458286e-12
1.0,2.1450753e-25,1.26106195e-27,1.469257e-39,0.0,1.8657e-41,1.768e-42,0.0,1.6909066e-11,1.6595552e-08
1.0,1.4318766e-30,3.2542865e-31,7e-45,0.0,1.18e-43,0.0,0.0,1.5356813e-15,2.9881748e-13
1.0,2.3612645e-27,2.313052e-26,1.7482545e-35,0.0,7.537061e-38,1.5e-41,0.0,2.0368078e-15,8.2219e-09
0.9999999,9.541949e-25,1.4711044e-29,1.890252e-39,0.0,1.0205304e-34,0.0,0.0,6.8051895e-13,9.0063935e-08
0.99999905,1.3316645e-22,1.3335736e-18,5.93349e-29,0.0,1.7854288e-28,6.2883274e-29,4.6518e-41,1.4716443e-11,9.4766244e-07
1.0,1.17310845e-29,1.1147978e-30,2.65e-43,0.0,4.06434e-39,7.4e-44,0.0,3.1564004e-13,1.5207403e-11
1.0,9.156968e-16,9.842601e-23,6.008348e-34,0.0,7.8381646e-32,2.6742e-41,1.08162e-40,4.507915e-11,2.8446141e-11
0.9999999,1.889361e-21,4.8501982e-26,6.7706236e-31,0.0,2.3979626e-28,1.157006e-39,1.7679987e-35,7.44577e-12,1.6734718e-07
0.9349801,2.91966e-14,7.2547107e-16,6.45403e-29,2.353431e-28,3.017593e-27,4.5160936e-25,1.9042576e-31,1.1796192e-08,0.06501985
1.0,3.276129e-19,3.1110534e-20,3.977105e-30,0.0,2.156325e-31,3.4466582e-35,0.0,4.0638343e-10,1.0644275e-11
1.0,1.7945042e-29,1.1846879e-30,8.804457e-31,3.393e-41,1.6932552e-31,4.6966623e-30,4.7254737e-36,3.0974626e-14,3.263378e-10
0.999997,3.1658508e-13,2.7287622e-11,1.432724e-16,7.929933e-39,2.6389938e-17,1.0894377e-19,8.216667e-36,1.28297595e-08,3.0291403e-06
1.0,1.6712093e-27,2.6387843e-29,0.0,0.0,8e-44,0.0,0.0,5.009816e-14,1.1548556e-13
0.999984,3.429834e-13,1.3300398e-15,9.804888e-32,0.0,1.1242154e-27,1.1732842e-33,3.45861e-40,1.5677819e-05,2.6320862e-07
1.0,2.105556e-22,4.637461e-25,8.526323e-37,0.0,4.58332e-40,4.57e-43,0.0,1.294135e-16,1.9193282e-12
1.0,6.773044e-26,1.484303e-26,1.5497471e-29,0.0,5.973337e-34,2.4784472e-35,4.35575e-40,1.923841e-11,1.527437e-12
1.0,2.9369921e-28,3.988717e-28,3.1917366e-36,0.0,7.1016045e-35,7.3644e-41,0.0,2.2684453e-13,7.243974e-10
0.9999441,1.4139185e-14,4.512006e-15,6.8479965e-21,4.354306e-24,2.9013465e-16,1.721192e-20,1.3894932e-22,7.1877237e-09,5.585301e-05
0.999998,5.63371e-17,4.431875e-19,1.4463208e-25,0.0,3.125686e-23,1.1233356e-26,1.214228e-38,3.484925e-09,1.9976003e-06
0.9999999,6.074926e-20,2.6587505e-21,1.0817021e-32,0.0,1.1542747e-27,1.8325086e-38,1.67e-43,5.207489e-13,1.3818136e-07
1.0,1.4760546e-32,1.5575451e-31,2.37845e-40,0.0,2.6454e-41,1.8513e-41,0.0,4.56661e-13,3.8262024e-12
1.0,1.127522e-29,2.792491e-33,0.0,0.0,0.0,0.0,0.0,1.6982991e-18,1.4558708e-12
0.9999999,1.5815421e-23,9.565164e-25,7.1892e-41,0.0,1.0368942e-34,0.0,0.0,7.465269e-15,7.830146e-08
1.0,1.8552418e-23,3.1845928e-24,9.903e-42,0.0,9.0109e-41,0.0,0.0,7.248531e-11,1.2717292e-11
1.0,6.178625e-20,2.0885399e-23,2.2268725e-30,4e-45,2.5228298e-29,8.8039584e-30,3.3701396e-38,2.8669933e-09,1.40692915e-08
0.99999845,4.8262802e-15,1.3011274e-16,1.388013e-27,0.0,7.7523754e-29,6.747726e-36,2.21337e-37,3.5924053e-08,1.5647416e-06
1.0,8.965367e-26,3.4279705e-29,1.453288e-38,0.0,1.1850085e-38,1.2271783e-34,1e-45,1.8397633e-10,2.5090254e-09
1.0,1.8339535e-26,1.12745495e-26,7.3632835e-37,0.0,5.0183245e-34,3.63608e-40,0.0,3.752004e-12,3.1536747e-09
0.99999726,2.4805799e-26,2.67822e-26,3.445931e-32,0.0,3.6591938e-29,1.5264801e-35,1.1278694e-33,1.2736177e-13,2.7811252e-06
0.99999964,2.3925455e-19,4.4832937e-23,1.5791502e-28,0.0,4.745719e-30,3.3593342e-36,7.9578e-40,5.882097e-11,3.2988655e-07
0.99999964,1.4334832e-22,7.9428795e-24,5.81555e-39,0.0,2.103116e-36,0.0,0.0,6.4489603e-13,3.866273e-07
1.0,1.3304498e-18,1.9061202e-21,3.02811e-34,0.0,9.90945e-35,9.77454e-38,7e-45,6.0173124e-09,8.304073e-09
0.9999598,1.8410542e-22,4.65311e-20,1.0642324e-30,0.0,2.5738503e-28,2.5794118e-37,3.1653e-41,1.3955456e-09,4.0178475e-05
1.0,5.41234e-32,2.154028e-34,9.2e-44,0.0,2.4566e-41,0.0,0.0,4.614363e-17,1.7633335e-10
0.9999924,2.653103e-17,7.030969e-16,1.9628382e-25,6e-45,3.4753916e-25,1.2369067e-27,9.97824e-39,1.7617687e-08,7.658594e-06
0.9999999,1.3519244e-22,9.464311e-30,9.99e-43,0.0,3.2723016e-37,1e-45,1.89e-43,7.660152e-11,1.3342257e-07
1.0,7.178356e-28,3.4768264e-31,3.38111e-40,0.0,4.7046e-41,4.86e-43,0.0,1.5848394e-16,3.2460253e-11
1.0,7.3851354e-31,4.654534e-30,1.3651972e-29,0.0,1.7037311e-32,3.6496245e-30,2.62e-43,4.7775013e-14,3.6776515e-12
1.0,5.101971e-23,1.3594716e-27,6.17356e-35,0.0,5.0901115e-31,2.085e-42,0.0,5.401767e-14,1.7050327e-08
1.0,1.6847113e-24,3.4397046e-23,4.104001e-34,0.0,4.6851847e-33,1.7998227e-38,0.0,1.1696707e-09,6.1262524e-09
0.9999708,6.876004e-21,4.5883744e-24,4.0797e-41,0.0,1.7606383e-35,8e-45,0.0,4.7548944e-12,2.9166431e-05
0.99986994,4.1922033e-24,2.6718122e-23,3.1571604e-30,0.0,5.1336953e-30,1.7502726e-31,4.96193e-40,2.6957131e-11,0.00012999661
0.9999999,7.9373915e-26,7.0920655e-30,0.0,0.0,2.8e-44,0.0,0.0,1.8785008e-15,6.6195895e-08
0.9999925,3.8271212e-24,5.3614293e-21,4.6035576e-29,0.0,3.9377105e-27,7.7118533e-31,2.9213818e-36,1.4292229e-10,7.5227076e-06
0.9999987,7.945133e-27,1.3465262e-26,1.3025782e-38,0.0,1.389419e-32,7.3e-44,0.0,3.1547893e-13,1.3286354e-06
1.0,4.0969028e-25,2.2639998e-26,1.7982242e-30,0.0,5.86155e-29,4.18963e-40,1.65827e-40,1.4106363e-13,1.2366014e-10
2.6822828e-09,0.9911374,0.0017550971,4.7747762e-06,5.91347e-11,0.006474477,4.1380464e-09,0.00024200436,0.00036974862,1.6791448e-05
3.0709688e-10,0.9993254,0.0001839303,3.039761e-07,7.561454e-16,0.00047451473,1.110645e-11,6.761353e-07,1.4568182e-05,5.7718154e-07
6.248204e-11,0.9996582,2.3411587e-05,2.0465917e-07,4.1635706e-17,0.0002977778,8.566569e-14,2.3145651e-07,1.9860838e-05,2.0527393e-07
8.686433e-10,0.98375076,0.0048535657,0.00034426668,7.2769707e-10,0.0106792925,1.119686e-07,4.2317854e-05,0.0003217778,7.805309e-06
1.579513e-08,0.98671824,0.0016161201,1.5554322e-07,8.560611e-21,0.011176664,2.2131972e-13,1.4065639e-08,0.00019816845,0.00029061004
2.3659552e-10,0.7400928,0.0040653427,7.567066e-06,9.829866e-11,0.25392213,4.3145326e-10,0.00090444484,3.421203e-05,0.0009734075
6.458255e-10,0.996512,0.0004524313,6.19126e-07,7.650822e-15,0.002903448,1.9199373e-11,9.643738e-06,0.00011613819,5.7294783e-06
3.5233778e-11,0.85820806,0.00040708273,1.48063955e-05,7.5311694e-11,0.14063124,2.0359578e-10,0.0006940233,5.782618e-06,3.8827715e-05
1.3590332e-08,0.9926644,0.0045508747,2.6845473e-06,2.1242994e-12,0.0019388706,2.1805905e-08,1.0484254e-06,0.00077147735,7.0386675e-05
1.06440835e-10,0.99994516,5.6982403e-06,1.1212182e-09,3.9397638e-19,4.1252297e-05,1.7318349e-15,1.8908365e-10,6.963902e-06,9.911203e-07
1.5415458e-09,0.97551256,0.0036120806,1.0330723e-07,6.9680313e-16,0.0189141,1.4591226e-12,8.914401e-06,1.9020961e-05,0.0019331365
4.5093695e-10,0.9991209,0.00055207324,8.3542616e-08,1.2759118e-16,0.0003098973,4.3812094e-12,1.6092329e-07,3.3846136e-06,1.3612768e-05
1.735792e-07,0.9118107,0.008531843,0.00039867972,1.7986249e-09,0.07437655,4.0703625e-07,6.5832144e-05,0.0006333504,0.0041825273
3.4463812e-10,0.9914654,0.00051742146,1.087747e-06,1.6286237e-13,0.007712951,5.338631e-11,1.7152872e-06,0.0002626221,3.8803202e-05
5.7743945e-11,0.9992793,0.0002892128,1.9491418e-07,7.532723e-15,0.00041394963,3.9046977e-12,7.724184e-06,8.617936e-06,9.0360555e-07
7.085535e-08,0.9730472,0.009576586,1.9544573e-06,1.0509628e-09,0.014091115,1.4708764e-08,0.00011030349,0.00018847905,0.0029843797
5.0788422e-08,0.9973253,0.0013839902,9.169198e-05,1.4328297e-11,0.000387157,4.0148582e-09,8.3709483e-07,0.0007863873,2.4593464e-05
1.0692012e-09,0.99933547,0.00049930235,3.1412e-07,2.756153e-13,0.00014074727,8.437767e-12,3.3822346e-07,2.1060541e-05,2.7305498e-06
5.295559e-08,0.9976573,0.0016360687,4.2977497e-09,5.0702016e-20,4.1987096e-05,5.779769e-13,6.911936e-10,0.00040964704,0.00025485278
1.1868634e-09,0.94726014,0.0025110727,2.181303e-05,1.0795229e-12,0.04977354,1.606972e-09,3.0061703e-05,0.00039755256,5.871323e-06
3.8558375e-07,0.9974261,0.0005140811,1.3924723e-08,1.6006327e-16,0.0006803311,5.5307213e-13,5.055964e-08,0.0001282479,0.0012507029
2.7386352e-10,0.98763674,0.0006094607,9.084554e-06,3.6020584e-14,0.011412687,1.3071623e-10,4.8787413e-05,0.00028295818,3.279886e-07
1.3899655e-08,0.99775404,0.00011917807,1.202263e-09,4.2860492e-17,0.0001552048,1.2971812e-14,4.878524e-08,1.4671831e-05,0.0019569776
3.6425536e-08,0.9976726,0.00082727236,4.080776e-07,2.2140342e-14,0.0006947532,8.634834e-11,4.4625864e-07,0.00011243995,0.00069194665
8.172354e-10,0.99962306,5.219711e-05,6.155585e-09,1.8989161e-12,0.00024926104,7.884526e-11,3.6768284e-07,7.315082e-06,6.776396e-05
6.5864496e-09,0.9952123,0.0019707957,1.0626536e-05,3.1720702e-11,0.0027355133,1.4838625e-09,1.3424747e-05,5.0622926e-05,6.509284e-06
3.4749634e-10,0.9986951,7.660393e-05,1.6242627e-09,1.760518e-22,0.00081082754,1.2427057e-16,4.646063e-09,2.0961612e-05,0.0003965246
2.2507694e-11,0.9814201,0.00041680646,8.1258854e-08,2.6824582e-17,0.018050637,8.783754e-14,6.269504e-06,2.7596461e-06,0.000103141596
2.0394339e-07,0.9971228,0.000727527,9.884901e-08,6.613307e-20,0.0010342437,4.7233945e-14,3.8379657e-08,0.0009986792,0.00011634866
1.9907523e-06,0.9258522,0.0378966,1.496437e-05,1.5201174e-12,0.0062890793,6.346627e-09,8.746188e-08,0.001309627,0.028635304
4.0636032e-09,0.94779813,0.00053448754,8.200607e-07,5.215605e-15,0.051320933,2.1059844e-12,3.4820587e-05,4.7661913e-05,0.0002630985
8.189621e-09,0.9959849,0.0017182287,7.121421e-08,2.0498557e-18,0.002141613,5.4202926e-13,1.4102598e-08,7.5653195e-05,7.942584e-05
2.9586695e-06,0.989962,0.0075131413,1.2481827e-07,7.5055325e-17,0.00017858577,6.244167e-10,4.0159925e-08,0.00084087113,0.0015023861
1.7771844e-12,0.9987166,6.2853724e-05,1.3422892e-06,3.6234424e-13,0.001204709,2.3978586e-11,2.1085903e-06,1.1950444e-05,4.6241283e-07
2.1131304e-06,0.9968501,0.0007749014,6.581189e-09,5.2289686e-20,6.8435143e-06,5.405871e-13,4.500521e-13,0.002310292,5.5779896e-05
3.812798e-08,0.9949468,0.00026982257,6.1746657e-09,5.389006e-14,0.00034445862,7.063376e-12,6.466707e-07,6.2525716e-05,0.0043759393
2.2375025e-07,0.9977568,0.00064269826,1.1921767e-05,4.1109182e-14,0.0013865557,2.1749508e-10,7.4027076e-07,0.00016057958,4.073165e-05
3.7649773e-08,0.9702111,0.02526289,3.7338582e-06,6.0381552e-12,0.002245708,9.507632e-09,5.753531e-05,0.0021107772,0.00010840613
1.3273318e-08,0.98067915,0.001250807,1.8291615e-07,3.926626e-16,0.017888293,1.07190354e-10,2.09519e-06,6.2302825e-05,0.00011711944
9.213852e-09,0.9983114,0.0008609979,2.756439e-06,3.3051842e-14,0.00042723434,1.9700193e-11,9.783982e-07,0.00039103607,5.62572e-06
5.6263502e-08,0.99923766,0.00024686666,2.3589447e-10,2.3506237e-20,4.7193706e-05,1.0955745e-14,4.504818e-09,2.3088172e-05,0.000445306
3.5561087e-08,0.99910575,0.00010619866,3.5590382e-09,2.645968e-20,0.0003492613,2.1229883e-15,3.054287e-08,0.00011658748,0.00032217187
3.7282334e-08,0.9995896,0.00021016484,4.3826386e-08,1.7799493e-16,0.00013176135,2.2930838e-13,7.3026186e-08,4.697204e-05,2.1220148e-05
3.1675237e-10,0.99988866,4.8537266e-05,1.137712e-09,1.2456458e-21,1.33474305e-05,1.2525546e-14,6.160409e-11,4.9300394e-05,1.4094725e-07
6.5833765e-06,0.96305513,0.014851788,3.4511174e-07,1.677445e-15,0.0012012608,3.4038133e-11,3.8035836e-08,0.0026055,0.018279547
8.2128906e-08,0.99797636,0.0011322885,1.2627457e-06,5.155867e-14,0.00031791537,4.52298e-10,1.1576792e-08,0.0005067175,6.5254804e-05
4.204306e-11,0.99966776,0.00012289017,1.7619958e-07,2.8063967e-16,0.00018266003,6.0949667e-13,2.2759272e-07,2.5564279e-05,6.8957957e-07
1.3001613e-07,0.8836092,0.023366291,0.00011527061,7.2287876e-05,0.08748473,4.753356e-06,0.0015097709,0.00039398382,0.0034435727
7.639266e-09,0.9991116,0.00024026894,1.3433831e-07,1.1198962e-14,0.00058005966,2.1291444e-11,2.7180818e-06,5.5382832e-05,9.832985e-06
1.9733456e-08,0.99951875,4.8838097e-05,1.6402195e-08,2.313573e-13,3.4348923e-05,5.1465866e-11,4.2159385e-08,0.00039492748,3.0543874e-06
1.085201e-08,0.9711367,0.0011036522,0.00012082176,9.258186e-13,0.026984202,1.1620005e-09,2.6230979e-05,0.00058340956,4.4780943e-05
7.639315e-09,0.9997528,0.00015873749,4.8514748e-09,1.4736879e-16,9.287928e-06,2.4329692e-13,2.3918862e-08,7.812032e-05,9.12753e-07
3.9714196e-10,0.9963553,0.00046018104,3.995073e-05,2.9933284e-10,0.0011649966,4.662682e-10,0.0018532072,0.00012636388,1.3126233e-07
2.5697227e-08,0.99828124,0.0010246843,6.380441e-08,3.042731e-14,5.2234034e-05,4.6025024e-11,3.2213723e-08,0.0006379784,3.7823522e-06
8.99698e-10,0.9997009,9.7852935e-05,7.841447e-08,7.357907e-15,0.000134546,1.3681793e-11,7.997693e-08,5.8697235e-05,7.688175e-06
1.6102631e-09,0.99918395,0.0002463085,9.3705104e-08,3.2781109e-15,0.00046480415,1.9732263e-12,7.02249e-07,2.575467e-05,7.834573e-05
1.7271094e-06,0.9968166,0.00069383375,4.1100995e-07,1.6249935e-13,0.0010629981,1.9032702e-09,2.998678e-08,0.00072225084,0.00070217584
1.885428e-12,0.999956,6.8903773e-06,1.975316e-12,8.0926036e-25,3.294176e-05,6.4713555e-19,3.9225772e-11,3.2537054e-07,3.8360677e-06
3.3665135e-09,0.9889529,0.0003174076,2.6353815e-08,1.268136e-16,0.0105321985,3.5738684e-12,1.0562233e-06,1.4590517e-05,0.00018185428
1.1104308e-06,0.9950281,0.0008000232,1.8503033e-07,1.4133658e-18,0.002083564,1.0644251e-11,2.5664724e-09,0.0019852251,0.000101644684
3.807164e-10,0.99815387,0.00015330463,9.199256e-07,4.0720305e-17,0.0015545525,1.8240075e-12,7.117187e-07,0.00013092985,5.6861177e-06
8.3422225e-07,0.98284644,0.011177249,1.199727e-07,7.095817e-20,0.0026552787,8.566733e-13,5.28955e-10,0.00010318526,0.0032168257
2.7224749e-08,0.9987005,0.00034719487,1.3627857e-07,2.550659e-16,0.0003563167,1.2218565e-11,8.8761976e-07,0.00059127435,3.6936078e-06
6.7977224e-10,0.999757,0.000106778876,2.994393e-08,4.0061236e-19,5.109371e-05,1.5953676e-13,4.6364423e-09,8.396835e-05,1.0309054e-06
1.3402332e-10,0.999653,6.0116985e-05,3.8030514e-08,5.5981135e-18,0.0002599223,1.173579e-13,1.8544061e-07,1.4858159e-05,1.1959389e-05
5.432627e-07,0.9920946,0.0023822929,1.6750064e-08,1.5203313e-14,0.00071003597,1.6425604e-10,2.489737e-07,0.004634162,0.0001781424
6.053642e-10,0.99766845,0.00011194527,2.9405319e-08,1.3202246e-15,0.0020467937,1.06637876e-11,6.3965774e-07,1.0108798e-05,0.00016212313
