label,f18,f21,f16,f23,f22,f9,f17,f5,f19,f24,f8,f10
0.0,1611.9543820771137,2.317716517864149,1180.9714581840594,0.9252368891249566,0.6316009229909814,1.2521091535136322,2737.1570557593045,-14.744681439485634,3408.739382246477,52.31784643655838,4.361989988960665,3.6797426245727216
0.0,1570.1871845582932,2.5632457222454312,1126.457659529124,0.8930695209415601,0.6378324674477562,1.2137413084570037,2887.3877770786266,-11.817176241772287,3462.5250422760905,53.73441892380178,4.996364987487926,4.339132794013016
0.0,1562.204582301107,2.3401809429252087,1146.8755368743396,0.9463891003052628,0.6410221657552533,1.2428249765089767,2683.896275300447,-13.43687443725055,3336.0350782041914,51.806334316379186,4.260068810240113,3.631163248098103
0.0,1649.0110152143195,2.5410714864640904,1184.4762892010865,0.875934762700606,0.6366812949334298,1.2318173948648927,3009.8389248816748,-13.726775453832845,3610.329427764549,54.86199891438221,4.298213452348855,3.688698104946076
0.0,1556.5049971158137,2.497387803769206,1118.365945859832,0.9467067257085784,0.6596788479293627,1.233337584729845,2792.9934733411565,-13.743141244251882,3440.280074743011,52.84877929849616,4.49001090229504,3.8470467899918175
0.0,1592.7096244346674,2.558681918125433,1139.7194930403173,0.9481729921237192,0.6739884346881353,1.2412123656197251,2916.179658577345,-12.357943985998151,3574.147309135203,54.0016634797239,4.359464135643342,3.709961133061616
0.0,1596.1772623922327,2.360048961376352,1167.6133779908253,0.9848797724091292,0.6742405284069004,1.2499227552005474,2755.624740016381,-13.563685855623927,3470.3492206265123,52.4940448052575,4.329512588776066,3.6760090619990367
0.0,1689.7926259525311,2.522228740478732,1208.2372579306627,0.8746635691981888,0.6415501691533093,1.247021789603538,3047.4507372699322,-12.594329524489279,3689.907566751032,55.203720320916155,4.438036386158012,3.783550581290336
0.0,1541.465318645604,2.446975472318733,1114.6120746172128,0.9689182802241602,0.6605377295799096,1.2199577138723663,2727.428407738617,-12.158832227466998,3387.91152589518,52.22478729242099,4.076446511457584,3.5038927539154647
0.0,1614.0778360402014,2.3625363097976653,1186.663058226107,0.9626895842101482,0.6662143390401236,1.2308972857065328,2803.5345625547193,-12.144503244520926,3491.9488474837876,52.948414164682205,4.461374807350674,3.807667165249857
0.0,1642.5644536703394,2.3564608388393102,1203.2218923689193,0.9490371894255972,0.6613224088881635,1.2705655847519162,2835.3452698014858,-13.588746119105195,3538.3267140469206,53.247960240759326,5.319868341510378,4.455849484345339
0.0,1590.169121202228,2.517737061185335,1142.7979797910953,0.9242905363583019,0.6475509114377588,1.2649022731000892,2877.26482716777,-13.392613552346287,3504.471313053505,53.64014193836338,4.818851850376952,4.0451946393326725
0.0,1510.5899980019296,2.4166931177229216,1099.7905735490317,0.982875113945566,0.6593229287879427,1.2297664743254666,2657.856310032489,-11.312101055364534,3307.148404558877,51.5544014612961,4.2574968335323184,3.653817007670854
0.0,1638.8239864675086,2.617672043478529,1162.305078800067,0.8686142069813377,0.6339525142619852,1.238704262781267,3042.533510768044,-11.352488169222598,3627.806463711888,55.15916524720116,5.221420326582402,4.494494766429503
0.0,1552.3512020607416,2.594681812907351,1101.3830353594003,0.9476938727608908,0.6694987567933318,1.2392547920677053,2857.7385308917305,-11.211890379466881,3500.669000760357,53.457820109799925,4.108312832721478,3.490640015936181
0.0,1514.3854659146004,2.479010676826527,1103.4889932031108,0.9019710865308008,0.6307353645879332,1.240768416274975,2735.5609959110666,-12.243058260712475,3288.0734567561617,52.302590718922005,4.42991111954035,3.773655988349893
0.0,1605.192510308152,2.6011521774274944,1158.9440076988499,0.8796814373141545,0.6460748254212451,1.2455292351392064,3014.5897291424103,-11.236589694851824,3564.7545027950623,54.90527961082076,5.3484771852539215,4.555464389965542
0.0,1770.087088008239,2.470196363456231,1281.8983106248074,0.8215701944310329,0.6115527470075487,1.2458113310762997,3166.540545226085,-11.678349844276312,3766.913940600305,56.27202275754876,4.908907880985602,4.16071901627327
0.0,1699.0176039343494,2.6207030523977832,1215.3061241242692,0.8367771518187419,0.6408715237234189,1.2795584935791673,3184.956469090192,-13.684019931241801,3751.552224687704,56.43541856928317,5.259736950588723,4.397273947536773
0.0,1561.9626374273266,2.6062586813333084,1111.882272137154,0.9243362704330144,0.6598757656364085,1.2288427995531803,2897.852824378061,-10.221955723539356,3508.4658176240264,53.83170835463111,4.4173743949401985,3.802606955281476
0.0,1565.5234890032896,2.463007395326952,1130.728686783702,0.9834653928640608,0.6747585434551912,1.2325638851900815,2784.9931176565888,-10.800750831608466,3471.3906247610994,52.773034000866296,4.666667031709977,4.001878593649941
0.0,1540.6708470648566,2.5439075668803737,1105.893376461138,0.9174684712936796,0.6406733222432348,1.2337023700115364,2813.290528542375,-11.255300621056156,3401.8274557266504,53.04046123990981,4.1646057211834195,3.5565409258835965
0.0,1500.8399947389298,2.4475702805288297,1096.8735621615324,0.9717518536523779,0.6616512371214232,1.2463754585934883,2684.6751322443592,-11.464783258323704,3301.425580363621,51.81385077606525,4.638106006146961,3.9422789837224164
0.0,1470.127618559952,2.7060824760341333,1039.5786387790588,0.8806585542894879,0.6348488537960373,1.2600988143171417,2813.185536859429,-11.991634178974733,3313.575338896069,53.039471498681316,6.092938381982656,5.154149369990293
0.0,1507.702690007387,2.466993577030081,1101.6520181321487,0.9584174301214502,0.665743328771949,1.2486794962245458,2717.7684528542372,-12.167415236400368,3325.341339641311,52.13222087015129,4.7488637395487165,4.028836712070713
0.0,1520.7684900829113,2.4455136385104885,1090.7401818919498,1.001079335556482,0.6735874646098491,1.2660035171291908,2667.419990888174,-13.06351079536688,3368.006042527309,51.64707146478079,4.693911541481807,3.9020508738488577
0.0,1548.3864629334535,2.536136061954476,1099.9400553195412,0.9675676321375642,0.6659323188366956,1.2547858425818952,2789.597640284089,-10.809613803936497,3461.948020458393,52.816641698276214,4.3092911507893685,3.626343674322405
0.0,1545.069239752916,2.3750552807293754,1124.5103879017693,0.9468263085531834,0.641571657104875,1.2552999672049818,2670.7743350211354,-13.15375968276726,3322.5115664946197,51.67953497295748,4.470586292808943,3.767032128939328
0.0,1574.3601890232555,2.4516251094352604,1145.1440477237832,0.9746219664086444,0.6681111676245385,1.2311604207692222,2807.463901319957,-11.158135901953823,3473.168005846134,52.985506521311606,4.627231376935824,3.9528240002939032
0.0,1560.3261310998505,2.4816298896711286,1129.6774343068853,0.8986881165700932,0.6280400694662741,1.2275057661836146,2803.44128666296,-11.459141121965608,3385.0727810765165,52.94753333879643,4.197127165889151,3.5838748926060284
0.0,1598.7105941027778,2.368858703364695,1161.1763102846055,1.0257729471329886,0.6920957662619713,1.26728912209537,2750.662608758592,-13.509602660683914,3518.222059869725,52.44675975461775,5.3036071108314875,4.485017141292719
0.0,1583.1958614914465,2.5015483633990483,1136.3496644653067,0.9548773484218844,0.6639633265037768,1.2325257717283546,2842.6336433922447,-11.168897425008538,3510.234261549988,53.31635437079551,4.240542248673202,3.622326856956384
0.0,1582.7172620988986,2.3976122750078663,1151.3208921322632,0.9729934372397794,0.6633497935769297,1.2616168523948563,2760.421103449322,-13.370011848417525,3450.731124501961,52.539709776980324,5.1549914271970065,4.3197263098971765
0.0,1502.4184414188685,2.525191029439116,1081.6980636792728,0.9762004003231332,0.6683269667647439,1.2600965142353762,2731.4942469645607,-12.931821521450507,3361.578857777456,52.26369913204156,4.6525990005317714,3.9226478739043618
0.0,1533.3255328069683,2.464894123144912,1104.1257553392709,0.9969092538464752,0.6736310563235552,1.2523223794581442,2721.553085548705,-12.309457034414072,3406.9896697925733,52.16850664480156,4.300179204127471,3.6340838234527983
0.0,1606.040302012541,2.488475422294416,1148.725269005554,0.9673899944456484,0.6731381292718079,1.2449281906989993,2858.5745988888625,-12.619423573510385,3566.690653555573,53.46563942279997,4.333321945762454,3.6830991742659838
0.0,1608.0417068599054,2.4688348563600107,1148.993891053602,0.9562584817128704,0.6588180839202836,1.2659882520175785,2836.676167977849,-12.211803149919493,3538.520975617273,53.2604559497743,4.580255702009112,3.83603846703354
0.0,1622.9594980094541,2.377101320938764,1181.6309537921647,0.9334367696536184,0.6511410124908202,1.2519101466814375,2808.856501121485,-13.294190035193866,3492.8078672169786,52.99864621970532,4.810502599032441,4.063660736609356
0.0,1579.4338258806476,2.4707541821999706,1132.9799026383196,0.9316328283231068,0.6495355585952621,1.2547918972170464,2799.314832792144,-12.70677657540978,3455.892536490366,52.90855160361265,4.53881949774326,3.8424023706619455
0.0,1504.9943158741671,2.5746666607334943,1090.198757635893,0.9179802931919876,0.659384283629545,1.3046841244345602,2806.898394858209,-17.123913892180447,3359.4746230768187,52.98016982662672,5.9241654382211655,4.918393847487126
0.0,1675.3493048959112,2.4355724120504423,1211.2370789061144,0.9172484901483752,0.6576282103819463,1.2580518577929551,2950.055613836297,-13.439745947875517,3642.103289383049,54.31441442044918,4.753964598170754,4.00448102108989
0.0,1618.7025771785504,2.4993275023411963,1172.1854166967585,0.9382356385881816,0.6661549636729871,1.2888159418495109,2929.675249793483,-14.963428002813474,3580.9975204037205,54.12647457384865,5.204199425631282,4.321641433962765
0.0,1571.0814323915802,2.4459540154940345,1141.279637645133,0.9339804439950612,0.6525132061401219,1.268285293521634,2791.5175124996886,-13.738039731859988,3426.8394565538542,52.83481345192475,5.0036932129833165,4.212307279795474
0.0,1507.4746000445552,2.506138139169164,1087.8707081533003,0.937901089804648,0.6474738476920059,1.2438550045091743,2726.354272187953,-11.89830153014509,3322.813620659776,52.21450250828742,4.497771494103273,3.821524969765156
0.0,1504.5531879474365,2.4509180908850685,1085.509441504073,1.0482044531459378,0.6918855554021243,1.257991418412717,2660.4947280088795,-13.07422160693718,3375.302526739516,51.57998379225104,4.922352200716599,4.124210689447531
0.0,1605.4082055984907,2.5588271822772883,1154.282074823636,0.9090805067007852,0.6529573533734411,1.2249080070061191,2953.6083490741466,-11.380661990748449,3561.243953699829,54.34710985024086,4.389257716560654,3.7650496466399215
0.0,1495.8423506262839,2.3524698765714533,1102.3937553217515,0.996301118618782,0.6648186852990778,1.2334697202218627,2593.348101514901,-11.465784321364069,3244.396732836088,50.92492613165877,4.689521882982008,3.998111091902292
0.0,1638.313004082554,2.350483332070404,1205.7478093196416,0.99503456446131,0.6784469857515499,1.1975881308178362,2834.0901284862207,-10.058533394322874,3563.6179782986683,53.23617312022175,3.952671168681012,3.4458482090658262
0.0,1524.6004489981774,2.4239678413135604,1118.062882678995,0.9980661019616928,0.6673569796313522,1.2408812202522481,2710.14847218022,-11.353229424777995,3356.458211974555,52.05908635560386,4.619261684487347,3.9079664238749623
0.0,1627.2011552963775,2.4711083409154635,1178.9755322956387,0.930837288898468,0.6544137912557559,1.2505120331966608,2913.376271591001,-12.993413125414607,3565.9147805560438,53.97570075127326,4.384911886643555,3.7086869125459785
0.0,1564.117088490456,2.463244884210696,1138.229547677817,0.9183152104978282,0.6416937138751793,1.2476434454968923,2803.7381103748357,-13.557542310280333,3404.7610494752307,52.95033626309503,4.47767832813912,3.8080480739307587
0.0,1594.0301611080038,2.6197712202024315,1127.0893373838585,0.9348664794243158,0.6688105538455121,1.245283390309883,2952.7162086752614,-11.745836097289295,3601.986673292579,54.33890143051536,4.273125620332489,3.6213869776978656
0.0,1714.8094580729166,2.561275535134101,1208.981764700014,0.8928772169191075,0.6586470659868646,1.2496059797312271,3096.535416349398,-12.547844253624158,3795.207402859701,55.64652205079307,4.353958586714553,3.6734327202393753
0.0,1610.1086041540332,2.4932778695256403,1166.7974289599795,0.9142746413365735,0.6450225634447487,1.238590342698916,2909.150207845333,-11.094265331741877,3525.154588906801,53.93653870842411,4.259091248161366,3.6546995821993797
0.0,1509.737938793467,2.5453796418920573,1085.3231757032463,0.9598872701426852,0.6740003687946298,1.2669183607018228,2762.55951630868,-13.834656599527714,3386.678129332721,52.56005628144514,5.42926374384143,4.586524637829141
0.0,1626.1110047752454,2.5291415256833125,1156.2772949367773,0.9259133017694224,0.6598618637704505,1.2556296612528821,2924.3889218293743,-12.722689618322807,3601.24370852861,54.0776194171801,4.671041471964417,3.9517835954164733
0.0,1651.7571394269735,2.6152973885298394,1165.2537877834268,0.8859810673522129,0.6497935899518362,1.2324581504858596,3047.4851881644995,-10.682665411797126,3679.366223904369,55.2040323542085,4.429268023906325,3.7962446176012983
0.0,1528.7883934259505,2.5059326384578435,1092.938639983617,0.9797218559829844,0.6667843873606288,1.2234199100654983,2738.830609766672,-10.451306957815737,3407.484542244161,52.33383809512418,4.4408201123891375,3.8460218494092886
0.0,1598.408584767374,2.6758312785949085,1127.0435899023162,0.893183786481784,0.6576566267778864,1.2776287655814949,3015.77849020051,-12.974567569366936,3611.7020716820216,54.91610410617736,4.576743455423803,3.8344538809596087
0.0,1485.908213640685,2.545984646416238,1088.2304269567553,0.958899989963604,0.6740019867668571,1.2421773195915575,2770.6179587948864,-12.100981856837402,3333.32717438672,52.63665983698896,4.691870217302964,4.009264936401658
0.0,1522.6323188313165,2.239294987780168,1150.1360927155029,0.9918577571490276,0.6488270318151598,1.2431955763576084,2575.493987682892,-11.814925751192806,3207.762681068337,50.74932499731294,4.304688383542175,3.675269294371309
0.0,1614.3545968003375,2.3860358908237136,1181.0911408048896,0.9458781614663458,0.6631392348577584,1.2571084132023524,2818.1258522943913,-13.840825289829562,3497.235200248449,53.08602313504366,4.9337446711098485,4.173025248591784
0.0,1550.0505056358847,2.3630054721870373,1137.7248612792564,0.9658304013460652,0.6569456064721833,1.239962001874606,2688.450073046121,-12.676279352447796,3347.6920342886906,51.850265891759136,4.5471254058492345,3.8999168584960153
0.0,1560.1061440335254,2.6241261584764684,1103.721741831008,0.9307710635577962,0.6577137973422503,1.2425562970756021,2896.305094417959,-11.246114436041536,3515.870922918084,53.817330799826536,4.1955898392279245,3.5742487998869543
0.0,1626.1916459099436,2.5547874209694985,1159.2493765295985,0.951935140310102,0.6784902171352781,1.2533170001857672,2961.635724924552,-13.269467080455186,3652.117848467939,54.42091256975164,4.943552572224871,4.172840299949985
0.0,1723.4262999282541,2.372639999858736,1253.197345078546,0.9297907182112564,0.6540158858735503,1.2651048208319529,2973.3861486501287,-15.571990717457854,3706.548931563986,54.528764415216024,5.341725622678706,4.513518433016578
1.0,2947.139607937973,1.3006253245867807,2715.838919860664,0.2717323701461813,-0.07549267743461062,1.4178416834108574,3532.288876669188,-22.201426706375976,3607.187162855449,59.433062151206606,8.494504198821456,6.705675008325244
1.0,3015.435922023726,1.34129927032813,2766.5002696571605,0.27824200132462984,-0.044242006413121635,1.4022016381817528,3710.704793053725,-20.785299876041226,3745.648220025584,60.91555460679746,8.590619625498354,6.863888474795141
1.0,3022.480180716288,1.3492872561111589,2758.126416753816,0.29402385982716456,0.0006372900084704274,1.418155874433375,3721.5048248694593,-23.136912554926447,3828.2292750079546,61.004137768428926,8.39307265080258,6.620413537468681
1.0,2895.8429865094026,1.277874223718157,2654.440822870658,0.29150762252638873,-0.06023440427711916,1.3918103386222598,3392.041505931628,-20.211222822512507,3586.672846146895,58.241235443040075,8.437836566612088,6.783716593413991
1.0,2943.841671160297,1.295454063312046,2708.758756226797,0.281644647212737,-0.07851028068718696,1.4174481254594251,3509.0725372860875,-22.8450425211355,3610.6520964198353,59.23742514058228,7.980282942925844,6.25386832802362
1.0,2905.392285137777,1.2877766439314131,2671.7195914376252,0.2749430201136233,-0.08258826343222074,1.384736219373992,3440.57808898735,-20.72959958503999,3561.156733033028,58.65644115514808,6.841477013292327,5.479135864716668
1.0,2915.0603115996228,1.2884918022210698,2680.3924766011787,0.2707641734787134,-0.08141945776154526,1.4141238328760024,3453.66373283565,-21.904117996120707,3573.3111396904724,58.7678801118064,7.945911074058445,6.274213972188012
1.0,2908.9826941937786,1.2718583760939948,2668.070645982196,0.2891690933552198,-0.06759686346734525,1.382448260519218,3393.407999102971,-20.277052674037137,3593.0312081813777,58.25296558204544,7.3098983694998525,5.868254406240269
1.0,2933.797818106234,1.2929008221031018,2700.642697313789,0.2726007763413925,-0.08512281116680714,1.4123687000201652,3491.663163563736,-21.337336518579896,3588.40229716252,59.09029669551285,7.966945518565189,6.335664018853414
1.0,2929.6137343889613,1.2892208983616318,2693.468836580546,0.2838783018337521,-0.06825560259508183,1.4108548997750672,3472.476313205431,-22.38678798738892,3605.745672029853,58.92772109292392,7.278168903600634,5.7697591099300345
1.0,2928.152506382929,1.2970210503752302,2700.1098741299584,0.2642261631760517,-0.09624843857588004,1.4015766412774229,3502.099345072569,-20.660350366948922,3561.9529339257842,59.17853787542042,8.646681649991203,6.877818380264496
1.0,2946.9383674619044,1.282965587188647,2712.782849921511,0.2813517569339827,-0.07935542681562878,1.3989293082276408,3480.4070419648424,-21.36984760101381,3610.6822003792076,58.994974717893065,8.335485910141948,6.640263512063773
